Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-08-23T00:00:00+02:00;2820000000;75526307840;5038592;585728;1
2019-08-23T00:02:00+02:00;2583000000;75529453568;1048064;320000;1
2019-08-23T00:04:00+02:00;2500500000;75598659584;1199104;772096;1
2019-08-23T00:06:00+02:00;3008500000;75492753408;952320;491520;1
2019-08-23T00:08:00+02:00;2406000000;75715575808;5931008;573440;1
2019-08-23T00:10:00+02:00;2988500000;75555143680;1019392;484352;1
2019-08-23T00:12:00+02:00;2376500000;75599183872;985600;3969024;1
2019-08-23T00:14:00+02:00;3118500000;75514249216;950272;431616;1
2019-08-23T00:16:00+02:00;2292500000;75534696448;1081344;509952;1
2019-08-23T00:18:00+02:00;3366000000;75612291072;853504;290304;1
2019-08-23T00:20:00+02:00;2994500000;75582930944;1049088;416256;1
2019-08-23T00:22:00+02:00;2615000000;75510054912;1163776;281600;1
2019-08-23T00:24:00+02:00;1963500000;75513200640;1005568;452096;1
2019-08-23T00:26:00+02:00;3354500000;75546755072;1074688;1101312;1
2019-08-23T00:28:00+02:00;2488000000;75601281024;876032;244224;1
2019-08-23T00:30:00+02:00;2787000000;75556716544;1156096;547328;1
2019-08-23T00:32:00+02:00;2438500000;75532599296;1024512;735744;1
2019-08-23T00:34:00+02:00;2268000000;75506909184;1086464;741376;1
2019-08-23T00:36:00+02:00;3187500000;75547803648;1443840;591872;1
2019-08-23T00:38:00+02:00;2154000000;75567726592;944128;331776;1
2019-08-23T00:40:00+02:00;3343000000;75480694784;1017856;424960;1
2019-08-23T00:42:00+02:00;2522500000;75513724928;995840;1476608;1
2019-08-23T00:44:00+02:00;3163500000;75542560768;976896;227840;1
2019-08-23T00:46:00+02:00;3181000000;75537317888;1181184;3544576;1
2019-08-23T00:48:00+02:00;2039000000;75486986240;826880;220672;1
2019-08-23T00:50:00+02:00;3020500000;75516346368;1008640;441344;1
2019-08-23T00:52:00+02:00;2509000000;75547803648;1151488;375808;1
2019-08-23T00:54:00+02:00;2607500000;75520540672;1163776;277504;1
2019-08-23T00:56:00+02:00;2025000000;75478597632;5066240;587264;1
2019-08-23T00:58:00+02:00;2360500000;75513724928;4566528;281088;1
2019-08-23T01:00:00+02:00;3032500000;75527880704;4808704;409088;1
2019-08-23T01:02:00+02:00;2112500000;75522113536;4938752;330752;1
2019-08-23T01:04:00+02:00;3068000000;75483840512;4782592;443904;1
2019-08-23T01:06:00+02:00;2465500000;75497472000;6626816;580096;1
2019-08-23T01:08:00+02:00;3777500000;75721342976;8368128;580608;1
2019-08-23T01:10:00+02:00;3107500000;75529453568;6565376;1074688;1
2019-08-23T01:12:00+02:00;2785000000;75480170496;4810752;1858048;1
2019-08-23T01:14:00+02:00;2921500000;75507433472;4911616;367104;1
2019-08-23T01:16:00+02:00;2884000000;75539939328;4291584;402944;1
2019-08-23T01:18:00+02:00;2234000000;75556192256;982528;640512;1
2019-08-23T01:20:00+02:00;2757500000;75483316224;994304;403456;1
2019-08-23T01:22:00+02:00;2401500000;75500617728;916480;1934848;1
2019-08-23T01:24:00+02:00;3034000000;75511627776;1068544;345600;1
2019-08-23T01:26:00+02:00;2626500000;75532599296;937472;401920;1
2019-08-23T01:28:00+02:00;2236500000;75477024768;900096;279040;1
2019-08-23T01:30:00+02:00;3346500000;75527356416;1469952;437248;1
2019-08-23T01:32:00+02:00;3479000000;75536793600;1029632;274432;1
2019-08-23T01:34:00+02:00;3085000000;75559337984;998400;292352;1
2019-08-23T01:36:00+02:00;3217000000;75485937664;1024000;622592;1
2019-08-23T01:38:00+02:00;2177000000;75500617728;839168;254976;1
2019-08-23T01:40:00+02:00;3204000000;75532075008;1038336;422912;1
2019-08-23T01:42:00+02:00;2673000000;75557765120;1019904;302080;1
2019-08-23T01:44:00+02:00;2795500000;75496423424;819200;200704;1
2019-08-23T01:46:00+02:00;2407000000;75520540672;1884672;345088;1
2019-08-23T01:48:00+02:00;2468000000;75536793600;941568;481792;1
2019-08-23T01:50:00+02:00;3466000000;75587125248;3741696;243657216;1
2019-08-23T01:52:00+02:00;2185500000;75458674688;1028096;389120;1
2019-08-23T01:54:00+02:00;2152000000;75488034816;3200512;247651840;1
2019-08-23T01:56:00+02:00;2607500000;75500617728;1404928;1412096;1
2019-08-23T01:58:00+02:00;3236000000;75556192256;1002496;352256;1
2019-08-23T02:00:00+02:00;3026500000;75484889088;3820544;224546816;1
2019-08-23T02:02:00+02:00;3262000000;75506909184;1002496;366080;1
2019-08-23T02:04:00+02:00;3029500000;75508482048;3031552;246864896;1
2019-08-23T02:06:00+02:00;2714500000;75555667968;1315328;1891840;1
2019-08-23T02:08:00+02:00;2419500000;75634311168;990720;213504;1
2019-08-23T02:10:00+02:00;3114500000;75474403328;3564544;245883392;1
2019-08-23T02:12:00+02:00;2408000000;75509006336;904704;348672;1
2019-08-23T02:14:00+02:00;2329500000;75546230784;3572224;240004096;1
2019-08-23T02:16:00+02:00;2916500000;75480694784;1892864;291328;1
2019-08-23T02:18:00+02:00;2275000000;75484364800;1152000;766464;1
2019-08-23T02:20:00+02:00;2374500000;75510054912;8083456;246191616;1
2019-08-23T02:22:00+02:00;2409000000;75535220736;4800000;393216;1
2019-08-23T02:24:00+02:00;2950000000;75521064960;1148928;549888;1
2019-08-23T02:26:00+02:00;2731500000;75520016384;822784;422400;1
2019-08-23T02:28:00+02:00;3396500000;75500617728;1211392;936448;1
2019-08-23T02:30:00+02:00;3103500000;75554619392;1289216;473600;1
2019-08-23T02:32:00+02:00;3200000000;75506384896;777216;296960;1
2019-08-23T02:34:00+02:00;2159000000;75482791936;1289728;487936;1
2019-08-23T02:36:00+02:00;3475000000;75531550720;828928;482304;1
2019-08-23T02:38:00+02:00;2469000000;75543609344;1480704;437248;1
2019-08-23T02:40:00+02:00;2955000000;75539939328;1289728;807424;1
2019-08-23T02:42:00+02:00;2697000000;75481743360;6764032;352256;1
2019-08-23T02:44:00+02:00;2176000000;75527880704;4760064;406528;1
2019-08-23T02:46:00+02:00;2677500000;75536269312;4685312;1038336;1
2019-08-23T02:48:00+02:00;3081000000;75511103488;4841984;623104;1
2019-08-23T02:50:00+02:00;2779500000;75495374848;4557312;434176;1
2019-08-23T02:52:00+02:00;3383000000;75540987904;4613632;309760;1
2019-08-23T02:54:00+02:00;2471500000;75539415040;4889600;500224;1
2019-08-23T02:56:00+02:00;4057000000;75501142016;4659200;442880;1
2019-08-23T02:58:00+02:00;2070000000;75474927616;6727680;455680;1
2019-08-23T03:00:00+02:00;2956000000;75478597632;4303360;366080;1
2019-08-23T03:02:00+02:00;2945500000;75518967808;3751936;15264256;1
2019-08-23T03:04:00+02:00;2412500000;75532599296;1372672;573952;1
2019-08-23T03:06:00+02:00;3412000000;75461296128;33863680;9722368;1
2019-08-23T03:08:00+02:00;3719000000;75578736640;1463808;1274880;1
2019-08-23T03:10:00+02:00;3444500000;75663671296;893952;401920;1
2019-08-23T03:12:00+02:00;2750000000;75548327936;859136;455680;1
2019-08-23T03:14:00+02:00;2522000000;75480170496;1403392;6810624;1
2019-08-23T03:16:00+02:00;3040500000;75495899136;902144;748544;1
2019-08-23T03:18:00+02:00;3626000000;75517394944;1321472;370176;1
2019-08-23T03:20:00+02:00;3074000000;75539939328;1073664;6471168;1
2019-08-23T03:22:00+02:00;3376000000;75464966144;824320;335872;1
2019-08-23T03:24:00+02:00;3017500000;75481219072;1283584;6506496;1
2019-08-23T03:26:00+02:00;2590000000;75514249216;898048;305664;1
2019-08-23T03:28:00+02:00;2603500000;75541512192;1170944;598016;1
2019-08-23T03:30:00+02:00;3188000000;75458150400;1143296;6795776;1
2019-08-23T03:32:00+02:00;2367000000;75478597632;969728;1262080;1
2019-08-23T03:34:00+02:00;2562000000;75520540672;973824;5301760;1
2019-08-23T03:36:00+02:00;2550500000;75544133632;1136128;311296;1
2019-08-23T03:38:00+02:00;2364000000;75497472000;1219584;418304;1
2019-08-23T03:40:00+02:00;2965000000;75518967808;998400;4934144;1
2019-08-23T03:42:00+02:00;3366000000;75542036480;1140736;366080;1
2019-08-23T03:44:00+02:00;3191500000;75569299456;7287808;6709248;1
2019-08-23T03:46:00+02:00;3222500000;75454480384;4576768;365568;1
2019-08-23T03:48:00+02:00;2787000000;75537842176;5005312;1139200;1
2019-08-23T03:50:00+02:00;3383000000;75509530624;5039616;4690944;1
2019-08-23T03:52:00+02:00;2549000000;75551997952;4630016;908288;1
