Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-09-03T00:00:00+02:00;3153000000;75526832128;1416192;18420736;1
2019-09-03T00:02:00+02:00;2285000000;75560386560;933376;451072;1
2019-09-03T00:04:00+02:00;2519000000;75489083392;1463296;463872;1
2019-09-03T00:06:00+02:00;2898500000;75493801984;886272;17948672;1
2019-09-03T00:08:00+02:00;2634000000;75654234112;2810368;5332992;1
2019-09-03T00:10:00+02:00;3240000000;75552522240;1931776;17537024;1
2019-09-03T00:12:00+02:00;2587000000;75518967808;2985984;419840;1
2019-09-03T00:14:00+02:00;3102000000;75542560768;3715584;905216;1
2019-09-03T00:16:00+02:00;3389000000;75537842176;2865152;16880128;1
2019-09-03T00:18:00+02:00;3397500000;75604951040;6261760;340992;1
2019-09-03T00:20:00+02:00;3419000000;75538366464;3200512;16269312;1
2019-09-03T00:22:00+02:00;2590000000;75493277696;6387712;1377792;1
2019-09-03T00:24:00+02:00;2734500000;75512676352;3317760;413696;1
2019-09-03T00:26:00+02:00;2558500000;75538890752;4806144;16507904;1
2019-09-03T00:28:00+02:00;2454000000;75571920896;2917376;294400;1
2019-09-03T00:30:00+02:00;3267500000;75515297792;5743616;15858688;1
2019-09-03T00:32:00+02:00;2109500000;75515822080;2727424;288256;1
2019-09-03T00:34:00+02:00;2713500000;75550425088;4475904;399872;1
2019-09-03T00:36:00+02:00;2903000000;75525783552;1048064;15503360;1
2019-09-03T00:38:00+02:00;2355000000;75526307840;944640;439296;1
2019-09-03T00:40:00+02:00;3218000000;75535220736;1498112;15135232;1
2019-09-03T00:42:00+02:00;3176000000;75547803648;749568;417792;1
2019-09-03T00:44:00+02:00;2448000000;75552522240;1344512;368640;1
2019-09-03T00:46:00+02:00;3575000000;75503763456;1080320;14598656;1
2019-09-03T00:48:00+02:00;2306500000;75514773504;870912;322560;1
2019-09-03T00:50:00+02:00;3131000000;75558289408;1662976;14272512;1
2019-09-03T00:52:00+02:00;2200000000;75544133632;843776;685568;1
2019-09-03T00:54:00+02:00;2018500000;75490656256;3607040;397824;1
2019-09-03T00:56:00+02:00;2778000000;75472306176;2681344;455168;1
2019-09-03T00:58:00+02:00;2643500000;75479121920;817664;289280;1
2019-09-03T01:00:00+02:00;3327000000;75529977856;1311232;716800;1
2019-09-03T01:02:00+02:00;2110500000;75492229120;830976;236544;1
2019-09-03T01:04:00+02:00;2398500000;75475451904;1289728;333824;1
2019-09-03T01:06:00+02:00;2812000000;75518443520;1013760;532480;1
2019-09-03T01:08:00+02:00;3707000000;75625398272;4698624;576512;1
2019-09-03T01:10:00+02:00;3074000000;75577688064;1024512;286208;1
2019-09-03T01:12:00+02:00;3201500000;75467587584;868864;336896;1
2019-09-03T01:14:00+02:00;2846000000;75487510528;1064960;430592;1
2019-09-03T01:16:00+02:00;3221000000;75523686400;974848;297984;1
2019-09-03T01:18:00+02:00;2282500000;75490656256;818688;343552;1
2019-09-03T01:20:00+02:00;2829000000;75467587584;1126400;283136;1
2019-09-03T01:22:00+02:00;2343000000;75494850560;905216;236032;1
2019-09-03T01:24:00+02:00;2649500000;75556716544;1032704;306176;1
2019-09-03T01:26:00+02:00;2826500000;75516346368;903680;443392;1
2019-09-03T01:28:00+02:00;2035000000;75470209024;785408;254976;1
2019-09-03T01:30:00+02:00;3050000000;75490656256;1152512;673280;1
2019-09-03T01:32:00+02:00;3279000000;75579260928;1028608;310272;1
2019-09-03T01:34:00+02:00;2638500000;75527880704;1010176;301568;1
2019-09-03T01:36:00+02:00;3596000000;75458150400;894464;302080;1
2019-09-03T01:38:00+02:00;2453500000;75496947712;782336;371712;1
2019-09-03T01:40:00+02:00;2347000000;75530502144;1153536;349184;1
2019-09-03T01:42:00+02:00;2170000000;75448188928;873984;406528;1
2019-09-03T01:44:00+02:00;3079000000;75487510528;1368064;441856;1
2019-09-03T01:46:00+02:00;2210500000;75508482048;2931200;1844224;1
2019-09-03T01:48:00+02:00;2676500000;75537842176;2707968;319488;1
2019-09-03T01:50:00+02:00;2679000000;75481219072;2989056;230912;1
2019-09-03T01:52:00+02:00;2081000000;75485413376;2737152;290816;1
2019-09-03T01:54:00+02:00;3255000000;75513724928;3054592;245248;1
2019-09-03T01:56:00+02:00;2333500000;75571396608;2938368;303616;1
2019-09-03T01:58:00+02:00;2403000000;75553046528;2736128;311296;1
2019-09-03T02:00:00+02:00;3606000000;75496947712;3169280;419840;1
2019-09-03T02:02:00+02:00;2441500000;75505336320;6367232;372224;1
2019-09-03T02:04:00+02:00;3948000000;75523162112;2712064;258048;1
2019-09-03T02:06:00+02:00;2045000000;75507957760;2374656;440832;1
2019-09-03T02:08:00+02:00;2691500000;75621203968;4569088;980992;1
2019-09-03T02:10:00+02:00;2890000000;75514249216;1217536;336384;1
