Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-09-04T00:00:00+02:00;2997500000;75536793600;1014784;204800;1
2019-09-04T00:02:00+02:00;2260500000;75578212352;1008640;306176;1
2019-09-04T00:04:00+02:00;2359500000;75613863936;1106944;291840;1
2019-09-04T00:06:00+02:00;2648000000;75508482048;853504;397824;1
2019-09-04T00:08:00+02:00;2591500000;75720818688;5245440;560128;1
2019-09-04T00:10:00+02:00;2761500000;75685167104;3149824;231042048;1
2019-09-04T00:12:00+02:00;2892500000;75639554048;799232;337920;1
2019-09-04T00:14:00+02:00;2426000000;75561435136;3337216;228209664;1
2019-09-04T00:16:00+02:00;3397500000;75529977856;1054720;364032;1
2019-09-04T00:18:00+02:00;2326000000;75564580864;978432;309760;1
2019-09-04T00:20:00+02:00;3521000000;75593416704;3022336;227811840;1
2019-09-04T00:22:00+02:00;2251000000;75536269312;927744;316416;1
2019-09-04T00:24:00+02:00;2197500000;75545182208;3028992;226366976;1
2019-09-04T00:26:00+02:00;3454000000;75595513856;931840;518144;1
2019-09-04T00:28:00+02:00;2904500000;75582406656;943616;286720;1
2019-09-04T00:30:00+02:00;2947500000;75604951040;2997248;208530944;1
2019-09-04T00:32:00+02:00;1978500000;75522637824;872448;347648;1
2019-09-04T00:34:00+02:00;2498000000;75551997952;3069440;230878720;1
2019-09-04T00:36:00+02:00;2445000000;75582930944;871936;327680;1
2019-09-04T00:38:00+02:00;2297000000;75603902464;841216;258048;1
2019-09-04T00:40:00+02:00;3705000000;75554095104;3020288;224619008;1
2019-09-04T00:42:00+02:00;2320000000;75542036480;949248;251904;1
2019-09-04T00:44:00+02:00;3378500000;75568250880;8824832;218301952;1
2019-09-04T00:46:00+02:00;2831500000;75575590912;956928;363008;1
2019-09-04T00:48:00+02:00;2135000000;75505860608;877056;310784;1
2019-09-04T00:50:00+02:00;3343000000;75514249216;3239424;227209728;1
2019-09-04T00:52:00+02:00;2119500000;75557765120;1242624;1316864;1
2019-09-04T00:54:00+02:00;2490500000;75618058240;3227648;233133568;1
2019-09-04T00:56:00+02:00;2642000000;75505860608;1076224;493056;1
2019-09-04T00:58:00+02:00;2134000000;75540463616;5257728;289792;1
2019-09-04T01:00:00+02:00;3030000000;75580833792;7754752;230722560;1
2019-09-04T01:02:00+02:00;2175500000;75607572480;5243392;307200;1
2019-09-04T01:04:00+02:00;2468500000;75615436800;5441536;228036608;1
2019-09-04T01:06:00+02:00;3738500000;75534696448;3442176;390144;1
2019-09-04T01:08:00+02:00;2862000000;75657379840;3436544;388608;1
2019-09-04T01:10:00+02:00;3955500000;75671011328;5474304;236285952;1
2019-09-04T01:12:00+02:00;2113000000;75527356416;3361280;388096;1
2019-09-04T01:14:00+02:00;3204000000;75528929280;5845504;232827392;1
2019-09-04T01:16:00+02:00;2400000000;75552522240;918528;550400;1
2019-09-04T01:18:00+02:00;2207000000;75551473664;1111040;275456;1
2019-09-04T01:20:00+02:00;2623000000;75525259264;2896384;233460224;1
2019-09-04T01:22:00+02:00;2747000000;75597611008;742400;365568;1
2019-09-04T01:24:00+02:00;3192500000;75595513856;2964992;234768896;1
2019-09-04T01:26:00+02:00;2304000000;75609145344;991232;503296;1
2019-09-04T01:28:00+02:00;2252500000;75548852224;1039360;441856;1
2019-09-04T01:30:00+02:00;3318500000;75565629440;3414528;235367424;1
2019-09-04T01:32:00+02:00;2458500000;75585552384;998400;411648;1
2019-09-04T01:34:00+02:00;4210000000;75604951040;2872320;235345920;1
2019-09-04T01:36:00+02:00;1767500000;75501666304;936448;413696;1
2019-09-04T01:38:00+02:00;2958500000;75543085056;864768;333312;1
2019-09-04T01:40:00+02:00;2800000000;75566153728;2943488;234532864;1
2019-09-04T01:42:00+02:00;2518000000;75618582528;1097728;560128;1
2019-09-04T01:44:00+02:00;3009500000;75534172160;8745472;231513088;1
2019-09-04T01:46:00+02:00;1889000000;75546755072;980992;525824;1
2019-09-04T01:48:00+02:00;2531500000;75579260928;918016;388096;1
2019-09-04T01:50:00+02:00;2557500000;75652136960;3125248;232230400;1
2019-09-04T01:52:00+02:00;1936500000;75572445184;872960;334336;1
2019-09-04T01:54:00+02:00;3369500000;75571396608;3059200;236384768;1
2019-09-04T01:56:00+02:00;2057000000;75570872320;920576;420864;1
2019-09-04T01:58:00+02:00;3325000000;75613339648;900608;367616;1
2019-09-04T02:00:00+02:00;2535500000;75513200640;3078656;213420032;1
2019-09-04T02:02:00+02:00;3383000000;75613339648;857088;366592;1
2019-09-04T02:04:00+02:00;3174500000;75560910848;2851328;226230784;1
2019-09-04T02:06:00+02:00;2169500000;75603378176;1006080;468992;1
2019-09-04T02:08:00+02:00;2504000000;75682545664;1010176;345088;1
2019-09-04T02:10:00+02:00;2717500000;75520016384;3168768;237864960;1
2019-09-04T02:12:00+02:00;2438000000;75585028096;780288;356864;1
2019-09-04T02:14:00+02:00;2960000000;75620155392;7825920;229473792;1
2019-09-04T02:16:00+02:00;1744500000;75528929280;1652736;380416;1
2019-09-04T02:18:00+02:00;2227500000;75554095104;1352704;352768;1
2019-09-04T02:20:00+02:00;3356500000;75579260928;5611008;238514688;1
2019-09-04T02:22:00+02:00;2463500000;75604951040;1059840;336384;1
2019-09-04T02:24:00+02:00;3634500000;75531550720;3085824;240560128;1
2019-09-04T02:26:00+02:00;2014000000;75529453568;1159168;531456;1
