Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-09-06T00:00:00+02:00;2792000000;75806277632;2748928;163095040;1
2019-09-06T00:02:00+02:00;2505000000;75824627712;790528;287744;1
2019-09-06T00:04:00+02:00;2140500000;75826724864;2945536;229064704;1
2019-09-06T00:06:00+02:00;3220500000;75838783488;891392;328704;1
2019-09-06T00:08:00+02:00;2440500000;75827249152;781824;278528;1
2019-09-06T00:10:00+02:00;3354000000;75782684672;2939392;227714048;1
2019-09-06T00:12:00+02:00;2752500000;75817811968;796672;277504;1
2019-09-06T00:14:00+02:00;2318500000;75852939264;3011584;227794432;1
2019-09-06T00:16:00+02:00;3106500000;75809947648;1193472;361472;1
2019-09-06T00:18:00+02:00;2077500000;75807850496;817664;220672;1
2019-09-06T00:20:00+02:00;2680500000;75831967744;2937856;230945280;1
2019-09-06T00:22:00+02:00;2439500000;75835113472;734720;243712;1
2019-09-06T00:24:00+02:00;1844500000;75837210624;2827776;225011200;1
2019-09-06T00:26:00+02:00;2797000000;75771150336;845312;484864;1
2019-09-06T00:28:00+02:00;2265500000;75823579136;829952;279040;1
2019-09-06T00:30:00+02:00;3328000000;75842977792;3033600;229517824;1
2019-09-06T00:32:00+02:00;2375000000;75858706432;834560;266752;1
2019-09-06T00:34:00+02:00;2652500000;75763810304;2925056;231923200;1
2019-09-06T00:36:00+02:00;2861000000;75822530560;809984;354816;1
2019-09-06T00:38:00+02:00;3072000000;75818336256;849408;339968;1
2019-09-06T00:40:00+02:00;2997000000;75872337920;2913280;232190976;1
2019-09-06T00:42:00+02:00;1950500000;75768528896;1065984;355328;1
2019-09-06T00:44:00+02:00;1884000000;75797364736;9063936;215090176;1
2019-09-06T00:46:00+02:00;3664500000;75814666240;807424;301568;1
2019-09-06T00:48:00+02:00;2159000000;75866046464;770560;284672;1
2019-09-06T00:50:00+02:00;2484500000;75798937600;2955776;229224448;1
2019-09-06T00:52:00+02:00;2254000000;75809947648;1033728;326144;1
2019-09-06T00:54:00+02:00;2021000000;75829870592;1386496;11496448;1
2019-09-06T00:56:00+02:00;2513500000;75806801920;907776;347136;1
2019-09-06T00:58:00+02:00;2596000000;75788451840;1270784;456192;1
2019-09-06T01:00:00+02:00;2989500000;75806277632;1122304;11219456;1
2019-09-06T01:02:00+02:00;3310500000;75835637760;896512;442368;1
2019-09-06T01:04:00+02:00;2765000000;75838259200;1838592;10944512;1
2019-09-06T01:06:00+02:00;2251000000;75785830400;1791488;3718656;1
2019-09-06T01:08:00+02:00;2126000000;75863425024;1592320;392704;1
2019-09-06T01:10:00+02:00;3077000000;75851890688;1101824;10455552;1
2019-09-06T01:12:00+02:00;2815000000;75899076608;1062912;583680;1
2019-09-06T01:14:00+02:00;2682500000;75788976128;1741824;10098176;1
2019-09-06T01:16:00+02:00;2413000000;75819384832;969216;287232;1
2019-09-06T01:18:00+02:00;2107000000;75853463552;854016;425472;1
2019-09-06T01:20:00+02:00;2399000000;75846647808;1552896;6750720;1
2019-09-06T01:22:00+02:00;2019500000;75768004608;1002496;345600;1
2019-09-06T01:24:00+02:00;3090000000;75801034752;1251840;8985600;1
2019-09-06T01:26:00+02:00;2107500000;75825676288;999936;259072;1
2019-09-06T01:28:00+02:00;3005500000;75862376448;1033728;394240;1
2019-09-06T01:30:00+02:00;2797500000;75758043136;1528320;8691200;1
2019-09-06T01:32:00+02:00;2460500000;75778490368;1043456;282112;1
2019-09-06T01:34:00+02:00;2846500000;75806277632;4507136;1368576;1
2019-09-06T01:36:00+02:00;2197500000;75848220672;967680;8254976;1
2019-09-06T01:38:00+02:00;1635000000;75756994560;884224;351232;1
2019-09-06T01:40:00+02:00;2811500000;75785830400;2275840;8036352;1
2019-09-06T01:42:00+02:00;2241500000;75818336256;884224;329216;1
2019-09-06T01:44:00+02:00;2818000000;75826724864;1448448;438272;1
2019-09-06T01:46:00+02:00;2047500000;75755945984;1098752;7544320;1
2019-09-06T01:48:00+02:00;1917500000;75774296064;890368;343040;1
2019-09-06T01:50:00+02:00;3068000000;75807850496;1288192;8304640;1
2019-09-06T01:52:00+02:00;3106000000;75840356352;1004032;415232;1
