Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-09-02T00:00:00+02:00;3242500000;75563008000;1022976;306176;1
2019-09-02T00:02:00+02:00;2307000000;75532599296;1012224;346112;1
2019-09-02T00:04:00+02:00;1874000000;75502190592;1018368;335872;1
2019-09-02T00:06:00+02:00;2592500000;75514249216;816640;491520;1
2019-09-02T00:08:00+02:00;2221500000;75602329600;2875904;519168;1
2019-09-02T00:10:00+02:00;3003000000;75604426752;1045504;368128;1
2019-09-02T00:12:00+02:00;1843000000;75495374848;905216;327168;1
2019-09-02T00:14:00+02:00;1814000000;75525783552;989184;322560;1
2019-09-02T00:16:00+02:00;2636000000;75559337984;842752;361472;1
2019-09-02T00:18:00+02:00;2301500000;75589746688;924160;325120;1
2019-09-02T00:20:00+02:00;3466000000;75575066624;1157632;669184;1
2019-09-02T00:22:00+02:00;2484000000;75575590912;3968000;325120;1
2019-09-02T00:24:00+02:00;2704000000;75573493760;7980032;370688;1
2019-09-02T00:26:00+02:00;2829000000;75571920896;7023616;359424;1
2019-09-02T00:28:00+02:00;2110500000;75554619392;5539328;417792;1
2019-09-02T00:30:00+02:00;2375500000;75497996288;5741568;372224;1
2019-09-02T00:32:00+02:00;2089500000;75558813696;5888000;307712;1
2019-09-02T00:34:00+02:00;2209500000;75575590912;5648384;306688;1
2019-09-02T00:36:00+02:00;2522500000;75556192256;5368832;289280;1
2019-09-02T00:38:00+02:00;1736500000;75505860608;5466624;360448;1
2019-09-02T00:40:00+02:00;2719500000;75555143680;4453376;335872;1
2019-09-02T00:42:00+02:00;2018500000;75591319552;976384;391680;1
2019-09-02T00:44:00+02:00;3153500000;75555667968;1228800;1892352;1
2019-09-02T00:46:00+02:00;2512000000;75545706496;840704;337920;1
2019-09-02T00:48:00+02:00;3028000000;75569823744;919552;401408;1
2019-09-02T00:50:00+02:00;2889500000;75592368128;854016;262656;1
2019-09-02T00:52:00+02:00;1989000000;75551473664;811520;358400;1
2019-09-02T00:54:00+02:00;2541500000;75511627776;1127936;344576;1
2019-09-02T00:56:00+02:00;2832500000;75550425088;915456;347648;1
2019-09-02T00:58:00+02:00;2253000000;75582406656;872960;616960;1
2019-09-02T01:00:00+02:00;2595500000;75529453568;1063936;352768;1
2019-09-02T01:02:00+02:00;2370000000;75531550720;973312;299520;1
2019-09-02T01:04:00+02:00;2918000000;75549376512;1018880;320000;1
2019-09-02T01:06:00+02:00;1914500000;75587125248;770048;815616;1
2019-09-02T01:08:00+02:00;2815500000;75569299456;855040;484352;1
2019-09-02T01:10:00+02:00;2678500000;75515297792;984064;328704;1
2019-09-02T01:12:00+02:00;3194500000;75556716544;888320;346112;1
2019-09-02T01:14:00+02:00;3042500000;75599708160;1161216;345088;1
2019-09-02T01:16:00+02:00;2497000000;75546755072;1132032;303616;1
2019-09-02T01:18:00+02:00;2055000000;75499044864;1058816;242176;1
2019-09-02T01:20:00+02:00;2816500000;75524734976;3930624;380416;1
2019-09-02T01:22:00+02:00;2140500000;75559862272;7684096;285696;1
2019-09-02T01:24:00+02:00;3062500000;75529453568;3614720;382464;1
2019-09-02T01:26:00+02:00;1567500000;75483840512;3967488;278016;1
2019-09-02T01:28:00+02:00;2262500000;75531026432;3771904;348672;1
2019-09-02T01:30:00+02:00;2887500000;75556192256;3472384;228567552;1
2019-09-02T01:32:00+02:00;1860000000;75540463616;1095168;375296;1
2019-09-02T01:34:00+02:00;2744500000;75505860608;3068416;231881728;1
2019-09-02T01:36:00+02:00;2130500000;75553570816;1217536;292352;1
2019-09-02T01:38:00+02:00;3341500000;75593416704;1674752;643072;1
2019-09-02T01:40:00+02:00;2909000000;75528929280;9722880;229603328;1
2019-09-02T01:42:00+02:00;3537000000;75494326272;4122112;304128;1
2019-09-02T01:44:00+02:00;2719500000;75512152064;11545088;208537600;1
2019-09-02T01:46:00+02:00;2925500000;75568250880;3938304;379392;1
2019-09-02T01:48:00+02:00;2255000000;75543609344;3898880;253440;1
2019-09-02T01:50:00+02:00;2724500000;75497996288;5504000;227652096;1
2019-09-02T01:52:00+02:00;1977000000;75524734976;3842560;275456;1
2019-09-02T01:54:00+02:00;2903500000;75573493760;9611264;225238016;1
2019-09-02T01:56:00+02:00;2370000000;75565629440;3698176;431616;1
2019-09-02T01:58:00+02:00;2072000000;75523162112;875008;399872;1
2019-09-02T02:00:00+02:00;2695000000;75547279360;3596800;209727488;1
2019-09-02T02:02:00+02:00;2248000000;75580309504;886784;337408;1
2019-09-02T02:04:00+02:00;3143500000;75603902464;2915840;227628032;1
2019-09-02T02:06:00+02:00;2851000000;75534172160;929280;449024;1
2019-09-02T02:08:00+02:00;3034500000;75595513856;832512;282624;1
2019-09-02T02:10:00+02:00;2985000000;75558289408;3002368;229333504;1
2019-09-02T02:12:00+02:00;2695000000;75583979520;890880;272896;1
2019-09-02T02:14:00+02:00;2068000000;75520016384;3122176;230939648;1
2019-09-02T02:16:00+02:00;2867000000;75577688064;1332224;645632;1
2019-09-02T02:18:00+02:00;2150500000;75542036480;788992;315392;1
