Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-08-22T00:00:00+02:00;2828500000;75602329600;884224;1240576;1
2019-08-22T00:02:00+02:00;2740500000;75610193920;1092608;327680;1
2019-08-22T00:04:00+02:00;2256500000;75643748352;839168;242688;1
2019-08-22T00:06:00+02:00;2128000000;75531550720;913920;517632;1
2019-08-22T00:08:00+02:00;2129500000;75646369792;5338112;537088;1
2019-08-22T00:10:00+02:00;3076000000;75618582528;3545600;238862848;1
2019-08-22T00:12:00+02:00;2390500000;75614912512;1046528;592384;1
2019-08-22T00:14:00+02:00;2780000000;75568250880;3282432;239997952;1
2019-08-22T00:16:00+02:00;2306000000;75588173824;1927168;531456;1
2019-08-22T00:18:00+02:00;3019000000;75610718208;1266176;244224;1
2019-08-22T00:20:00+02:00;2939500000;75613339648;3565056;243852800;1
2019-08-22T00:22:00+02:00;3038000000;75593940992;931840;329728;1
2019-08-22T00:24:00+02:00;3402000000;75609669632;3201536;242414592;1
2019-08-22T00:26:00+02:00;2551000000;75625398272;1242112;412160;1
2019-08-22T00:28:00+02:00;2469000000;75639554048;970752;243200;1
2019-08-22T00:30:00+02:00;2259500000;75564580864;3977728;232238080;1
2019-08-22T00:32:00+02:00;2372500000;75579785216;838144;340992;1
2019-08-22T00:34:00+02:00;3118000000;75607572480;3086848;242496000;1
2019-08-22T00:36:00+02:00;2393000000;75596562432;1976320;367616;1
2019-08-22T00:38:00+02:00;1906500000;75528929280;1165312;412672;1
2019-08-22T00:40:00+02:00;2836500000;75556716544;3931648;242804736;1
2019-08-22T00:42:00+02:00;2281000000;75573493760;1322496;320000;1
2019-08-22T00:44:00+02:00;3514000000;75614912512;12723712;228627968;1
2019-08-22T00:46:00+02:00;2403000000;75539415040;6030848;343040;1
2019-08-22T00:48:00+02:00;3117000000;75577163776;1161216;324096;1
2019-08-22T00:50:00+02:00;3063000000;75609669632;3494912;241182720;1
2019-08-22T00:52:00+02:00;2816000000;75631165440;1183232;586752;1
2019-08-22T00:54:00+02:00;2875500000;75555143680;3687936;240342016;1
2019-08-22T00:56:00+02:00;2347000000;75549900800;1623040;306688;1
2019-08-22T00:58:00+02:00;2401500000;75585028096;3942912;383488;1
2019-08-22T01:00:00+02:00;3053000000;75602853888;3810816;235955712;1
2019-08-22T01:02:00+02:00;2285000000;75533123584;5386752;352256;1
2019-08-22T01:04:00+02:00;3015000000;75555143680;3129344;241818112;1
2019-08-22T01:06:00+02:00;2206500000;75593940992;1805312;363008;1
2019-08-22T01:08:00+02:00;2960000000;75732353024;995328;363008;1
2019-08-22T01:10:00+02:00;3074000000;75536793600;3545088;246126080;1
2019-08-22T01:12:00+02:00;2154000000;75570348032;873472;290816;1
2019-08-22T01:14:00+02:00;3983500000;75594465280;3119616;226680320;1
2019-08-22T01:16:00+02:00;2827500000;75600756736;1768448;308224;1
2019-08-22T01:18:00+02:00;2801000000;75544133632;947200;300032;1
2019-08-22T01:20:00+02:00;2514500000;75539415040;3580416;248353792;1
2019-08-22T01:22:00+02:00;2535500000;75564580864;879104;286720;1
2019-08-22T01:24:00+02:00;2333500000;75591843840;3150848;246757376;1
2019-08-22T01:26:00+02:00;2852000000;75531026432;1796096;376320;1
2019-08-22T01:28:00+02:00;1861500000;75528404992;991232;370688;1
2019-08-22T01:30:00+02:00;2973000000;75545182208;3891200;245193216;1
2019-08-22T01:32:00+02:00;2366000000;75636408320;1221120;1125376;1
2019-08-22T01:34:00+02:00;2665500000;75548327936;3044352;245606400;1
2019-08-22T01:36:00+02:00;2712000000;75537842176;1340928;250368;1
2019-08-22T01:38:00+02:00;3254500000;75569823744;951808;306176;1
2019-08-22T01:40:00+02:00;2764500000;75615961088;3537920;245886976;1
2019-08-22T01:42:00+02:00;3441000000;75547279360;976896;309248;1
2019-08-22T01:44:00+02:00;2186000000;75509530624;8250368;229693440;1
2019-08-22T01:46:00+02:00;2817500000;75555143680;1350656;322560;1
2019-08-22T01:48:00+02:00;2344000000;75581882368;1245184;391680;1
2019-08-22T01:50:00+02:00;2886000000;75581358080;4028416;241299456;1
2019-08-22T01:52:00+02:00;2148500000;75512676352;1020416;278528;1
2019-08-22T01:54:00+02:00;2148500000;75553046528;7912448;244677120;1
2019-08-22T01:56:00+02:00;2846000000;75593940992;1774592;249344;1
2019-08-22T01:58:00+02:00;2114000000;75551997952;5427200;434176;1
2019-08-22T02:00:00+02:00;2603500000;75548852224;7727104;225977856;1
2019-08-22T02:02:00+02:00;2564500000;75551473664;1081856;380416;1
2019-08-22T02:04:00+02:00;3548000000;75594989568;3271168;243682304;1
2019-08-22T02:06:00+02:00;2913000000;75561435136;1737728;805888;1
2019-08-22T02:08:00+02:00;3129000000;75579260928;2442240;289792;1
2019-08-22T02:10:00+02:00;2714000000;75591843840;3749888;246968320;1
2019-08-22T02:12:00+02:00;2734000000;75576639488;1167360;1374720;1
2019-08-22T02:14:00+02:00;3077500000;75638505472;3462144;245804544;1
2019-08-22T02:16:00+02:00;2492500000;75535745024;6055424;397312;1
2019-08-22T02:18:00+02:00;2236000000;75505860608;957440;386048;1
2019-08-22T02:20:00+02:00;2869000000;75531026432;3834368;245885440;1
2019-08-22T02:22:00+02:00;2422500000;75587125248;897536;400896;1
2019-08-22T02:24:00+02:00;2004000000;75512676352;3137536;244614144;1
2019-08-22T02:26:00+02:00;2726500000;75536793600;1606144;416256;1
2019-08-22T02:28:00+02:00;3394000000;75570872320;964608;331264;1
