Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-09-01T00:00:00+02:00;2943500000;75493801984;2679808;172816384;1
2019-09-01T00:02:00+02:00;2907000000;75477024768;1033728;292864;1
2019-09-01T00:04:00+02:00;3276000000;75522113536;2976768;241177600;1
2019-09-01T00:06:00+02:00;2367000000;75502190592;893952;418304;1
2019-09-01T00:08:00+02:00;2689500000;75725537280;816640;256000;1
2019-09-01T00:10:00+02:00;2851000000;75451858944;3054080;248065536;1
2019-09-01T00:12:00+02:00;2603500000;75493801984;944640;284160;1
2019-09-01T00:14:00+02:00;3340500000;75527356416;3167232;248257536;1
2019-09-01T00:16:00+02:00;2211000000;75523686400;1121792;482816;1
2019-09-01T00:18:00+02:00;1990000000;75485937664;927232;381440;1
2019-09-01T00:20:00+02:00;3061500000;75490131968;3125248;231388672;1
2019-09-01T00:22:00+02:00;2744500000;75511103488;899584;290816;1
2019-09-01T00:24:00+02:00;3023000000;75520016384;3339264;233698304;1
2019-09-01T00:26:00+02:00;3271000000;75481743360;3324416;459264;1
2019-09-01T00:28:00+02:00;2356000000;75518443520;6247424;463872;1
2019-09-01T00:30:00+02:00;3077000000;75503239168;8574976;231857664;1
2019-09-01T00:32:00+02:00;2118500000;75561959424;3490816;382464;1
2019-09-01T00:34:00+02:00;2852500000;75466014720;5704704;234761216;1
2019-09-01T00:36:00+02:00;2314500000;75485413376;3526144;360448;1
2019-09-01T00:38:00+02:00;2147500000;75507957760;6638080;417280;1
2019-09-01T00:40:00+02:00;3153000000;75542036480;8836608;227941888;1
2019-09-01T00:42:00+02:00;2352500000;75459198976;3531264;324608;1
2019-09-01T00:44:00+02:00;2157500000;75505336320;11182592;222354944;1
2019-09-01T00:46:00+02:00;3130000000;75517394944;3333120;318464;1
2019-09-01T00:48:00+02:00;2481000000;75563532288;895488;321536;1
2019-09-01T00:50:00+02:00;2686000000;75479121920;3112448;228416000;1
2019-09-01T00:52:00+02:00;3091500000;75531026432;970752;299520;1
2019-09-01T00:54:00+02:00;2776500000;75553046528;3059712;231862272;1
2019-09-01T00:56:00+02:00;4071000000;75578212352;999936;413696;1
2019-09-01T00:58:00+02:00;2044000000;75469160448;1275904;315904;1
2019-09-01T01:00:00+02:00;2980500000;75502190592;3216384;226119680;1
2019-09-01T01:02:00+02:00;2513000000;75525783552;2182144;315392;1
2019-09-01T01:04:00+02:00;2336000000;75536269312;3096064;234310144;1
2019-09-01T01:06:00+02:00;3487000000;75510054912;1031168;633344;1
2019-09-01T01:08:00+02:00;2393500000;75720818688;895488;328192;1
2019-09-01T01:10:00+02:00;3136500000;75512152064;2969600;220180992;1
2019-09-01T01:12:00+02:00;2943500000;75571396608;957952;366592;1
2019-09-01T01:14:00+02:00;2212500000;75501666304;3238912;230026752;1
2019-09-01T01:16:00+02:00;2444000000;75520540672;1164800;329728;1
2019-09-01T01:18:00+02:00;3307500000;75566678016;741888;230400;1
2019-09-01T01:20:00+02:00;3083500000;75549900800;3227136;238443008;1
2019-09-01T01:22:00+02:00;3095000000;75508482048;4065280;1770496;1
2019-09-01T01:24:00+02:00;1789000000;75471257600;3014144;238734336;1
2019-09-01T01:26:00+02:00;3162000000;75503763456;1265664;542208;1
2019-09-01T01:28:00+02:00;2188000000;75568250880;3147264;252416;1
2019-09-01T01:30:00+02:00;3126500000;75570872320;6220800;236849152;1
2019-09-01T01:32:00+02:00;2011500000;75523686400;6903296;428032;1
2019-09-01T01:34:00+02:00;2040000000;75506384896;5516288;239285760;1
2019-09-01T01:36:00+02:00;3185500000;75528929280;3235328;382464;1
2019-09-01T01:38:00+02:00;2142500000;75563532288;6541824;485888;1
2019-09-01T01:40:00+02:00;2668000000;75490131968;8839680;239834112;1
2019-09-01T01:42:00+02:00;2717500000;75518443520;3358208;1267200;1
2019-09-01T01:44:00+02:00;2839500000;75560386560;11027968;225540608;1
2019-09-01T01:46:00+02:00;4092500000;75540987904;3233792;326656;1
2019-09-01T01:48:00+02:00;1858000000;75449237504;784384;238592;1
2019-09-01T01:50:00+02:00;4210000000;75473879040;3056128;234371072;1
2019-09-01T01:52:00+02:00;2715000000;75510579200;769536;258560;1
2019-09-01T01:54:00+02:00;2463000000;75546755072;2872832;234795520;1
2019-09-01T01:56:00+02:00;2964500000;75445043200;896512;328704;1
2019-09-01T01:58:00+02:00;2053000000;75475451904;828416;274944;1
2019-09-01T02:00:00+02:00;3159500000;75503763456;3279872;224401920;1
2019-09-01T02:02:00+02:00;2718500000;75574018048;877568;378368;1
2019-09-01T02:04:00+02:00;2129000000;75470209024;2964480;239554560;1
2019-09-01T02:06:00+02:00;2764000000;75491180544;949248;936960;1
2019-09-01T02:08:00+02:00;2692000000;75653709824;801792;349696;1
2019-09-01T02:10:00+02:00;2725500000;75811520512;3076096;232449024;1
2019-09-01T02:12:00+02:00;3772000000;75798413312;885760;245760;1
2019-09-01T02:14:00+02:00;2004000000;75711381504;3342336;239326720;1
2019-09-01T02:16:00+02:00;2091500000;75767480320;1612800;412672;1
2019-09-01T02:18:00+02:00;2435000000;75777441792;1006592;257536;1
2019-09-01T02:20:00+02:00;2883000000;75710857216;2929152;241765888;1
2019-09-01T02:22:00+02:00;2607000000;75796840448;1372672;342016;1
2019-09-01T02:24:00+02:00;3135500000;75749654528;2961920;241112576;1
2019-09-01T02:26:00+02:00;2460000000;75806801920;945664;583680;1
2019-09-01T02:28:00+02:00;2018000000;75724488704;1554944;656896;1
2019-09-01T02:30:00+02:00;3288500000;75759091712;8885248;234775040;1
2019-09-01T02:32:00+02:00;2484000000;75823579136;3527680;338432;1
2019-09-01T02:34:00+02:00;2615000000;75820957696;6947328;239251456;1
2019-09-01T02:36:00+02:00;2669000000;75727110144;6481920;429568;1
2019-09-01T02:38:00+02:00;2320500000;75722915840;3265536;312832;1
2019-09-01T02:40:00+02:00;3853500000;75763286016;5276160;228783616;1
2019-09-01T02:42:00+02:00;2585000000;75810471936;3642368;254464;1
2019-09-01T02:44:00+02:00;3435500000;75715575808;10722816;224220160;1
2019-09-01T02:46:00+02:00;1858000000;75741790208;3271168;413184;1
2019-09-01T02:48:00+02:00;2705000000;75769577472;3074560;286720;1
2019-09-01T02:50:00+02:00;3772000000;75785306112;3497984;240055296;1
2019-09-01T02:52:00+02:00;1919500000;75785306112;853504;305664;1
2019-09-01T02:54:00+02:00;3150500000;75743363072;3028480;244129792;1
2019-09-01T02:56:00+02:00;2487500000;75804704768;939008;443392;1
2019-09-01T02:58:00+02:00;2346000000;75836686336;12859392;499712;1
2019-09-01T03:00:00+02:00;3053000000;75762237440;15941632;240307712;1
2019-09-01T03:02:00+02:00;2123000000;75744411648;965632;307200;1
