Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-09-05T00:00:00+02:00;2494000000;75481219072;3795456;716800;1
2019-09-05T00:02:00+02:00;2325000000;75528404992;3809280;406528;1
2019-09-05T00:04:00+02:00;3030500000;75563008000;1174528;375296;1
2019-09-05T00:06:00+02:00;2084000000;75543609344;856576;359936;1
2019-09-05T00:08:00+02:00;3289000000;75764334592;1010688;1075712;1
2019-09-05T00:10:00+02:00;2989500000;75504287744;971264;255488;1
2019-09-05T00:12:00+02:00;3118500000;75527880704;1085440;363008;1
2019-09-05T00:14:00+02:00;2825500000;75532075008;1197568;273920;1
2019-09-05T00:16:00+02:00;2471500000;75478073344;898048;605184;1
2019-09-05T00:18:00+02:00;2537500000;75514249216;866304;255488;1
2019-09-05T00:20:00+02:00;2999000000;75544133632;1033216;402944;1
2019-09-05T00:22:00+02:00;2230000000;75536269312;918528;598528;1
2019-09-05T00:24:00+02:00;1755000000;75489607680;1068032;1091072;1
2019-09-05T00:26:00+02:00;2770000000;75522113536;1057280;293376;1
2019-09-05T00:28:00+02:00;2352500000;75561959424;827904;369664;1
2019-09-05T00:30:00+02:00;2692500000;75582406656;877568;240128;1
2019-09-05T00:32:00+02:00;2349000000;75519492096;1036288;762880;1
2019-09-05T00:34:00+02:00;2255000000;75540987904;1055744;222208;1
2019-09-05T00:36:00+02:00;2853000000;75556192256;992256;464896;1
2019-09-05T00:38:00+02:00;3099500000;75568775168;1020416;2783232;1
2019-09-05T00:40:00+02:00;2796500000;75476500480;1098240;647680;1
2019-09-05T00:42:00+02:00;3003500000;75501666304;923136;1253376;1
2019-09-05T00:44:00+02:00;2104500000;75544133632;951808;542208;1
2019-09-05T00:46:00+02:00;3023500000;75611242496;1170432;629248;1
2019-09-05T00:48:00+02:00;2548000000;75497472000;1113600;1245184;1
2019-09-05T00:50:00+02:00;2480500000;75510579200;1216512;1012224;1
2019-09-05T00:52:00+02:00;2417500000;75545706496;4093952;669184;1
2019-09-05T00:54:00+02:00;2160000000;75565629440;4098048;886272;1
2019-09-05T00:56:00+02:00;2694000000;75499569152;4086272;995840;1
2019-09-05T00:58:00+02:00;1843000000;75546230784;4756992;4267520;1
2019-09-05T01:00:00+02:00;2951000000;75543609344;4177408;294400;1
2019-09-05T01:02:00+02:00;2319000000;75567202304;4368896;370688;1
2019-09-05T01:04:00+02:00;2652000000;75538890752;4156928;426496;1
2019-09-05T01:06:00+02:00;2586000000;75478073344;5987840;387584;1
2019-09-05T01:08:00+02:00;3600500000;75653709824;7990784;559104;1
2019-09-05T01:10:00+02:00;2823500000;75784781824;4050432;1170432;1
2019-09-05T01:12:00+02:00;2276000000;75537842176;907776;360448;1
2019-09-05T01:14:00+02:00;1856500000;75502714880;996864;401920;1
2019-09-05T01:16:00+02:00;2966000000;75540987904;824832;269312;1
2019-09-05T01:18:00+02:00;2206000000;75573493760;852480;715776;1
2019-09-05T01:20:00+02:00;2772000000;75564056576;1152512;277504;1
2019-09-05T01:22:00+02:00;1870000000;75504812032;828928;309248;1
2019-09-05T01:24:00+02:00;2310000000;75525783552;1127936;1516032;1
2019-09-05T01:26:00+02:00;3729000000;75599183872;4028928;480768;1
2019-09-05T01:28:00+02:00;2579000000;75588173824;826368;297984;1
2019-09-05T01:30:00+02:00;2594500000;75496423424;980480;371200;1
2019-09-05T01:32:00+02:00;3024500000;75491180544;937472;390656;1
2019-09-05T01:34:00+02:00;2065000000;75539939328;1128960;307712;1
2019-09-05T01:36:00+02:00;2246000000;75537317888;754688;312832;1
2019-09-05T01:38:00+02:00;1683000000;75488034816;899584;800768;1
2019-09-05T01:40:00+02:00;3544000000;75536269312;1085440;435712;1
2019-09-05T01:42:00+02:00;2478000000;75559337984;920064;329216;1
2019-09-05T01:44:00+02:00;2902500000;75554095104;9113088;220342272;1
2019-09-05T01:46:00+02:00;2004000000;75516346368;1335808;358400;1
2019-09-05T01:48:00+02:00;2237500000;75536269312;926720;818176;1
2019-09-05T01:50:00+02:00;3055000000;75546755072;3139584;226520576;1
2019-09-05T01:52:00+02:00;2372500000;75525259264;979456;1910272;1
2019-09-05T01:54:00+02:00;2603000000;75490656256;3023360;233308672;1
2019-09-05T01:56:00+02:00;3283500000;75518967808;934400;393728;1
2019-09-05T01:58:00+02:00;2215000000;75542036480;873984;376832;1
2019-09-05T02:00:00+02:00;3610000000;75499569152;3231744;204362752;1
2019-09-05T02:02:00+02:00;2223000000;75502714880;1019392;1028608;1
2019-09-05T02:04:00+02:00;3427500000;75545706496;2948096;220862464;1
2019-09-05T02:06:00+02:00;2062500000;75564056576;889344;990720;1
2019-09-05T02:08:00+02:00;2633000000;75762237440;918528;319488;1
2019-09-05T02:10:00+02:00;3061500000;75753848832;2997760;232782336;1
2019-09-05T02:12:00+02:00;2646500000;75783733248;849920;458752;1
2019-09-05T02:14:00+02:00;3057500000;75823579136;3590144;234516480;1
2019-09-05T02:16:00+02:00;2272500000;75807326208;1145344;3375104;1
2019-09-05T02:18:00+02:00;1758500000;75728158720;3897856;321024;1
2019-09-05T02:20:00+02:00;3157000000;75762237440;7939584;219227136;1
2019-09-05T02:22:00+02:00;2977000000;75805229056;4063744;415232;1
2019-09-05T02:24:00+02:00;2753500000;75791597568;8440320;217161216;1
2019-09-05T02:26:00+02:00;2863500000;75774296064;6552576;548352;1
2019-09-05T02:28:00+02:00;2065500000;75763286016;4003840;400896;1
2019-09-05T02:30:00+02:00;3300000000;75786878976;6188032;218998272;1
2019-09-05T02:32:00+02:00;2307500000;75819384832;4172800;860160;1
2019-09-05T02:34:00+02:00;2701500000;75751751680;5954048;219468288;1
2019-09-05T02:36:00+02:00;1828500000;75783208960;4026368;423424;1
2019-09-05T02:38:00+02:00;2184500000;75790548992;3998720;885760;1
2019-09-05T02:40:00+02:00;3214500000;75818860544;2745856;218288128;1
2019-09-05T02:42:00+02:00;2386500000;75763286016;1849344;22355968;1
2019-09-05T02:44:00+02:00;2878000000;75716100096;8384000;213058560;1
2019-09-05T02:46:00+02:00;2734000000;75811520512;833536;1944576;1
2019-09-05T02:48:00+02:00;2188500000;75804704768;945664;219648;1
2019-09-05T02:50:00+02:00;2932000000;75706662912;2840064;209512960;1
2019-09-05T02:52:00+02:00;2072000000;75736023040;975872;1946112;1
2019-09-05T02:54:00+02:00;2563000000;75769053184;2855936;221293568;1
2019-09-05T02:56:00+02:00;3796000000;75801034752;803328;354816;1
2019-09-05T02:58:00+02:00;2117000000;75722915840;871936;318464;1
2019-09-05T03:00:00+02:00;2657500000;75749130240;3098112;218487808;1
2019-09-05T03:02:00+02:00;2166500000;75779538944;759808;361472;1
2019-09-05T03:04:00+02:00;2423500000;75801034752;2888192;224444928;1
2019-09-05T03:06:00+02:00;2769500000;75768528896;807936;938496;1
2019-09-05T03:08:00+02:00;2225500000;75729207296;868864;336896;1
2019-09-05T03:10:00+02:00;2789000000;75743887360;2797568;218494976;1
2019-09-05T03:12:00+02:00;2214500000;75793170432;771584;334336;1
2019-09-05T03:14:00+02:00;2296500000;75727110144;4315648;223352320;1
2019-09-05T03:16:00+02:00;3018000000;75762237440;1625088;398336;1
2019-09-05T03:18:00+02:00;2302500000;75762761728;968704;353792;1
2019-09-05T03:20:00+02:00;3839000000;75813093376;3143168;222237696;1
2019-09-05T03:22:00+02:00;2237500000;75771150336;1182720;634368;1
2019-09-05T03:24:00+02:00;2107000000;75743363072;5996032;224451584;1
2019-09-05T03:26:00+02:00;2743500000;75824103424;6531584;534016;1
2019-09-05T03:28:00+02:00;2498000000;75801034752;4062208;644608;1
2019-09-05T03:30:00+02:00;3049000000;75785830400;6161408;209210880;1
2019-09-05T03:32:00+02:00;2164500000;75738644480;3951104;433664;1
2019-09-05T03:34:00+02:00;2193500000;75760140288;8441344;213499392;1
2019-09-05T03:36:00+02:00;3001000000;75818336256;3981824;473600;1
2019-09-05T03:38:00+02:00;2383500000;75770101760;4059648;335872;1
2019-09-05T03:40:00+02:00;2681500000;75733401600;5596672;223517184;1
2019-09-05T03:42:00+02:00;3243000000;75781111808;3811328;325120;1
2019-09-05T03:44:00+02:00;2075000000;75792121856;11633152;215708672;1
2019-09-05T03:46:00+02:00;3850000000;75838783488;782848;267264;1
2019-09-05T03:48:00+02:00;2436000000;75759091712;942592;1861632;1
2019-09-05T03:50:00+02:00;3175000000;75777441792;2966016;220747264;1
2019-09-05T03:52:00+02:00;2566000000;75829870592;850944;1845760;1
2019-09-05T03:54:00+02:00;2213500000;75838783488;2896896;224631296;1
2019-09-05T03:56:00+02:00;2791000000;75735498752;951296;1275904;1
2019-09-05T03:58:00+02:00;2198500000;75760664576;848384;308736;1
2019-09-05T04:00:00+02:00;2931500000;75760140288;3191296;222406144;1
2019-09-05T04:02:00+02:00;2915500000;75848744960;928256;274432;1
2019-09-05T04:04:00+02:00;1944000000;75748081664;2776064;225917440;1
2019-09-05T04:06:00+02:00;2805500000;75744935936;997376;743424;1
2019-09-05T04:08:00+02:00;2537000000;75769053184;778240;261632;1
2019-09-05T04:10:00+02:00;3731000000;75796840448;2967040;233048064;1
2019-09-05T04:12:00+02:00;2255500000;75753848832;924160;333824;1
2019-09-05T04:14:00+02:00;2768500000;75737071616;2999808;226680832;1
2019-09-05T04:16:00+02:00;2967500000;75747033088;909312;293376;1
2019-09-05T04:18:00+02:00;2518000000;75797889024;1452544;357376;1
2019-09-05T04:20:00+02:00;2491000000;75734974464;898048;12500992;1
2019-09-05T04:22:00+02:00;2000500000;75734974464;855040;358912;1
2019-09-05T04:24:00+02:00;2181000000;75735498752;1596416;12210176;1
2019-09-05T04:26:00+02:00;2744500000;75770626048;929280;326656;1
2019-09-05T04:28:00+02:00;2436500000;75739168768;1249792;345088;1
2019-09-05T04:30:00+02:00;1790500000;75701944320;968704;11559936;1
2019-09-05T04:32:00+02:00;2286000000;75763286016;802816;937984;1
2019-09-05T04:34:00+02:00;3429000000;75783733248;1461760;11791872;1
2019-09-05T04:36:00+02:00;1931500000;75701944320;1303552;608256;1
2019-09-05T04:38:00+02:00;3113500000;75743363072;1184256;422400;1
2019-09-05T04:40:00+02:00;2969000000;75764858880;1119744;11017216;1
2019-09-05T04:42:00+02:00;2827000000;75817287680;1093120;322048;1
2019-09-05T04:44:00+02:00;2488500000;75710332928;1844224;11053056;1
2019-09-05T04:46:00+02:00;2051000000;75752800256;975360;233472;1
2019-09-05T04:48:00+02:00;2110500000;75779014656;4405760;672768;1
2019-09-05T04:50:00+02:00;2765000000;75801559040;4013056;10312192;1
2019-09-05T04:52:00+02:00;2186000000;75698274304;4430336;2130944;1
2019-09-05T04:54:00+02:00;2464500000;75725012992;4542464;9715200;1
2019-09-05T04:56:00+02:00;2266500000;75751227392;4149760;349696;1
2019-09-05T04:58:00+02:00;2154000000;75776393216;6972416;430592;1
2019-09-05T05:00:00+02:00;2756500000;75716100096;4066304;9287680;1
2019-09-05T05:02:00+02:00;2175000000;75719770112;4117504;403456;1
2019-09-05T05:04:00+02:00;1933500000;75715575808;4551680;9016832;1
2019-09-05T05:06:00+02:00;2843500000;75723964416;3983872;2498048;1
2019-09-05T05:08:00+02:00;2280000000;75752800256;4301824;401408;1
2019-09-05T05:10:00+02:00;3182000000;75783208960;1411072;9169408;1
2019-09-05T05:12:00+02:00;2207000000;75686739968;697344;394240;1
2019-09-05T05:14:00+02:00;1886500000;75708235776;1484288;8120832;1
2019-09-05T05:16:00+02:00;3283500000;75759091712;923136;353280;1
2019-09-05T05:18:00+02:00;2252000000;75793694720;793600;377856;1
2019-09-05T05:20:00+02:00;3627500000;75760140288;1645056;480256;1
2019-09-05T05:22:00+02:00;2299500000;75730780160;837120;320512;1
2019-09-05T05:24:00+02:00;3219500000;75758567424;1554944;431104;1
2019-09-05T05:26:00+02:00;2952500000;75813617664;952320;1243136;1
2019-09-05T05:28:00+02:00;2077500000;75744411648;877056;795136;1
2019-09-05T05:30:00+02:00;3047500000;75756994560;1867776;20833792;1
2019-09-05T05:32:00+02:00;2332500000;75714002944;1569792;486400;1
2019-09-05T05:34:00+02:00;2196000000;75770626048;1467392;477696;1
2019-09-05T05:36:00+02:00;2974500000;75668389888;1020928;6972416;1
2019-09-05T05:38:00+02:00;1918000000;75709284352;926208;328704;1
2019-09-05T05:40:00+02:00;2888000000;75730255872;1521664;5931520;1
2019-09-05T05:42:00+02:00;2278500000;75755421696;931328;370688;1
2019-09-05T05:44:00+02:00;1809500000;75676254208;1439744;784896;1
2019-09-05T05:46:00+02:00;3545500000;75727634432;1224704;22427136;1
2019-09-05T05:48:00+02:00;2014000000;75756994560;1068544;517120;1
2019-09-05T05:50:00+02:00;3186000000;75788451840;2001408;23203840;1
2019-09-05T05:52:00+02:00;2745000000;75737071616;4020736;384000;1
2019-09-05T05:54:00+02:00;2459500000;75712430080;4973568;2468864;1
2019-09-05T05:56:00+02:00;2735000000;75739693056;4174848;23034368;1
2019-09-05T05:58:00+02:00;2134000000;75762237440;3570688;698880;1
2019-09-05T06:00:00+02:00;2449000000;75755945984;5009920;22319104;1
2019-09-05T06:02:00+02:00;2799000000;75716624384;4013568;547840;1
2019-09-05T06:04:00+02:00;2128000000;75719770112;4420608;1086976;1
2019-09-05T06:06:00+02:00;2554000000;75756470272;3849728;20798464;1
2019-09-05T06:08:00+02:00;2374000000;75743887360;4233216;2776576;1
2019-09-05T06:10:00+02:00;1624000000;75711381504;4122112;20166656;1
2019-09-05T06:12:00+02:00;3333500000;75755421696;779264;536064;1
2019-09-05T06:14:00+02:00;2376000000;75775868928;4253696;743424;1
2019-09-05T06:16:00+02:00;3842000000;75768528896;1094144;19835904;1
2019-09-05T06:18:00+02:00;1944000000;75743887360;868352;2917888;1
2019-09-05T06:20:00+02:00;2996000000;75741265920;1729024;20380672;1
2019-09-05T06:22:00+02:00;2704000000;75764858880;846848;344576;1
2019-09-05T06:24:00+02:00;2144000000;75728158720;1628672;945152;1
2019-09-05T06:26:00+02:00;2362000000;75713478656;1043968;19039744;1
2019-09-05T06:28:00+02:00;2109500000;75761188864;1373696;1993216;1
2019-09-05T06:30:00+02:00;2281000000;75751227392;1843200;18709504;1
2019-09-05T06:32:00+02:00;2928500000;75792646144;928768;275968;1
2019-09-05T06:34:00+02:00;1691000000;75706662912;1216512;455680;1
2019-09-05T06:36:00+02:00;2608500000;75744935936;843776;18247680;1
2019-09-05T06:38:00+02:00;2511500000;75796840448;863232;560640;1
2019-09-05T06:40:00+02:00;3043500000;75781636096;1345024;18151424;1
2019-09-05T06:42:00+02:00;2605000000;75709284352;904704;388096;1
2019-09-05T06:44:00+02:00;2712500000;75733925888;1418752;372736;1
2019-09-05T06:46:00+02:00;3292500000;75754373120;992256;17310208;1
2019-09-05T06:48:00+02:00;2807500000;75787403264;862208;374272;1
2019-09-05T06:50:00+02:00;2057500000;75697750016;2545664;12825600;1
2019-09-05T06:52:00+02:00;2351500000;75723440128;1092608;589312;1
2019-09-05T06:54:00+02:00;2159500000;75737595904;4999680;1879552;1
2019-09-05T06:56:00+02:00;2514000000;75760140288;3807744;16183296;1
2019-09-05T06:58:00+02:00;2067500000;75746508800;3574272;2016256;1
2019-09-05T07:00:00+02:00;1742500000;75700895744;4624896;16594432;1
2019-09-05T07:02:00+02:00;3122500000;75754897408;3674624;410112;1
2019-09-05T07:04:00+02:00;2169000000;75769577472;7558144;413184;1
2019-09-05T07:06:00+02:00;2690500000;75743887360;7147008;15778304;1
2019-09-05T07:08:00+02:00;3105000000;75766431744;4408320;2247168;1
2019-09-05T07:10:00+02:00;2711000000;75741265920;3911168;15474176;1
2019-09-05T07:12:00+02:00;3216500000;75747557376;1005568;494592;1
2019-09-05T07:14:00+02:00;1898000000;75665768448;1340416;445952;1
2019-09-05T07:16:00+02:00;3071000000;75740217344;1110528;15923200;1
2019-09-05T07:18:00+02:00;2224500000;75751227392;960512;257024;1
2019-09-05T07:20:00+02:00;2870000000;75762237440;1568256;14504448;1
2019-09-05T07:22:00+02:00;1986000000;75664719872;925184;248320;1
2019-09-05T07:24:00+02:00;2153000000;75688312832;1393664;632320;1
2019-09-05T07:26:00+02:00;2777000000;75742314496;954368;14059008;1
2019-09-05T07:28:00+02:00;2426500000;75825152000;996352;346624;1
2019-09-05T07:30:00+02:00;3090000000;75690409984;1375232;13745664;1
2019-09-05T07:32:00+02:00;2245000000;75764334592;882176;282112;1
2019-09-05T07:34:00+02:00;2919500000;75738644480;1410560;417792;1
2019-09-05T07:36:00+02:00;2675500000;75765907456;983040;13518848;1
2019-09-05T07:38:00+02:00;2920000000;75730255872;817152;278528;1
2019-09-05T07:40:00+02:00;2532500000;75707187200;1722880;12861440;1
2019-09-05T07:42:00+02:00;2463000000;75711381504;916992;416256;1
2019-09-05T07:44:00+02:00;2092500000;75753324544;1497088;395264;1
2019-09-05T07:46:00+02:00;2875500000;75757518848;900608;1391616;1
2019-09-05T07:48:00+02:00;2023500000;75762761728;816640;267264;1
2019-09-05T07:50:00+02:00;2014000000;75715575808;1072640;612864;1
2019-09-05T07:52:00+02:00;3502500000;75773771776;817152;369152;1
2019-09-05T07:54:00+02:00;2193000000;75728158720;1445376;3542016;1
2019-09-05T07:56:00+02:00;2554500000;75733925888;1032704;335360;1
2019-09-05T07:58:00+02:00;2249000000;75756470272;786944;304128;1
2019-09-05T08:00:00+02:00;2355000000;75777441792;1010176;283136;1
2019-09-05T08:02:00+02:00;3141500000;75752800256;1335296;356352;1
2019-09-05T08:04:00+02:00;2863500000;75709808640;1155072;590336;1
2019-09-05T08:06:00+02:00;2574500000;75730255872;1123328;596992;1
2019-09-05T08:08:00+02:00;3396000000;75822530560;1329152;413184;1
2019-09-05T08:10:00+02:00;2097500000;75753848832;1310720;275968;1
2019-09-05T08:12:00+02:00;2434000000;75706662912;3282944;368128;1
2019-09-05T08:14:00+02:00;1865000000;75731304448;3565568;410624;1
2019-09-05T08:16:00+02:00;2845000000;75779014656;4103680;286720;1
2019-09-05T08:18:00+02:00;2936500000;75734974464;4066816;13789184;1
2019-09-05T08:20:00+02:00;1808000000;75712954368;3965952;414208;1
2019-09-05T08:22:00+02:00;2783000000;75738644480;4183552;452608;1
2019-09-05T08:24:00+02:00;2026000000;75769053184;4179968;2185728;1
2019-09-05T08:26:00+02:00;2632500000;75726061568;3913216;343040;1
2019-09-05T08:28:00+02:00;2847500000;75678351360;3779584;393728;1
2019-09-05T08:30:00+02:00;2060000000;75725537280;1244672;1250816;1
2019-09-05T08:32:00+02:00;3786500000;75739693056;916992;308224;1
2019-09-05T08:34:00+02:00;2108500000;75754373120;1168896;1838592;1
2019-09-05T08:36:00+02:00;3150500000;75693555712;816640;319488;1
2019-09-05T08:38:00+02:00;1819000000;75707187200;799744;386560;1
2019-09-05T08:40:00+02:00;2089000000;75759616000;1164288;308224;1
2019-09-05T08:42:00+02:00;2884500000;75755421696;876544;593408;1
2019-09-05T08:44:00+02:00;1879000000;75722391552;1092096;348160;1
2019-09-05T08:46:00+02:00;2823000000;75726061568;877568;330240;1
2019-09-05T08:48:00+02:00;2360000000;75747557376;845824;329216;1
2019-09-05T08:50:00+02:00;2057000000;75756994560;1114112;327680;1
2019-09-05T08:52:00+02:00;2715500000;75678875648;924160;353280;1
2019-09-05T08:54:00+02:00;2346000000;75690934272;1322496;1854976;1
2019-09-05T08:56:00+02:00;2601500000;75732877312;889344;390144;1
2019-09-05T08:58:00+02:00;3211500000;75741790208;1178624;465408;1
2019-09-05T09:00:00+02:00;1872000000;75730780160;1019904;307712;1
2019-09-05T09:02:00+02:00;3437000000;75733925888;1012736;883712;1
2019-09-05T09:04:00+02:00;2218000000;75720294400;1100800;423424;1
2019-09-05T09:06:00+02:00;3060500000;75772723200;888832;1093632;1
2019-09-05T09:08:00+02:00;2481000000;75731828736;7440384;824320;1
2019-09-05T09:10:00+02:00;2024000000;75751751680;4190720;356864;1
2019-09-05T09:12:00+02:00;3722000000;75747033088;3974144;465408;1
