Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-08-25T00:00:00+02:00;3767000000;75467063296;1154560;320000;1
2019-08-25T00:02:00+02:00;2564500000;75467587584;3308544;301568;1
2019-08-25T00:04:00+02:00;3852500000;75478073344;1212928;273920;1
2019-08-25T00:06:00+02:00;2461500000;75532075008;3887616;417280;1
2019-08-25T00:08:00+02:00;2957500000;75537317888;2963968;996352;1
2019-08-25T00:10:00+02:00;3141500000;75485937664;1644544;417792;1
2019-08-25T00:12:00+02:00;2397500000;75526307840;951808;348160;1
2019-08-25T00:14:00+02:00;2825000000;75517919232;911872;218624;1
2019-08-25T00:16:00+02:00;2196000000;75478597632;1118720;351232;1
2019-08-25T00:18:00+02:00;2100000000;75453431808;828416;564736;1
2019-08-25T00:20:00+02:00;3140000000;75482791936;919552;233984;1
2019-08-25T00:22:00+02:00;2545500000;75504287744;5676544;332288;1
2019-08-25T00:24:00+02:00;3338500000;75490131968;796672;246272;1
2019-08-25T00:26:00+02:00;2082000000;75457101824;879104;240128;1
2019-08-25T00:28:00+02:00;3527000000;75474927616;821248;326144;1
2019-08-25T00:30:00+02:00;3220000000;75518967808;3699200;243633152;1
2019-08-25T00:32:00+02:00;2966000000;75514249216;883712;310784;1
2019-08-25T00:34:00+02:00;2871000000;75493801984;2989568;233237504;1
2019-08-25T00:36:00+02:00;2567000000;75515297792;2528768;430592;1
2019-08-25T00:38:00+02:00;2367000000;75497996288;908800;296448;1
2019-08-25T00:40:00+02:00;3437500000;75473879040;3236352;223431168;1
2019-08-25T00:42:00+02:00;2164000000;75447664640;962560;320512;1
2019-08-25T00:44:00+02:00;2904500000;75464966144;8309760;232904704;1
2019-08-25T00:46:00+02:00;2369500000;75495899136;1325056;637952;1
2019-08-25T00:48:00+02:00;2295500000;75470733312;942080;333824;1
2019-08-25T00:50:00+02:00;2828000000;75423023104;3492352;233379328;1
2019-08-25T00:52:00+02:00;2253500000;75460247552;847360;267776;1
2019-08-25T00:54:00+02:00;4017000000;75502714880;3200000;245502464;1
2019-08-25T00:56:00+02:00;2224500000;75489083392;1318912;337408;1
2019-08-25T00:58:00+02:00;3020000000;75441897472;853504;297984;1
2019-08-25T01:00:00+02:00;2459500000;75479121920;3759616;244759552;1
2019-08-25T01:02:00+02:00;2792500000;75502190592;830464;299520;1
2019-08-25T01:04:00+02:00;3054000000;75514249216;3089920;246880768;1
2019-08-25T01:06:00+02:00;1882500000;75427741696;1569792;494080;1
2019-08-25T01:08:00+02:00;2433500000;75512676352;840192;352256;1
2019-08-25T01:10:00+02:00;3209000000;75494850560;3795456;248312832;1
2019-08-25T01:12:00+02:00;2207500000;75501142016;3977216;287232;1
2019-08-25T01:14:00+02:00;2657000000;75435606016;8863744;244109824;1
2019-08-25T01:16:00+02:00;2064500000;75457101824;4617728;399872;1
2019-08-25T01:18:00+02:00;2997000000;75487510528;4133376;1902592;1
2019-08-25T01:20:00+02:00;3041000000;75539939328;9011200;246842880;1
2019-08-25T01:22:00+02:00;2938500000;75442946048;3941888;276480;1
2019-08-25T01:24:00+02:00;3127500000;75491180544;6397440;246570496;1
2019-08-25T01:26:00+02:00;2663000000;75529977856;4408320;461824;1
2019-08-25T01:28:00+02:00;2508000000;75516870656;3993088;289280;1
2019-08-25T01:30:00+02:00;2976000000;75443470336;6671360;245144064;1
2019-08-25T01:32:00+02:00;2032000000;75458150400;2557952;1422848;1
2019-08-25T01:34:00+02:00;2283500000;75490656256;3127808;245186560;1
2019-08-25T01:36:00+02:00;3070500000;75530502144;1253888;429568;1
2019-08-25T01:38:00+02:00;2421000000;75428790272;983040;338944;1
2019-08-25T01:40:00+02:00;2582000000;75456053248;3448832;245035008;1
2019-08-25T01:42:00+02:00;2406000000;75477549056;1080320;323072;1
2019-08-25T01:44:00+02:00;2722500000;75522637824;8585728;235626496;1
2019-08-25T01:46:00+02:00;2609500000;75472830464;1186304;464896;1
2019-08-25T01:48:00+02:00;3274500000;75469684736;977920;314880;1
2019-08-25T01:50:00+02:00;2592500000;75493801984;3682304;246889984;1
2019-08-25T01:52:00+02:00;2919000000;75517394944;957440;328192;1
2019-08-25T01:54:00+02:00;2318500000;75482267648;3191808;246681088;1
2019-08-25T01:56:00+02:00;2914000000;75464966144;1331712;417792;1
2019-08-25T01:58:00+02:00;2027000000;75462344704;864256;278016;1
2019-08-25T02:00:00+02:00;3077000000;75518967808;3588608;227282432;1
2019-08-25T02:02:00+02:00;2424500000;75469160448;786432;291328;1
2019-08-25T02:04:00+02:00;1956500000;75477024768;3134464;230690816;1
2019-08-25T02:06:00+02:00;2979500000;75470733312;1337856;849408;1
2019-08-25T02:08:00+02:00;2415000000;75567202304;919552;411648;1
2019-08-25T02:10:00+02:00;3135000000;75478073344;3611136;236360704;1
2019-08-25T02:12:00+02:00;1840000000;75475976192;1176576;333824;1
2019-08-25T02:14:00+02:00;3272000000;75504287744;3521024;245749248;1
2019-08-25T02:16:00+02:00;2962500000;75543609344;4166144;580608;1
2019-08-25T02:18:00+02:00;3359000000;75506909184;4092416;1963520;1
2019-08-25T02:20:00+02:00;1883500000;75448713216;6528512;239624704;1
2019-08-25T02:22:00+02:00;2184000000;75475451904;3896320;403968;1
2019-08-25T02:24:00+02:00;2826500000;75489083392;6324224;247027200;1
2019-08-25T02:26:00+02:00;2579500000;75482267648;4274688;551424;1
2019-08-25T02:28:00+02:00;2037000000;75420401664;4133888;418304;1
2019-08-25T02:30:00+02:00;2931500000;75452907520;6827008;246333440;1
2019-08-25T02:32:00+02:00;2183500000;75474927616;3845120;422912;1
2019-08-25T02:34:00+02:00;2908000000;75466539008;5927936;237467136;1
2019-08-25T02:36:00+02:00;1821500000;75459198976;1292288;374272;1
2019-08-25T02:38:00+02:00;2959000000;75470733312;964096;397312;1
2019-08-25T02:40:00+02:00;3003000000;75482267648;3512832;240063488;1
2019-08-25T02:42:00+02:00;3694500000;75531026432;1049088;1324032;1
2019-08-25T02:44:00+02:00;2537000000;75452383232;8273920;228396544;1
2019-08-25T02:46:00+02:00;2372500000;75482267648;1433600;459776;1
2019-08-25T02:48:00+02:00;2383500000;75495899136;875520;312832;1
2019-08-25T02:50:00+02:00;3111000000;75478597632;3486208;238780928;1
2019-08-25T02:52:00+02:00;1790000000;75425644544;940544;334848;1
2019-08-25T02:54:00+02:00;2665500000;75466539008;3063808;240659968;1
2019-08-25T02:56:00+02:00;2357000000;75506384896;1337856;486400;1
2019-08-25T02:58:00+02:00;2210500000;75507957760;1440256;332288;1
2019-08-25T03:00:00+02:00;2560500000;75437703168;3633152;240049152;1
2019-08-25T03:02:00+02:00;2664000000;75462344704;1086464;288256;1
2019-08-25T03:04:00+02:00;3024000000;75502190592;3187200;241296384;1
2019-08-25T03:06:00+02:00;4096000000;75573493760;1230848;687616;1
2019-08-25T03:08:00+02:00;2368000000;75505336320;1025024;317440;1
2019-08-25T03:10:00+02:00;3570000000;75460247552;3422720;241295360;1
2019-08-25T03:12:00+02:00;2191500000;75479646208;842752;272896;1
2019-08-25T03:14:00+02:00;3150000000;75527356416;3311616;242472960;1
2019-08-25T03:16:00+02:00;2001500000;75442421760;1207808;402432;1
2019-08-25T03:18:00+02:00;2248500000;75442421760;1038336;558080;1
2019-08-25T03:20:00+02:00;3228000000;75491180544;3614208;243629568;1
2019-08-25T03:22:00+02:00;2715000000;75556192256;869376;446464;1
2019-08-25T03:24:00+02:00;2854500000;75432460288;3382272;242305024;1
2019-08-25T03:26:00+02:00;2513500000;75506384896;1355264;461312;1
2019-08-25T03:28:00+02:00;2477500000;75495899136;4670464;388608;1
2019-08-25T03:30:00+02:00;2668500000;75536269312;3823616;241534976;1
2019-08-25T03:32:00+02:00;2756000000;75464441856;966144;349696;1
2019-08-25T03:34:00+02:00;2898000000;75477024768;3074048;222073856;1
2019-08-25T03:36:00+02:00;3131500000;75499569152;1516544;362496;1
2019-08-25T03:38:00+02:00;2356000000;75511627776;866304;289792;1
2019-08-25T03:40:00+02:00;2836000000;75411488768;3448320;237668352;1
2019-08-25T03:42:00+02:00;2081000000;75426168832;784384;304128;1
2019-08-25T03:44:00+02:00;2962500000;75474927616;1311744;3356672;1
2019-08-25T03:46:00+02:00;2112000000;75538366464;991744;338432;1
2019-08-25T03:48:00+02:00;2186000000;75442421760;1242112;409088;1
2019-08-25T03:50:00+02:00;2860000000;75436654592;892416;2951680;1
2019-08-25T03:52:00+02:00;2149500000;75469160448;1255424;365568;1
2019-08-25T03:54:00+02:00;2535000000;75521589248;1632256;2796032;1
2019-08-25T03:56:00+02:00;3192000000;75516870656;1455104;505856;1
2019-08-25T03:58:00+02:00;2156000000;75450810368;4709888;406016;1
2019-08-25T04:00:00+02:00;3867000000;75458150400;1155072;2630144;1
2019-08-25T04:02:00+02:00;2294500000;75519492096;1065984;344576;1
2019-08-25T04:04:00+02:00;3179000000;75480170496;1743360;1790464;1
2019-08-25T04:06:00+02:00;2319500000;75510579200;1971200;3520000;1
2019-08-25T04:08:00+02:00;2419000000;75517394944;1757696;413696;1
2019-08-25T04:10:00+02:00;2902000000;75482791936;4784128;1360384;1
2019-08-25T04:12:00+02:00;2344500000;75458674688;886784;349184;1
2019-08-25T04:14:00+02:00;2620500000;75432460288;1382912;976896;1
2019-08-25T04:16:00+02:00;2258500000;75501666304;1095680;266752;1
2019-08-25T04:18:00+02:00;2249500000;75490131968;1164800;2023936;1
2019-08-25T04:20:00+02:00;2317500000;75460247552;1057280;600064;1
2019-08-25T04:22:00+02:00;3064500000;75446091776;856576;272896;1
2019-08-25T04:24:00+02:00;2875000000;75456577536;1359360;502272;1
2019-08-25T04:26:00+02:00;3982000000;75558289408;1344000;322560;1
2019-08-25T04:28:00+02:00;2277500000;75447664640;1194496;345088;1
2019-08-25T04:30:00+02:00;2616000000;75418304512;881664;301568;1
2019-08-25T04:32:00+02:00;2238500000;75442946048;850944;345088;1
2019-08-25T04:34:00+02:00;2348500000;75474403328;1223168;409600;1
2019-08-25T04:36:00+02:00;2891500000;75495374848;863232;333824;1
2019-08-25T04:38:00+02:00;1989000000;75428790272;1193472;706560;1
2019-08-25T04:40:00+02:00;2935500000;75479646208;971776;451072;1
2019-08-25T04:42:00+02:00;2532000000;75495374848;2152960;312320;1
2019-08-25T04:44:00+02:00;2269000000;75504287744;1248768;432640;1
2019-08-25T04:46:00+02:00;2773000000;75438751744;995840;820224;1
2019-08-25T04:48:00+02:00;2595000000;75473354752;1113600;352256;1
2019-08-25T04:50:00+02:00;3138500000;75462344704;1474048;480256;1
2019-08-25T04:52:00+02:00;3440000000;75506909184;926208;271872;1
2019-08-25T04:54:00+02:00;2010000000;75415158784;1305600;423424;1
2019-08-25T04:56:00+02:00;3281500000;75443470336;893952;349184;1
2019-08-25T04:58:00+02:00;2250500000;75485413376;1096192;507392;1
2019-08-25T05:00:00+02:00;2846500000;75514249216;893440;296448;1
2019-08-25T05:02:00+02:00;2061500000;75428265984;899072;371200;1
2019-08-25T05:04:00+02:00;2236500000;75454480384;1257472;400896;1
2019-08-25T05:06:00+02:00;2925500000;75494326272;4403200;3582976;1
2019-08-25T05:08:00+02:00;2791000000;75589222400;911872;384512;1
2019-08-25T05:10:00+02:00;2315000000;75476500480;1090560;453632;1
2019-08-25T05:12:00+02:00;2294500000;75499569152;857600;344064;1
2019-08-25T05:14:00+02:00;2780500000;75497472000;1131520;478720;1
2019-08-25T05:16:00+02:00;3654500000;75515297792;1013248;658944;1
2019-08-25T05:18:00+02:00;2153500000;75434557440;1274880;1986560;1
2019-08-25T05:20:00+02:00;3534500000;75453956096;951808;288768;1
