Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-08-31T00:00:00+02:00;3557000000;75497996288;5267456;166663680;1
2019-08-31T00:02:00+02:00;2223500000;75542036480;7106048;376320;1
2019-08-31T00:04:00+02:00;3832500000;75580309504;5283328;236838400;1
2019-08-31T00:06:00+02:00;2551500000;75583455232;882688;947712;1
2019-08-31T00:08:00+02:00;2608000000;75739693056;844800;341504;1
2019-08-31T00:10:00+02:00;3036500000;75518967808;2952192;238735360;1
2019-08-31T00:12:00+02:00;2490000000;75541512192;906240;1193984;1
2019-08-31T00:14:00+02:00;3064500000;75530502144;3144704;240360960;1
2019-08-31T00:16:00+02:00;1886000000;75496423424;3712000;619520;1
2019-08-31T00:18:00+02:00;2541500000;75551473664;7431680;751616;1
2019-08-31T00:20:00+02:00;2676500000;75560910848;3435520;1803264;1
2019-08-31T00:22:00+02:00;1944000000;75520016384;8331776;2101248;1
2019-08-31T00:24:00+02:00;3814500000;75536269312;2054144;12016640;1
2019-08-31T00:26:00+02:00;2233000000;75542036480;970240;348672;1
2019-08-31T00:28:00+02:00;3501000000;75594989568;1346560;432128;1
2019-08-31T00:30:00+02:00;3313000000;75564056576;1045504;1496576;1
2019-08-31T00:32:00+02:00;2181000000;75536269312;856064;964096;1
2019-08-31T00:34:00+02:00;3387000000;75567726592;1389056;612352;1
2019-08-31T00:36:00+02:00;2378000000;75555667968;1463808;530432;1
2019-08-31T00:38:00+02:00;2454000000;75580833792;1478656;2203648;1
2019-08-31T00:40:00+02:00;2912000000;75513200640;1104896;16253440;1
2019-08-31T00:42:00+02:00;2452000000;75538890752;851456;309760;1
2019-08-31T00:44:00+02:00;2184500000;75583455232;1287168;16055808;1
2019-08-31T00:46:00+02:00;2695500000;75585028096;940032;253440;1
2019-08-31T00:48:00+02:00;2070000000;75586076672;1506304;1166336;1
2019-08-31T00:50:00+02:00;3291500000;75559337984;1033216;15410176;1
2019-08-31T00:52:00+02:00;2372000000;75586600960;1067008;1716224;1
2019-08-31T00:54:00+02:00;3816500000;75594465280;1670656;14918656;1
2019-08-31T00:56:00+02:00;2962000000;75541512192;966144;351232;1
2019-08-31T00:58:00+02:00;2524500000;75597611008;868864;516608;1
2019-08-31T01:00:00+02:00;3287000000;75544657920;1798656;15225856;1
2019-08-31T01:02:00+02:00;2271000000;75604426752;1105408;331264;1
2019-08-31T01:04:00+02:00;2129500000;75527356416;1697280;670720;1
