Time;Host memory usage
2019-03-04T01:00:00+01:00;4110190728
2019-03-04T02:00:00+01:00;4109876155
2019-03-04T03:00:00+01:00;4109841203
2019-03-04T04:00:00+01:00;4110819874
2019-03-04T05:00:00+01:00;4110452872
2019-03-04T06:00:00+01:00;4110033442
2019-03-04T07:00:00+01:00;4110050918
2019-03-04T08:00:00+01:00;4110505301
2019-03-04T09:00:00+01:00;4110557730
2019-03-04T10:00:00+01:00;4110487825
2019-03-04T11:00:00+01:00;4110435396
2019-03-04T12:00:00+01:00;4110452872
2019-03-04T13:00:00+01:00;4110260633
2019-03-04T14:00:00+01:00;4110435396
2019-03-04T15:00:00+01:00;4110382967
2019-03-04T16:00:00+01:00;4110295586
2019-03-04T17:00:00+01:00;4110557730
2019-03-04T18:00:00+01:00;4110767445
2019-03-04T19:00:00+01:00;4109421772
2019-03-04T20:00:00+01:00;4109718869
2019-03-04T21:00:00+01:00;4109701393
2019-03-04T22:00:00+01:00;4109858679
2019-03-04T23:00:00+01:00;4109247010
2019-03-05T00:00:00+01:00;4109386820
2019-03-05T01:00:00+01:00;4109736345
2019-03-05T02:00:00+01:00;4109876155
2019-03-05T03:00:00+01:00;4110560099
2019-03-05T04:00:00+01:00;4110243157
2019-03-05T05:00:00+01:00;4110050918
2019-03-05T06:00:00+01:00;4109858679
2019-03-05T07:00:00+01:00;4109369344
2019-03-05T08:00:00+01:00;4110278109
2019-03-05T09:00:00+01:00;4110575206
2019-03-05T10:00:00+01:00;4110487825
2019-03-05T11:00:00+01:00;4107639193
2019-03-05T12:00:00+01:00;4106555665
2019-03-05T13:00:00+01:00;4106695475
2019-03-05T14:00:00+01:00;4106363426
2019-03-05T15:00:00+01:00;4106450807
2019-03-05T16:00:00+01:00;4106310997
2019-03-05T17:00:00+01:00;4106643046
2019-03-05T18:00:00+01:00;4105419707
2019-03-05T19:00:00+01:00;4105681851
2019-03-05T20:00:00+01:00;4105000277
2019-03-05T21:00:00+01:00;4105646899
2019-03-05T22:00:00+01:00;4105664375
2019-03-05T23:00:00+01:00;4105804185
2019-03-06T00:00:00+01:00;4105926519
2019-03-06T01:00:00+01:00;4107639193
2019-03-06T02:00:00+01:00;4107866385
2019-03-06T03:00:00+01:00;4107481907
2019-03-06T04:00:00+01:00;4106625570
2019-03-06T05:00:00+01:00;4106730427
2019-03-06T06:00:00+01:00;4107079953
2019-03-06T07:00:00+01:00;4107359573
2019-03-06T08:00:00+01:00;4108006195
2019-03-06T09:00:00+01:00;4108390673
2019-03-06T10:00:00+01:00;4108373196
2019-03-06T11:00:00+01:00;4108635340
2019-03-06T12:00:00+01:00;4108827579
2019-03-06T13:00:00+01:00;4108530483
2019-03-06T14:00:00+01:00;4108617864
2019-03-06T15:00:00+01:00;4108303291
2019-03-06T16:00:00+01:00;4108775150
2019-03-06T17:00:00+01:00;4108460578
2019-03-06T18:00:00+01:00;4108093576
2019-03-06T19:00:00+01:00;4107901337
2019-03-06T20:00:00+01:00;4107901337
2019-03-06T21:00:00+01:00;4107621717
2019-03-06T22:00:00+01:00;4107534336
2019-03-06T23:00:00+01:00;4107883861
2019-03-07T00:00:00+01:00;4107621717
2019-03-07T01:00:00+01:00;4107883861
2019-03-07T02:00:00+01:00;4107691622
2019-03-07T03:00:00+01:00;4107429478
2019-03-07T04:00:00+01:00;4107604241
2019-03-07T05:00:00+01:00;4107656669
2019-03-07T06:00:00+01:00;4107254715
2019-03-07T07:00:00+01:00;4107936290
2019-03-07T08:00:00+01:00;4108478054
2019-03-07T09:00:00+01:00;4108478054
2019-03-07T10:00:00+01:00;4108320768
2019-03-07T11:00:00+01:00;4108338244
2019-03-07T12:00:00+01:00;4108687769
2019-03-07T13:00:00+01:00;4108687769
2019-03-07T14:00:00+01:00;4108355720
2019-03-07T15:00:00+01:00;4108285815
2019-03-07T16:00:00+01:00;4108268339
2019-03-07T17:00:00+01:00;4108775150
2019-03-07T18:00:00+01:00;4107761527
2019-03-07T19:00:00+01:00;4106258568
2019-03-07T20:00:00+01:00;4106485760
2019-03-07T21:00:00+01:00;4106573141
2019-03-07T22:00:00+01:00;4106835285
2019-03-07T23:00:00+01:00;4106905190
2019-03-08T00:00:00+01:00;4106643046
2019-03-08T01:00:00+01:00;4106975095
2019-03-08T02:00:00+01:00;4107691622
2019-03-08T03:00:00+01:00;4107412002
2019-03-08T04:00:00+01:00;4107988718
2019-03-08T05:00:00+01:00;4108076100
2019-03-08T06:00:00+01:00;4107866385
2019-03-08T07:00:00+01:00;4108146005
2019-03-08T08:00:00+01:00;4108320768
2019-03-08T09:00:00+01:00;4108320768
2019-03-08T10:00:00+01:00;4108355720
2019-03-08T11:00:00+01:00;4108320768
2019-03-08T12:00:00+01:00;4108320768
2019-03-08T13:00:00+01:00;4108513006
2019-03-08T14:00:00+01:00;4108338244
2019-03-08T15:00:00+01:00;4108320768
2019-03-08T16:00:00+01:00;4108320768
2019-03-08T17:00:00+01:00;4108547959
2019-03-08T18:00:00+01:00;4108093576
2019-03-08T19:00:00+01:00;4108513006
2019-03-08T20:00:00+01:00;4107936290
2019-03-08T21:00:00+01:00;4107726574
2019-03-08T22:00:00+01:00;4108600388
2019-03-08T23:00:00+01:00;4108250862
2019-03-09T00:00:00+01:00;4107289668
2019-03-09T01:00:00+01:00;4107516859
2019-03-09T02:00:00+01:00;4107901337
2019-03-09T03:00:00+01:00;4108023671
2019-03-09T04:00:00+01:00;4107569288
2019-03-09T05:00:00+01:00;4108041147
2019-03-09T06:00:00+01:00;4107219763
2019-03-09T07:00:00+01:00;4107499383
2019-03-09T08:00:00+01:00;4107883861
2019-03-09T09:00:00+01:00;4107691622
2019-03-09T10:00:00+01:00;4107744051
2019-03-09T11:00:00+01:00;4107936290
2019-03-09T12:00:00+01:00;4107848908
2019-03-09T13:00:00+01:00;4107604241
2019-03-09T14:00:00+01:00;4107114905
2019-03-09T15:00:00+01:00;4108006195
2019-03-09T16:00:00+01:00;4107446954
2019-03-09T17:00:00+01:00;4108058624
2019-03-09T18:00:00+01:00;4107429478
2019-03-09T19:00:00+01:00;4107761527
2019-03-09T20:00:00+01:00;4108058624
2019-03-09T21:00:00+01:00;4108006195
2019-03-09T22:00:00+01:00;4108041147
2019-03-09T23:00:00+01:00;4108128529
2019-03-10T00:00:00+01:00;4108023671
2019-03-10T01:00:00+01:00;4108058624
2019-03-10T02:00:00+01:00;4107918813
2019-03-10T03:00:00+01:00;4107901337
2019-03-10T04:00:00+01:00;4107848908
2019-03-10T05:00:00+01:00;4107254715
2019-03-10T06:00:00+01:00;4108111052
2019-03-10T07:00:00+01:00;4107551812
2019-03-10T08:00:00+01:00;4108006195
2019-03-10T09:00:00+01:00;4108023671
2019-03-10T10:00:00+01:00;4107988718
2019-03-10T11:00:00+01:00;4108128529
2019-03-10T12:00:00+01:00;4108023671
2019-03-10T13:00:00+01:00;4108128529
2019-03-10T14:00:00+01:00;4107796480
2019-03-10T15:00:00+01:00;4107499383
2019-03-10T16:00:00+01:00;4107429478
2019-03-10T17:00:00+01:00;4108041147
2019-03-10T18:00:00+01:00;4108076100
2019-03-10T19:00:00+01:00;4107045000
2019-03-10T20:00:00+01:00;4107848908
2019-03-10T21:00:00+01:00;4107971242
2019-03-10T22:00:00+01:00;4107639193
2019-03-10T23:00:00+01:00;4107412002
2019-03-11T00:00:00+01:00;4107656669
2019-03-11T01:00:00+01:00;4107586764
2019-03-11T02:00:00+01:00;4107481907
2019-03-11T03:00:00+01:00;4108215910
2019-03-11T04:00:00+01:00;4107901337
2019-03-11T05:00:00+01:00;4108058624
2019-03-11T06:00:00+01:00;4108163481
2019-03-11T07:00:00+01:00;4108233386
2019-03-11T08:00:00+01:00;4108250862
2019-03-11T09:00:00+01:00;4108600388
2019-03-11T10:00:00+01:00;4108460578
2019-03-11T11:00:00+01:00;4108635340
2019-03-11T12:00:00+01:00;4107569288
2019-03-11T13:00:00+01:00;4107761527
2019-03-11T14:00:00+01:00;4107726574
2019-03-11T15:00:00+01:00;4108146005
2019-03-11T16:00:00+01:00;4108233386
2019-03-11T17:00:00+01:00;4108617864
2019-03-11T18:00:00+01:00;4107569288
2019-03-11T19:00:00+01:00;4106905190
2019-03-11T20:00:00+01:00;4106975095
2019-03-11T21:00:00+01:00;4107045000
2019-03-11T22:00:00+01:00;4106765380
2019-03-11T23:00:00+01:00;4107272192
2019-03-12T00:00:00+01:00;4105856614
2019-03-12T01:00:00+01:00;4107114905
2019-03-12T02:00:00+01:00;4107761527
2019-03-12T03:00:00+01:00;4108176136
2019-03-12T04:00:00+01:00;4108058624
2019-03-12T05:00:00+01:00;4108180957
2019-03-12T06:00:00+01:00;4108495530
2019-03-12T07:00:00+01:00;4108303291
2019-03-12T08:00:00+01:00;4108198434
2019-03-12T09:00:00+01:00;4108250862
2019-03-12T10:00:00+01:00;4106258568
2019-03-12T11:00:00+01:00;4106293521
2019-03-12T12:00:00+01:00;4106241092
2019-03-12T13:00:00+01:00;4106293521
2019-03-12T14:00:00+01:00;4106241092
2019-03-12T15:00:00+01:00;4106153710
2019-03-12T16:00:00+01:00;4104441036
2019-03-12T17:00:00+01:00;4103235174
2019-03-12T18:00:00+01:00;4103724509
2019-03-12T19:00:00+01:00;4103672081
2019-03-12T20:00:00+01:00;4103602176
2019-03-12T21:00:00+01:00;4103584699
2019-03-12T22:00:00+01:00;4103724509
2019-03-12T23:00:00+01:00;4103374984
2019-03-13T00:00:00+01:00;4103270126
2019-03-13T01:00:00+01:00;4104825514
2019-03-13T02:00:00+01:00;4105716804
2019-03-13T03:00:00+01:00;4106241092
2019-03-13T04:00:00+01:00;4106450807
2019-03-13T05:00:00+01:00;4106940142
2019-03-13T06:00:00+01:00;4107202286
2019-03-13T07:00:00+01:00;4106747904
2019-03-13T08:00:00+01:00;4107289668
2019-03-13T09:00:00+01:00;4107691622
2019-03-13T10:00:00+01:00;4107377049
2019-03-13T11:00:00+01:00;4107394525
2019-03-13T12:00:00+01:00;4108285815
2019-03-13T13:00:00+01:00;4108163481
2019-03-13T14:00:00+01:00;4108390673
2019-03-13T15:00:00+01:00;4108250862
2019-03-13T16:00:00+01:00;4108425625
2019-03-13T17:00:00+01:00;4107883861
2019-03-13T18:00:00+01:00;4108513006
2019-03-13T19:00:00+01:00;4106677998
2019-03-13T20:00:00+01:00;4107604241
2019-03-13T21:00:00+01:00;4106398378
2019-03-13T22:00:00+01:00;4107062476
2019-03-13T23:00:00+01:00;4106922666
2019-03-14T00:00:00+01:00;4107586764
2019-03-14T01:00:00+01:00;4107639193
2019-03-14T02:00:00+01:00;4107569288
2019-03-14T03:00:00+01:00;4107813956
2019-03-14T04:00:00+01:00;4107901337
2019-03-14T05:00:00+01:00;4107971242
2019-03-14T06:00:00+01:00;4107988718
2019-03-14T07:00:00+01:00;4107412002
2019-03-14T08:00:00+01:00;4107831432
2019-03-14T09:00:00+01:00;4108320768
2019-03-14T10:00:00+01:00;4108303291
2019-03-14T11:00:00+01:00;4108355720
2019-03-14T12:00:00+01:00;4108198434
2019-03-14T13:00:00+01:00;4107307144
2019-03-14T14:00:00+01:00;4108250862
2019-03-14T15:00:00+01:00;4108355720
2019-03-14T16:00:00+01:00;4108390673
2019-03-14T17:00:00+01:00;4108408149
2019-03-14T18:00:00+01:00;4108390673
2019-03-14T19:00:00+01:00;4108006195
2019-03-14T20:00:00+01:00;4107586764
2019-03-14T21:00:00+01:00;4107045000
2019-03-14T22:00:00+01:00;4106852761
2019-03-14T23:00:00+01:00;4106573141
2019-03-15T00:00:00+01:00;4107132381
2019-03-15T01:00:00+01:00;4107656669
2019-03-15T02:00:00+01:00;4107586764
2019-03-15T03:00:00+01:00;4108076100
2019-03-15T04:00:00+01:00;4107883861
2019-03-15T05:00:00+01:00;4107744051
2019-03-15T06:00:00+01:00;4107901337
2019-03-15T07:00:00+01:00;4107674146
2019-03-15T08:00:00+01:00;4108250862
2019-03-15T09:00:00+01:00;4108111052
2019-03-15T10:00:00+01:00;4108513006
2019-03-15T11:00:00+01:00;4108460578
2019-03-15T12:00:00+01:00;4108670293
2019-03-15T13:00:00+01:00;4107866385
2019-03-15T14:00:00+01:00;4108460578
2019-03-15T15:00:00+01:00;4107464430
2019-03-15T16:00:00+01:00;4107184810
2019-03-15T17:00:00+01:00;4108478054
2019-03-15T18:00:00+01:00;4107394525
2019-03-15T19:00:00+01:00;4107010048
2019-03-15T20:00:00+01:00;4107551812
2019-03-15T21:00:00+01:00;4106817809
2019-03-15T22:00:00+01:00;4107639193
2019-03-15T23:00:00+01:00;4107656669
2019-03-16T00:00:00+01:00;4107010048
2019-03-16T01:00:00+01:00;4107184810
2019-03-16T02:00:00+01:00;4107604241
2019-03-16T03:00:00+01:00;4107971242
2019-03-16T04:00:00+01:00;4107848908
2019-03-16T05:00:00+01:00;4107569288
2019-03-16T06:00:00+01:00;4107377049
2019-03-16T07:00:00+01:00;4107149858
2019-03-16T08:00:00+01:00;4107621717
2019-03-16T09:00:00+01:00;4107831432
2019-03-16T10:00:00+01:00;4108687769
2019-03-16T11:00:00+01:00;4108058624
2019-03-16T12:00:00+01:00;4108041147
2019-03-16T13:00:00+01:00;4107866385
2019-03-16T14:00:00+01:00;4107132381
2019-03-16T15:00:00+01:00;4108198434
2019-03-16T16:00:00+01:00;4107516859
2019-03-16T17:00:00+01:00;4107866385
2019-03-16T18:00:00+01:00;4107813956
2019-03-16T19:00:00+01:00;4108180957
2019-03-16T20:00:00+01:00;4107761527
2019-03-16T21:00:00+01:00;4108443101
2019-03-16T22:00:00+01:00;4107446954
2019-03-16T23:00:00+01:00;4107429478
2019-03-17T00:00:00+01:00;4108041147
2019-03-17T01:00:00+01:00;4108215910
2019-03-17T02:00:00+01:00;4107761527
2019-03-17T03:00:00+01:00;4108495530
2019-03-17T04:00:00+01:00;4108233386
2019-03-17T05:00:00+01:00;4108303291
2019-03-17T06:00:00+01:00;4108006195
2019-03-17T07:00:00+01:00;4108041147
2019-03-17T08:00:00+01:00;4108687769
2019-03-17T09:00:00+01:00;4107988718
2019-03-17T10:00:00+01:00;4108547959
2019-03-17T11:00:00+01:00;4107813956
2019-03-17T12:00:00+01:00;4108215910
2019-03-17T13:00:00+01:00;4108006195
2019-03-17T14:00:00+01:00;4108495530
2019-03-17T15:00:00+01:00;4107551812
2019-03-17T16:00:00+01:00;4107831432
2019-03-17T17:00:00+01:00;4108146005
2019-03-17T18:00:00+01:00;4108320768
2019-03-17T19:00:00+01:00;4107429478
2019-03-17T20:00:00+01:00;4107412002
2019-03-17T21:00:00+01:00;4107779003
2019-03-17T22:00:00+01:00;4107621717
2019-03-17T23:00:00+01:00;4107953766
2019-03-18T00:00:00+01:00;4108530483
2019-03-18T01:00:00+01:00;4108163481
2019-03-18T02:00:00+01:00;4107709098
2019-03-18T03:00:00+01:00;4107656669
2019-03-18T04:00:00+01:00;4108023671
2019-03-18T05:00:00+01:00;4107866385
2019-03-18T06:00:00+01:00;4107516859
2019-03-18T07:00:00+01:00;4107464430
2019-03-18T08:00:00+01:00;4107446954
2019-03-18T09:00:00+01:00;4107883861
2019-03-18T10:00:00+01:00;4107464430
2019-03-18T11:00:00+01:00;4108513006
2019-03-18T12:00:00+01:00;4109159628
2019-03-18T13:00:00+01:00;4108635340
2019-03-18T14:00:00+01:00;4108355720
2019-03-18T15:00:00+01:00;4108408149
2019-03-18T16:00:00+01:00;4106538188
2019-03-18T17:00:00+01:00;4106590617
2019-03-18T18:00:00+01:00;4105419707
2019-03-18T19:00:00+01:00;4105454660
2019-03-18T20:00:00+01:00;4105629422
2019-03-18T21:00:00+01:00;4105175040
2019-03-18T22:00:00+01:00;4104406084
2019-03-18T23:00:00+01:00;4104545894
2019-03-19T00:00:00+01:00;4105559517
2019-03-19T01:00:00+01:00;4105279897
2019-03-19T02:00:00+01:00;4105629422
2019-03-19T03:00:00+01:00;4105874090
2019-03-19T04:00:00+01:00;4105821661
2019-03-19T05:00:00+01:00;4105419707
2019-03-19T06:00:00+01:00;4105192516
2019-03-19T07:00:00+01:00;4106380902
2019-03-19T08:00:00+01:00;4108425625
2019-03-19T09:00:00+01:00;4106380902
2019-03-19T10:00:00+01:00;4105786709
2019-03-19T11:00:00+01:00;4107045000
2019-03-19T12:00:00+01:00;4105961472
2019-03-19T13:00:00+01:00;4104406084
2019-03-19T14:00:00+01:00;4106363426
2019-03-19T15:00:00+01:00;4106555665
2019-03-19T16:00:00+01:00;4106503236
2019-03-19T17:00:00+01:00;4107027524
2019-03-19T18:00:00+01:00;4106241092
2019-03-19T19:00:00+01:00;4106450807
2019-03-19T20:00:00+01:00;4106328473
2019-03-19T21:00:00+01:00;4107062476
2019-03-19T22:00:00+01:00;4106503236
2019-03-19T23:00:00+01:00;4106765380
2019-03-20T00:00:00+01:00;4106590617
2019-03-20T01:00:00+01:00;4107237239
2019-03-20T02:00:00+01:00;4107446954
2019-03-20T03:00:00+01:00;4107831432
2019-03-20T04:00:00+01:00;4107149858
2019-03-20T05:00:00+01:00;4106573141
2019-03-20T06:00:00+01:00;4107167334
2019-03-20T07:00:00+01:00;4107272192
2019-03-20T08:00:00+01:00;4107412002
2019-03-20T09:00:00+01:00;4107831432
2019-03-20T10:00:00+01:00;4107761527
2019-03-20T11:00:00+01:00;4107796480
2019-03-20T12:00:00+01:00;4107569288
2019-03-20T13:00:00+01:00;4107342097
2019-03-20T14:00:00+01:00;4107446954
2019-03-20T15:00:00+01:00;4108058624
2019-03-20T16:00:00+01:00;4108547959
2019-03-20T17:00:00+01:00;4107726574
2019-03-20T18:00:00+01:00;4106905190
2019-03-20T19:00:00+01:00;4106450807
2019-03-20T20:00:00+01:00;4106276044
2019-03-20T21:00:00+01:00;4106310997
2019-03-20T22:00:00+01:00;4106398378
2019-03-20T23:00:00+01:00;4105943995
2019-03-21T00:00:00+01:00;4106345949
2019-03-21T01:00:00+01:00;4106380902
2019-03-21T02:00:00+01:00;4106136234
2019-03-21T03:00:00+01:00;4106975095
2019-03-21T04:00:00+01:00;4106695475
2019-03-21T05:00:00+01:00;4106835285
2019-03-21T06:00:00+01:00;4106223616
2019-03-21T07:00:00+01:00;4106905190
2019-03-21T08:00:00+01:00;4107412002
2019-03-21T09:00:00+01:00;4107446954
2019-03-21T10:00:00+01:00;4105070182
2019-03-21T11:00:00+01:00;4106747904
2019-03-21T12:00:00+01:00;4105384755
2019-03-21T13:00:00+01:00;4104790562
2019-03-21T14:00:00+01:00;4106835285
2019-03-21T15:00:00+01:00;4105646899
2019-03-21T16:00:00+01:00;4106433331
2019-03-21T17:00:00+01:00;4107010048
2019-03-21T18:00:00+01:00;4106118758
2019-03-21T19:00:00+01:00;4105891566
2019-03-21T20:00:00+01:00;4106433331
2019-03-21T21:00:00+01:00;4105943995
2019-03-21T22:00:00+01:00;4106380902
2019-03-21T23:00:00+01:00;4106538188
2019-03-22T00:00:00+01:00;4106258568
2019-03-22T01:00:00+01:00;4106258568
2019-03-22T02:00:00+01:00;4106450807
2019-03-22T03:00:00+01:00;4106660522
2019-03-22T04:00:00+01:00;4106450807
2019-03-22T05:00:00+01:00;4106450807
2019-03-22T06:00:00+01:00;4106450807
2019-03-22T07:00:00+01:00;4106870237
2019-03-22T08:00:00+01:00;4107272192
2019-03-22T09:00:00+01:00;4107010048
2019-03-22T10:00:00+01:00;4107027524
2019-03-22T11:00:00+01:00;4106905190
2019-03-22T12:00:00+01:00;4104231321
2019-03-22T13:00:00+01:00;4104074035
2019-03-22T14:00:00+01:00;4106625570
2019-03-22T15:00:00+01:00;4105996424
2019-03-22T16:00:00+01:00;4106695475
2019-03-22T17:00:00+01:00;4106677998
2019-03-22T18:00:00+01:00;4106538188
2019-03-22T19:00:00+01:00;4105734280
2019-03-22T20:00:00+01:00;4105559517
2019-03-22T21:00:00+01:00;4105821661
2019-03-22T22:00:00+01:00;4105681851
2019-03-22T23:00:00+01:00;4105227468
2019-03-23T00:00:00+01:00;4105769233
2019-03-23T01:00:00+01:00;4106101282
2019-03-23T02:00:00+01:00;4106800332
2019-03-23T03:00:00+01:00;4106957619
2019-03-23T04:00:00+01:00;4106870237
2019-03-23T05:00:00+01:00;4106538188
2019-03-23T06:00:00+01:00;4106957619
2019-03-23T07:00:00+01:00;4106276044
2019-03-23T08:00:00+01:00;4105192516
2019-03-23T09:00:00+01:00;4106206139
2019-03-23T10:00:00+01:00;4106660522
2019-03-23T11:00:00+01:00;4106730427
2019-03-23T12:00:00+01:00;4106852761
2019-03-23T13:00:00+01:00;4106712951
2019-03-23T14:00:00+01:00;4106852761
2019-03-23T15:00:00+01:00;4106241092
2019-03-23T16:00:00+01:00;4106398378
2019-03-23T17:00:00+01:00;4106118758
2019-03-23T18:00:00+01:00;4106870237
2019-03-23T19:00:00+01:00;4106765380
2019-03-23T20:00:00+01:00;4106415854
2019-03-23T21:00:00+01:00;4106066329
2019-03-23T22:00:00+01:00;4106398378
2019-03-23T23:00:00+01:00;4106800332
2019-03-24T00:00:00+01:00;4106048853
2019-03-24T01:00:00+01:00;4106450807
2019-03-24T02:00:00+01:00;4106957619
2019-03-24T03:00:00+01:00;4106992571
2019-03-24T04:00:00+01:00;4107499383
2019-03-24T05:00:00+01:00;4106555665
2019-03-24T06:00:00+01:00;4106293521
2019-03-24T07:00:00+01:00;4106415854
2019-03-24T08:00:00+01:00;4106345949
2019-03-24T09:00:00+01:00;4106380902
2019-03-24T10:00:00+01:00;4105926519
2019-03-24T11:00:00+01:00;4106538188
2019-03-24T12:00:00+01:00;4106363426
2019-03-24T13:00:00+01:00;4107114905
2019-03-24T14:00:00+01:00;4107219763
2019-03-24T15:00:00+01:00;4106852761
2019-03-24T16:00:00+01:00;4107114905
2019-03-24T17:00:00+01:00;4107621717
2019-03-24T18:00:00+01:00;4107045000
2019-03-24T19:00:00+01:00;4106940142
2019-03-24T20:00:00+01:00;4107726574
2019-03-24T21:00:00+01:00;4107761527
2019-03-24T22:00:00+01:00;4106782856
2019-03-24T23:00:00+01:00;4107674146
2019-03-25T00:00:00+01:00;4107971242
2019-03-25T01:00:00+01:00;4108128529
2019-03-25T02:00:00+01:00;4107604241
2019-03-25T03:00:00+01:00;4107377049
2019-03-25T04:00:00+01:00;4107027524
2019-03-25T05:00:00+01:00;4106870237
2019-03-25T06:00:00+01:00;4106800332
2019-03-25T07:00:00+01:00;4107307144
2019-03-25T08:00:00+01:00;4107953766
2019-03-25T09:00:00+01:00;4108443101
2019-03-25T10:00:00+01:00;4107237239
2019-03-25T11:00:00+01:00;4106380902
2019-03-25T12:00:00+01:00;4105262421
2019-03-25T13:00:00+01:00;4103042935
2019-03-25T14:00:00+01:00;4102920601
2019-03-25T15:00:00+01:00;4102291456
2019-03-25T16:00:00+01:00;4102064264
2019-03-25T17:00:00+01:00;4100928307
2019-03-25T18:00:00+01:00;4099477777
2019-03-25T19:00:00+01:00;4100613734
2019-03-25T20:00:00+01:00;4102413789
2019-03-25T21:00:00+01:00;4101784644
2019-03-25T22:00:00+01:00;4101260356
2019-03-25T23:00:00+01:00;4101679786
2019-03-26T00:00:00+01:00;4102343884
2019-03-26T01:00:00+01:00;4102378837
2019-03-26T02:00:00+01:00;4101679786
2019-03-26T03:00:00+01:00;4103025459
2019-03-26T04:00:00+01:00;4103514794
2019-03-26T05:00:00+01:00;4103165269
2019-03-26T06:00:00+01:00;4104825514
2019-03-26T07:00:00+01:00;4105629422
2019-03-26T08:00:00+01:00;4105786709
2019-03-26T09:00:00+01:00;4106118758
2019-03-26T10:00:00+01:00;4106328473
2019-03-26T11:00:00+01:00;4105839138
2019-03-26T12:00:00+01:00;4105175040
2019-03-26T13:00:00+01:00;4105035229
2019-03-26T14:00:00+01:00;4104108987
2019-03-26T15:00:00+01:00;4103462365
2019-03-26T16:00:00+01:00;4102151645
2019-03-26T17:00:00+01:00;4104685704
2019-03-26T18:00:00+01:00;4105070182
2019-03-26T19:00:00+01:00;4104301226
2019-03-26T20:00:00+01:00;4104755609
2019-03-26T21:00:00+01:00;4104458513
2019-03-26T22:00:00+01:00;4104178892
2019-03-26T23:00:00+01:00;4104371131
2019-03-27T00:00:00+01:00;4104126464
2019-03-27T01:00:00+01:00;4104074035
2019-03-27T02:00:00+01:00;4104510941
2019-03-27T03:00:00+01:00;4105943995
2019-03-27T04:00:00+01:00;4105874090
2019-03-27T05:00:00+01:00;4105681851
2019-03-27T06:00:00+01:00;4105646899
2019-03-27T07:00:00+01:00;4105611946
2019-03-27T08:00:00+01:00;4105454660
2019-03-27T09:00:00+01:00;4105751756
2019-03-27T10:00:00+01:00;4105594470
