Time;Guest memory usage
2019-03-05T16:00:00+01:00;387309021
2019-03-05T17:00:00+01:00;188831061
2019-03-05T18:00:00+01:00;116461841
2019-03-05T19:00:00+01:00;170917888
2019-03-05T20:00:00+01:00;111446152
2019-03-05T21:00:00+01:00;97832140
2019-03-05T22:00:00+01:00;165185672
2019-03-05T23:00:00+01:00;89233817
2019-03-06T00:00:00+01:00;105713937
2019-03-06T01:00:00+01:00;142973337
2019-03-06T02:00:00+01:00;125060164
2019-03-06T03:00:00+01:00;171634414
2019-03-06T04:00:00+01:00;142973337
2019-03-06T05:00:00+01:00;94249506
2019-03-06T06:00:00+01:00;86367709
2019-03-06T07:00:00+01:00;285562197
2019-03-06T08:00:00+01:00;335719082
2019-03-06T09:00:00+01:00;310640640
2019-03-06T10:00:00+01:00;413820518
2019-03-06T11:00:00+01:00;324971178
2019-03-06T12:00:00+01:00;310640640
2019-03-06T13:00:00+01:00;383009860
2019-03-06T14:00:00+01:00;395190818
2019-03-06T15:00:00+01:00;309207586
2019-03-06T16:00:00+01:00;345750459
2019-03-06T17:00:00+01:00;169484834
2019-03-06T18:00:00+01:00;140823756
2019-03-06T19:00:00+01:00;151571660
2019-03-06T20:00:00+01:00;97832140
2019-03-06T21:00:00+01:00;104280883
2019-03-06T22:00:00+01:00;156587349
2019-03-06T23:00:00+01:00;95682560
2019-03-07T00:00:00+01:00;93532979
2019-03-07T01:00:00+01:00;175217049
2019-03-07T02:00:00+01:00;137241122
2019-03-07T03:00:00+01:00;153004714
2019-03-07T04:00:00+01:00;143689864
2019-03-07T05:00:00+01:00;93532979
2019-03-07T06:00:00+01:00;73470225
2019-03-07T07:00:00+01:00;311357166
2019-03-07T08:00:00+01:00;330703394
2019-03-07T09:00:00+01:00;347183513
2019-03-07T10:00:00+01:00;395190818
2019-03-07T11:00:00+01:00;311357166
2019-03-07T12:00:00+01:00;309924113
2019-03-07T13:00:00+01:00;375128064
2019-03-07T14:00:00+01:00;358647944
2019-03-07T15:00:00+01:00;256184593
2019-03-07T16:00:00+01:00;342132872
2019-03-07T17:00:00+01:00;259767227
2019-03-07T18:00:00+01:00;137957649
2019-03-07T19:00:00+01:00;153721241
2019-03-07T20:00:00+01:00;97832140
2019-03-07T21:00:00+01:00;107863517
2019-03-07T22:00:00+01:00;150138606
2019-03-07T23:00:00+01:00;96399086
2019-03-08T00:00:00+01:00;89233817
2019-03-08T01:00:00+01:00;163036091
2019-03-08T02:00:00+01:00;122910583
2019-03-08T03:00:00+01:00;167335253
2019-03-08T04:00:00+01:00;121477529
2019-03-08T05:00:00+01:00;87084236
2019-03-08T06:00:00+01:00;118611421
2019-03-08T07:00:00+01:00;260483754
2019-03-08T08:00:00+01:00;329270340
2019-03-08T09:00:00+01:00;364380160
2019-03-08T10:00:00+01:00;680158822
2019-03-08T11:00:00+01:00;579338240
2019-03-08T12:00:00+01:00;375128064
2019-03-08T13:00:00+01:00;244003635
2019-03-08T14:00:00+01:00;414537045
2019-03-08T15:00:00+01:00;287711778
2019-03-08T16:00:00+01:00;314223274
2019-03-08T17:00:00+01:00;107146990
2019-03-08T18:00:00+01:00;100698248
2019-03-08T19:00:00+01:00;132941960
2019-03-08T20:00:00+01:00;83501602
2019-03-08T21:00:00+01:00;93532979
2019-03-08T22:00:00+01:00;155154295
2019-03-08T23:00:00+01:00;82068548
2019-03-09T00:00:00+01:00;68454536
2019-03-09T01:00:00+01:00;158736930
2019-03-09T02:00:00+01:00;117894894
2019-03-09T03:00:00+01:00;191697169
2019-03-09T04:00:00+01:00;122910583
2019-03-09T05:00:00+01:00;99265194
2019-03-09T06:00:00+01:00;69887590
2019-03-09T07:00:00+01:00;142973337
2019-03-09T08:00:00+01:00;84218129
2019-03-09T09:00:00+01:00;96399086
2019-03-09T10:00:00+01:00;135091541
2019-03-09T11:00:00+01:00;87084236
2019-03-09T12:00:00+01:00;125776691
2019-03-09T13:00:00+01:00;137241122
2019-03-09T14:00:00+01:00;120761002
2019-03-09T15:00:00+01:00;102847829
2019-03-09T16:00:00+01:00;139390702
2019-03-09T17:00:00+01:00;111446152
2019-03-09T18:00:00+01:00;87084236
2019-03-09T19:00:00+01:00;138674176
2019-03-09T20:00:00+01:00;94249506
2019-03-09T21:00:00+01:00;66304955
2019-03-09T22:00:00+01:00;155870822
2019-03-09T23:00:00+01:00;100698248
2019-03-10T00:00:00+01:00;102131302
2019-03-10T01:00:00+01:00;155154295
2019-03-10T02:00:00+01:00;137241122
2019-03-10T03:00:00+01:00;156587349
2019-03-10T04:00:00+01:00;146555972
2019-03-10T05:00:00+01:00;82785075
2019-03-10T06:00:00+01:00;89950344
2019-03-10T07:00:00+01:00;141540283
2019-03-10T08:00:00+01:00;104280883
2019-03-10T09:00:00+01:00;88517290
2019-03-10T10:00:00+01:00;124343637
2019-03-10T11:00:00+01:00;101414775
2019-03-10T12:00:00+01:00;86367709
2019-03-10T13:00:00+01:00;140823756
2019-03-10T14:00:00+01:00;137241122
2019-03-10T15:00:00+01:00;180232738
2019-03-10T16:00:00+01:00;218208665
2019-03-10T17:00:00+01:00;91383398
2019-03-10T18:00:00+01:00;92099925
2019-03-10T19:00:00+01:00;132225433
2019-03-10T20:00:00+01:00;82785075
2019-03-10T21:00:00+01:00;88517290
2019-03-10T22:00:00+01:00;142256810
2019-03-10T23:00:00+01:00;82068548
2019-03-11T00:00:00+01:00;84218129
2019-03-11T01:00:00+01:00;150138606
2019-03-11T02:00:00+01:00;102847829
2019-03-11T03:00:00+01:00;151571660
2019-03-11T04:00:00+01:00;144406391
2019-03-11T05:00:00+01:00;103564356
2019-03-11T06:00:00+01:00;89233817
2019-03-11T07:00:00+01:00;329270340
2019-03-11T08:00:00+01:00;441048541
2019-03-11T09:00:00+01:00;382293333
2019-03-11T10:00:00+01:00;438898961
2019-03-11T11:00:00+01:00;330703394
2019-03-11T12:00:00+01:00;696062225
2019-03-11T13:00:00+01:00;410220407
2019-03-11T14:00:00+01:00;485420782
2019-03-11T15:00:00+01:00;479740996
2019-03-11T16:00:00+01:00;493355008
2019-03-11T17:00:00+01:00;259050700
2019-03-11T18:00:00+01:00;72037171
2019-03-11T19:00:00+01:00;150855133
2019-03-11T20:00:00+01:00;99981721
2019-03-11T21:00:00+01:00;115028787
2019-03-11T22:00:00+01:00;150138606
2019-03-11T23:00:00+01:00;114312260
2019-03-12T00:00:00+01:00;79202440
2019-03-12T01:00:00+01:00;137957649
2019-03-12T02:00:00+01:00;133658487
2019-03-12T03:00:00+01:00;179071470
2019-03-12T04:00:00+01:00;137241122
2019-03-12T05:00:00+01:00;107863517
2019-03-12T06:00:00+01:00;89950344
2019-03-12T07:00:00+01:00;305624951
2019-03-12T08:00:00+01:00;456812134
2019-03-12T09:00:00+01:00;522732612
2019-03-12T10:00:00+01:00;672469265
2019-03-12T11:00:00+01:00;444631176
2019-03-12T12:00:00+01:00;608715844
2019-03-12T13:00:00+01:00;741954901
2019-03-12T14:00:00+01:00;688197905
2019-03-12T15:00:00+01:00;658156202
2019-03-12T16:00:00+01:00;518381021
2019-03-12T17:00:00+01:00;319238963
2019-03-12T18:00:00+01:00;112879206
2019-03-12T19:00:00+01:00;173783995
2019-03-12T20:00:00+01:00;93532979
2019-03-12T21:00:00+01:00;115745314
2019-03-12T22:00:00+01:00;165902199
2019-03-12T23:00:00+01:00;115745314
2019-03-13T00:00:00+01:00;82785075
2019-03-13T01:00:00+01:00;277680401
2019-03-13T02:00:00+01:00;140823756
2019-03-13T03:00:00+01:00;213909504
2019-03-13T04:00:00+01:00;145839445
2019-03-13T05:00:00+01:00;95682560
2019-03-13T06:00:00+01:00;92099925
2019-03-13T07:00:00+01:00;302758843
2019-03-13T08:00:00+01:00;357931417
2019-03-13T09:00:00+01:00;357931417
2019-03-13T10:00:00+01:00;436032853
2019-03-13T11:00:00+01:00;396623872
2019-03-13T12:00:00+01:00;267649024
2019-03-13T13:00:00+01:00;456043178
2019-03-13T14:00:00+01:00;416686626
2019-03-13T15:00:00+01:00;357214890
2019-03-13T16:00:00+01:00;405222195
2019-03-13T17:00:00+01:00;160169984
2019-03-13T18:00:00+01:00;115745314
2019-03-13T19:00:00+01:00;141540283
2019-03-13T20:00:00+01:00;97832140
2019-03-13T21:00:00+01:00;117178368
2019-03-13T22:00:00+01:00;156587349
2019-03-13T23:00:00+01:00;122910583
2019-03-14T00:00:00+01:00;97115613
2019-03-14T01:00:00+01:00;225373934
2019-03-14T02:00:00+01:00;160886510
2019-03-14T03:00:00+01:00;213909504
2019-03-14T04:00:00+01:00;130792379
2019-03-14T05:00:00+01:00;137957649
2019-03-14T06:00:00+01:00;90666871
2019-03-14T07:00:00+01:00;247586269
2019-03-14T08:00:00+01:00;386592494
2019-03-14T09:00:00+01:00;456095607
2019-03-14T10:00:00+01:00;494753109
2019-03-14T11:00:00+01:00;382293333
2019-03-14T12:00:00+01:00;264782916
2019-03-14T13:00:00+01:00;410220407
2019-03-14T14:00:00+01:00;446064230
2019-03-14T15:00:00+01:00;390891656
2019-03-14T16:00:00+01:00;491205427
2019-03-14T17:00:00+01:00;229673096
2019-03-14T18:00:00+01:00;117894894
2019-03-14T19:00:00+01:00;170201361
2019-03-14T20:00:00+01:00;109296571
2019-03-14T21:00:00+01:00;112162679
2019-03-14T22:00:00+01:00;166618726
2019-03-14T23:00:00+01:00;89233817
2019-03-15T00:00:00+01:00;77769386
2019-03-15T01:00:00+01:00;222455398
2019-03-15T02:00:00+01:00;135808068
2019-03-15T03:00:00+01:00;189547588
2019-03-15T04:00:00+01:00;140823756
2019-03-15T05:00:00+01:00;94966033
2019-03-15T06:00:00+01:00;104997410
2019-03-15T07:00:00+01:00;304908424
2019-03-15T08:00:00+01:00;402356087
2019-03-15T09:00:00+01:00;365096686
2019-03-15T10:00:00+01:00;455379080
2019-03-15T11:00:00+01:00;312790220
2019-03-15T12:00:00+01:00;359364471
2019-03-15T13:00:00+01:00;359329518
2019-03-15T14:00:00+01:00;356498363
2019-03-15T15:00:00+01:00;322821597
2019-03-15T16:00:00+01:00;231106150
2019-03-15T17:00:00+01:00;135808068
2019-03-15T18:00:00+01:00;132941960
2019-03-15T19:00:00+01:00;168768307
2019-03-15T20:00:00+01:00;90666871
2019-03-15T21:00:00+01:00;117178368
2019-03-15T22:00:00+01:00;171634414
2019-03-15T23:00:00+01:00;117178368
2019-03-16T00:00:00+01:00;122194056
2019-03-16T01:00:00+01:00;217492138
2019-03-16T02:00:00+01:00;137241122
2019-03-16T03:00:00+01:00;193130222
2019-03-16T04:00:00+01:00;170917888
2019-03-16T05:00:00+01:00;106430464
2019-03-16T06:00:00+01:00;95682560
2019-03-16T07:00:00+01:00;190980642
2019-03-16T08:00:00+01:00;104280883
2019-03-16T09:00:00+01:00;103564356
2019-03-16T10:00:00+01:00;168051780
2019-03-16T11:00:00+01:00;101414775
2019-03-16T12:00:00+01:00;92099925
2019-03-16T13:00:00+01:00;140107229
2019-03-16T14:00:00+01:00;151571660
2019-03-16T15:00:00+01:00;112162679
2019-03-16T16:00:00+01:00;131508906
2019-03-16T17:00:00+01:00;108580044
2019-03-16T18:00:00+01:00;140107229
2019-03-16T19:00:00+01:00;147989026
2019-03-16T20:00:00+01:00;117178368
2019-03-16T21:00:00+01:00;83501602
2019-03-16T22:00:00+01:00;175933576
2019-03-16T23:00:00+01:00;119327948
2019-03-17T00:00:00+01:00;98548667
2019-03-17T01:00:00+01:00;557737574
2019-03-17T02:00:00+01:00;259033224
2019-03-17T03:00:00+01:00;188831061
2019-03-17T04:00:00+01:00;149422080
2019-03-17T05:00:00+01:00;122910583
2019-03-17T06:00:00+01:00;100698248
2019-03-17T07:00:00+01:00;122910583
2019-03-17T08:00:00+01:00;99981721
2019-03-17T09:00:00+01:00;95682560
2019-03-17T10:00:00+01:00;132941960
2019-03-17T11:00:00+01:00;89233817
2019-03-17T12:00:00+01:00;104997410
2019-03-17T13:00:00+01:00;147989026
2019-03-17T14:00:00+01:00;160886510
2019-03-17T15:00:00+01:00;92816452
2019-03-17T16:00:00+01:00;137241122
2019-03-17T17:00:00+01:00;94249506
2019-03-17T18:00:00+01:00;103564356
2019-03-17T19:00:00+01:00;139390702
2019-03-17T20:00:00+01:00;95682560
2019-03-17T21:00:00+01:00;99981721
2019-03-17T22:00:00+01:00;134375014
2019-03-17T23:00:00+01:00;94966033
2019-03-18T00:00:00+01:00;105713937
2019-03-18T01:00:00+01:00;156587349
2019-03-18T02:00:00+01:00;140107229
2019-03-18T03:00:00+01:00;152288187
2019-03-18T04:00:00+01:00;141540283
2019-03-18T05:00:00+01:00;99981721
2019-03-18T06:00:00+01:00;78485913
2019-03-18T07:00:00+01:00;335719082
2019-03-18T08:00:00+01:00;420985787
2019-03-18T09:00:00+01:00;386592494
2019-03-18T10:00:00+01:00;455361604
2019-03-18T11:00:00+01:00;354348782
2019-03-18T12:00:00+01:00;228956569
2019-03-18T13:00:00+01:00;400206506
2019-03-18T14:00:00+01:00;441048541
2019-03-18T15:00:00+01:00;382293333
2019-03-18T16:00:00+01:00;456095607
2019-03-18T17:00:00+01:00;146555972
2019-03-18T18:00:00+01:00;135808068
2019-03-18T19:00:00+01:00;199578965
2019-03-18T20:00:00+01:00;106430464
2019-03-18T21:00:00+01:00;130792379
2019-03-18T22:00:00+01:00;165902199
2019-03-18T23:00:00+01:00;102131302
2019-03-19T00:00:00+01:00;131508906
2019-03-19T01:00:00+01:00;176650103
2019-03-19T02:00:00+01:00;140823756
2019-03-19T03:00:00+01:00;140107229
2019-03-19T04:00:00+01:00;176650103
2019-03-19T05:00:00+01:00;103564356
2019-03-19T06:00:00+01:00;122194056
2019-03-19T07:00:00+01:00;335002555
2019-03-19T08:00:00+01:00;467560038
2019-03-19T09:00:00+01:00;422418841
2019-03-19T10:00:00+01:00;506200064
2019-03-19T11:00:00+01:00;374411537
2019-03-19T12:00:00+01:00;311357166
2019-03-19T13:00:00+01:00;439598011
2019-03-19T14:00:00+01:00;462544349
2019-03-19T15:00:00+01:00;427434530
2019-03-19T16:00:00+01:00;448213811
2019-03-19T17:00:00+01:00;212476450
2019-03-19T18:00:00+01:00;97115613
2019-03-19T19:00:00+01:00;174500522
2019-03-19T20:00:00+01:00;112879206
2019-03-19T21:00:00+01:00;96399086
2019-03-19T22:00:00+01:00;130792379
2019-03-19T23:00:00+01:00;97115613
2019-03-20T00:00:00+01:00;88517290
2019-03-20T01:00:00+01:00;163036091
2019-03-20T02:00:00+01:00;124343637
2019-03-20T03:00:00+01:00;151571660
2019-03-20T04:00:00+01:00;143689864
2019-03-20T05:00:00+01:00;90666871
2019-03-20T06:00:00+01:00;119327948
2019-03-20T07:00:00+01:00;271231658
2019-03-20T08:00:00+01:00;325687705
2019-03-20T09:00:00+01:00;318522436
2019-03-20T10:00:00+01:00;387309021
2019-03-20T11:00:00+01:00;380860279
2019-03-20T12:00:00+01:00;357214890
2019-03-20T13:00:00+01:00;367962794
2019-03-20T14:00:00+01:00;497654169
2019-03-20T15:00:00+01:00;347183513
2019-03-20T16:00:00+01:00;363663633
2019-03-20T17:00:00+01:00;124343637
2019-03-20T18:00:00+01:00;100698248
2019-03-20T19:00:00+01:00;163752618
2019-03-20T20:00:00+01:00;107863517
2019-03-20T21:00:00+01:00;97832140
2019-03-20T22:00:00+01:00;146555972
2019-03-20T23:00:00+01:00;98548667
2019-03-21T00:00:00+01:00;111446152
2019-03-21T01:00:00+01:00;166618726
2019-03-21T02:00:00+01:00;114312260
2019-03-21T03:00:00+01:00;136524595
2019-03-21T04:00:00+01:00;169484834
2019-03-21T05:00:00+01:00;104280883
2019-03-21T06:00:00+01:00;88517290
2019-03-21T07:00:00+01:00;284845670
2019-03-21T08:00:00+01:00;352199202
2019-03-21T09:00:00+01:00;340018244
2019-03-21T10:00:00+01:00;455379080
2019-03-21T11:00:00+01:00;363663633
2019-03-21T12:00:00+01:00;309924113
2019-03-21T13:00:00+01:00;404505668
2019-03-21T14:00:00+01:00;416686626
2019-03-21T15:00:00+01:00;417403153
2019-03-21T16:00:00+01:00;538496204
2019-03-21T17:00:00+01:00;142973337
2019-03-21T18:00:00+01:00;110013098
2019-03-21T19:00:00+01:00;156587349
2019-03-21T20:00:00+01:00;106430464
2019-03-21T21:00:00+01:00;89950344
2019-03-21T22:00:00+01:00;146555972
2019-03-21T23:00:00+01:00;105713937
2019-03-22T00:00:00+01:00;93532979
2019-03-22T01:00:00+01:00;163752618
2019-03-22T02:00:00+01:00;93532979
2019-03-22T03:00:00+01:00;153004714
2019-03-22T04:00:00+01:00;154437768
2019-03-22T05:00:00+01:00;82785075
2019-03-22T06:00:00+01:00;97115613
2019-03-22T07:00:00+01:00;271948185
2019-03-22T08:00:00+01:00;364380160
2019-03-22T09:00:00+01:00;360797525
2019-03-22T10:00:00+01:00;401639560
2019-03-22T11:00:00+01:00;358647944
2019-03-22T12:00:00+01:00;279113454
2019-03-22T13:00:00+01:00;229673096
2019-03-22T14:00:00+01:00;201012019
2019-03-22T15:00:00+01:00;146555972
2019-03-22T16:00:00+01:00;225373934
2019-03-22T17:00:00+01:00;89950344
2019-03-22T18:00:00+01:00;97115613
2019-03-22T19:00:00+01:00;134375014
2019-03-22T20:00:00+01:00;99265194
2019-03-22T21:00:00+01:00;89950344
2019-03-22T22:00:00+01:00;137241122
2019-03-22T23:00:00+01:00;102131302
2019-03-23T00:00:00+01:00;80635494
2019-03-23T01:00:00+01:00;145122918
2019-03-23T02:00:00+01:00;85651182
2019-03-23T03:00:00+01:00;147272499
2019-03-23T04:00:00+01:00;155154295
2019-03-23T05:00:00+01:00;99265194
2019-03-23T06:00:00+01:00;88517290
2019-03-23T07:00:00+01:00;130792379
2019-03-23T08:00:00+01:00;82785075
2019-03-23T09:00:00+01:00;83501602
2019-03-23T10:00:00+01:00;150855133
2019-03-23T11:00:00+01:00;87800763
2019-03-23T12:00:00+01:00;96399086
2019-03-23T13:00:00+01:00;134375014
2019-03-23T14:00:00+01:00;85651182
2019-03-23T15:00:00+01:00;82068548
2019-03-23T16:00:00+01:00;178083157
2019-03-23T17:00:00+01:00;89950344
2019-03-23T18:00:00+01:00;90666871
2019-03-23T19:00:00+01:00;133658487
2019-03-23T20:00:00+01:00;82785075
2019-03-23T21:00:00+01:00;84218129
2019-03-23T22:00:00+01:00;150855133
2019-03-23T23:00:00+01:00;95682560
2019-03-24T00:00:00+01:00;90666871
2019-03-24T01:00:00+01:00;149422080
2019-03-24T02:00:00+01:00;100698248
2019-03-24T03:00:00+01:00;132941960
2019-03-24T04:00:00+01:00;226806988
2019-03-24T05:00:00+01:00;95682560
2019-03-24T06:00:00+01:00;91383398
2019-03-24T07:00:00+01:00;145122918
2019-03-24T08:00:00+01:00;99981721
2019-03-24T09:00:00+01:00;99265194
2019-03-24T10:00:00+01:00;150855133
2019-03-24T11:00:00+01:00;87800763
2019-03-24T12:00:00+01:00;74903278
2019-03-24T13:00:00+01:00;160886510
2019-03-24T14:00:00+01:00;93532979
2019-03-24T15:00:00+01:00;86367709
2019-03-24T16:00:00+01:00;163036091
2019-03-24T17:00:00+01:00;94966033
2019-03-24T18:00:00+01:00;68454536
2019-03-24T19:00:00+01:00;128642798
2019-03-24T20:00:00+01:00;91383398
2019-03-24T21:00:00+01:00;87800763
2019-03-24T22:00:00+01:00;130792379
2019-03-24T23:00:00+01:00;99981721
2019-03-25T00:00:00+01:00;114312260
2019-03-25T01:00:00+01:00;132941960
2019-03-25T02:00:00+01:00;100698248
2019-03-25T03:00:00+01:00;169484834
2019-03-25T04:00:00+01:00;187398007
2019-03-25T05:00:00+01:00;102131302
2019-03-25T06:00:00+01:00;107863517
2019-03-25T07:00:00+01:00;301325789
2019-03-25T08:00:00+01:00;366529740
2019-03-25T09:00:00+01:00;391608183
2019-03-25T10:00:00+01:00;420985787
2019-03-25T11:00:00+01:00;382293333
2019-03-25T12:00:00+01:00;297743155
2019-03-25T13:00:00+01:00;451079918
2019-03-25T14:00:00+01:00;378710698
2019-03-25T15:00:00+01:00;344317405
2019-03-25T16:00:00+01:00;425267473
2019-03-25T17:00:00+01:00;130792379
2019-03-25T18:00:00+01:00;123627110
2019-03-25T19:00:00+01:00;194563276
2019-03-25T20:00:00+01:00;133658487
2019-03-25T21:00:00+01:00;127926272
2019-03-25T22:00:00+01:00;193130222
2019-03-25T23:00:00+01:00;132941960
2019-03-26T00:00:00+01:00;136524595
2019-03-26T01:00:00+01:00;208177288
2019-03-26T02:00:00+01:00;132225433
2019-03-26T03:00:00+01:00;185248426
2019-03-26T04:00:00+01:00;183815372
2019-03-26T05:00:00+01:00;142256810
2019-03-26T06:00:00+01:00;150855133
2019-03-26T07:00:00+01:00;245436689
2019-03-26T08:00:00+01:00;358647944
2019-03-26T09:00:00+01:00;393041237
2019-03-26T10:00:00+01:00;403789141
2019-03-26T11:00:00+01:00;359364471
2019-03-26T12:00:00+01:00;325687705
2019-03-26T13:00:00+01:00;420251784
2019-03-26T14:00:00+01:00;355781836
2019-03-26T15:00:00+01:00;424568422
2019-03-26T16:00:00+01:00;468276565
2019-03-26T17:00:00+01:00;173067468
2019-03-26T18:00:00+01:00;153004714
2019-03-26T19:00:00+01:00;197429384
2019-03-26T20:00:00+01:00;154437768
2019-03-26T21:00:00+01:00;158020403
2019-03-26T22:00:00+01:00;202445073
2019-03-26T23:00:00+01:00;152288187
2019-03-27T00:00:00+01:00;127209745
2019-03-27T01:00:00+01:00;252601958
2019-03-27T02:00:00+01:00;149422080
2019-03-27T03:00:00+01:00;193846749
2019-03-27T04:00:00+01:00;202445073
2019-03-27T05:00:00+01:00;155154295
2019-03-27T06:00:00+01:00;168768307
2019-03-27T07:00:00+01:00;224657408
2019-03-27T08:00:00+01:00;324971178
2019-03-27T09:00:00+01:00;352199202
2019-03-27T10:00:00+01:00;422418841
2019-03-27T11:00:00+01:00;327120759
2019-03-27T12:00:00+01:00;339301717
2019-03-27T13:00:00+01:00;453946026
2019-03-27T14:00:00+01:00;370112375
2019-03-27T15:00:00+01:00;382293333
2019-03-27T16:00:00+01:00;391608183
2019-03-27T17:00:00+01:00;193130222
2019-03-27T18:00:00+01:00;153004714
2019-03-27T19:00:00+01:00;190264115
2019-03-27T20:00:00+01:00;154437768
2019-03-27T21:00:00+01:00;136524595
2019-03-27T22:00:00+01:00;173067468
2019-03-27T23:00:00+01:00;117894894
2019-03-28T00:00:00+01:00;96399086
2019-03-28T01:00:00+01:00;222507827
2019-03-28T02:00:00+01:00;140107229
2019-03-28T03:00:00+01:00;180949265
2019-03-28T04:00:00+01:00;165902199
2019-03-28T05:00:00+01:00;112162679
2019-03-28T06:00:00+01:00;128642798
2019-03-28T07:00:00+01:00;346466986
2019-03-28T08:00:00+01:00;347183513
2019-03-28T09:00:00+01:00;252601958
2019-03-28T10:00:00+01:00;325687705
2019-03-28T11:00:00+01:00;287711778
2019-03-28T12:00:00+01:00;259050700
2019-03-28T13:00:00+01:00;424568422
2019-03-28T14:00:00+01:00;345750459
2019-03-28T15:00:00+01:00;385875968
2019-03-28T16:00:00+01:00;390891656
