Time;Guest memory usage
2019-03-08T12:00:00+01:00;3435327214
2019-03-08T13:00:00+01:00;3040363588
2019-03-08T14:00:00+01:00;3847767108
2019-03-08T15:00:00+01:00;3990915208
2019-03-08T16:00:00+01:00;3741878408
2019-03-08T17:00:00+01:00;2985872588
2019-03-08T18:00:00+01:00;3615857049
2019-03-08T19:00:00+01:00;3650285294
2019-03-08T20:00:00+01:00;2753927577
2019-03-08T21:00:00+01:00;2244319641
2019-03-08T22:00:00+01:00;3192005154
2019-03-08T23:00:00+01:00;3658743808
2019-03-09T00:00:00+01:00;9067578436
2019-03-09T01:00:00+01:00;2822661734
2019-03-09T02:00:00+01:00;3770452104
2019-03-09T03:00:00+01:00;5121856853
2019-03-09T04:00:00+01:00;2925806660
2019-03-09T05:00:00+01:00;1897905083
2019-03-09T06:00:00+01:00;3017329868
2019-03-09T07:00:00+01:00;4105472136
2019-03-09T08:00:00+01:00;2977291741
2019-03-09T09:00:00+01:00;2355905604
2019-03-09T10:00:00+01:00;2971507097
2019-03-09T11:00:00+01:00;3913635157
2019-03-09T12:00:00+01:00;3034509038
2019-03-09T13:00:00+01:00;2304490427
2019-03-09T14:00:00+01:00;3126259438
2019-03-09T15:00:00+01:00;3401091208
2019-03-09T16:00:00+01:00;2791169501
2019-03-09T17:00:00+01:00;2121234295
2019-03-09T18:00:00+01:00;3068954760
2019-03-09T19:00:00+01:00;3443943014
2019-03-09T20:00:00+01:00;2645120341
2019-03-09T21:00:00+01:00;2135564834
2019-03-09T22:00:00+01:00;3057490329
2019-03-09T23:00:00+01:00;3492736750
2019-03-10T00:00:00+01:00;7905127082
2019-03-10T01:00:00+01:00;3501300121
2019-03-10T02:00:00+01:00;3713252283
2019-03-10T03:00:00+01:00;4466199756
2019-03-10T04:00:00+01:00;2762508424
2019-03-10T05:00:00+01:00;2112653448
2019-03-10T06:00:00+01:00;2971594478
2019-03-10T07:00:00+01:00;3383772228
2019-03-10T08:00:00+01:00;2831295010
2019-03-10T09:00:00+01:00;2293043473
2019-03-10T10:00:00+01:00;2914324753
2019-03-10T11:00:00+01:00;3601543987
2019-03-10T12:00:00+01:00;2756846114
2019-03-10T13:00:00+01:00;2427540821
2019-03-10T14:00:00+01:00;3048892006
2019-03-10T15:00:00+01:00;3509863492
2019-03-10T16:00:00+01:00;2788338346
2019-03-10T17:00:00+01:00;2410396603
2019-03-10T18:00:00+01:00;3123288473
2019-03-10T19:00:00+01:00;3684573730
2019-03-10T20:00:00+01:00;2839910809
2019-03-10T21:00:00+01:00;2401885661
2019-03-10T22:00:00+01:00;3011772416
2019-03-10T23:00:00+01:00;3446896503
2019-03-11T00:00:00+01:00;7538527436
2019-03-11T01:00:00+01:00;3492859084
2019-03-11T02:00:00+01:00;3675975406
2019-03-11T03:00:00+01:00;5494171238
2019-03-11T04:00:00+01:00;3569999325
2019-03-11T05:00:00+01:00;2576525994
2019-03-11T06:00:00+01:00;3275087325
2019-03-11T07:00:00+01:00;3658743808
2019-03-11T08:00:00+01:00;3650093056
2019-03-11T09:00:00+01:00;3773353164
2019-03-11T10:00:00+01:00;3567168170
2019-03-11T11:00:00+01:00;3555703739
2019-03-11T12:00:00+01:00;3615839573
2019-03-11T13:00:00+01:00;3524176554
2019-03-11T14:00:00+01:00;3607258726
2019-03-11T15:00:00+01:00;3841947511
2019-03-11T16:00:00+01:00;3532774877
2019-03-11T17:00:00+01:00;3318026513
2019-03-11T18:00:00+01:00;3423967641
2019-03-11T19:00:00+01:00;3650180437
2019-03-11T20:00:00+01:00;3183494212
2019-03-11T21:00:00+01:00;3120457318
2019-03-11T22:00:00+01:00;3071750963
2019-03-11T23:00:00+01:00;3507049813
2019-03-12T00:00:00+01:00;7570107050
2019-03-12T01:00:00+01:00;4368891904
2019-03-12T02:00:00+01:00;4033854395
2019-03-12T03:00:00+01:00;4104921935
2019-03-12T04:00:00+01:00;3028794299
2019-03-12T05:00:00+01:00;2845625548
2019-03-12T06:00:00+01:00;3043194743
2019-03-12T07:00:00+01:00;3710298794
2019-03-12T08:00:00+01:00;3844935953
2019-03-12T09:00:00+01:00;3710368699
2019-03-12T10:00:00+01:00;3607188821
2019-03-12T11:00:00+01:00;4019506380
2019-03-12T12:00:00+01:00;3807781410
2019-03-12T13:00:00+01:00;3733297561
2019-03-12T14:00:00+01:00;3879259340
2019-03-12T15:00:00+01:00;3905054310
2019-03-12T16:00:00+01:00;3827704354
2019-03-12T17:00:00+01:00;3618775586
2019-03-12T18:00:00+01:00;3532792354
2019-03-12T19:00:00+01:00;3610072405
2019-03-12T20:00:00+01:00;2828411426
2019-03-12T21:00:00+01:00;2876995447
2019-03-12T22:00:00+01:00;2779774976
2019-03-12T23:00:00+01:00;3209254229
2019-03-13T00:00:00+01:00;8013864413
2019-03-13T01:00:00+01:00;3547087940
2019-03-13T02:00:00+01:00;3429734809
2019-03-13T03:00:00+01:00;4895783867
2019-03-13T04:00:00+01:00;2834196070
2019-03-13T05:00:00+01:00;2544876475
2019-03-13T06:00:00+01:00;3724681762
2019-03-13T07:00:00+01:00;3423985117
2019-03-13T08:00:00+01:00;3478493593
2019-03-13T09:00:00+01:00;3667342131
2019-03-13T10:00:00+01:00;4139795524
2019-03-13T11:00:00+01:00;3558622276
2019-03-13T12:00:00+01:00;3567168170
2019-03-13T13:00:00+01:00;3532897211
2019-03-13T14:00:00+01:00;3773335688
2019-03-13T15:00:00+01:00;3538524569
2019-03-13T16:00:00+01:00;3484120951
2019-03-13T17:00:00+01:00;3086203835
2019-03-13T18:00:00+01:00;3610124834
2019-03-13T19:00:00+01:00;3335258112
2019-03-13T20:00:00+01:00;3117591210
2019-03-13T21:00:00+01:00;2736661026
2019-03-13T22:00:00+01:00;2868484505
2019-03-13T23:00:00+01:00;2922958028
2019-03-14T00:00:00+01:00;7927951086
2019-03-14T01:00:00+01:00;3638820864
2019-03-14T02:00:00+01:00;2605082214
2019-03-14T03:00:00+01:00;3842017416
2019-03-14T04:00:00+01:00;3177727044
2019-03-14T05:00:00+01:00;2184271189
2019-03-14T06:00:00+01:00;3850668168
2019-03-14T07:00:00+01:00;3529961198
2019-03-14T08:00:00+01:00;3415456699
2019-03-14T09:00:00+01:00;3214934016
2019-03-14T10:00:00+01:00;3730361548
2019-03-14T11:00:00+01:00;3836355106
2019-03-14T12:00:00+01:00;3655930129
2019-03-14T13:00:00+01:00;3083320251
2019-03-14T14:00:00+01:00;3902170726
2019-03-14T15:00:00+01:00;3472656520
2019-03-14T16:00:00+01:00;3383894562
2019-03-14T17:00:00+01:00;2968728371
2019-03-14T18:00:00+01:00;3541443106
2019-03-14T19:00:00+01:00;2997302067
2019-03-14T20:00:00+01:00;2530580889
2019-03-14T21:00:00+01:00;2350313198
2019-03-14T22:00:00+01:00;2427610726
2019-03-14T23:00:00+01:00;2553457322
2019-03-15T00:00:00+01:00;7893610222
2019-03-15T01:00:00+01:00;3595829248
2019-03-15T02:00:00+01:00;2756776209
2019-03-15T03:00:00+01:00;3770487057
2019-03-15T04:00:00+01:00;2859886182
2019-03-15T05:00:00+01:00;3088912657
2019-03-15T06:00:00+01:00;3564302062
2019-03-15T07:00:00+01:00;3192057582
2019-03-15T08:00:00+01:00;3675905501
2019-03-15T09:00:00+01:00;3183389354
2019-03-15T10:00:00+01:00;3538437188
2019-03-15T11:00:00+01:00;3475575057
2019-03-15T12:00:00+01:00;3630257493
2019-03-15T13:00:00+01:00;3418357760
2019-03-15T14:00:00+01:00;3784817595
2019-03-15T15:00:00+01:00;3535640985
2019-03-15T16:00:00+01:00;3114725102
2019-03-15T17:00:00+01:00;2922923076
2019-03-15T18:00:00+01:00;3529908770
2019-03-15T19:00:00+01:00;3320962525
2019-03-15T20:00:00+01:00;2484932881
2019-03-15T21:00:00+01:00;2315884953
2019-03-15T22:00:00+01:00;2470514961
2019-03-15T23:00:00+01:00;2585001984
2019-03-16T00:00:00+01:00;9247933508
2019-03-16T01:00:00+01:00;3584382293
2019-03-16T02:00:00+01:00;2888564736
2019-03-16T03:00:00+01:00;3753325363
2019-03-16T04:00:00+01:00;3544326690
2019-03-16T05:00:00+01:00;2705326080
2019-03-16T06:00:00+01:00;2378956800
2019-03-16T07:00:00+01:00;2499193514
2019-03-16T08:00:00+01:00;2335982660
2019-03-16T09:00:00+01:00;2427540821
2019-03-16T10:00:00+01:00;2244372070
2019-03-16T11:00:00+01:00;2633690862
2019-03-16T12:00:00+01:00;2622226432
2019-03-16T13:00:00+01:00;2433290513
2019-03-16T14:00:00+01:00;2318803490
2019-03-16T15:00:00+01:00;2719551761
2019-03-16T16:00:00+01:00;2493461299
2019-03-16T17:00:00+01:00;2339006054
2019-03-16T18:00:00+01:00;2716738082
2019-03-16T19:00:00+01:00;2550661120
2019-03-16T20:00:00+01:00;2539126784
2019-03-16T21:00:00+01:00;2481979392
2019-03-16T22:00:00+01:00;2367474892
2019-03-16T23:00:00+01:00;2905674001
2019-03-17T00:00:00+01:00;7449887812
2019-03-17T01:00:00+01:00;3234926865
2019-03-17T02:00:00+01:00;2527819639
2019-03-17T03:00:00+01:00;2920022016
2019-03-17T04:00:00+01:00;2244214784
2019-03-17T05:00:00+01:00;2049686459
2019-03-17T06:00:00+01:00;2499123609
2019-03-17T07:00:00+01:00;2238552473
2019-03-17T08:00:00+01:00;2567857766
2019-03-17T09:00:00+01:00;2129832618
2019-03-17T10:00:00+01:00;2384444347
2019-03-17T11:00:00+01:00;2659555737
2019-03-17T12:00:00+01:00;2579304721
2019-03-17T13:00:00+01:00;2144075776
2019-03-17T14:00:00+01:00;2928585386
2019-03-17T15:00:00+01:00;3235101627
2019-03-17T16:00:00+01:00;3292318924
2019-03-17T17:00:00+01:00;2295822199
2019-03-17T18:00:00+01:00;2842741964
2019-03-17T19:00:00+01:00;3028811776
2019-03-17T20:00:00+01:00;3240851319
2019-03-17T21:00:00+01:00;2373242060
2019-03-17T22:00:00+01:00;2542010368
2019-03-17T23:00:00+01:00;2745381683
2019-03-18T00:00:00+01:00;7822044910
2019-03-18T01:00:00+01:00;4285932066
2019-03-18T02:00:00+01:00;2444754944
2019-03-18T03:00:00+01:00;2857107456
2019-03-18T04:00:00+01:00;2086841002
2019-03-18T05:00:00+01:00;3048996864
2019-03-18T06:00:00+01:00;3255094476
2019-03-18T07:00:00+01:00;2851357764
2019-03-18T08:00:00+01:00;3618688204
2019-03-18T09:00:00+01:00;3842087321
2019-03-18T10:00:00+01:00;3529891293
2019-03-18T11:00:00+01:00;3369546547
2019-03-18T12:00:00+01:00;3335223159
2019-03-18T13:00:00+01:00;3930884232
2019-03-18T14:00:00+01:00;3704619008
2019-03-18T15:00:00+01:00;3472708949
2019-03-18T16:00:00+01:00;3266523955
2019-03-18T17:00:00+01:00;3890758724
2019-03-18T18:00:00+01:00;3750406826
2019-03-18T19:00:00+01:00;2771124224
2019-03-18T20:00:00+01:00;2516337732
2019-03-18T21:00:00+01:00;3309358284
2019-03-18T22:00:00+01:00;2894314427
2019-03-18T23:00:00+01:00;2602146201
2019-03-19T00:00:00+01:00;7406826291
2019-03-19T01:00:00+01:00;4466322090
2019-03-19T02:00:00+01:00;3289487769
2019-03-19T03:00:00+01:00;4237243187
2019-03-19T04:00:00+01:00;2785542144
2019-03-19T05:00:00+01:00;3074669499
2019-03-19T06:00:00+01:00;3372447607
2019-03-19T07:00:00+01:00;3066106129
2019-03-19T08:00:00+01:00;3527060138
2019-03-19T09:00:00+01:00;3664510976
2019-03-19T10:00:00+01:00;3753290410
2019-03-19T11:00:00+01:00;3621536836
2019-03-19T12:00:00+01:00;3736163669
2019-03-19T13:00:00+01:00;3850685644
2019-03-19T14:00:00+01:00;3967968870
2019-03-19T15:00:00+01:00;3584329864
2019-03-19T16:00:00+01:00;3612973465
2019-03-19T17:00:00+01:00;3707485115
2019-03-19T18:00:00+01:00;3727495441
2019-03-19T19:00:00+01:00;3045921041
2019-03-19T20:00:00+01:00;2928550434
2019-03-19T21:00:00+01:00;3057455377
2019-03-19T22:00:00+01:00;2945834461
2019-03-19T23:00:00+01:00;2438970299
2019-03-20T00:00:00+01:00;7741828846
2019-03-20T01:00:00+01:00;4134150690
2019-03-20T02:00:00+01:00;3174825984
2019-03-20T03:00:00+01:00;3426851225
2019-03-20T04:00:00+01:00;2181422557
2019-03-20T05:00:00+01:00;2882762615
2019-03-20T06:00:00+01:00;3787701179
2019-03-20T07:00:00+01:00;2845625548
2019-03-20T08:00:00+01:00;3140607453
2019-03-20T09:00:00+01:00;3521432780
2019-03-20T10:00:00+01:00;3738942395
2019-03-20T11:00:00+01:00;3312294297
2019-03-20T12:00:00+01:00;3306579558
2019-03-20T13:00:00+01:00;3266471526
2019-03-20T14:00:00+01:00;3816239923
2019-03-20T15:00:00+01:00;3077483178
2019-03-20T16:00:00+01:00;3086098978
2019-03-20T17:00:00+01:00;3083250346
2019-03-20T18:00:00+01:00;3418200473
2019-03-20T19:00:00+01:00;2868519458
2019-03-20T20:00:00+01:00;2544876475
2019-03-20T21:00:00+01:00;2868571886
2019-03-20T22:00:00+01:00;3005987771
2019-03-20T23:00:00+01:00;2378782037
2019-03-21T00:00:00+01:00;8165645789
2019-03-21T01:00:00+01:00;3741843456
2019-03-21T02:00:00+01:00;3587126067
2019-03-21T03:00:00+01:00;3498451490
2019-03-21T04:00:00+01:00;2905674001
2019-03-21T05:00:00+01:00;2370306048
2019-03-21T06:00:00+01:00;3716100915
2019-03-21T07:00:00+01:00;3203452108
2019-03-21T08:00:00+01:00;3484120951
2019-03-21T09:00:00+01:00;3386638336
2019-03-21T10:00:00+01:00;3842087321
2019-03-21T11:00:00+01:00;3584364817
2019-03-21T12:00:00+01:00;3157751671
2019-03-21T13:00:00+01:00;3263675323
2019-03-21T14:00:00+01:00;4008129331
2019-03-21T15:00:00+01:00;3406910805
2019-03-21T16:00:00+01:00;3266541431
2019-03-21T17:00:00+01:00;3747540718
2019-03-21T18:00:00+01:00;3744709563
2019-03-21T19:00:00+01:00;3260809216
2019-03-21T20:00:00+01:00;2917173384
2019-03-21T21:00:00+01:00;2917155908
2019-03-21T22:00:00+01:00;3275122278
2019-03-21T23:00:00+01:00;2857089979
2019-03-22T00:00:00+01:00;8185691067
2019-03-22T01:00:00+01:00;3750371874
2019-03-22T02:00:00+01:00;3982369314
2019-03-22T03:00:00+01:00;3647366758
2019-03-22T04:00:00+01:00;2421756177
2019-03-22T05:00:00+01:00;3031695360
2019-03-22T06:00:00+01:00;3948028450
2019-03-22T07:00:00+01:00;3409637102
2019-03-22T08:00:00+01:00;3206388121
2019-03-22T09:00:00+01:00;3303748403
2019-03-22T10:00:00+01:00;3856365431
2019-03-22T11:00:00+01:00;3839203737
2019-03-22T12:00:00+01:00;3200655906
2019-03-22T13:00:00+01:00;3183406830
2019-03-22T14:00:00+01:00;4005193318
2019-03-22T15:00:00+01:00;3257873203
2019-03-22T16:00:00+01:00;2971681860
2019-03-22T17:00:00+01:00;3023062084
2019-03-22T18:00:00+01:00;3718914594
2019-03-22T19:00:00+01:00;3126102152
2019-03-22T20:00:00+01:00;2593600307
2019-03-22T21:00:00+01:00;2656619724
2019-03-22T22:00:00+01:00;2965897216
2019-03-22T23:00:00+01:00;2851357764
2019-03-23T00:00:00+01:00;9170705885
2019-03-23T01:00:00+01:00;4265799406
2019-03-23T02:00:00+01:00;3824925627
2019-03-23T03:00:00+01:00;3996612471
2019-03-23T04:00:00+01:00;2501989717
2019-03-23T05:00:00+01:00;2516337732
2019-03-23T06:00:00+01:00;3091831193
2019-03-23T07:00:00+01:00;2768397926
2019-03-23T08:00:00+01:00;3023114513
2019-03-23T09:00:00+01:00;2567840290
2019-03-23T10:00:00+01:00;3255059524
2019-03-23T11:00:00+01:00;2914324753
2019-03-23T12:00:00+01:00;2456131993
2019-03-23T13:00:00+01:00;2476247176
2019-03-23T14:00:00+01:00;3005847961
2019-03-23T15:00:00+01:00;3045938517
2019-03-23T16:00:00+01:00;2416146295
2019-03-23T17:00:00+01:00;2321652121
2019-03-23T18:00:00+01:00;3028881681
2019-03-23T19:00:00+01:00;2931521399
2019-03-23T20:00:00+01:00;2501989717
2019-03-23T21:00:00+01:00;2293025996
2019-03-23T22:00:00+01:00;3040223778
2019-03-23T23:00:00+01:00;3054641698
2019-03-24T00:00:00+01:00;8231513838
2019-03-24T01:00:00+01:00;4437626060
2019-03-24T02:00:00+01:00;3701822805
2019-03-24T03:00:00+01:00;4068265164
2019-03-24T04:00:00+01:00;2467683805
2019-03-24T05:00:00+01:00;2565079040
2019-03-24T06:00:00+01:00;2673746466
2019-03-24T07:00:00+01:00;3340885469
2019-03-24T08:00:00+01:00;2593670212
2019-03-24T09:00:00+01:00;2613663061
2019-03-24T10:00:00+01:00;2868484505
2019-03-24T11:00:00+01:00;3003034282
2019-03-24T12:00:00+01:00;2510553088
2019-03-24T13:00:00+01:00;2544963857
2019-03-24T14:00:00+01:00;2808383624
2019-03-24T15:00:00+01:00;2911511074
2019-03-24T16:00:00+01:00;2556358382
2019-03-24T17:00:00+01:00;2510640469
2019-03-24T18:00:00+01:00;2756776209
2019-03-24T19:00:00+01:00;3094697301
2019-03-24T20:00:00+01:00;2676682478
2019-03-24T21:00:00+01:00;2748265267
2019-03-24T22:00:00+01:00;3063117687
2019-03-24T23:00:00+01:00;3080436667
2019-03-25T00:00:00+01:00;7223552682
2019-03-25T01:00:00+01:00;4116954043
2019-03-25T02:00:00+01:00;2828358997
2019-03-25T03:00:00+01:00;3821954662
2019-03-25T04:00:00+01:00;3003034282
2019-03-25T05:00:00+01:00;3842069845
2019-03-25T06:00:00+01:00;3695933303
2019-03-25T07:00:00+01:00;3435467025
2019-03-25T08:00:00+01:00;3687439837
2019-03-25T09:00:00+01:00;3610107357
2019-03-25T10:00:00+01:00;3661697297
2019-03-25T11:00:00+01:00;3607258726
2019-03-25T12:00:00+01:00;3721728273
2019-03-25T13:00:00+01:00;3776201796
2019-03-25T14:00:00+01:00;3841964987
2019-03-25T15:00:00+01:00;3329508420
2019-03-25T16:00:00+01:00;3423932689
2019-03-25T17:00:00+01:00;3275034897
2019-03-25T18:00:00+01:00;3635849898
2019-03-25T19:00:00+01:00;3011737463
2019-03-25T20:00:00+01:00;2911406216
2019-03-25T21:00:00+01:00;2776821486
2019-03-25T22:00:00+01:00;2702390067
2019-03-25T23:00:00+01:00;2513454148
2019-03-26T00:00:00+01:00;7206495846
2019-03-26T01:00:00+01:00;3801874432
2019-03-26T02:00:00+01:00;3114707626
2019-03-26T03:00:00+01:00;3449762611
2019-03-26T04:00:00+01:00;2920022016
2019-03-26T05:00:00+01:00;2782553702
2019-03-26T06:00:00+01:00;4486384844
2019-03-26T07:00:00+01:00;3369651404
2019-03-26T08:00:00+01:00;3549919095
2019-03-26T09:00:00+01:00;3558552371
2019-03-26T10:00:00+01:00;3799078229
2019-03-26T11:00:00+01:00;3690305945
2019-03-26T12:00:00+01:00;3501300121
2019-03-26T13:00:00+01:00;3567150694
2019-03-26T14:00:00+01:00;4031005764
2019-03-26T15:00:00+01:00;3541390677
2019-03-26T16:00:00+01:00;3558639752
2019-03-26T17:00:00+01:00;3295254937
2019-03-26T18:00:00+01:00;3610037452
2019-03-26T19:00:00+01:00;3160495445
2019-03-26T20:00:00+01:00;2851305335
2019-03-26T21:00:00+01:00;2816946995
2019-03-26T22:00:00+01:00;2951479296
2019-03-26T23:00:00+01:00;2931503923
2019-03-27T00:00:00+01:00;7790570154
2019-03-27T01:00:00+01:00;3733332514
2019-03-27T02:00:00+01:00;2739666944
2019-03-27T03:00:00+01:00;3893537450
2019-03-27T04:00:00+01:00;3046025898
2019-03-27T05:00:00+01:00;3209219276
2019-03-27T06:00:00+01:00;3535623509
2019-03-27T07:00:00+01:00;3406840900
2019-03-27T08:00:00+01:00;3395428898
2019-03-27T09:00:00+01:00;3512764552
2019-03-27T10:00:00+01:00;3905054310
