Time	CPU usage
2019-03-16T13:00:00+01:00	16415616666
2019-03-16T14:00:00+01:00	16147000000
2019-03-16T15:00:00+01:00	15541633333
2019-03-16T16:00:00+01:00	15759950000
2019-03-16T17:00:00+01:00	15581083333
2019-03-16T18:00:00+01:00	15812550000
2019-03-16T19:00:00+01:00	15324466666
2019-03-16T20:00:00+01:00	15688683333
2019-03-16T21:00:00+01:00	14986216666
2019-03-16T22:00:00+01:00	15917833333
2019-03-16T23:00:00+01:00	14925833333
2019-03-17T00:00:00+01:00	14342200000
2019-03-17T01:00:00+01:00	15166400000
2019-03-17T02:00:00+01:00	13665316666
2019-03-17T03:00:00+01:00	12860183333
2019-03-17T04:00:00+01:00	12258800000
2019-03-17T05:00:00+01:00	13514150000
2019-03-17T06:00:00+01:00	14220966666
2019-03-17T07:00:00+01:00	15592516666
2019-03-17T08:00:00+01:00	14588900000
2019-03-17T09:00:00+01:00	15954216666
2019-03-17T10:00:00+01:00	15721216666
2019-03-17T11:00:00+01:00	16603933333
2019-03-17T12:00:00+01:00	16701366666
2019-03-17T13:00:00+01:00	16264400000
2019-03-17T14:00:00+01:00	16866566666
2019-03-17T15:00:00+01:00	17152633333
2019-03-17T16:00:00+01:00	17141000000
2019-03-17T17:00:00+01:00	17176266666
2019-03-17T18:00:00+01:00	16694716666
2019-03-17T19:00:00+01:00	16812016666
2019-03-17T20:00:00+01:00	16982566666
2019-03-17T21:00:00+01:00	17109250000
2019-03-17T22:00:00+01:00	17856833333
2019-03-17T23:00:00+01:00	16263450000
2019-03-18T00:00:00+01:00	14381366666
2019-03-18T01:00:00+01:00	13995916666
2019-03-18T02:00:00+01:00	13996050000
2019-03-18T03:00:00+01:00	14275683333
2019-03-18T04:00:00+01:00	13229483333
2019-03-18T05:00:00+01:00	13313566666
2019-03-18T06:00:00+01:00	13354383333
2019-03-18T07:00:00+01:00	14038566666
2019-03-18T08:00:00+01:00	15044083333
2019-03-18T09:00:00+01:00	15238500000
2019-03-18T10:00:00+01:00	15024000000
2019-03-18T11:00:00+01:00	14640533333
2019-03-18T12:00:00+01:00	13881450000
2019-03-18T13:00:00+01:00	13559300000
2019-03-18T14:00:00+01:00	12167100000
2019-03-18T15:00:00+01:00	12408183333
2019-03-18T16:00:00+01:00	13210516666
2019-03-18T17:00:00+01:00	14128866666
2019-03-18T18:00:00+01:00	15315950000
2019-03-18T19:00:00+01:00	17425066666
2019-03-18T20:00:00+01:00	17841266666
2019-03-18T21:00:00+01:00	18400833333
2019-03-18T22:00:00+01:00	17470166666
2019-03-18T23:00:00+01:00	15345033333
2019-03-19T00:00:00+01:00	11391116666
2019-03-19T01:00:00+01:00	11746916666
2019-03-19T02:00:00+01:00	11639683333
2019-03-19T03:00:00+01:00	11276200000
2019-03-19T04:00:00+01:00	11360633333
2019-03-19T05:00:00+01:00	10743616666
2019-03-19T06:00:00+01:00	11025066666
2019-03-19T07:00:00+01:00	12928416666
2019-03-19T08:00:00+01:00	13592550000
2019-03-19T09:00:00+01:00	14091733333
2019-03-19T10:00:00+01:00	13598316666
2019-03-19T11:00:00+01:00	13819300000
2019-03-19T12:00:00+01:00	16228716666
2019-03-19T13:00:00+01:00	17565416666
2019-03-19T14:00:00+01:00	16345850000
2019-03-19T15:00:00+01:00	15054083333
2019-03-19T16:00:00+01:00	15133516666
2019-03-19T17:00:00+01:00	14422033333
2019-03-19T18:00:00+01:00	15386316666
2019-03-19T19:00:00+01:00	17194183333
2019-03-19T20:00:00+01:00	17727950000
2019-03-19T21:00:00+01:00	17800850000
2019-03-19T22:00:00+01:00	17176016666
2019-03-19T23:00:00+01:00	15371833333
2019-03-20T00:00:00+01:00	11948883333
2019-03-20T01:00:00+01:00	11329950000
2019-03-20T02:00:00+01:00	11022800000
2019-03-20T03:00:00+01:00	11540733333
2019-03-20T04:00:00+01:00	11361933333
2019-03-20T05:00:00+01:00	11075750000
2019-03-20T06:00:00+01:00	11555383333
2019-03-20T07:00:00+01:00	13347716666
2019-03-20T08:00:00+01:00	14126583333
2019-03-20T09:00:00+01:00	14112650000
2019-03-20T10:00:00+01:00	14352750000
2019-03-20T11:00:00+01:00	13632800000
2019-03-20T12:00:00+01:00	17166100000
2019-03-20T13:00:00+01:00	19357133333
2019-03-20T14:00:00+01:00	17061900000
2019-03-20T15:00:00+01:00	15737700000
2019-03-20T16:00:00+01:00	17021333333
2019-03-20T17:00:00+01:00	16091716666
2019-03-20T18:00:00+01:00	20818450000
2019-03-20T19:00:00+01:00	17835150000
2019-03-20T20:00:00+01:00	18415700000
2019-03-20T21:00:00+01:00	18540566666
2019-03-20T22:00:00+01:00	18665150000
2019-03-20T23:00:00+01:00	16964383333
2019-03-21T00:00:00+01:00	14190916666
2019-03-21T01:00:00+01:00	13739966666
2019-03-21T02:00:00+01:00	11787683333
2019-03-21T03:00:00+01:00	14174616666
2019-03-21T04:00:00+01:00	12963450000
2019-03-21T05:00:00+01:00	13257700000
2019-03-21T06:00:00+01:00	12461866666
2019-03-21T07:00:00+01:00	12972300000
2019-03-21T08:00:00+01:00	14235900000
2019-03-21T09:00:00+01:00	14531400000
2019-03-21T10:00:00+01:00	14088183333
2019-03-21T11:00:00+01:00	14950783333
2019-03-21T12:00:00+01:00	15174800000
2019-03-21T13:00:00+01:00	16116300000
2019-03-21T14:00:00+01:00	16572133333
2019-03-21T15:00:00+01:00	17426966666
2019-03-21T16:00:00+01:00	17698483333
2019-03-21T17:00:00+01:00	16265250000
2019-03-21T18:00:00+01:00	16100616666
2019-03-21T19:00:00+01:00	16212716666
2019-03-21T20:00:00+01:00	15829683333
2019-03-21T21:00:00+01:00	16044750000
2019-03-21T22:00:00+01:00	15664100000
2019-03-21T23:00:00+01:00	15286166666
2019-03-22T00:00:00+01:00	11396716666
2019-03-22T01:00:00+01:00	11681266666
2019-03-22T02:00:00+01:00	11880133333
2019-03-22T03:00:00+01:00	11122733333
2019-03-22T04:00:00+01:00	10462350000
2019-03-22T05:00:00+01:00	10589316666
2019-03-22T06:00:00+01:00	10538016666
2019-03-22T07:00:00+01:00	11616583333
2019-03-22T08:00:00+01:00	16083083333
