Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;RLATE;WLATE
2019-07-07T09:00:00+02:00;6993750000;2,21E+11;236356;646604;9;7
2019-07-07T10:00:00+02:00;7238566666;2,21E+11;318651;1675673;9;7
2019-07-07T11:00:00+02:00;8344666666;2,24E+11;1864072;867396;13;14
2019-07-07T12:00:00+02:00;8162916666;2,25E+11;624726;2305405;12;3
2019-07-07T13:00:00+02:00;8326683333;2,25E+11;399308;10163592;10;6
2019-07-07T14:00:00+02:00;8098133333;2,29E+11;2493787;742226;13;5
2019-07-07T15:00:00+02:00;8601666666;2,28E+11;1277525;5842329;12;3
2019-07-07T16:00:00+02:00;8752616666;2,22E+11;1358967;1007854;12;3
2019-07-07T17:00:00+02:00;8194533333;2,24E+11;1417304;3390622;20;9
2019-07-07T18:00:00+02:00;9204150000;2,26E+11;401698;7343462;21;16
2019-07-07T19:00:00+02:00;9103283333;2,22E+11;409992;9712964;21;71
2019-07-07T20:00:00+02:00;9093016666;2,13E+11;319300;1545420;35;215
2019-07-07T21:00:00+02:00;8921900000;2,13E+11;373947;10814720;17;7
2019-07-07T22:00:00+02:00;9054250000;2,13E+11;308002;1343897;20;10
2019-07-07T23:00:00+02:00;8958533333;2,16E+11;716100;2503731;13;6
2019-07-08T00:00:00+02:00;9647666666;2,20E+11;265881;834048;20;10
2019-07-08T01:00:00+02:00;9343566666;2,20E+11;557346;17307989;17;9
2019-07-08T02:00:00+02:00;10982566666;2,18E+11;4439705;20172270;15;14
2019-07-08T03:00:00+02:00;9730966666;2,16E+11;636459;17411644;17;27
2019-07-08T04:00:00+02:00;9973433333;2,16E+11;418252;4241664;20;35
2019-07-08T05:00:00+02:00;10437250000;2,16E+11;295901;600268;14;5
2019-07-08T06:00:00+02:00;11061550000;2,16E+11;401544;819080;18;5
2019-07-08T07:00:00+02:00;8454950000;2,16E+11;809591;2164940;14;6
2019-07-08T08:00:00+02:00;11026016666;2,16E+11;907673;1723801;15;5
2019-07-08T09:00:00+02:00;11887550000;2,16E+11;1000123;2100974;23;15
2019-07-08T10:00:00+02:00;12589300000;2,16E+11;966707;2614306;23;14
2019-07-08T11:00:00+02:00;11172633333;2,16E+11;1186491;2227609;22;18
2019-07-08T12:00:00+02:00;12106700000;2,16E+11;1984963;2656308;20;6
2019-07-08T13:00:00+02:00;10628016666;2,16E+11;1562502;37991424;19;9
2019-07-08T14:00:00+02:00;11333266666;2,13E+11;2461627;73680162;24;13
2019-07-08T15:00:00+02:00;12365666666;2,09E+11;854852;4329113;19;9
2019-07-08T16:00:00+02:00;12359183333;2,08E+11;750557;1612800;21;12
2019-07-08T17:00:00+02:00;9473066666;2,09E+11;536645;2594798;14;5
2019-07-08T18:00:00+02:00;11603683333;2,09E+11;469616;2354054;21;13
2019-07-08T19:00:00+02:00;8379583333;2,10E+11;1241804;2703479;14;19
2019-07-08T20:00:00+02:00;8661133333;2,13E+11;366370;1077521;16;5
2019-07-08T21:00:00+02:00;8273500000;2,13E+11;556117;11069764;14;11
2019-07-08T22:00:00+02:00;11339300000;2,12E+11;904550;6509056;20;8
2019-07-08T23:00:00+02:00;8897350000;2,06E+11;429653;1318792;14;10
2019-07-09T00:00:00+02:00;8976133333;2,06E+11;410988;1357285;16;12
2019-07-09T01:00:00+02:00;8803200000;2,06E+11;715140;19345460;13;10
2019-07-09T02:00:00+02:00;10664500000;2,06E+11;4824752;21539204;17;27
2019-07-09T03:00:00+02:00;9120316666;2,06E+11;503552;11351210;19;23
2019-07-09T04:00:00+02:00;11742516666;2,07E+11;388130;1544362;19;33
2019-07-09T05:00:00+02:00;11886800000;2,04E+11;411821;5063870;14;11
2019-07-09T06:00:00+02:00;8524166666;2,04E+11;651639;2193203;17;15
2019-07-09T07:00:00+02:00;8353183333;2,04E+11;588322;1687005;16;3
2019-07-09T08:00:00+02:00;9944183333;2,04E+11;926907;2119099;18;13
2019-07-09T09:00:00+02:00;11068333333;2,04E+11;1282065;16930850;19;10
2019-07-09T10:00:00+02:00;11200733333;2,04E+11;1511065;41951266;18;10
2019-07-09T11:00:00+02:00;10598600000;2,04E+11;1864379;58039005;20;9
2019-07-09T12:00:00+02:00;9600383333;2,04E+11;1572603;48569274;15;6
2019-07-09T13:00:00+02:00;9545516666;2,01E+11;732381;11012539;17;15
2019-07-09T14:00:00+02:00;9777366666;1,95E+11;616016;1593703;18;8
2019-07-09T15:00:00+02:00;9370400000;1,95E+11;870604;7315950;18;27
2019-07-09T16:00:00+02:00;10914600000;1,95E+11;1123191;7510084;19;7
2019-07-09T17:00:00+02:00;8020566666;1,95E+11;558011;1844138;17;9
2019-07-09T18:00:00+02:00;7069383333;1,95E+11;485289;1026134;16;5
2019-07-09T19:00:00+02:00;7049983333;1,95E+11;497817;1698662;18;5
2019-07-09T20:00:00+02:00;7328633333;2,00E+11;4834133;1445222;14;15
2019-07-09T21:00:00+02:00;7177916666;2,01E+11;964386;4471466;19;5
2019-07-09T22:00:00+02:00;9892666666;2,01E+11;422894;3545036;14;6
2019-07-09T23:00:00+02:00;7844933333;2,01E+11;373469;1205828;12;16
2019-07-10T00:00:00+02:00;8672800000;2,01E+11;459963;1835349;20;12
2019-07-10T01:00:00+02:00;8635566666;2,01E+11;662818;19057595;19;11
2019-07-10T02:00:00+02:00;9565883333;2,01E+11;5326865;19080874;17;13
2019-07-10T03:00:00+02:00;8787133333;2,01E+11;519918;2423398;17;55
2019-07-10T04:00:00+02:00;8630300000;2,01E+11;280090;1768187;15;39
2019-07-10T05:00:00+02:00;9040966666;2,01E+11;1900526;3028036;14;8
