Time;Guest memory usage
2019-03-25T02:00:00+01:00;540593356
2019-03-25T03:00:00+01:00;391573230
2019-03-25T04:00:00+01:00;354331306
2019-03-25T05:00:00+01:00;351482675
2019-03-25T06:00:00+01:00;491904477
2019-03-25T07:00:00+01:00;560708539
2019-03-25T08:00:00+01:00;792810837
2019-03-25T09:00:00+01:00;913047552
2019-03-25T10:00:00+01:00;849958229
2019-03-25T11:00:00+01:00;927273233
2019-03-25T12:00:00+01:00;784055227
2019-03-25T13:00:00+01:00;1010355404
2019-03-25T14:00:00+01:00;936028842
2019-03-25T15:00:00+01:00;1004588236
2019-03-25T16:00:00+01:00;686782327
2019-03-25T17:00:00+01:00;878776593
2019-03-25T18:00:00+01:00;821367057
2019-03-25T19:00:00+01:00;818500949
2019-03-25T20:00:00+01:00;867242257
2019-03-25T21:00:00+01:00;792828313
2019-03-25T22:00:00+01:00;832779059
2019-03-25T23:00:00+01:00;910111539
2019-03-26T00:00:00+01:00;489055846
2019-03-26T01:00:00+01:00;480440046
2019-03-26T02:00:00+01:00;491887001
2019-03-26T03:00:00+01:00;394474291
2019-03-26T04:00:00+01:00;423135368
2019-03-26T05:00:00+01:00;454645077
2019-03-26T06:00:00+01:00;529146402
2019-03-26T07:00:00+01:00;661022310
2019-03-26T08:00:00+01:00;807001565
2019-03-26T09:00:00+01:00;735418777
2019-03-26T10:00:00+01:00;892949845
2019-03-26T11:00:00+01:00;898594679
2019-03-26T12:00:00+01:00;784090180
2019-03-26T13:00:00+01:00;1124859904
2019-03-26T14:00:00+01:00;806984089
2019-03-26T15:00:00+01:00;915756373
2019-03-26T16:00:00+01:00;978880648
2019-03-26T17:00:00+01:00;984542958
2019-03-26T18:00:00+01:00;832866440
2019-03-26T19:00:00+01:00;815634841
2019-03-26T20:00:00+01:00;927360614
2019-03-26T21:00:00+01:00;861562470
2019-03-26T22:00:00+01:00;861405184
2019-03-26T23:00:00+01:00;766876057
2019-03-27T00:00:00+01:00;543511893
2019-03-27T01:00:00+01:00;629390267
2019-03-27T02:00:00+01:00;434599799
2019-03-27T03:00:00+01:00;405938722
2019-03-27T04:00:00+01:00;305624951
2019-03-27T05:00:00+01:00;434599799
2019-03-27T06:00:00+01:00;486137309
2019-03-27T07:00:00+01:00;595101832
2019-03-27T08:00:00+01:00;941621248
2019-03-27T09:00:00+01:00;849958229
2019-03-27T10:00:00+01:00;623710481
2019-03-27T11:00:00+01:00;738232456
2019-03-27T12:00:00+01:00;506252492
2019-03-27T13:00:00+01:00;741238374
2019-03-27T14:00:00+01:00;809850197
2019-03-27T15:00:00+01:00;964480204
2019-03-27T16:00:00+01:00;887182677
2019-03-27T17:00:00+01:00;703961497
2019-03-27T18:00:00+01:00;617960789
2019-03-27T19:00:00+01:00;809832721
2019-03-27T20:00:00+01:00;549174203
2019-03-27T21:00:00+01:00;723884441
2019-03-27T22:00:00+01:00;680980206
2019-03-27T23:00:00+01:00;752650376
