Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-09-05T00:00:00+02:00;219500000;12524716032;71168;3072;1
2019-09-05T00:02:00+02:00;203500000;12512657408;72704;3072;1
2019-09-05T00:04:00+02:00;246000000;12512133120;71168;93696;1
2019-09-05T00:06:00+02:00;356500000;12513181696;74752;124928;1
2019-09-05T00:08:00+02:00;357500000;12511608832;72192;40448;1
2019-09-05T00:10:00+02:00;1073000000;12514230272;76800;98304;1
2019-09-05T00:12:00+02:00;361000000;12515278848;78336;98304;1
2019-09-05T00:14:00+02:00;260000000;12516327424;68096;2560;1
2019-09-05T00:16:00+02:00;164000000;12516851712;69632;2048;1
2019-09-05T00:18:00+02:00;142500000;12514230272;69120;3072;1
2019-09-05T00:20:00+02:00;266000000;12519473152;70144;2560;1
2019-09-05T00:22:00+02:00;106500000;12515278848;69632;2048;1
2019-09-05T00:24:00+02:00;236500000;12514754560;66048;3072;1
2019-09-05T00:26:00+02:00;195000000;12515278848;66560;3072;1
2019-09-05T00:28:00+02:00;257000000;12515803136;72704;99328;1
2019-09-05T00:30:00+02:00;229500000;12517900288;70144;97792;1
2019-09-05T00:32:00+02:00;244000000;12516851712;69120;98304;1
2019-09-05T00:34:00+02:00;239000000;12515803136;70144;99328;1
2019-09-05T00:36:00+02:00;300000000;12515803136;67584;2048;1
2019-09-05T00:38:00+02:00;252500000;12514230272;70144;3584;1
2019-09-05T00:40:00+02:00;186500000;12514230272;71680;2048;1
2019-09-05T00:42:00+02:00;190500000;12514754560;67072;2560;1
2019-09-05T00:44:00+02:00;222500000;12515278848;68096;3072;1
2019-09-05T00:46:00+02:00;356500000;12514754560;69632;2048;1
2019-09-05T00:48:00+02:00;196000000;12515803136;68096;3072;1
2019-09-05T00:50:00+02:00;148500000;12517376000;73216;98816;1
2019-09-05T00:52:00+02:00;86000000;12514754560;71168;98816;1
2019-09-05T00:54:00+02:00;169500000;12514230272;68608;98816;1
2019-09-05T00:56:00+02:00;116000000;12515278848;74752;194560;1
2019-09-05T00:58:00+02:00;180500000;12517900288;70144;50176;1
2019-09-05T01:00:00+02:00;143000000;12517376000;70144;98816;1
2019-09-05T01:02:00+02:00;243000000;12531007488;73728;98304;1
2019-09-05T01:04:00+02:00;219000000;12514754560;83968;99328;1
2019-09-05T01:06:00+02:00;296000000;12517900288;74752;3072;1
2019-09-05T01:08:00+02:00;140000000;12515278848;91136;3072;1
2019-09-05T01:10:00+02:00;403000000;12517376000;68096;98304;1
2019-09-05T01:12:00+02:00;251000000;12517376000;72704;98304;1
2019-09-05T01:14:00+02:00;376000000;12513705984;72704;99328;1
2019-09-05T01:16:00+02:00;319500000;12518424576;69632;2048;1
2019-09-05T01:18:00+02:00;247500000;12515803136;73216;99328;1
2019-09-05T01:20:00+02:00;214500000;12517900288;71680;98816;1
2019-09-05T01:22:00+02:00;186000000;12516851712;75776;2048;1
2019-09-05T01:24:00+02:00;177000000;12516327424;73728;3584;1
2019-09-05T01:26:00+02:00;157500000;12517376000;67584;98304;1
2019-09-05T01:28:00+02:00;85000000;12515278848;71168;3072;1
2019-09-05T01:30:00+02:00;220500000;12516851712;71168;3072;1
2019-09-05T01:32:00+02:00;166000000;12516327424;70656;2048;1
2019-09-05T01:34:00+02:00;127000000;12515803136;76288;99328;1
2019-09-05T01:36:00+02:00;151500000;12516327424;68096;98816;1
2019-09-05T01:38:00+02:00;212000000;12516327424;72192;99328;1
2019-09-05T01:40:00+02:00;162000000;12518948864;74240;64512;1
2019-09-05T01:42:00+02:00;251500000;12517900288;70656;194560;1
2019-09-05T01:44:00+02:00;257000000;12515803136;71168;98816;1
2019-09-05T01:46:00+02:00;280500000;12517900288;67584;98304;1
2019-09-05T01:48:00+02:00;410500000;12517900288;73728;98304;1
2019-09-05T01:50:00+02:00;245000000;12516851712;72704;2560;1
2019-09-05T01:52:00+02:00;310500000;12516851712;66560;3072;1
2019-09-05T01:54:00+02:00;328000000;12516851712;75776;98816;1
2019-09-05T01:56:00+02:00;311500000;12518948864;79360;97280;1
2019-09-05T01:58:00+02:00;238000000;12517376000;77824;65024;1
2019-09-05T02:00:00+02:00;178000000;12534153216;72704;39424;1
2019-09-05T02:02:00+02:00;216500000;12531531776;73728;2048;1
2019-09-05T02:04:00+02:00;244000000;12518424576;72192;58880;1
2019-09-05T02:06:00+02:00;241500000;12520521728;70656;98304;1
2019-09-05T02:08:00+02:00;152500000;12517376000;78336;98816;1
2019-09-05T02:10:00+02:00;274500000;12519997440;74240;3072;1
