Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-09-01T00:00:00+02:00;238500000;12379488256;67072;8704;1
2019-09-01T00:02:00+02:00;178000000;12378963968;59392;2048;1
2019-09-01T00:04:00+02:00;192500000;12381061120;73216;2560;1
2019-09-01T00:06:00+02:00;140500000;12396265472;64000;98304;1
2019-09-01T00:08:00+02:00;227500000;12382109696;71680;98304;1
2019-09-01T00:10:00+02:00;222500000;12387876864;68096;99328;1
2019-09-01T00:12:00+02:00;239500000;12500074496;60416;84992;1
2019-09-01T00:14:00+02:00;203500000;12491161600;76288;2560;1
2019-09-01T00:16:00+02:00;330000000;12462850048;66048;98304;1
2019-09-01T00:18:00+02:00;320000000;12461277184;83968;98304;1
2019-09-01T00:20:00+02:00;187000000;12463374336;65536;3072;1
2019-09-01T00:22:00+02:00;240500000;12461277184;62464;2048;1
2019-09-01T00:24:00+02:00;210500000;12463898624;73216;2560;1
2019-09-01T00:26:00+02:00;184000000;12459180032;70656;98304;1
2019-09-01T00:28:00+02:00;129000000;12460752896;73728;64000;1
2019-09-01T00:30:00+02:00;85500000;12460752896;65536;38400;1
2019-09-01T00:32:00+02:00;133000000;12460228608;62464;98304;1
2019-09-01T00:34:00+02:00;119000000;12459704320;73728;99328;1
2019-09-01T00:36:00+02:00;239500000;12461801472;68096;61952;1
2019-09-01T00:38:00+02:00;275500000;12461801472;79872;2048;1
2019-09-01T00:40:00+02:00;177000000;12460228608;67072;40448;1
2019-09-01T00:42:00+02:00;166000000;12460228608;76800;38912;1
2019-09-01T00:44:00+02:00;372500000;12460228608;74240;39424;1
2019-09-01T00:46:00+02:00;390000000;12463374336;66560;2560;1
2019-09-01T00:48:00+02:00;217000000;12460228608;79872;2048;1
2019-09-01T00:50:00+02:00;219000000;12460228608;68608;3584;1
2019-09-01T00:52:00+02:00;330000000;12461801472;69632;102912;1
2019-09-01T00:54:00+02:00;236000000;12461277184;71168;99328;1
2019-09-01T00:56:00+02:00;85000000;12459180032;68096;8704;1
2019-09-01T00:58:00+02:00;108500000;12461801472;73216;7680;1
2019-09-01T01:00:00+02:00;80000000;12460752896;65536;37376;1
2019-09-01T01:02:00+02:00;137500000;12461277184;65536;194560;1
2019-09-01T01:04:00+02:00;193500000;12460228608;71168;2560;1
2019-09-01T01:06:00+02:00;180500000;12460228608;67072;3072;1
2019-09-01T01:08:00+02:00;118000000;12460228608;78848;2048;1
2019-09-01T01:10:00+02:00;119500000;12460752896;64000;3072;1
2019-09-01T01:12:00+02:00;180500000;12462325760;73216;2560;1
2019-09-01T01:14:00+02:00;178500000;12460228608;72704;2560;1
