Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-09-04T00:00:00+02:00;258000000;12522094592;74240;3072;1
2019-09-04T00:02:00+02:00;325000000;12531007488;68608;99328;1
2019-09-04T00:04:00+02:00;288500000;12521046016;70656;3072;1
2019-09-04T00:06:00+02:00;266000000;12519997440;74240;3072;1
2019-09-04T00:08:00+02:00;413500000;12517900288;67584;99328;1
2019-09-04T00:10:00+02:00;429000000;12522618880;4312064;388096;1
2019-09-04T00:12:00+02:00;314000000;12539920384;68096;40448;1
2019-09-04T00:14:00+02:00;144500000;12539920384;67584;100352;1
2019-09-04T00:16:00+02:00;315500000;12543590400;68608;99840;1
2019-09-04T00:18:00+02:00;271500000;12543066112;69632;3072;1
2019-09-04T00:20:00+02:00;208500000;12543590400;78848;91136;1
2019-09-04T00:22:00+02:00;152000000;12541493248;68608;99328;1
2019-09-04T00:24:00+02:00;183500000;12542017536;68608;98816;1
2019-09-04T00:26:00+02:00;212500000;12544114688;67584;98816;1
2019-09-04T00:28:00+02:00;87000000;12542541824;64512;3072;1
2019-09-04T00:30:00+02:00;99500000;12544114688;70656;3072;1
2019-09-04T00:32:00+02:00;266500000;12543066112;68608;90624;1
2019-09-04T00:34:00+02:00;254500000;12544638976;66048;2560;1
2019-09-04T00:36:00+02:00;282000000;12544638976;68608;98304;1
2019-09-04T00:38:00+02:00;341500000;12549357568;67072;98816;1
2019-09-04T00:40:00+02:00;252000000;12544638976;61440;3072;1
2019-09-04T00:42:00+02:00;203500000;12543590400;68096;47104;1
2019-09-04T00:44:00+02:00;241500000;12547784704;65024;2560;1
2019-09-04T00:46:00+02:00;150000000;12546211840;66560;2560;1
2019-09-04T00:48:00+02:00;139500000;12545687552;63488;3072;1
2019-09-04T00:50:00+02:00;300500000;12553551872;67584;2048;1
2019-09-04T00:52:00+02:00;160500000;12545687552;69632;98816;1
2019-09-04T00:54:00+02:00;168000000;12544638976;63488;2560;1
2019-09-04T00:56:00+02:00;294500000;12547260416;65024;2048;1
2019-09-04T00:58:00+02:00;260500000;12548308992;65536;3072;1
2019-09-04T01:00:00+02:00;330500000;12554076160;64512;124928;1
2019-09-04T01:02:00+02:00;297500000;12559843328;64512;61952;1
2019-09-04T01:04:00+02:00;222500000;12547784704;75264;39424;1
2019-09-04T01:06:00+02:00;296500000;12549881856;81408;39424;1
2019-09-04T01:08:00+02:00;291000000;12549357568;67072;3072;1
2019-09-04T01:10:00+02:00;258000000;12555124736;61440;3072;1
2019-09-04T01:12:00+02:00;378500000;12551454720;68096;98816;1
2019-09-04T01:14:00+02:00;247500000;12550930432;63488;98816;1
2019-09-04T01:16:00+02:00;212000000;12551454720;63488;2048;1
2019-09-04T01:18:00+02:00;149500000;12548308992;68608;98816;1
2019-09-04T01:20:00+02:00;165500000;12558270464;68608;3072;1
2019-09-04T01:22:00+02:00;218000000;12549881856;71680;98816;1
2019-09-04T01:24:00+02:00;242000000;12555649024;62976;99328;1
2019-09-04T01:26:00+02:00;177000000;12551979008;65024;2560;1
2019-09-04T01:28:00+02:00;234500000;12551454720;63488;3072;1
2019-09-04T01:30:00+02:00;299500000;12562464768;70656;3072;1
2019-09-04T01:32:00+02:00;213000000;12553027584;70144;62464;1
2019-09-04T01:34:00+02:00;243500000;12555649024;66560;61440;1
2019-09-04T01:36:00+02:00;295000000;12556173312;69632;61440;1
2019-09-04T01:38:00+02:00;344500000;12555649024;65536;98816;1
2019-09-04T01:40:00+02:00;503500000;12564561920;77824;195584;1
2019-09-04T01:42:00+02:00;358500000;12556173312;70144;98304;1
2019-09-04T01:44:00+02:00;329500000;12556697600;59392;100352;1
2019-09-04T01:46:00+02:00;445000000;12561416192;68096;100352;1
2019-09-04T01:48:00+02:00;376000000;12560891904;62976;3072;1
2019-09-04T01:50:00+02:00;209500000;12563513344;67584;3072;1
2019-09-04T01:52:00+02:00;160500000;12556697600;66560;3072;1
2019-09-04T01:54:00+02:00;263000000;12560367616;87040;195584;1
2019-09-04T01:56:00+02:00;199500000;12558270464;72704;98816;1
2019-09-04T01:58:00+02:00;163000000;12556697600;76288;3072;1
2019-09-04T02:00:00+02:00;365500000;12572426240;83968;3072;1
2019-09-04T02:02:00+02:00;330000000;12567183360;74240;6656;1
2019-09-04T02:04:00+02:00;203000000;12566134784;81920;120832;1
2019-09-04T02:06:00+02:00;336000000;12564037632;66560;98816;1
2019-09-04T02:08:00+02:00;259500000;12560891904;75776;98816;1
2019-09-04T02:10:00+02:00;233000000;12568756224;75264;98816;1
2019-09-04T02:12:00+02:00;376500000;12563513344;72704;3072;1
2019-09-04T02:14:00+02:00;338000000;12570329088;80896;195584;1
2019-09-04T02:16:00+02:00;376500000;12565086208;70144;94208;1
2019-09-04T02:18:00+02:00;355500000;12566134784;77312;98816;1
2019-09-04T02:20:00+02:00;445500000;12579766272;80384;98816;1
2019-09-04T02:22:00+02:00;397000000;12568756224;69120;37376;1
2019-09-04T02:24:00+02:00;302500000;12568756224;80896;4096;1
2019-09-04T02:26:00+02:00;265000000;12568756224;67072;3584;1
2019-09-04T02:28:00+02:00;263000000;12569804800;79872;99328;1
2019-09-04T02:30:00+02:00;317000000;12581339136;74752;194560;1
2019-09-04T02:32:00+02:00;304000000;12571901952;70144;103424;1
2019-09-04T02:34:00+02:00;216000000;12572426240;83968;3072;1
2019-09-04T02:36:00+02:00;303500000;12573999104;66560;98816;1
2019-09-04T02:38:00+02:00;265000000;12570853376;71168;99328;1
2019-09-04T02:40:00+02:00;183500000;12587106304;82944;195584;1
2019-09-04T02:42:00+02:00;343000000;12569804800;71680;99328;1
2019-09-04T02:44:00+02:00;254000000;12579241984;73216;38400;1
2019-09-04T02:46:00+02:00;309000000;12578193408;66048;38400;1
2019-09-04T02:48:00+02:00;315500000;12592349184;66048;3072;1
2019-09-04T02:50:00+02:00;325500000;12581339136;76800;3072;1
2019-09-04T02:52:00+02:00;277000000;12577669120;68608;3072;1
2019-09-04T02:54:00+02:00;378500000;12583436288;70144;3072;1
2019-09-04T02:56:00+02:00;417500000;12582387712;66560;3072;1
2019-09-04T02:58:00+02:00;266000000;12572950528;69632;99328;1
2019-09-04T03:00:00+02:00;349500000;12584484864;90112;4096;1
2019-09-04T03:02:00+02:00;282500000;12555649024;68096;4608;1
2019-09-04T03:04:00+02:00;345500000;12539396096;70656;99328;1
2019-09-04T03:06:00+02:00;269500000;12538347520;71168;3072;1
2019-09-04T03:08:00+02:00;265500000;12535726080;62976;3072;1
2019-09-04T03:10:00+02:00;307000000;12542017536;68608;3072;1
2019-09-04T03:12:00+02:00;215000000;12538347520;68608;64512;1
2019-09-04T03:14:00+02:00;139500000;12536250368;70144;62976;1
2019-09-04T03:16:00+02:00;202000000;12538347520;70144;62464;1
2019-09-04T03:18:00+02:00;229000000;12537298944;66048;71680;1
2019-09-04T03:20:00+02:00;183000000;12541493248;69632;194560;1
2019-09-04T03:22:00+02:00;381000000;12537298944;70144;2560;1
