Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-09-08T00:00:00+02:00;331500000;12597067776;86016;3072;1
2019-09-08T00:02:00+02:00;294000000;12600213504;73728;2048;1
2019-09-08T00:04:00+02:00;250500000;12591824896;73728;2560;1
2019-09-08T00:06:00+02:00;197000000;12592873472;86016;3072;1
2019-09-08T00:08:00+02:00;259000000;12597592064;76800;2560;1
2019-09-08T00:10:00+02:00;1103500000;12598640640;77824;98816;1
2019-09-08T00:12:00+02:00;292000000;12596019200;81920;194560;1
2019-09-08T00:14:00+02:00;211000000;12594970624;80384;64512;1
2019-09-08T00:16:00+02:00;192000000;12598640640;81920;2560;1
2019-09-08T00:18:00+02:00;343000000;12599689216;82432;2560;1
2019-09-08T00:20:00+02:00;257500000;12601786368;85504;2560;1
2019-09-08T00:22:00+02:00;372000000;12596543488;83968;2048;1
2019-09-08T00:24:00+02:00;375500000;12597067776;87552;61440;1
2019-09-08T00:26:00+02:00;370000000;12599164928;83456;2560;1
2019-09-08T00:28:00+02:00;375000000;12606504960;85504;98816;1
2019-09-08T00:30:00+02:00;368500000;12608602112;92160;98816;1
2019-09-08T00:32:00+02:00;240000000;12594446336;77824;3072;1
2019-09-08T00:34:00+02:00;302500000;12602834944;71680;98816;1
2019-09-08T00:36:00+02:00;205500000;12604407808;70656;98816;1
2019-09-08T00:38:00+02:00;195500000;12613844992;63488;39424;1
2019-09-08T00:40:00+02:00;260500000;12609650688;70656;51712;1
2019-09-08T00:42:00+02:00;123500000;12602834944;67584;2048;1
2019-09-08T00:44:00+02:00;156500000;12607029248;68608;2048;1
2019-09-08T00:46:00+02:00;399000000;12608077824;65024;3072;1
2019-09-08T00:48:00+02:00;239500000;12617515008;67072;98816;1
2019-09-08T00:50:00+02:00;250500000;12612796416;74752;99328;1
2019-09-08T00:52:00+02:00;367000000;12609650688;69632;2048;1
2019-09-08T00:54:00+02:00;285000000;12612272128;65024;2560;1
2019-09-08T00:56:00+02:00;405000000;12610174976;69632;2560;1
2019-09-08T00:58:00+02:00;349000000;12609650688;68608;2048;1
2019-09-08T01:00:00+02:00;299000000;12582912000;68096;96768;1
2019-09-08T01:02:00+02:00;232500000;12566134784;67584;2048;1
2019-09-08T01:04:00+02:00;243500000;12567183360;66560;39424;1
2019-09-08T01:06:00+02:00;212500000;12571377664;67072;39936;1
2019-09-08T01:08:00+02:00;247000000;12568231936;64512;39424;1
2019-09-08T01:10:00+02:00;269000000;12569280512;69120;98816;1
2019-09-08T01:12:00+02:00;287000000;12568231936;76800;76800;1
2019-09-08T01:14:00+02:00;180500000;12566134784;66048;3072;1
2019-09-08T01:16:00+02:00;286500000;12569804800;66560;2048;1
2019-09-08T01:18:00+02:00;190000000;12566659072;66560;2560;1
2019-09-08T01:20:00+02:00;249000000;12569280512;63488;2560;1
2019-09-08T01:22:00+02:00;161000000;12566659072;66048;2048;1
2019-09-08T01:24:00+02:00;299000000;12568756224;66560;3072;1
2019-09-08T01:26:00+02:00;292000000;12572426240;69632;194560;1
2019-09-08T01:28:00+02:00;232000000;12566659072;72192;98304;1
2019-09-08T01:30:00+02:00;290000000;12568756224;68608;54784;1
2019-09-08T01:32:00+02:00;279500000;12567183360;68096;53760;1
2019-09-08T01:34:00+02:00;324000000;12566659072;69632;99328;1
2019-09-08T01:36:00+02:00;213500000;12570329088;68608;194560;1
2019-09-08T01:38:00+02:00;253500000;12568231936;65024;2560;1
2019-09-08T01:40:00+02:00;159000000;12571377664;64000;2560;1
2019-09-08T01:42:00+02:00;158500000;12566134784;64512;2048;1
2019-09-08T01:44:00+02:00;256000000;12567707648;65024;3072;1
2019-09-08T01:46:00+02:00;187000000;12568231936;67584;2560;1
2019-09-08T01:48:00+02:00;216000000;12566134784;70144;3072;1
2019-09-08T01:50:00+02:00;344500000;12568756224;67584;3072;1
2019-09-08T01:52:00+02:00;185500000;12566659072;73728;98304;1
2019-09-08T01:54:00+02:00;218000000;12567707648;65536;36864;1
2019-09-08T01:56:00+02:00;281000000;12568231936;66560;36864;1
2019-09-08T01:58:00+02:00;324000000;12566659072;69632;50688;1
2019-09-08T02:00:00+02:00;391000000;12570329088;87040;195584;1
2019-09-08T02:02:00+02:00;360000000;12580814848;68096;2560;1
2019-09-08T02:04:00+02:00;246500000;12565610496;70656;98816;1
2019-09-08T02:06:00+02:00;287000000;12567707648;71680;98816;1
2019-09-08T02:08:00+02:00;258000000;12568231936;69120;3072;1
2019-09-08T02:10:00+02:00;270500000;12568756224;65536;3072;1
2019-09-08T02:12:00+02:00;266500000;12566659072;73728;98816;1
2019-09-08T02:14:00+02:00;233500000;12566659072;66560;3584;1
2019-09-08T02:16:00+02:00;237500000;12567707648;66560;99328;1
2019-09-08T02:18:00+02:00;103500000;12566134784;66048;3072;1
2019-09-08T02:20:00+02:00;172000000;12567707648;61440;3072;1
2019-09-08T02:22:00+02:00;235000000;12569804800;71168;2560;1
2019-09-08T02:24:00+02:00;104500000;12566134784;70144;99328;1
2019-09-08T02:26:00+02:00;133000000;12567707648;65536;2048;1
2019-09-08T02:28:00+02:00;260500000;12566134784;69632;98816;1
2019-09-08T02:30:00+02:00;244500000;12567707648;70656;36352;1
2019-09-08T02:32:00+02:00;249000000;12566659072;70144;61440;1
2019-09-08T02:34:00+02:00;265500000;12566134784;67072;61952;1
2019-09-08T02:36:00+02:00;408500000;12568231936;67584;3072;1
2019-09-08T02:38:00+02:00;342500000;12565086208;69120;98816;1
2019-09-08T02:40:00+02:00;411000000;12570329088;66048;98816;1
2019-09-08T02:42:00+02:00;202000000;12568231936;73216;98304;1
2019-09-08T02:44:00+02:00;221500000;12566134784;65536;98816;1
2019-09-08T02:46:00+02:00;201500000;12569804800;64512;2048;1
2019-09-08T02:48:00+02:00;88500000;12567707648;70656;2560;1
2019-09-08T02:50:00+02:00;160500000;12569804800;70144;61952;1
2019-09-08T02:52:00+02:00;230500000;12567707648;72192;60928;1
2019-09-08T02:54:00+02:00;84500000;12570329088;62976;52224;1
2019-09-08T02:56:00+02:00;211500000;12568231936;71680;194560;1
2019-09-08T02:58:00+02:00;85000000;12569280512;73216;98816;1
2019-09-08T03:00:00+02:00;149000000;12572950528;66560;47104;1
2019-09-08T03:02:00+02:00;250500000;12581863424;75776;46592;1
2019-09-08T03:04:00+02:00;180500000;12568756224;67584;3072;1
2019-09-08T03:06:00+02:00;252500000;12570329088;66560;194560;1
2019-09-08T03:08:00+02:00;227000000;12568756224;78848;99328;1
2019-09-08T03:10:00+02:00;361000000;12570853376;68096;2560;1
2019-09-08T03:12:00+02:00;287500000;12568756224;71680;2560;1
2019-09-08T03:14:00+02:00;327500000;12569804800;67072;64512;1
2019-09-08T03:16:00+02:00;196000000;12569804800;77824;98304;1
2019-09-08T03:18:00+02:00;274000000;12572426240;77312;98816;1
2019-09-08T03:20:00+02:00;289000000;12572426240;64000;98304;1
2019-09-08T03:22:00+02:00;144000000;12571901952;78848;202752;1
2019-09-08T03:24:00+02:00;219500000;12569804800;67072;98304;1
2019-09-08T03:26:00+02:00;143000000;12571377664;70144;2560;1
2019-09-08T03:28:00+02:00;117000000;12573474816;66048;2048;1
2019-09-08T03:30:00+02:00;116500000;12572950528;65024;98816;1
2019-09-08T03:32:00+02:00;312000000;12571377664;72704;194560;1
2019-09-08T03:34:00+02:00;152500000;12572950528;70144;36864;1
2019-09-08T03:36:00+02:00;240000000;12570329088;63488;39424;1
2019-09-08T03:38:00+02:00;277000000;12575571968;67072;39424;1
2019-09-08T03:40:00+02:00;282500000;12573999104;69120;2560;1
2019-09-08T03:42:00+02:00;223000000;12571377664;64512;2048;1
2019-09-08T03:44:00+02:00;348000000;12571901952;70144;99328;1
2019-09-08T03:46:00+02:00;388500000;12576620544;67072;98304;1
2019-09-08T03:48:00+02:00;197500000;12575571968;69632;60928;1
2019-09-08T03:50:00+02:00;167500000;12573474816;67072;3072;1
2019-09-08T03:52:00+02:00;251500000;12572950528;61440;2048;1
2019-09-08T03:54:00+02:00;267500000;12574523392;68608;98816;1
2019-09-08T03:56:00+02:00;273000000;12575571968;72192;5632;1
2019-09-08T03:58:00+02:00;173000000;12576096256;65536;2560;1
2019-09-08T04:00:00+02:00;364500000;12580290560;69120;3072;1
2019-09-08T04:02:00+02:00;284500000;12588154880;61440;2048;1
2019-09-08T04:04:00+02:00;177500000;12574523392;72192;99328;1
2019-09-08T04:06:00+02:00;203500000;12577144832;67584;98816;1
2019-09-08T04:08:00+02:00;274500000;12580290560;67072;98304;1
2019-09-08T04:10:00+02:00;280000000;12581863424;68608;2560;1
2019-09-08T04:12:00+02:00;234000000;12577144832;66560;2048;1
2019-09-08T04:14:00+02:00;598000000;12578717696;68096;99328;1
2019-09-08T04:16:00+02:00;406000000;12586582016;63488;2048;1
2019-09-08T04:18:00+02:00;347500000;12583960576;68608;98816;1
2019-09-08T04:20:00+02:00;313000000;12585009152;66048;2560;1
2019-09-08T04:22:00+02:00;147500000;12578717696;66560;2560;1
2019-09-08T04:24:00+02:00;165000000;12582387712;69632;3584;1
2019-09-08T04:26:00+02:00;180000000;12584484864;64512;2048;1
2019-09-08T04:28:00+02:00;234000000;12585009152;67072;3072;1
2019-09-08T04:30:00+02:00;319500000;12585009152;65024;6656;1
2019-09-08T04:32:00+02:00;247500000;12581339136;62976;2048;1
2019-09-08T04:34:00+02:00;304000000;12583960576;73216;3072;1
2019-09-08T04:36:00+02:00;386500000;12585533440;68608;61440;1
2019-09-08T04:38:00+02:00;316500000;12590252032;63488;61440;1
2019-09-08T04:40:00+02:00;241500000;12586057728;68096;2560;1
2019-09-08T04:42:00+02:00;248500000;12583960576;60416;3072;1
2019-09-08T04:44:00+02:00;274000000;12584484864;64512;2560;1
2019-09-08T04:46:00+02:00;300000000;12586582016;65536;2048;1
2019-09-08T04:48:00+02:00;224000000;12588154880;64512;2048;1
2019-09-08T04:50:00+02:00;228000000;12587630592;73728;98816;1
2019-09-08T04:52:00+02:00;252000000;12587106304;67584;2048;1
2019-09-08T04:54:00+02:00;294500000;12589727744;62976;98816;1
2019-09-08T04:56:00+02:00;170000000;12593397760;71680;98304;1
2019-09-08T04:58:00+02:00;158000000;12591300608;64000;2048;1
2019-09-08T05:00:00+02:00;272000000;12593922048;65024;2560;1
2019-09-08T05:02:00+02:00;225500000;12602834944;64512;2048;1
2019-09-08T05:04:00+02:00;250500000;12589727744;64000;98816;1
2019-09-08T05:06:00+02:00;148000000;12589203456;70656;64512;1
2019-09-08T05:08:00+02:00;255500000;12600213504;65536;64000;1
2019-09-08T05:10:00+02:00;247000000;12597067776;66560;61440;1
2019-09-08T05:12:00+02:00;151500000;12588679168;71680;194560;1
2019-09-08T05:14:00+02:00;220500000;12591300608;64000;101888;1
2019-09-08T05:16:00+02:00;313000000;12590776320;69120;2560;1
2019-09-08T05:18:00+02:00;380500000;12602834944;67072;2560;1
2019-09-08T05:20:00+02:00;315500000;12596019200;64512;2560;1
2019-09-08T05:22:00+02:00;317000000;12594446336;62464;2048;1
2019-09-08T05:24:00+02:00;294000000;12594970624;70144;2560;1
2019-09-08T05:26:00+02:00;403500000;12594970624;65536;2048;1
2019-09-08T05:28:00+02:00;269500000;12602834944;67072;60928;1
2019-09-08T05:30:00+02:00;163500000;12598116352;66560;44032;1
2019-09-08T05:32:00+02:00;282000000;12601786368;70656;2048;1
2019-09-08T05:34:00+02:00;277000000;12600213504;69632;98816;1
2019-09-08T05:36:00+02:00;204000000;12601786368;66048;98304;1
