Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-09-07T00:00:00+02:00;163000000;12576620544;67072;2560;1
2019-09-07T00:02:00+02:00;307000000;12587106304;67584;2048;1
2019-09-07T00:04:00+02:00;135500000;12573999104;69632;2560;1
2019-09-07T00:06:00+02:00;157500000;12572426240;75264;2560;1
2019-09-07T00:08:00+02:00;123000000;12572426240;77312;2048;1
2019-09-07T00:10:00+02:00;1171500000;12579241984;74752;98816;1
2019-09-07T00:12:00+02:00;256000000;12577669120;76800;3072;1
2019-09-07T00:14:00+02:00;281000000;12578193408;67584;2560;1
2019-09-07T00:16:00+02:00;456500000;12580290560;69120;3072;1
2019-09-07T00:18:00+02:00;424000000;12578717696;75776;98816;1
2019-09-07T00:20:00+02:00;358500000;12580290560;72192;98816;1
2019-09-07T00:22:00+02:00;309500000;12578193408;69632;3072;1
2019-09-07T00:24:00+02:00;268000000;12581863424;70144;57344;1
2019-09-07T00:26:00+02:00;145000000;12579766272;68096;98304;1
2019-09-07T00:28:00+02:00;260000000;12580290560;70656;98304;1
2019-09-07T00:30:00+02:00;175500000;12580814848;70656;3072;1
2019-09-07T00:32:00+02:00;126500000;12578193408;71680;3072;1
2019-09-07T00:34:00+02:00;215500000;12579766272;70144;3072;1
2019-09-07T00:36:00+02:00;142500000;12580290560;69632;98816;1
2019-09-07T00:38:00+02:00;128000000;12578717696;66048;98304;1
2019-09-07T00:40:00+02:00;241000000;12580814848;70656;98816;1
2019-09-07T00:42:00+02:00;238000000;12579766272;69120;2048;1
2019-09-07T00:44:00+02:00;223000000;12580814848;71680;98304;1
2019-09-07T00:46:00+02:00;326000000;12580814848;68608;3072;1
2019-09-07T00:48:00+02:00;364500000;12578717696;72704;2048;1
2019-09-07T00:50:00+02:00;219500000;12583436288;68096;3072;1
2019-09-07T00:52:00+02:00;391000000;12580814848;70144;2560;1
2019-09-07T00:54:00+02:00;313500000;12584484864;66560;2560;1
2019-09-07T00:56:00+02:00;388500000;12580814848;70656;43520;1
2019-09-07T00:58:00+02:00;186500000;12579766272;69632;2048;1
2019-09-07T01:00:00+02:00;348000000;12586582016;73216;98816;1
2019-09-07T01:02:00+02:00;239500000;12594446336;76288;98816;1
2019-09-07T01:04:00+02:00;271000000;12580814848;81408;98304;1
2019-09-07T01:06:00+02:00;245000000;12582912000;70656;3072;1
2019-09-07T01:08:00+02:00;147500000;12581863424;68608;5120;1
2019-09-07T01:10:00+02:00;178500000;12582387712;72192;98816;1
2019-09-07T01:12:00+02:00;196500000;12581863424;69632;98304;1
2019-09-07T01:14:00+02:00;246000000;12584484864;68608;98304;1
2019-09-07T01:16:00+02:00;265500000;12586582016;66560;2560;1
2019-09-07T01:18:00+02:00;171500000;12582387712;67584;3072;1
2019-09-07T01:20:00+02:00;513000000;12586057728;73728;3072;1
2019-09-07T01:22:00+02:00;312500000;12584484864;70144;98304;1
2019-09-07T01:24:00+02:00;242500000;12585533440;67072;2560;1
2019-09-07T01:26:00+02:00;346000000;12586582016;69632;98816;1
2019-09-07T01:28:00+02:00;297000000;12582912000;68608;2048;1
2019-09-07T01:30:00+02:00;256000000;12585533440;70656;3072;1
2019-09-07T01:32:00+02:00;154000000;12585533440;68096;98304;1
2019-09-07T01:34:00+02:00;238500000;12587630592;66048;51200;1
2019-09-07T01:36:00+02:00;169000000;12582912000;69632;54272;1
2019-09-07T01:38:00+02:00;157500000;12583436288;72704;2048;1
2019-09-07T01:40:00+02:00;207500000;12586057728;75776;98816;1
2019-09-07T01:42:00+02:00;190000000;12584484864;71168;98304;1
2019-09-07T01:44:00+02:00;241000000;12587106304;71168;98304;1
2019-09-07T01:46:00+02:00;187500000;12586582016;68608;98816;1
2019-09-07T01:48:00+02:00;229500000;12587106304;77824;2048;1
2019-09-07T01:50:00+02:00;111000000;12587630592;71168;99328;1
2019-09-07T01:52:00+02:00;249500000;12590252032;66560;98304;1
2019-09-07T01:54:00+02:00;233000000;12589203456;72704;98816;1
2019-09-07T01:56:00+02:00;222000000;12587630592;68096;2560;1
2019-09-07T01:58:00+02:00;326500000;12587630592;67584;2048;1
2019-09-07T02:00:00+02:00;363000000;12594970624;70144;3072;1
2019-09-07T02:02:00+02:00;719500000;12602310656;68096;2048;1
2019-09-07T02:04:00+02:00;172500000;12590252032;64512;2560;1
2019-09-07T02:06:00+02:00;226000000;12590252032;73728;99328;1
2019-09-07T02:08:00+02:00;114000000;12590776320;71680;194560;1
2019-09-07T02:10:00+02:00;263000000;12590776320;73728;99840;1
2019-09-07T02:12:00+02:00;151000000;12588154880;67584;53760;1
2019-09-07T02:14:00+02:00;238500000;12599164928;70656;53760;1
2019-09-07T02:16:00+02:00;199000000;12593922048;72704;98816;1
2019-09-07T02:18:00+02:00;277500000;12591300608;67584;76800;1
2019-09-07T02:20:00+02:00;227500000;12592349184;72192;2560;1
2019-09-07T02:22:00+02:00;172500000;12590776320;71168;2560;1
2019-09-07T02:24:00+02:00;315000000;12598116352;71680;98304;1
2019-09-07T02:26:00+02:00;394000000;12596543488;69120;3072;1
2019-09-07T02:28:00+02:00;255500000;12592873472;66560;2048;1
2019-09-07T02:30:00+02:00;346500000;12597592064;77824;98816;1
2019-09-07T02:32:00+02:00;334500000;12594446336;66048;61440;1
2019-09-07T02:34:00+02:00;296000000;12600213504;68608;39936;1
2019-09-07T02:36:00+02:00;204500000;12596019200;69632;61952;1
2019-09-07T02:38:00+02:00;266500000;12597592064;67584;2048;1
2019-09-07T02:40:00+02:00;222000000;12599689216;74240;98816;1
2019-09-07T02:42:00+02:00;186000000;12598116352;66560;98816;1
2019-09-07T02:44:00+02:00;274000000;12601786368;72192;3072;1
2019-09-07T02:46:00+02:00;252000000;12601786368;69632;3072;1
2019-09-07T02:48:00+02:00;266000000;12597067776;66560;2048;1
2019-09-07T02:50:00+02:00;245000000;12603359232;73728;2560;1
2019-09-07T02:52:00+02:00;167000000;12598640640;66048;98816;1
2019-09-07T02:54:00+02:00;131500000;12604407808;68096;98304;1
2019-09-07T02:56:00+02:00;237500000;12603359232;69632;62464;1
2019-09-07T02:58:00+02:00;298500000;12603359232;69632;98816;1
2019-09-07T03:00:00+02:00;353000000;12603359232;73728;99328;1
2019-09-07T03:02:00+02:00;332500000;12611223552;62976;3072;1
2019-09-07T03:04:00+02:00;403500000;12605980672;68608;2048;1
2019-09-07T03:06:00+02:00;444500000;12607553536;71680;44032;1
2019-09-07T03:08:00+02:00;392500000;12604407808;66560;3072;1
2019-09-07T03:10:00+02:00;396500000;12606504960;67584;2560;1
2019-09-07T03:12:00+02:00;152500000;12603883520;70144;103424;1
2019-09-07T03:14:00+02:00;172500000;12609650688;69120;98816;1
2019-09-07T03:16:00+02:00;312500000;12607553536;71168;98816;1
2019-09-07T03:18:00+02:00;250000000;12607029248;65536;3072;1
2019-09-07T03:20:00+02:00;225500000;12607029248;75776;61952;1
2019-09-07T03:22:00+02:00;286500000;12607029248;68096;95232;1
2019-09-07T03:24:00+02:00;240500000;12618039296;68608;54272;1
2019-09-07T03:26:00+02:00;169000000;12610174976;69120;98816;1
2019-09-07T03:28:00+02:00;159000000;12608602112;70656;2048;1
2019-09-07T03:30:00+02:00;265500000;12609650688;76800;98816;1
2019-09-07T03:32:00+02:00;266500000;12612272128;67072;98304;1
2019-09-07T03:34:00+02:00;247000000;12614893568;69120;2048;1
2019-09-07T03:36:00+02:00;307000000;12613320704;69632;3072;1
2019-09-07T03:38:00+02:00;441500000;12613320704;72704;2048;1
2019-09-07T03:40:00+02:00;350500000;12615417856;73216;98816;1
2019-09-07T03:42:00+02:00;383000000;12612272128;68608;98816;1
2019-09-07T03:44:00+02:00;408500000;12619087872;74240;98304;1
2019-09-07T03:46:00+02:00;369500000;12614893568;70144;3072;1
2019-09-07T03:48:00+02:00;202500000;12614893568;70656;2048;1
2019-09-07T03:50:00+02:00;237500000;12622757888;71168;98816;1
2019-09-07T03:52:00+02:00;155500000;12619087872;66560;97792;1
2019-09-07T03:54:00+02:00;240500000;12629573632;73728;98304;1
2019-09-07T03:56:00+02:00;264000000;12618563584;70656;2560;1
2019-09-07T03:58:00+02:00;155000000;12620660736;69120;2048;1
2019-09-07T04:00:00+02:00;221500000;12625379328;70656;95744;1
2019-09-07T04:02:00+02:00;337000000;12636913664;67584;2048;1
2019-09-07T04:04:00+02:00;285000000;12628000768;68608;41984;1
2019-09-07T04:06:00+02:00;218000000;12615942144;67072;3072;1
2019-09-07T04:08:00+02:00;368500000;12580290560;67584;2560;1
2019-09-07T04:10:00+02:00;359500000;12581339136;73216;2560;1
2019-09-07T04:12:00+02:00;360500000;12578193408;61440;3072;1
2019-09-07T04:14:00+02:00;307000000;12579241984;67072;47104;1
2019-09-07T04:16:00+02:00;342000000;12581863424;70656;98304;1
2019-09-07T04:18:00+02:00;265000000;12579241984;69120;63488;1
2019-09-07T04:20:00+02:00;266500000;12580814848;65536;47104;1
2019-09-07T04:22:00+02:00;322500000;12579766272;66560;3072;1
2019-09-07T04:24:00+02:00;311000000;12580814848;71168;98816;1
2019-09-07T04:26:00+02:00;336500000;12581339136;71168;2560;1
2019-09-07T04:28:00+02:00;226000000;12578193408;66560;2048;1
2019-09-07T04:30:00+02:00;373500000;12582912000;72704;3072;1
2019-09-07T04:32:00+02:00;203500000;12578717696;68608;194560;1
2019-09-07T04:34:00+02:00;290500000;12579766272;70656;2560;1
2019-09-07T04:36:00+02:00;218000000;12580290560;72704;98816;1
2019-09-07T04:38:00+02:00;167500000;12579766272;68096;98304;1
2019-09-07T04:40:00+02:00;366500000;12581863424;76288;99328;1
2019-09-07T04:42:00+02:00;381000000;12578193408;65536;3072;1
2019-09-07T04:44:00+02:00;401500000;12578193408;75776;98816;1
2019-09-07T04:46:00+02:00;429500000;12581863424;68096;36864;1
2019-09-07T04:48:00+02:00;269500000;12578193408;65536;38912;1
2019-09-07T04:50:00+02:00;286500000;12580290560;76288;99328;1
2019-09-07T04:52:00+02:00;225000000;12578717696;73728;3584;1
2019-09-07T04:54:00+02:00;174500000;12580290560;68608;4096;1
2019-09-07T04:56:00+02:00;231500000;12581339136;66048;2560;1
2019-09-07T04:58:00+02:00;167500000;12578193408;63488;2048;1
2019-09-07T05:00:00+02:00;369000000;12583960576;76800;47616;1
2019-09-07T05:02:00+02:00;279500000;12593397760;69632;194560;1
2019-09-07T05:04:00+02:00;194000000;12579241984;68608;98816;1
2019-09-07T05:06:00+02:00;269500000;12581863424;72192;2560;1
2019-09-07T05:08:00+02:00;331500000;12579766272;69632;2048;1
2019-09-07T05:10:00+02:00;331000000;12582387712;70656;3072;1
2019-09-07T05:12:00+02:00;235500000;12578717696;68096;2048;1
2019-09-07T05:14:00+02:00;254000000;12579766272;66560;2560;1
2019-09-07T05:16:00+02:00;409000000;12581339136;72192;98304;1
2019-09-07T05:18:00+02:00;241000000;12580290560;71680;194560;1
2019-09-07T05:20:00+02:00;338500000;12579766272;74240;99328;1
2019-09-07T05:22:00+02:00;367500000;12580290560;66560;3072;1
2019-09-07T05:24:00+02:00;240500000;12579766272;64512;2560;1
2019-09-07T05:26:00+02:00;252000000;12580814848;73728;2560;1
2019-09-07T05:28:00+02:00;153500000;12579766272;70656;2048;1
2019-09-07T05:30:00+02:00;239500000;12581863424;195584;221184;1
2019-09-07T05:32:00+02:00;121500000;12579241984;70656;98304;1
2019-09-07T05:34:00+02:00;168000000;12579766272;68096;64000;1
