Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-09-06T00:00:00+02:00;247000000;12568756224;82432;98816;1
2019-09-06T00:02:00+02:00;287000000;12566134784;74240;98816;1
2019-09-06T00:04:00+02:00;246000000;12569280512;75776;194560;1
2019-09-06T00:06:00+02:00;273000000;12571377664;2430464;206336;1
2019-09-06T00:08:00+02:00;686000000;12579241984;86016;39936;1
2019-09-06T00:10:00+02:00;236000000;12572426240;526336;60416;1
2019-09-06T00:12:00+02:00;1693000000;12576096256;77312;3072;1
2019-09-06T00:14:00+02:00;201000000;12568756224;72704;2048;1
2019-09-06T00:16:00+02:00;270500000;12554076160;74240;3072;1
2019-09-06T00:18:00+02:00;167000000;12532056064;71168;2560;1
2019-09-06T00:20:00+02:00;122500000;12534677504;77312;3072;1
2019-09-06T00:22:00+02:00;162000000;12533104640;75776;61952;1
2019-09-06T00:24:00+02:00;193500000;12533104640;73728;3072;1
2019-09-06T00:26:00+02:00;212500000;12532580352;74752;3584;1
2019-09-06T00:28:00+02:00;279000000;12533628928;78848;98816;1
2019-09-06T00:30:00+02:00;375500000;12535201792;80384;99328;1
2019-09-06T00:32:00+02:00;291500000;12532580352;72704;2560;1
2019-09-06T00:34:00+02:00;320500000;12532580352;70656;2048;1
2019-09-06T00:36:00+02:00;384500000;12534153216;75264;3072;1
2019-09-06T00:38:00+02:00;396000000;12533104640;78848;194560;1
2019-09-06T00:40:00+02:00;188000000;12532056064;79360;98816;1
2019-09-06T00:42:00+02:00;151000000;12533628928;76288;38912;1
2019-09-06T00:44:00+02:00;204000000;12533628928;76288;38912;1
2019-09-06T00:46:00+02:00;257000000;12534153216;79360;3072;1
2019-09-06T00:48:00+02:00;122000000;12532056064;75776;70656;1
2019-09-06T00:50:00+02:00;237500000;12534153216;73728;3072;1
2019-09-06T00:52:00+02:00;211500000;12533104640;75776;93696;1
2019-09-06T00:54:00+02:00;150000000;12532056064;70656;3072;1
2019-09-06T00:56:00+02:00;107000000;12532580352;75264;98816;1
2019-09-06T00:58:00+02:00;179000000;12532580352;72704;98816;1
2019-09-06T01:00:00+02:00;182500000;12535726080;80384;99328;1
2019-09-06T01:02:00+02:00;87000000;12532056064;71680;2048;1
2019-09-06T01:04:00+02:00;217000000;12532580352;81408;2560;1
2019-09-06T01:06:00+02:00;289500000;12534153216;82432;98816;1
2019-09-06T01:08:00+02:00;376500000;12533104640;73216;2048;1
2019-09-06T01:10:00+02:00;282000000;12533104640;81408;39936;1
2019-09-06T01:12:00+02:00;293000000;12532056064;67584;98816;1
2019-09-06T01:14:00+02:00;147000000;12536250368;79360;99328;1
2019-09-06T01:16:00+02:00;252500000;12536250368;75264;3072;1
2019-09-06T01:18:00+02:00;273000000;12535726080;72704;3072;1
2019-09-06T01:20:00+02:00;183500000;12535201792;80384;98816;1
2019-09-06T01:22:00+02:00;96500000;12532056064;72704;98304;1
2019-09-06T01:24:00+02:00;106500000;12532580352;73216;98816;1
2019-09-06T01:26:00+02:00;183000000;12534153216;71168;2560;1
2019-09-06T01:28:00+02:00;176000000;12534677504;73216;16384;1
2019-09-06T01:30:00+02:00;87000000;12533104640;82944;99328;1
2019-09-06T01:32:00+02:00;118000000;12532056064;68608;2048;1
2019-09-06T01:34:00+02:00;102000000;12533628928;71680;95744;1
2019-09-06T01:36:00+02:00;292500000;12532580352;75264;2560;1
2019-09-06T01:38:00+02:00;255000000;12531531776;77824;3072;1
2019-09-06T01:40:00+02:00;260500000;12533628928;73728;3072;1
2019-09-06T01:42:00+02:00;319500000;12534677504;67584;2560;1
2019-09-06T01:44:00+02:00;278500000;12533104640;73216;3072;1
2019-09-06T01:46:00+02:00;281500000;12533104640;79872;98816;1
2019-09-06T01:48:00+02:00;308000000;12533628928;70656;3072;1
2019-09-06T01:50:00+02:00;277000000;12534677504;79872;3072;1
2019-09-06T01:52:00+02:00;181000000;12534677504;71680;98816;1
2019-09-06T01:54:00+02:00;267000000;12531531776;73728;98816;1
