Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;RLATE;WLATE
2019-07-11T04:00:00+02:00;8562900000;1,77547E+11;337681;4372514;12;38
2019-07-11T05:00:00+02:00;10170733333;1,74988E+11;309094;2798318;11;7
2019-07-11T06:00:00+02:00;7535483333;1,73236E+11;337032;840055;13;21
2019-07-11T07:00:00+02:00;6935366666;1,72813E+11;333704;791278;11;5
2019-07-11T08:00:00+02:00;9105466666;1,7241E+11;2026632;7302365;12;12
2019-07-11T09:00:00+02:00;8666516666;1,70163E+11;845442;13815634;17;14
2019-07-11T10:00:00+02:00;7230800000;1,68258E+11;700624;5978840;35;22
2019-07-11T11:00:00+02:00;6848616666;1,68124E+11;561510;1415526;35;19
2019-07-11T12:00:00+02:00;6822366666;1,71775E+11;2533546;1500706;33;16
2019-07-11T13:00:00+02:00;7163266666;1,72604E+11;513475;7024466;37;106
2019-07-11T14:00:00+02:00;7441533333;1,72241E+11;1852586;15049489;40;37
2019-07-11T15:00:00+02:00;8016583333;1,71571E+11;12296413;7213875;28;25
2019-07-11T16:00:00+02:00;8787383333;1,71168E+11;1085730;2715750;23;30
2019-07-11T17:00:00+02:00;7012900000;1,71836E+11;851742;2384531;23;7
2019-07-11T18:00:00+02:00;6312466666;1,71982E+11;621429;7429588;26;9
2019-07-11T19:00:00+02:00;5675216666;1,71985E+11;362274;832409;19;7
2019-07-11T20:00:00+02:00;6295783333;1,71988E+11;617898;1216631;19;7
2019-07-11T21:00:00+02:00;5793416666;1,72025E+11;429515;15407757;18;6
2019-07-11T22:00:00+02:00;8843650000;1,72027E+11;476819;3770992;19;41
2019-07-11T23:00:00+02:00;6419716666;1,72039E+11;348350;1774713;27;38
2019-07-12T00:00:00+02:00;6627566666;1,7203E+11;346606;1013026;28;40
2019-07-12T01:00:00+02:00;6228433333;1,71864E+11;607675;21449011;18;35
2019-07-12T02:00:00+02:00;7486800000;1,71806E+11;4624520;24025924;20;27
2019-07-12T03:00:00+02:00;6760933333;1,71869E+11;548027;16986094;21;49
2019-07-12T04:00:00+02:00;7172683333;1,71873E+11;345309;6274884;21;48
2019-07-12T05:00:00+02:00;7821166666;1,71874E+11;265608;1608294;14;2
2019-07-12T06:00:00+02:00;5894600000;1,71889E+11;372582;840345;20;180
2019-07-12T07:00:00+02:00;5982033333;1,71807E+11;437994;1150819;24;14
2019-07-12T08:00:00+02:00;7805800000;1,70719E+11;772113;13790416;21;7
2019-07-12T09:00:00+02:00;10503766666;1,64812E+11;930474;13756842;36;15
2019-07-12T10:00:00+02:00;11489616666;1,64732E+11;1341320;32856644;40;9
2019-07-12T11:00:00+02:00;10451416666;1,64202E+11;1001693;18872541;33;12
2019-07-12T12:00:00+02:00;9390066666;1,60351E+11;749431;12684305;30;13
2019-07-12T13:00:00+02:00;7647033333;1,58353E+11;530500;5444608;17;5
2019-07-12T14:00:00+02:00;6993433333;1,58178E+11;2031667;8964983;30;23
2019-07-12T15:00:00+02:00;6443666666;1,50423E+11;853469;14363545;23;13
2019-07-12T16:00:00+02:00;6244950000;1,49566E+11;433920;1843012;23;67
2019-07-12T17:00:00+02:00;6890550000;1,49586E+11;474811;6100514;21;80
2019-07-12T18:00:00+02:00;5659483333;1,49582E+11;380569;830668;32;18
2019-07-12T19:00:00+02:00;5437983333;1,49565E+11;320785;1830382;29;12
2019-07-12T20:00:00+02:00;6245283333;1,49577E+11;269312;974387;16;77
2019-07-12T21:00:00+02:00;5691483333;1,49689E+11;321689;6209433;14;15
2019-07-12T22:00:00+02:00;8048933333;1,49711E+11;284006;857685;24;122
2019-07-12T23:00:00+02:00;5438300000;1,49695E+11;270438;1031987;15;49
2019-07-13T00:00:00+02:00;5730066666;1,49805E+11;240571;1285307;19;39
2019-07-13T01:00:00+02:00;6006283333;1,497E+11;492509;17638673;19;42
2019-07-13T02:00:00+02:00;7604083333;1,49691E+11;4299008;23085806;20;49
2019-07-13T03:00:00+02:00;6529366666;1,49746E+11;1575460;24128256;15;62
2019-07-13T04:00:00+02:00;6391433333;1,49731E+11;7130316;17359974;16;59
2019-07-13T05:00:00+02:00;8049466666;1,49686E+11;1423342;2067763;21;36
2019-07-13T06:00:00+02:00;9264483333;1,49357E+11;6963097;3367526;15;9
2019-07-13T07:00:00+02:00;6308116666;1,49404E+11;1445427;1149457;18;76
2019-07-13T08:00:00+02:00;6227683333;1,49432E+11;10229452;11259118;31;7
2019-07-13T09:00:00+02:00;6345650000;1,49411E+11;2136337;8997120;18;49
2019-07-13T10:00:00+02:00;6182966666;1,49399E+11;5824273;30127342;21;28
2019-07-13T11:00:00+02:00;6729833333;1,49399E+11;3534455;27602670;16;24
2019-07-13T12:00:00+02:00;6179733333;1,49517E+11;12496520;20204987;16;15
2019-07-13T13:00:00+02:00;5755866666;1,49563E+11;4433761;3564844;15;11
2019-07-13T14:00:00+02:00;5864533333;1,49506E+11;4669661;4063214;12;6
2019-07-13T15:00:00+02:00;5999566666;1,494E+11;3979451;2840524;17;45
2019-07-13T16:00:00+02:00;6010550000;1,49416E+11;9704499;11973273;16;10
2019-07-13T17:00:00+02:00;5221983333;1,49431E+11;2589064;2369245;13;5
2019-07-13T18:00:00+02:00;5321133333;1,49454E+11;314965;3479244;10;2
2019-07-13T19:00:00+02:00;5301150000;1,49429E+11;274727;726085;21;6
2019-07-13T20:00:00+02:00;5740633333;1,49437E+11;282624;657920;7;4
2019-07-13T21:00:00+02:00;5256700000;1,49459E+11;310784;3961997;9;3
2019-07-13T22:00:00+02:00;5302600000;1,49483E+11;291140;965461;13;12
2019-07-13T23:00:00+02:00;5840900000;1,49492E+11;258116;1107148;12;30
2019-07-14T00:00:00+02:00;5467466666;1,49566E+11;262894;924467;24;53
2019-07-14T01:00:00+02:00;5497400000;1,49528E+11;575283;19281408;18;13
2019-07-14T02:00:00+02:00;6874250000;1,49446E+11;4181845;21754692;12;16
2019-07-14T03:00:00+02:00;6575000000;1,49461E+11;511300;18679978;16;24
