Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;RLATE;WLATE
2019-06-04T03:00:00+02:00;10306216666;2,27895E+11;2736571;20320955;12;19
2019-06-04T04:00:00+02:00;9720450000;2,27944E+11;1313143;21051733;14;45
2019-06-04T05:00:00+02:00;8833650000;2,28141E+11;1347089;1756125;7;5
2019-06-04T06:00:00+02:00;9240166666;2,28189E+11;1299872;2460810;7;19
2019-06-04T07:00:00+02:00;10483066666;2,28222E+11;6785996;6474973;9;5
2019-06-04T08:00:00+02:00;13607716666;2,28226E+11;6161083;6829909;9;8
2019-06-04T09:00:00+02:00;13913800000;2,28211E+11;4380262;4789623;12;7
2019-06-04T10:00:00+02:00;12601800000;2,28254E+11;9488093;22099865;15;10
2019-06-04T11:00:00+02:00;12774316666;2,30826E+11;10352162;9318912;12;12
2019-06-04T12:00:00+02:00;13937633333;2,32594E+11;15722069;15945693;12;6
2019-06-04T13:00:00+02:00;14438800000;2,3259E+11;21971490;22471628;12;6
2019-06-04T14:00:00+02:00;13257266666;2,32553E+11;17815742;18415789;11;10
2019-06-04T15:00:00+02:00;12540450000;2,32565E+11;13385057;16914149;14;10
2019-06-04T16:00:00+02:00;13610133333;2,32574E+11;15060228;26562959;16;9
2019-06-04T17:00:00+02:00;15348266666;2,32569E+11;19558980;21223355;12;6
2019-06-04T18:00:00+02:00;15062250000;2,32537E+11;19760520;19691144;11;2
2019-06-04T19:00:00+02:00;14377183333;2,32519E+11;24839526;24916753;11;6
2019-06-04T20:00:00+02:00;16354016666;2,32531E+11;25727197;25789371;9;12
2019-06-04T21:00:00+02:00;16145483333;2,32538E+11;27382186;27852612;8;4
2019-06-04T22:00:00+02:00;15917283333;2,32565E+11;27208396;27596663;9;9
2019-06-04T23:00:00+02:00;15482150000;2,32551E+11;24241937;24031436;9;5
2019-06-05T00:00:00+02:00;12947500000;2,3155E+11;15266679;14880768;17;41
2019-06-05T01:00:00+02:00;10969616666;2,31177E+11;7461358;28531950;10;19
2019-06-05T02:00:00+02:00;11023783333;2,31149E+11;5602529;23332846;13;19
2019-06-05T03:00:00+02:00;10361200000;2,31188E+11;3227477;22808593;10;15
2019-06-05T04:00:00+02:00;10893333333;2,31339E+11;3251524;48058794;22;46
2019-06-05T05:00:00+02:00;10380233333;2,25529E+11;2927138;24835174;8;15
2019-06-05T06:00:00+02:00;10147833333;2,23578E+11;2676753;4372019;14;29
2019-06-05T07:00:00+02:00;11096450000;2,24604E+11;6335418;6166302;13;62
2019-06-05T08:00:00+02:00;13402350000;2,25662E+11;5590442;5361664;11;16
2019-06-05T09:00:00+02:00;13589200000;2,25662E+11;6367914;6916795;14;8
2019-06-05T10:00:00+02:00;15442866666;2,2568E+11;9736004;10443195;13;6
2019-06-05T11:00:00+02:00;16660400000;2,25695E+11;11825152;13488708;13;6
2019-06-05T12:00:00+02:00;15251550000;2,25696E+11;14906721;15331186;15;5
2019-06-05T13:00:00+02:00;15293433333;2,25679E+11;17267899;17248682;18;10
2019-06-05T14:00:00+02:00;14616400000;2,25586E+11;11079133;11446715;13;5
2019-06-05T15:00:00+02:00;15202100000;2,25606E+11;9769779;21771502;13;8
2019-06-05T16:00:00+02:00;15880733333;2,24974E+11;10977037;11018882;14;7
2019-06-05T17:00:00+02:00;16465100000;2,24579E+11;12683264;12572758;16;5
2019-06-05T18:00:00+02:00;13292883333;2,24727E+11;16740488;17191577;11;8
2019-06-05T19:00:00+02:00;12582350000;2,26918E+11;24679194;20612961;14;7
2019-06-05T20:00:00+02:00;14470200000;2,29043E+11;24637370;25209803;9;2
2019-06-05T21:00:00+02:00;14063066666;2,29022E+11;22888499;23384234;12;3
2019-06-05T22:00:00+02:00;15680583333;2,29096E+11;28831556;28560998;12;19
2019-06-05T23:00:00+02:00;13359200000;2,29114E+11;27181704;26998272;10;5
2019-06-06T00:00:00+02:00;14232133333;2,28921E+11;15389525;15104546;12;14
2019-06-06T01:00:00+02:00;11356083333;2,28646E+11;6532147;27606613;11;8
2019-06-06T02:00:00+02:00;10697466666;2,28614E+11;4194594;23184520;11;27
2019-06-06T03:00:00+02:00;10005666666;2,27892E+11;2982092;20888081;10;28
2019-06-06T04:00:00+02:00;10201650000;2,27784E+11;2557483;13878775;16;47
2019-06-06T05:00:00+02:00;9382016666;2,27766E+11;2150741;1849838;6;3
2019-06-06T06:00:00+02:00;9422033333;2,28509E+11;1513506;1141367;9;13
2019-06-06T07:00:00+02:00;10315616666;2,28623E+11;5895560;5642547;11;2
2019-06-06T08:00:00+02:00;12578633333;2,28685E+11;10898377;10912329;14;5
2019-06-06T09:00:00+02:00;15113050000;2,28712E+11;13554779;15383844;12;6
