Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status;RLATE;WLATE
2019-03-04T22:00:00+01:00;19009666666;2,35941E+11;33375496;32584704;1;11;4
2019-03-04T23:00:00+01:00;16732883333;2,35368E+11;22102016;21277238;1;9;7
2019-03-05T00:00:00+01:00;14143216666;2,35485E+11;12217847;39888219;1;16;15
2019-03-05T01:00:00+01:00;12755766666;2,35546E+11;7409937;36501316;1;14;14
2019-03-05T02:00:00+01:00;11903100000;2,35204E+11;3980652;13308650;1;14;19
2019-03-05T03:00:00+01:00;12306050847;2,36586E+11;3628261;6366384;1;13;13
2019-03-05T04:00:00+01:00;12952016666;2,4375E+11;1929233;2986513;1;14;21
2019-03-05T05:00:00+01:00;11358266666;2,43671E+11;1804526;1031236;1;9;0
2019-03-05T06:00:00+01:00;11992333333;2,43603E+11;1857761;1507553;1;12;16
2019-03-05T07:00:00+01:00;13307716666;2,43776E+11;6997196;7782400;1;15;3
2019-03-05T08:00:00+01:00;15492916666;2,39708E+11;6940552;11795763;1;19;8
2019-03-05T09:00:00+01:00;14239183333;2,37749E+11;6204381;6789553;1;16;7
2019-03-05T10:00:00+01:00;16103450000;2,37536E+11;4370363;4536883;1;18;8
2019-03-05T11:00:00+01:00;16601483333;2,37536E+11;6431726;6070391;1;17;9
2019-03-05T12:00:00+01:00;15902100000;2,35701E+11;15438250;15396454;1;21;8
2019-03-05T13:00:00+01:00;16548216666;2,33356E+11;19600640;18789205;1;24;8
2019-03-05T14:00:00+01:00;15644116666;2,33333E+11;13011302;12051097;1;19;6
2019-03-05T15:00:00+01:00;16430900000;2,32901E+11;9685443;15632731;1;19;7
2019-03-05T16:00:00+01:00;15161716666;2,31213E+11;7043805;14858769;1;14;7
2019-03-05T17:00:00+01:00;14050366666;2,31107E+11;8141721;7346517;1;12;8
2019-03-05T18:00:00+01:00;15628833333;2,31248E+11;14430958;28582673;1;15;6
2019-03-05T19:00:00+01:00;18888816666;2,3141E+11;23608678;22764339;1;13;8
2019-03-05T20:00:00+01:00;19712150000;2,29456E+11;28011639;28933478;1;12;6
2019-03-05T21:00:00+01:00;19732000000;2,28861E+11;29493674;28869256;1;14;6
2019-03-05T22:00:00+01:00;20361400000;2,29241E+11;34478080;34887526;1;16;7
2019-03-05T23:00:00+01:00;17777483333;2,29011E+11;24486594;23862819;1;12;6
2019-03-06T00:00:00+01:00;13817516666;2,33482E+11;16955972;15575910;1;9;10
2019-03-06T01:00:00+01:00;13066583333;2,37304E+11;9450581;30387387;1;13;13
2019-03-06T02:00:00+01:00;13044300000;2,37364E+11;6085017;8414105;1;17;22
2019-03-06T03:00:00+01:00;13296283333;2,35469E+11;4783445;8581666;1;25;24
2019-03-06T04:00:00+01:00;12247050000;2,38824E+11;6621166;5971268;1;20;49
2019-03-06T05:00:00+01:00;11874966666;2,40865E+11;3158272;2561553;1;16;4
2019-03-06T06:00:00+01:00;13062250000;2,40989E+11;3519095;2545390;1;14;6
2019-03-06T07:00:00+01:00;13755733333;2,41112E+11;8363298;7196450;1;19;6
2019-03-06T08:00:00+01:00;16803466666;2,39923E+11;9224755;8284979;1;23;11
2019-03-06T09:00:00+01:00;18629316666;2,37645E+11;8222054;7927091;1;22;12
2019-03-06T10:00:00+01:00;21716483333;2,38044E+11;21226086;7402871;1;20;15
2019-03-06T11:00:00+01:00;18100883333;2,28544E+11;5821218;4167680;1;19;15
2019-03-06T12:00:00+01:00;15443183333;2,26614E+11;14860010;15029768;1;18;8
2019-03-06T13:00:00+01:00;19878883333;2,26816E+11;22675200;21286894;1;17;9
2019-03-06T14:00:00+01:00;16208150000;2,27187E+11;12258321;19997184;1;18;17
2019-03-06T15:00:00+01:00;16984866666;2,27262E+11;13499989;15279940;1;17;5
2019-03-06T16:00:00+01:00;17356300000;2,27241E+11;15502404;14449885;1;16;12
2019-03-06T17:00:00+01:00;17169600000;2,27495E+11;14321339;17714466;1;17;8
2019-03-06T18:00:00+01:00;15616466666;2,27562E+11;17931193;23928496;1;16;7
2019-03-06T19:00:00+01:00;19728400000;2,27539E+11;23872221;24426786;1;12;5
2019-03-06T20:00:00+01:00;21415333333;2,27187E+11;26700902;25878920;1;12;5
2019-03-06T21:00:00+01:00;21903666666;2,26876E+11;34223445;34125602;1;10;4
2019-03-06T22:00:00+01:00;21025283333;2,2733E+11;34767735;33578171;1;14;15
2019-03-06T23:00:00+01:00;17259800000;2,26553E+11;23413248;22937531;1;10;6
2019-03-07T00:00:00+01:00;14160450000;2,30543E+11;15964142;13077179;1;13;15
2019-03-07T01:00:00+01:00;13063366666;2,39351E+11;9179500;22641438;1;18;29
2019-03-07T02:00:00+01:00;11946450000;2,38963E+11;7446203;6590242;1;13;18
2019-03-07T03:00:00+01:00;13090916666;2,38974E+11;7511637;8354833;1;14;11
2019-03-07T04:00:00+01:00;13500066666;2,36494E+11;7543091;8019370;1;16;31
2019-03-07T05:00:00+01:00;11812900000;2,35964E+11;4260069;6310558;1;9;2
2019-03-07T06:00:00+01:00;11388450000;2,37823E+11;5506321;2800298;1;9;12
2019-03-07T07:00:00+01:00;13434750000;2,40489E+11;8910489;7992200;1;14;4
2019-03-07T08:00:00+01:00;16553433333;2,40871E+11;9494442;10998732;1;20;6
2019-03-07T09:00:00+01:00;16414066666;2,41051E+11;7491003;7898777;1;15;5
2019-03-07T10:00:00+01:00;18282400000;2,40911E+11;8481262;10751556;1;18;7
2019-03-07T11:00:00+01:00;18268266666;2,40951E+11;7730414;9211460;1;18;7
2019-03-07T12:00:00+01:00;15761716666;2,39844E+11;12426847;12204032;1;18;6
2019-03-07T13:00:00+01:00;18563116666;2,39387E+11;24209237;31120042;1;20;20
2019-03-07T14:00:00+01:00;20312450000;2,39361E+11;23314739;29714193;1;20;40
2019-03-07T15:00:00+01:00;21081983333;2,39931E+11;20199065;20170973;1;16;8
2019-03-07T16:00:00+01:00;20336466666;2,39079E+11;23663513;25013674;1;16;11
2019-03-07T17:00:00+01:00;19249116666;2,36406E+11;23354743;23628305;1;12;4
2019-03-07T18:00:00+01:00;18685200000;2,36315E+11;19269632;24789486;1;16;9
2019-03-07T19:00:00+01:00;20284766666;2,36423E+11;24576068;24346897;1;13;5
2019-03-07T20:00:00+01:00;20555483333;2,36476E+11;31444923;31310865;1;13;7
2019-03-07T21:00:00+01:00;20795750000;2,36239E+11;28784571;28492339;1;12;7
2019-03-07T22:00:00+01:00;19618566666;2,36572E+11;28211763;27805388;1;11;5
2019-03-07T23:00:00+01:00;18122683333;2,35872E+11;19356791;18829397;1;14;2
2019-03-08T00:00:00+01:00;13758700000;2,39859E+11;11482743;10890803;1;12;13
2019-03-08T01:00:00+01:00;14786016666;2,40347E+11;7018427;30021597;1;16;15
2019-03-08T02:00:00+01:00;12623166666;2,4044E+11;4529220;20426325;1;14;22
2019-03-08T03:00:00+01:00;11826833333;2,40413E+11;2751163;14524893;1;13;10
2019-03-08T04:00:00+01:00;11076433333;2,40557E+11;1968742;5413956;1;19;26
2019-03-08T05:00:00+01:00;11567550000;2,40164E+11;1668784;1237256;1;12;13
2019-03-08T06:00:00+01:00;11136933333;2,39754E+11;2238203;1768500;1;16;5
2019-03-08T07:00:00+01:00;13113416666;2,39821E+11;6940115;6433774;1;13;1
2019-03-08T08:00:00+01:00;14839133333;2,40112E+11;6551449;17005704;1;19;11
2019-03-08T09:00:00+01:00;11793066666;2,38286E+11;12491980;12568081;1;16;8
2019-03-08T10:00:00+01:00;15797516666;2,41772E+11;11406148;12452300;1;16;4
