Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status;RLATE;WLATE
2019-02-14T00:00:00+01:00;11489483333;2,36296E+11;14040893;14585767;1;17;17
2019-02-14T01:00:00+01:00;10958783333;2,35701E+11;6868992;20161447;1;13;9
2019-02-14T02:00:00+01:00;10412483333;2,52216E+11;13898837;9160823;1;12;13
2019-02-14T03:00:00+01:00;10538283333;2,71463E+11;5928311;2567833;1;26;58
2019-02-14T04:00:00+01:00;11261666666;2,74202E+11;2035575;3423539;1;12;22
2019-02-14T05:00:00+01:00;11979833333;2,61693E+11;3630643;9536307;1;8;10
2019-02-14T06:00:00+01:00;10528250000;2,56914E+11;2676599;4370653;1;11;7
2019-02-14T07:00:00+01:00;11183016666;2,43555E+11;7084475;7769770;1;21;8
2019-02-14T08:00:00+01:00;11644283333;2,44178E+11;8177152;8598425;1;19;9
2019-02-14T09:00:00+01:00;16133250000;2,47328E+11;16267622;8401766;1;28;17
2019-02-14T10:00:00+01:00;15466050000;2,47651E+11;12167560;9247095;1;22;10
2019-02-14T11:00:00+01:00;14948516666;2,47762E+11;13762099;15365512;1;24;7
2019-02-14T12:00:00+01:00;15025766666;2,47808E+11;14698188;14558395;1;15;6
2019-02-14T13:00:00+01:00;17982300000;2,47836E+11;27188718;30553309;1;17;11
2019-02-14T14:00:00+01:00;18536216666;2,45899E+11;25569297;26455603;1;20;11
2019-02-14T15:00:00+01:00;16979033333;2,4248E+11;19322043;18017006;1;18;9
2019-02-14T16:00:00+01:00;21410650000;2,42523E+11;23310830;44008089;1;25;18
2019-02-14T17:00:00+01:00;21279650000;2,42442E+11;23322965;24416119;1;16;9
2019-02-14T18:00:00+01:00;20675600000;2,42412E+11;21269742;28993262;1;17;12
2019-02-14T19:00:00+01:00;20404700000;2,38242E+11;24389973;33238169;1;12;5
2019-02-14T20:00:00+01:00;19791716666;2,38228E+11;26308625;34185127;1;12;15
2019-02-14T21:00:00+01:00;18524900000;2,37994E+11;28444825;33134148;1;12;4
2019-02-14T22:00:00+01:00;15214233333;2,38191E+11;19840953;20522460;1;15;8
2019-02-14T23:00:00+01:00;13808300000;2,37588E+11;18156663;18853256;1;9;9
2019-02-15T00:00:00+01:00;12724866666;2,37846E+11;13172940;13610530;1;15;23
2019-02-15T01:00:00+01:00;12027650000;2,37825E+11;7642350;32149418;1;12;11
2019-02-15T02:00:00+01:00;11129200000;2,37671E+11;5501900;16292505;1;11;19
2019-02-15T03:00:00+01:00;9686450000;2,37401E+11;3250534;14183867;1;13;9
2019-02-15T04:00:00+01:00;9828983333;2,37473E+11;2163421;3629653;1;15;21
2019-02-15T05:00:00+01:00;10762600000;2,37545E+11;4869956;4640392;1;6;8
2019-02-15T06:00:00+01:00;10304233333;2,37771E+11;2045900;2129988;1;9;5
2019-02-15T07:00:00+01:00;11021683333;2,45481E+11;7631479;5372654;1;20;8
2019-02-15T08:00:00+01:00;12101866666;2,464E+11;5562333;5339699;1;20;14
2019-02-15T09:00:00+01:00;12242000000;2,46388E+11;4836300;5457817;1;28;14
2019-02-15T10:00:00+01:00;11771816666;2,46224E+11;5901107;6373836;1;17;6
2019-02-15T11:00:00+01:00;12303533333;2,46256E+11;6272670;6547420;1;21;9
2019-02-15T12:00:00+01:00;13745000000;2,46353E+11;15510971;15246660;1;16;6
2019-02-15T13:00:00+01:00;15793450000;2,46333E+11;17706666;17483963;1;17;5
2019-02-15T14:00:00+01:00;13114233333;2,46643E+11;8820284;9903433;1;13;4
2019-02-15T15:00:00+01:00;11873983333;2,46617E+11;5739707;13341866;1;22;8
2019-02-15T16:00:00+01:00;11468733333;2,46555E+11;5012036;4984763;1;21;10
2019-02-15T17:00:00+01:00;11891233333;2,46497E+11;10424217;14846020;1;14;5
2019-02-15T18:00:00+01:00;13232866666;2,46587E+11;19601581;23283625;1;13;5
2019-02-15T19:00:00+01:00;14868400000;2,4661E+11;23227170;22759048;1;12;1
2019-02-15T20:00:00+01:00;16496166666;2,42338E+11;24608204;28761036;1;12;19
2019-02-15T21:00:00+01:00;16057066666;2,37947E+11;28616580;29349817;1;11;5
2019-02-15T22:00:00+01:00;16206016666;2,38292E+11;22696218;22619895;1;10;0
2019-02-15T23:00:00+01:00;14362400000;2,37696E+11;20525892;20359645;1;9;3
2019-02-16T00:00:00+01:00;11167933333;2,37687E+11;18742220;16605474;1;11;7
2019-02-16T01:00:00+01:00;11395600000;2,37713E+11;10074692;38445175;1;10;11
2019-02-16T02:00:00+01:00;11204883333;2,3789E+11;5744145;20396526;1;11;14
2019-02-16T03:00:00+01:00;10031700000;2,37714E+11;3539558;11834880;1;13;14
2019-02-16T04:00:00+01:00;9724133333;2,37653E+11;2510267;3750604;1;12;27
2019-02-16T05:00:00+01:00;10029900000;2,37449E+11;1986628;1532518;1;5;2
2019-02-16T06:00:00+01:00;10753450000;2,37895E+11;2471543;2102237;1;8;12
2019-02-16T07:00:00+01:00;10114983333;2,38001E+11;2788625;2323370;1;12;2
2019-02-16T08:00:00+01:00;10370150000;2,38101E+11;2825984;2957533;1;12;6
2019-02-16T09:00:00+01:00;11325633333;2,38204E+11;7939857;7777194;1;10;1
2019-02-16T10:00:00+01:00;13502750000;2,37958E+11;10101916;10437927;1;9;8
2019-02-16T11:00:00+01:00;14531666666;2,38002E+11;12465749;28951808;1;8;1
2019-02-16T12:00:00+01:00;14468616666;2,37994E+11;14154188;35509606;1;10;4
2019-02-16T13:00:00+01:00;14557633333;2,38001E+11;16622848;26828356;1;9;5
2019-02-16T14:00:00+01:00;14539266666;2,38025E+11;14117819;13748736;1;7;1
2019-02-16T15:00:00+01:00;14734716666;2,38253E+11;12212855;19703825;1;10;3
2019-02-16T16:00:00+01:00;14173733333;2,38114E+11;10554385;10682282;1;13;4
2019-02-16T17:00:00+01:00;14029233333;2,38063E+11;11343069;11954858;1;9;3
2019-02-16T18:00:00+01:00;13980666666;2,38467E+11;11472844;13175347;1;11;5
2019-02-16T19:00:00+01:00;14446633333;2,38439E+11;10772889;10445090;1;6;0
2019-02-16T20:00:00+01:00;14411450000;2,38513E+11;13528900;13605000;1;6;0
2019-02-16T21:00:00+01:00;14077666666;2,38102E+11;13804151;13657668;1;7;1
2019-02-16T22:00:00+01:00;15056700000;2,38621E+11;14276846;13830519;1;7;7
2019-02-16T23:00:00+01:00;14618850000;2,38205E+11;13546905;14643694;1;9;9
2019-02-17T00:00:00+01:00;12253733333;2,37881E+11;11358037;11405209;1;9;6
2019-02-17T01:00:00+01:00;11551533333;2,37875E+11;8229529;25725354;1;10;13
2019-02-17T02:00:00+01:00;10370800000;2,37756E+11;4202912;4300956;1;13;13
2019-02-17T03:00:00+01:00;10954416666;2,37686E+11;3759104;4841728;1;10;7
2019-02-17T04:00:00+01:00;9954500000;2,48898E+11;6356292;3252650;1;11;24
2019-02-17T05:00:00+01:00;10055466666;2,50234E+11;2244539;2144477;1;7;6
2019-02-17T06:00:00+01:00;10519866666;2,50707E+11;2697216;2374864;1;6;6
2019-02-17T07:00:00+01:00;9962433333;2,50531E+11;2626884;2245307;1;8;3
2019-02-17T08:00:00+01:00;10385450000;2,50677E+11;2999825;2599953;1;14;3
2019-02-17T09:00:00+01:00;11820300000;2,5075E+11;5332224;5018521;1;9;3
2019-02-17T10:00:00+01:00;12679533333;2,39512E+11;5521390;9395814;1;10;3
2019-02-17T11:00:00+01:00;13224916666;2,37889E+11;8969676;20127897;1;11;3
2019-02-17T12:00:00+01:00;12854950000;2,37825E+11;9674939;11987746;1;8;3
2019-02-17T13:00:00+01:00;13588850000;2,38027E+11;14463095;14789444;1;9;7
2019-02-17T14:00:00+01:00;13051716666;2,38061E+11;14381426;14733082;1;8;0
2019-02-17T15:00:00+01:00;14227966666;2,37946E+11;14109013;22497245;1;10;1
2019-02-17T16:00:00+01:00;13282416666;2,37974E+11;10749197;11488543;1;9;3
2019-02-17T17:00:00+01:00;13747900000;2,3794E+11;9222229;8902946;1;8;4
2019-02-17T18:00:00+01:00;14233050000;2,38302E+11;8692241;9823556;1;7;3
2019-02-17T19:00:00+01:00;14089250000;2,38585E+11;10958035;10661376;1;8;11
2019-02-17T20:00:00+01:00;14042133333;2,38505E+11;14427016;13648981;1;7;3
2019-02-17T21:00:00+01:00;14405166666;2,38179E+11;12331571;12714990;1;8;2
2019-02-17T22:00:00+01:00;14041433333;2,38577E+11;12410526;11960002;1;7;5
2019-02-17T23:00:00+01:00;13824433333;2,37884E+11;12145851;12461670;1;8;5
2019-02-18T00:00:00+01:00;12624416666;2,37872E+11;10924236;10992793;1;9;7
2019-02-18T01:00:00+01:00;11231916666;2,37785E+11;7538824;32427588;1;11;16
2019-02-18T02:00:00+01:00;11178450000;2,37898E+11;7585097;21098565;1;11;24
2019-02-18T03:00:00+01:00;11012333333;2,37755E+11;6102206;6383997;1;14;16
2019-02-18T04:00:00+01:00;10768650000;2,37675E+11;4655752;6547865;1;14;39
2019-02-18T05:00:00+01:00;11479366666;2,45088E+11;7405021;11758711;1;6;4
2019-02-18T06:00:00+01:00;10365900000;2,48176E+11;1525964;3383125;1;7;6
2019-02-18T07:00:00+01:00;9748983333;2,4816E+11;2372043;2159651;1;18;9
2019-02-18T08:00:00+01:00;10069150000;2,48337E+11;2488558;2884403;1;20;5
2019-02-18T09:00:00+01:00;11354116666;2,48541E+11;4249070;4369902;1;15;18
2019-02-18T10:00:00+01:00;13341850000;2,48293E+11;6954803;7251456;1;16;3
2019-02-18T11:00:00+01:00;15044300000;2,48251E+11;14952396;12688588;1;19;6
2019-02-18T12:00:00+01:00;15140016666;2,44738E+11;8754705;21202022;1;15;5
2019-02-18T13:00:00+01:00;14555566666;2,38027E+11;10018423;9520964;1;15;3
2019-02-18T14:00:00+01:00;15942600000;2,38103E+11;9370760;10165674;1;17;6
2019-02-18T15:00:00+01:00;15014783333;2,38048E+11;9729331;10126097;1;17;10
2019-02-18T16:00:00+01:00;13645533333;2,38337E+11;9469576;9098649;1;17;4
2019-02-18T17:00:00+01:00;13046066666;2,44904E+11;11444650;6994449;1;14;6
2019-02-18T18:00:00+01:00;15229100000;2,4641E+11;8407381;12629486;1;14;4
2019-02-18T19:00:00+01:00;12918233333;2,42553E+11;8129171;7549674;1;11;3
2019-02-18T20:00:00+01:00;11147150000;2,42508E+11;10063616;10147805;1;11;3
2019-02-18T21:00:00+01:00;13038316666;2,42255E+11;11115161;10986018;1;9;4
2019-02-18T22:00:00+01:00;13347116666;2,42698E+11;8914056;9786077;1;10;4
2019-02-18T23:00:00+01:00;11417983333;2,42059E+11;10476322;9902387;1;8;5
2019-02-19T00:00:00+01:00;9643866666;2,42061E+11;8536678;8290286;1;11;7
2019-02-19T01:00:00+01:00;8400833333;2,42143E+11;6251741;29613414;1;14;12
2019-02-19T02:00:00+01:00;9116700000;2,42294E+11;4209629;14334634;1;14;21
2019-02-19T03:00:00+01:00;7975900000;2,42646E+11;3587225;4729702;1;12;11
2019-02-19T04:00:00+01:00;8400700000;2,4488E+11;4682700;5480857;1;11;25
2019-02-19T05:00:00+01:00;8432750000;2,46135E+11;2685559;2312618;1;7;3
2019-02-19T06:00:00+01:00;8999583333;2,46119E+11;3320337;4130030;1;7;7
2019-02-19T07:00:00+01:00;8808283333;2,47819E+11;3100552;3679266;1;15;4
2019-02-19T08:00:00+01:00;9297266666;2,50668E+11;3647948;6520900;1;18;6
2019-02-19T09:00:00+01:00;11715983333;2,49357E+11;5162717;9822754;1;23;9
2019-02-19T10:00:00+01:00;12074683333;2,48545E+11;7346551;10272273;1;18;5
2019-02-19T11:00:00+01:00;13413816666;2,48599E+11;8767300;8010035;1;16;5
2019-02-19T12:00:00+01:00;11838800000;2,48798E+11;7718434;8360721;1;21;8
2019-02-19T13:00:00+01:00;13369950000;2,48627E+11;6860219;6431470;1;17;5
2019-02-19T14:00:00+01:00;13198266666;2,48641E+11;7623133;6894267;1;15;2
2019-02-19T15:00:00+01:00;12983966666;2,48628E+11;11313499;11466908;1;17;4
2019-02-19T16:00:00+01:00;15075216666;2,4852E+11;8467865;7902651;1;18;6
2019-02-19T17:00:00+01:00;14654100000;2,47778E+11;11178461;10545271;1;15;5
2019-02-19T18:00:00+01:00;13120566666;2,47972E+11;12269448;13803810;1;12;3
2019-02-19T19:00:00+01:00;11928133333;2,47804E+11;14095308;13412659;1;19;6
2019-02-19T20:00:00+01:00;10513950000;2,47795E+11;14517811;14133845;1;11;6
2019-02-19T21:00:00+01:00;11604250000;2,47678E+11;13708765;13232964;1;17;5
2019-02-19T22:00:00+01:00;12764783333;2,47883E+11;14519415;14712200;1;12;5
2019-02-19T23:00:00+01:00;11448033333;2,4729E+11;11034043;14525986;1;9;7
2019-02-20T00:00:00+01:00;12592266666;2,47556E+11;10974208;17579895;1;14;10
2019-02-20T01:00:00+01:00;10936600000;2,47347E+11;7298355;20677051;1;14;20
2019-02-20T02:00:00+01:00;7946966666;2,47319E+11;4034286;3517320;1;12;17
2019-02-20T03:00:00+01:00;8782233333;2,4753E+11;3542647;5680844;1;16;14
2019-02-20T04:00:00+01:00;8452650000;2,47593E+11;2855088;3930041;1;14;44
2019-02-20T05:00:00+01:00;7935800000;2,47835E+11;2494276;2059997;1;10;6
2019-02-20T06:00:00+01:00;8332916666;2,48381E+11;2138914;1616503;1;11;10
2019-02-20T07:00:00+01:00;8002466666;2,48308E+11;2791168;2420104;1;20;8
2019-02-20T08:00:00+01:00;8593183333;2,47341E+11;2451353;13971609;1;19;4
2019-02-20T09:00:00+01:00;8872950000;2,39846E+11;3757977;3525068;1;21;6
2019-02-20T10:00:00+01:00;12290600000;2,39947E+11;5841642;5581910;1;19;10
2019-02-20T11:00:00+01:00;12159816666;2,39929E+11;7373754;7128619;1;21;5
2019-02-20T12:00:00+01:00;11922600000;2,39878E+11;8322935;8641826;1;19;2
2019-02-20T13:00:00+01:00;12720466666;2,39895E+11;9845623;9533354;1;21;6
2019-02-20T14:00:00+01:00;12900450000;2,39876E+11;9981849;10891281;1;17;8
2019-02-20T15:00:00+01:00;13017500000;2,39819E+11;10355780;9771127;1;20;10
2019-02-20T16:00:00+01:00;13118016666;2,49052E+11;13515076;9718357;1;18;8
2019-02-20T17:00:00+01:00;12954083333;2,49811E+11;7711539;7438370;1;14;4
2019-02-20T18:00:00+01:00;20532566666;2,48395E+11;10234282;14808405;1;41;74
2019-02-20T19:00:00+01:00;13873366666;2,42503E+11;12485120;12028347;1;13;4
2019-02-20T20:00:00+01:00;13845433333;2,42683E+11;12711116;13979494;1;11;2
2019-02-20T21:00:00+01:00;13852950000;2,42682E+11;13314696;13231786;1;10;3
2019-02-20T22:00:00+01:00;13678700000;2,42766E+11;14944153;15297621;1;13;25
2019-02-20T23:00:00+01:00;13812616666;2,42172E+11;13625053;16548352;1;14;5
2019-02-21T00:00:00+01:00;11772433333;2,42235E+11;9426753;8958021;1;16;8
2019-02-21T01:00:00+01:00;10257883333;2,42159E+11;6786833;20107110;1;18;13
2019-02-21T02:00:00+01:00;9307733333;2,47584E+11;10155164;5536177;1;22;149
2019-02-21T03:00:00+01:00;10219700000;2,65648E+11;6264655;5679739;1;27;61
2019-02-21T04:00:00+01:00;8520233333;2,70952E+11;1603379;7602739;1;15;32
2019-02-21T05:00:00+01:00;9155566666;2,70856E+11;1755378;1608964;1;11;7
2019-02-21T06:00:00+01:00;9365883333;2,71089E+11;1545057;1107544;1;9;3
2019-02-21T07:00:00+01:00;8532366666;2,71068E+11;1731720;2533836;1;18;4
2019-02-21T08:00:00+01:00;10684700000;2,71362E+11;2540117;2381141;1;22;8
2019-02-21T09:00:00+01:00;11636066666;2,57942E+11;4316603;6512810;1;24;18
2019-02-21T10:00:00+01:00;13293833333;2,49463E+11;5818999;8241783;1;21;5
2019-02-21T11:00:00+01:00;16634666666;2,43982E+11;8098474;9047296;1;20;10
2019-02-21T12:00:00+01:00;15662616666;2,42877E+11;10277649;13492701;1;17;10
2019-02-21T13:00:00+01:00;15402933333;2,43002E+11;10604526;10569608;1;19;4
2019-02-21T14:00:00+01:00;14826416666;2,42883E+11;12079206;13180689;1;17;4
2019-02-21T15:00:00+01:00;13494550000;2,40539E+11;10980590;10744166;1;17;8
2019-02-21T16:00:00+01:00;13220033333;2,40602E+11;8973568;8684697;1;16;17
2019-02-21T17:00:00+01:00;12515466666;2,40414E+11;9892078;9408153;1;16;7
2019-02-21T18:00:00+01:00;12559183333;2,40595E+11;10734216;12793258;1;12;6
2019-02-21T19:00:00+01:00;13396300000;2,40584E+11;10378103;10018542;1;10;4
2019-02-21T20:00:00+01:00;13890133333;2,40669E+11;11521143;11318442;1;9;2
2019-02-21T21:00:00+01:00;13698666666;2,40281E+11;12046813;12489591;1;9;1
2019-02-21T22:00:00+01:00;13797666666;2,40776E+11;10984704;11083878;1;14;7
2019-02-21T23:00:00+01:00;13462583333;2,40274E+11;11172761;10924475;1;7;3
2019-02-22T00:00:00+01:00;11188050000;2,40112E+11;10330743;10107204;1;11;11
2019-02-22T01:00:00+01:00;8949816666;2,40142E+11;7510391;33303176;1;13;22
2019-02-22T02:00:00+01:00;8757500000;2,40002E+11;5310173;17652138;1;12;15
2019-02-22T03:00:00+01:00;9339233333;2,39739E+11;2994107;20856473;1;14;16
2019-02-22T04:00:00+01:00;8179966666;2,39676E+11;2517828;3744187;1;12;30
2019-02-22T05:00:00+01:00;7694216666;2,39631E+11;1977804;1637273;1;9;2
2019-02-22T06:00:00+01:00;7945066666;2,39888E+11;1575799;1434180;1;7;2
2019-02-22T07:00:00+01:00;7727433333;2,39986E+11;2557952;2192436;1;13;3
2019-02-22T08:00:00+01:00;8323883333;2,40167E+11;3785472;3632964;1;19;6
2019-02-22T09:00:00+01:00;9207716666;2,40119E+11;4338885;5036624;1;16;4
2019-02-22T10:00:00+01:00;9997250000;2,49324E+11;12588782;7209386;1;17;6
2019-02-22T11:00:00+01:00;12460166666;2,52986E+11;8517111;8075021;1;17;4
2019-02-22T12:00:00+01:00;12218850000;2,42544E+11;11129326;13206852;1;14;5
2019-02-22T13:00:00+01:00;12049483333;2,40208E+11;10119491;9761468;1;13;5
2019-02-22T14:00:00+01:00;12629500000;2,40282E+11;9825800;11574559;1;49;57
2019-02-22T15:00:00+01:00;10693566666;2,40348E+11;11073433;10612992;1;19;22
2019-02-22T16:00:00+01:00;9676950000;2,40377E+11;10643148;10630758;1;13;6
2019-02-22T17:00:00+01:00;10652416666;2,40416E+11;11586489;11240200;1;13;4
2019-02-22T18:00:00+01:00;12421233333;2,41003E+11;12923286;16382640;1;14;6
2019-02-22T19:00:00+01:00;12977200000;2,40828E+11;11889476;11980800;1;9;1
2019-02-22T20:00:00+01:00;12824700000;2,34254E+11;13539037;14973747;1;11;4
2019-02-22T21:00:00+01:00;13427050000;2,33137E+11;11183172;11503496;1;7;2
2019-02-22T22:00:00+01:00;14560900000;2,33638E+11;13318280;13831372;1;15;7
2019-02-22T23:00:00+01:00;14106116666;2,33021E+11;12218680;11768016;1;9;6
2019-02-23T00:00:00+01:00;10555833333;2,3946E+11;13791590;11370700;1;9;6
2019-02-23T01:00:00+01:00;10299100000;2,38961E+11;10354790;38872029;1;11;11
2019-02-23T02:00:00+01:00;9470166666;2,37151E+11;5510382;19364676;1;11;15
2019-02-23T03:00:00+01:00;9412483333;2,38254E+11;3498001;12758154;1;15;14
2019-02-23T04:00:00+01:00;8781183333;2,38145E+11;1864584;2733653;1;17;41
2019-02-23T05:00:00+01:00;8714666666;2,37856E+11;2042009;2225612;1;7;4
2019-02-23T06:00:00+01:00;8291766666;2,37353E+11;1834752;1441297;1;7;4
2019-02-23T07:00:00+01:00;8142450000;2,3743E+11;2832401;2832435;1;12;0
2019-02-23T08:00:00+01:00;8850016666;2,37468E+11;2221260;1861376;1;12;4
2019-02-23T09:00:00+01:00;10060200000;2,36825E+11;5751995;17283669;1;11;5
2019-02-23T10:00:00+01:00;11985616666;2,36755E+11;6967313;31143594;1;12;5
2019-02-23T11:00:00+01:00;13372633333;2,36809E+11;7715996;21308832;1;9;3
2019-02-23T12:00:00+01:00;13249800000;2,36945E+11;8603483;8217106;1;10;3
2019-02-23T13:00:00+01:00;12935550000;2,36855E+11;10549657;11506312;1;11;4
2019-02-23T14:00:00+01:00;13928883333;2,36846E+11;12139625;11767384;1;13;23
2019-02-23T15:00:00+01:00;12189100000;2,3728E+11;11454429;11497301;1;9;4
2019-02-23T16:00:00+01:00;12723433333;2,37741E+11;15544072;16069031;1;10;6
2019-02-23T17:00:00+01:00;12767933333;2,37624E+11;15917499;15868791;1;9;2
2019-02-23T18:00:00+01:00;13300233333;2,37938E+11;14535338;25364787;1;11;4
2019-02-23T19:00:00+01:00;13298300000;2,37939E+11;14719214;14324548;1;10;5
2019-02-23T20:00:00+01:00;15004566666;2,38011E+11;19503312;19235215;1;5;1
2019-02-23T21:00:00+01:00;15548750000;2,37816E+11;19318135;20285422;1;9;1
2019-02-23T22:00:00+01:00;15289083333;2,29902E+11;16402397;20680192;1;8;4
2019-02-23T23:00:00+01:00;14045583333;2,27032E+11;17604249;17345177;1;11;3
2019-02-24T00:00:00+01:00;11992450000;2,3356E+11;15825322;12997683;1;11;6
2019-02-24T01:00:00+01:00;10299150000;2,41085E+11;8997717;27313203;1;14;15
2019-02-24T02:00:00+01:00;9058900000;2,41053E+11;5199069;4846813;1;11;13
2019-02-24T03:00:00+01:00;8871116666;2,41261E+11;12001348;14539264;1;13;7
2019-02-24T04:00:00+01:00;9176850000;2,41321E+11;5355980;7259323;1;11;31
2019-02-24T05:00:00+01:00;8877650000;2,41341E+11;3193634;3008324;1;5;1
2019-02-24T06:00:00+01:00;8596566666;2,41332E+11;2846293;2778163;1;9;4
2019-02-24T07:00:00+01:00;8943150000;2,41264E+11;2981939;2725905;1;9;3
2019-02-24T08:00:00+01:00;9714816666;2,41445E+11;4250214;3816721;1;10;3
2019-02-24T09:00:00+01:00;11137200000;2,41546E+11;7637486;7409117;1;11;5
2019-02-24T10:00:00+01:00;12211233333;2,41734E+11;9575458;9274453;1;12;4
2019-02-24T11:00:00+01:00;14727100000;2,36215E+11;12154965;18871671;1;13;4
2019-02-24T12:00:00+01:00;12290233333;2,32675E+11;12577382;15227784;1;13;2
2019-02-24T13:00:00+01:00;14539166666;2,32576E+11;16320750;16035515;1;6;3
2019-02-24T14:00:00+01:00;14492516666;2,32603E+11;20388369;20005734;1;8;6
2019-02-24T15:00:00+01:00;12924050000;2,32689E+11;22241518;22126592;1;13;9
2019-02-24T16:00:00+01:00;11712466666;2,32795E+11;23965474;23740757;1;9;2
2019-02-24T17:00:00+01:00;11807400000;2,32691E+11;23451648;24876509;1;10;9
2019-02-24T18:00:00+01:00;14061666666;2,32932E+11;24971537;24980889;1;10;7
2019-02-24T19:00:00+01:00;14363733333;2,32933E+11;26750199;26362721;1;12;3
2019-02-24T20:00:00+01:00;13066233333;2,33048E+11;28623977;28185705;1;9;4
2019-02-24T21:00:00+01:00;12891283333;2,32986E+11;32245316;32427178;1;10;9
2019-02-24T22:00:00+01:00;12493783333;2,33249E+11;27174297;26660334;1;14;6
2019-02-24T23:00:00+01:00;11444033333;2,3287E+11;19358958;19134122;1;6;0
2019-02-25T00:00:00+01:00;9615616666;2,38331E+11;27692309;33835060;1;8;6
2019-02-25T01:00:00+01:00;10225333333;2,41534E+11;9013367;35533158;1;12;8
2019-02-25T02:00:00+01:00;11885116666;2,3418E+11;5212245;18726263;1;14;16
2019-02-25T03:00:00+01:00;9675900000;2,32975E+11;2267016;8743901;1;12;8
2019-02-25T04:00:00+01:00;9024833333;2,37609E+11;3358771;25402589;1;15;26
2019-02-25T05:00:00+01:00;8851916666;2,39169E+11;2520558;15370052;1;11;0
2019-02-25T06:00:00+01:00;9849083333;2,39187E+11;2710818;9016064;1;10;5
2019-02-25T07:00:00+01:00;9903783333;2,39292E+11;6151202;5930956;1;20;14
2019-02-25T08:00:00+01:00;12449250000;2,39754E+11;5115289;4836608;1;17;2
2019-02-25T09:00:00+01:00;14291866666;2,40936E+11;6768964;6868565;1;49;24
2019-02-25T10:00:00+01:00;15113716666;2,4147E+11;16686336;17753173;1;29;10
2019-02-25T11:00:00+01:00;16088533333;2,41854E+11;16964181;16724428;1;21;7
2019-02-25T12:00:00+01:00;13156066666;2,43463E+11;19002521;19602414;1;22;8
2019-02-25T13:00:00+01:00;14337650000;2,44244E+11;24007475;25726105;1;19;2
2019-02-25T14:00:00+01:00;13735200000;2,44355E+11;9014613;8491093;1;26;24
2019-02-25T15:00:00+01:00;10856716666;2,44063E+11;8197017;8073318;1;19;8
2019-02-25T16:00:00+01:00;10535383333;2,45618E+11;7944430;10217830;1;19;7
2019-02-25T17:00:00+01:00;10389000000;2,46573E+11;9417335;11729544;1;40;35
2019-02-25T18:00:00+01:00;12440066666;2,52329E+11;30726485;47975099;1;27;24
2019-02-25T19:00:00+01:00;16192116666;2,42303E+11;27774976;31582788;1;17;3
2019-02-25T20:00:00+01:00;16371066666;2,36138E+11;33216563;36679833;1;14;3
2019-02-25T21:00:00+01:00;16756716666;2,359E+11;35555204;35902552;1;19;3
2019-02-25T22:00:00+01:00;16145716666;2,36344E+11;29729109;29133124;1;13;7
2019-02-25T23:00:00+01:00;12640516666;2,34907E+11;19288934;19619481;1;15;4
2019-02-26T00:00:00+01:00;9832066666;2,34884E+11;16915848;16638395;1;11;10
2019-02-26T01:00:00+01:00;9977116666;2,35068E+11;6978628;32944605;1;12;8
2019-02-26T02:00:00+01:00;9947666666;2,35784E+11;5000055;15690990;1;13;14
2019-02-26T03:00:00+01:00;8717433333;2,41948E+11;4527479;4668928;1;15;12
2019-02-26T04:00:00+01:00;8880666666;2,41924E+11;3198754;4756667;1;16;38
2019-02-26T05:00:00+01:00;9088333333;2,42021E+11;3582839;3792503;1;9;4
2019-02-26T06:00:00+01:00;9006966666;2,42508E+11;2985386;3352661;1;12;3
2019-02-26T07:00:00+01:00;9465550000;2,42392E+11;7003222;9878805;1;18;4
2019-02-26T08:00:00+01:00;10838366666;2,44642E+11;6635639;8654865;1;18;5
2019-02-26T09:00:00+01:00;13301866666;2,44628E+11;8345036;12043178;1;19;5
2019-02-26T10:00:00+01:00;12500316666;2,43092E+11;9555814;13803520;1;18;5
2019-02-26T11:00:00+01:00;12413333333;2,43178E+11;8338227;9507020;1;20;7
2019-02-26T12:00:00+01:00;12018150000;2,43181E+11;15752721;15639995;1;18;4
2019-02-26T13:00:00+01:00;13469800000;2,43046E+11;24103731;23359283;1;16;1
2019-02-26T14:00:00+01:00;11762950000;2,42798E+11;15941717;17943296;1;20;11
2019-02-26T15:00:00+01:00;13356816666;2,41251E+11;12772232;14457224;1;25;24
2019-02-26T16:00:00+01:00;13445600000;2,37296E+11;10225049;9635362;1;14;3
2019-02-26T17:00:00+01:00;11468100000;2,37338E+11;12692411;13255389;1;16;4
2019-02-26T18:00:00+01:00;13320650000;2,37343E+11;16888779;24281088;1;18;6
2019-02-26T19:00:00+01:00;14479633333;2,37405E+11;18862284;18598980;1;15;2
2019-02-26T20:00:00+01:00;14326133333;2,37195E+11;23272243;25225540;1;11;1
2019-02-26T21:00:00+01:00;14127133333;2,3686E+11;27434854;28458222;1;15;2
2019-02-26T22:00:00+01:00;14703633333;2,37397E+11;30752563;30540339;1;13;4
2019-02-26T23:00:00+01:00;12253816666;2,36817E+11;22528836;21981440;1;11;3
2019-02-27T00:00:00+01:00;10247050000;2,3795E+11;14243140;13876957;1;11;6
2019-02-27T01:00:00+01:00;10177316666;2,36762E+11;6925977;23613508;1;17;15
2019-02-27T02:00:00+01:00;9461583333;2,35337E+11;4705126;2892305;1;16;18
2019-02-27T03:00:00+01:00;9048266666;2,38341E+11;2680422;3408332;1;10;10
2019-02-27T04:00:00+01:00;9054633333;2,38358E+11;2000964;11945403;1;16;34
