Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status;RLATE;WLATE
2019-01-14T05:00:00+01:00;7658550000;2,38735E+11;1769011;1544345;1;15;11
2019-01-14T06:00:00+01:00;8627550000;2,40625E+11;2216038;1922781;1;20;63
2019-01-14T07:00:00+01:00;12144083333;2,38539E+11;4355652;6534912;1;24;17
2019-01-14T08:00:00+01:00;12800616666;2,32798E+11;2402904;5324923;1;18;5
2019-01-14T09:00:00+01:00;12579350000;2,41453E+11;8994474;9043251;1;21;5
2019-01-14T10:00:00+01:00;12244316666;2,41074E+11;10142464;19635626;1;14;7
2019-01-14T11:00:00+01:00;11390966666;2,33062E+11;3126067;4146449;1;16;9
2019-01-14T12:00:00+01:00;12666733333;2,36531E+11;16300083;19532509;1;16;3
2019-01-14T13:00:00+01:00;13121083333;2,36414E+11;21090321;22717678;1;18;7
2019-01-14T14:00:00+01:00;11685566666;2,35625E+11;9927748;19576814;1;16;8
2019-01-14T15:00:00+01:00;10591033333;2,35977E+11;4673723;5243528;1;17;9
2019-01-14T16:00:00+01:00;11841833333;2,39711E+11;7515033;18108859;1;17;41
2019-01-14T17:00:00+01:00;10291483333;2,39176E+11;9674905;7269683;1;13;8
2019-01-14T18:00:00+01:00;11424933333;2,40854E+11;13673728;30484548;1;14;5
2019-01-14T19:00:00+01:00;11951383333;2,38283E+11;1991202;16529100;1;10;8
2019-01-14T20:00:00+01:00;11480750000;2,38264E+11;4995970;31012684;1;12;10
2019-01-14T21:00:00+01:00;11188333333;2,38283E+11;2898858;29800055;1;11;23
2019-01-14T22:00:00+01:00;13256783333;2,38276E+11;2929800;14311662;1;13;6
2019-01-14T23:00:00+01:00;11699783333;2,33042E+11;5842585;19472093;1;11;4
2019-01-15T00:00:00+01:00;12097866666;2,32986E+11;11154653;21698048;1;11;7
2019-01-15T01:00:00+01:00;10005366666;2,29778E+11;1477256;28080981;1;11;12
2019-01-15T02:00:00+01:00;9359766666;2,38254E+11;8469786;11922061;1;11;14
2019-01-15T03:00:00+01:00;10167366666;2,4718E+11;3134600;3016499;1;10;9
2019-01-15T04:00:00+01:00;10741716666;2,45649E+11;2795780;3784530;1;9;21
2019-01-15T05:00:00+01:00;8429116666;2,33964E+11;2410496;5752678;1;8;0
2019-01-15T06:00:00+01:00;9153400000;2,34245E+11;2779682;2497757;1;9;9
2019-01-15T07:00:00+01:00;11622333333;2,3276E+11;3471863;4950953;1;15;4
2019-01-15T08:00:00+01:00;11094600000;2,34426E+11;6223786;7657693;1;18;3
2019-01-15T09:00:00+01:00;10721250000;2,34724E+11;5309934;6812091;1;19;8
2019-01-15T10:00:00+01:00;11776266666;2,34082E+11;6449510;8894054;1;17;5
2019-01-15T11:00:00+01:00;12615017241;2,31038E+11;4460457;5385476;1;16;6
2019-01-15T12:00:00+01:00;12271000000;2,30666E+11;2023918;5002734;1;18;8
2019-01-15T13:00:00+01:00;13392366666;2,29747E+11;5951385;13451793;1;16;8
2019-01-15T14:00:00+01:00;12878933333;2,34701E+11;2697096;4574720;1;16;9
2019-01-15T15:00:00+01:00;13200000000;2,34676E+11;3367492;5638809;1;19;15
2019-01-15T16:00:00+01:00;12999200000;2,3467E+11;3184909;9282991;1;19;6
2019-01-15T17:00:00+01:00;12223583333;2,34644E+11;3419545;3804398;1;15;10
2019-01-15T18:00:00+01:00;12761550000;2,34912E+11;7663051;9980804;1;17;12
2019-01-15T19:00:00+01:00;13744316666;2,34679E+11;2606357;2577946;1;10;5
2019-01-15T20:00:00+01:00;13697500000;2,34736E+11;2078668;4112128;1;10;6
2019-01-15T21:00:00+01:00;12860950000;2,34698E+11;2184021;2692625;1;14;9
2019-01-15T22:00:00+01:00;14509033333;2,34738E+11;2155298;2144119;1;13;6
2019-01-15T23:00:00+01:00;12877716666;2,35049E+11;2021478;1446451;1;10;10
2019-01-16T00:00:00+01:00;11251000000;2,42302E+11;2898244;1141179;1;11;6
2019-01-16T01:00:00+01:00;10663550000;2,43644E+11;1417369;17838370;1;14;9
2019-01-16T02:00:00+01:00;10375233333;2,44149E+11;2673459;1614353;1;12;16
2019-01-16T03:00:00+01:00;10542883333;2,49445E+11;8662203;4040294;1;14;18
2019-01-16T04:00:00+01:00;8798233333;2,50466E+11;2177266;13279960;1;11;40
2019-01-16T05:00:00+01:00;9192166666;2,48229E+11;2638131;14328746;1;10;6
2019-01-16T06:00:00+01:00;10390250000;2,47449E+11;1895312;14861405;1;13;7
2019-01-16T07:00:00+01:00;13700266666;2,37809E+11;1404074;10057472;1;15;3
2019-01-16T08:00:00+01:00;13349916666;2,35842E+11;2012267;5855285;1;17;7
2019-01-16T09:00:00+01:00;13230316666;2,36771E+11;3157384;6687078;1;21;10
2019-01-16T10:00:00+01:00;14651650000;2,35372E+11;2823272;5163650;1;20;8
2019-01-16T11:00:00+01:00;15243383333;2,31329E+11;2517469;9411703;1;15;7
2019-01-16T12:00:00+01:00;12862433333;2,2953E+11;2221990;5221717;1;16;7
2019-01-16T13:00:00+01:00;12790583333;2,29548E+11;2524979;12763852;1;16;6
2019-01-16T14:00:00+01:00;13051450000;2,29528E+11;2861385;4844908;1;16;5
2019-01-16T15:00:00+01:00;13456983333;2,29522E+11;2971050;9538167;1;19;10
2019-01-16T16:00:00+01:00;14200616666;2,31625E+11;3590792;9897096;1;18;12
2019-01-16T17:00:00+01:00;11961283333;2,32568E+11;3500561;5427490;1;18;4
2019-01-16T18:00:00+01:00;15667883333;2,30281E+11;3862598;10685104;1;25;37
2019-01-16T19:00:00+01:00;12859766666;2,30401E+11;3017120;1641923;1;16;6
2019-01-16T20:00:00+01:00;13352350000;2,29506E+11;1621486;3867067;1;12;7
2019-01-16T21:00:00+01:00;13298550000;2,29529E+11;1648998;1541478;1;16;9
2019-01-16T22:00:00+01:00;15523633333;2,29552E+11;1741294;2918638;1;15;10
2019-01-16T23:00:00+01:00;11398233333;2,30143E+11;3390498;3023854;1;9;6
2019-01-17T00:00:00+01:00;10850066666;2,33851E+11;1267968;2385134;1;13;15
2019-01-17T01:00:00+01:00;10739300000;2,3344E+11;1274709;16797969;1;12;14
2019-01-17T02:00:00+01:00;10388816666;2,46113E+11;7459669;904294;1;14;26
2019-01-17T03:00:00+01:00;10503150000;2,53452E+11;5642101;5065816;1;17;21
2019-01-17T04:00:00+01:00;12188866666;2,42922E+11;2726126;10658491;1;14;32
2019-01-17T05:00:00+01:00;10603066666;2,33801E+11;1086004;786484;1;11;6
2019-01-17T06:00:00+01:00;10909566666;2,33998E+11;1056733;4813285;1;10;6
2019-01-17T07:00:00+01:00;13487716666;2,32062E+11;1485397;3581542;1;18;5
2019-01-17T08:00:00+01:00;11923950000;2,30194E+11;2249113;10825642;1;22;5
2019-01-17T09:00:00+01:00;13030750000;2,3227E+11;2408328;4725230;1;22;11
2019-01-17T10:00:00+01:00;14181366666;2,32108E+11;3678515;3796736;1;27;12
2019-01-17T11:00:00+01:00;15055766666;2,3019E+11;3097741;4716596;1;24;13
2019-01-17T12:00:00+01:00;14644433333;2,30191E+11;2708189;3689096;1;15;9
2019-01-17T13:00:00+01:00;15252616666;2,30176E+11;2183697;3385344;1;16;11
2019-01-17T14:00:00+01:00;13801216666;2,30126E+11;2400955;4420625;1;20;11
2019-01-17T15:00:00+01:00;15112350000;2,30114E+11;7327453;9157546;1;16;6
2019-01-17T16:00:00+01:00;16048850000;2,30089E+11;2805350;2529979;1;18;9
2019-01-17T17:00:00+01:00;15040250000;2,30103E+11;2840302;4069171;1;19;5
2019-01-17T18:00:00+01:00;13448350000;2,30081E+11;2139361;6294857;1;15;6
2019-01-17T19:00:00+01:00;13734400000;2,30087E+11;1755528;1646574;1;17;9
2019-01-17T20:00:00+01:00;14689750000;2,30084E+11;1726054;3261747;1;10;4
2019-01-17T21:00:00+01:00;14396383333;2,30132E+11;4851746;5411686;1;15;6
2019-01-17T22:00:00+01:00;15449650000;2,30134E+11;1555438;1270945;1;19;9
2019-01-17T23:00:00+01:00;11950233333;2,28236E+11;1470720;4378572;1;11;6
2019-01-18T00:00:00+01:00;11067433333;2,31689E+11;11401437;9700642;1;15;11
2019-01-18T01:00:00+01:00;12332383333;2,31843E+11;7670922;31516654;1;15;13
2019-01-18T02:00:00+01:00;10786716666;2,31667E+11;6061312;18053307;1;15;13
2019-01-18T03:00:00+01:00;10725383333;2,31607E+11;3531144;15365751;1;13;14
2019-01-18T04:00:00+01:00;10613466666;2,31747E+11;4568576;18737083;1;13;23
2019-01-18T05:00:00+01:00;9769050000;2,3178E+11;2610158;24195618;1;12;3
2019-01-18T06:00:00+01:00;11002833333;2,31801E+11;1967564;24703095;1;11;7
2019-01-18T07:00:00+01:00;14407433333;2,31835E+11;6151867;25628228;1;18;5
2019-01-18T08:00:00+01:00;15418583333;2,3185E+11;6649300;23677188;1;25;5
2019-01-18T09:00:00+01:00;14976516666;2,3183E+11;7689779;17244757;1;25;10
2019-01-18T10:00:00+01:00;14606783333;2,29935E+11;5702792;11940010;1;21;10
2019-01-18T11:00:00+01:00;14385150000;2,32043E+11;11527833;14545356;1;18;7
2019-01-18T12:00:00+01:00;13966100000;2,3067E+11;12283101;14378205;1;17;7
2019-01-18T13:00:00+01:00;13321383333;2,31889E+11;3015526;7458201;1;22;12
2019-01-18T14:00:00+01:00;13385416666;2,31855E+11;2971938;8253696;1;20;10
2019-01-18T15:00:00+01:00;15296016666;2,3186E+11;3173580;5781913;1;22;6
2019-01-18T16:00:00+01:00;13978800000;2,31869E+11;3275332;6010248;1;19;27
2019-01-18T17:00:00+01:00;12070350000;2,31884E+11;3252104;3448900;1;20;6
2019-01-18T18:00:00+01:00;16326500000;2,33559E+11;14578466;23625881;1;23;43
2019-01-18T19:00:00+01:00;16744316666;2,28591E+11;26051413;25998540;1;15;8
2019-01-18T20:00:00+01:00;13515366666;2,23948E+11;2990184;4343773;1;9;10
2019-01-18T21:00:00+01:00;15504283333;2,23711E+11;1362312;1534976;1;13;8
2019-01-18T22:00:00+01:00;15685566666;2,23743E+11;1453926;3455470;1;13;8
2019-01-18T23:00:00+01:00;13695733333;2,23721E+11;1120102;957115;1;8;7
2019-01-19T00:00:00+01:00;11563616666;2,237E+11;1343982;1778517;1;15;9
2019-01-19T01:00:00+01:00;10699300000;2,23739E+11;1444140;31688739;1;13;10
2019-01-19T02:00:00+01:00;9318416666;2,23696E+11;1521442;16530141;1;12;18
2019-01-19T03:00:00+01:00;10979433333;2,25509E+11;3049830;12928870;1;24;32
2019-01-19T04:00:00+01:00;9626250000;2,25856E+11;935441;2298419;1;15;37
2019-01-19T05:00:00+01:00;9129466666;2,2588E+11;866182;576043;1;7;1
2019-01-19T06:00:00+01:00;9210466666;2,25903E+11;872789;2609937;1;9;6
2019-01-19T07:00:00+01:00;9220833333;2,25874E+11;866167;4384682;1;12;1
2019-01-19T08:00:00+01:00;9423216666;2,25883E+11;960648;4239121;1;9;6
2019-01-19T09:00:00+01:00;10857916666;2,25848E+11;1316386;1888460;1;13;13
2019-01-19T10:00:00+01:00;12292150000;2,25851E+11;1483741;21230421;1;13;9
2019-01-19T11:00:00+01:00;13162916666;2,25854E+11;1825228;35253384;1;10;4
2019-01-19T12:00:00+01:00;13261466666;2,25837E+11;1620821;9851426;1;12;24
2019-01-19T13:00:00+01:00;12323550000;2,25857E+11;1215778;3067221;1;10;3
2019-01-19T14:00:00+01:00;11472300000;2,25854E+11;1735748;1935035;1;8;5
2019-01-19T15:00:00+01:00;12846300000;2,25936E+11;1280256;1500211;1;10;4
2019-01-19T16:00:00+01:00;13153583333;2,25944E+11;1296640;1536614;1;9;4
2019-01-19T17:00:00+01:00;12436466666;2,25946E+11;1324492;1767748;1;9;5
2019-01-19T18:00:00+01:00;12554466666;2,25954E+11;7164842;10049228;1;12;6
2019-01-19T19:00:00+01:00;12300133333;2,25909E+11;1247726;1591296;1;10;6
2019-01-19T20:00:00+01:00;11563883333;2,25767E+11;3691366;6339345;1;9;6
2019-01-19T21:00:00+01:00;11738866666;2,25863E+11;1179767;1140565;1;10;15
2019-01-19T22:00:00+01:00;13437033333;2,28852E+11;1116160;1206562;1;8;5
2019-01-19T23:00:00+01:00;14365433333;2,29579E+11;998246;1293414;1;7;3
2019-01-20T00:00:00+01:00;11922783333;2,28425E+11;1123549;639061;1;12;18
2019-01-20T01:00:00+01:00;12608266666;2,27489E+11;1193198;23544302;1;17;11
2019-01-20T02:00:00+01:00;9160800000;2,33207E+11;11267557;791110;1;12;31
2019-01-20T03:00:00+01:00;9994716666;2,54318E+11;861013;6621286;1;13;10
2019-01-20T04:00:00+01:00;11782716666;2,4778E+11;537156;1327616;1;12;31
2019-01-20T05:00:00+01:00;11647616666;2,47636E+11;624501;1381046;1;10;2
2019-01-20T06:00:00+01:00;12895333333;2,44504E+11;800256;1758071;1;7;9
2019-01-20T07:00:00+01:00;12083900000;2,41115E+11;899870;8862208;1;9;0
2019-01-20T08:00:00+01:00;12189050000;2,41133E+11;987477;1662071;1;10;5
2019-01-20T09:00:00+01:00;13639300000;2,41149E+11;905728;1253649;1;9;2
2019-01-20T10:00:00+01:00;15100983333;2,41167E+11;1268059;1235447;1;13;5
2019-01-20T11:00:00+01:00;13451633333;2,40117E+11;1122645;1226086;1;10;1
2019-01-20T12:00:00+01:00;13572916666;2,43123E+11;19626103;19796411;1;9;6
2019-01-20T13:00:00+01:00;14362950000;2,43839E+11;24729719;25632102;1;12;14
2019-01-20T14:00:00+01:00;13516800000;2,43857E+11;19673617;19684625;1;12;20
2019-01-20T15:00:00+01:00;15149316666;2,43841E+11;20060501;20003976;1;18;3
2019-01-20T16:00:00+01:00;15056150000;2,43807E+11;21440953;21678362;1;8;2
2019-01-20T17:00:00+01:00;15544233333;2,43825E+11;22717440;22993305;1;10;6
2019-01-20T18:00:00+01:00;15988116666;2,43849E+11;22504857;22213102;1;11;7
2019-01-20T19:00:00+01:00;14332766666;2,43868E+11;24953508;27286528;1;10;3
2019-01-20T20:00:00+01:00;15264750000;2,43842E+11;29562214;30787737;1;10;2
2019-01-20T21:00:00+01:00;16588283333;2,43959E+11;32422809;32581922;1;12;4
2019-01-20T22:00:00+01:00;17087183333;2,43955E+11;34384653;34228709;1;14;4
2019-01-20T23:00:00+01:00;14878466666;2,4397E+11;27073160;26908757;1;9;7
2019-01-21T00:00:00+01:00;12236733333;2,48605E+11;18311133;16777608;1;11;9
2019-01-21T01:00:00+01:00;13641950000;2,46801E+11;2765875;27777723;1;16;18
2019-01-21T02:00:00+01:00;11962233333;2,46154E+11;914107;10647227;1;17;22
2019-01-21T03:00:00+01:00;12618800000;2,46116E+11;1001189;11764365;1;14;13
2019-01-21T04:00:00+01:00;10440783333;2,4591E+11;2507376;3841659;1;12;34
2019-01-21T05:00:00+01:00;10799450000;2,4661E+11;911052;1190997;1;8;8
2019-01-21T06:00:00+01:00;12209550000;2,48285E+11;1052324;2322952;1;11;8
2019-01-21T07:00:00+01:00;12432800000;2,48089E+11;1208302;3731933;1;14;4
2019-01-21T08:00:00+01:00;13240883333;2,48014E+11;7176789;5107985;1;19;7
2019-01-21T09:00:00+01:00;15773733333;2,50398E+11;11178666;11594837;1;21;11
2019-01-21T10:00:00+01:00;16400116666;2,50402E+11;10034158;10986530;1;20;11
2019-01-21T11:00:00+01:00;14846583333;2,47325E+11;2469444;2727424;1;22;12
2019-01-21T12:00:00+01:00;14253083333;2,48138E+11;3433659;2393122;1;21;11
2019-01-21T13:00:00+01:00;16249950000;2,48006E+11;3412992;3914001;1;25;9
2019-01-21T14:00:00+01:00;15458950000;2,48927E+11;2623368;20944076;1;19;14
2019-01-21T15:00:00+01:00;16664550000;2,49118E+11;3011720;8135594;1;20;10
2019-01-21T16:00:00+01:00;14562750000;2,49963E+11;3899235;5697223;1;20;10
2019-01-21T17:00:00+01:00;15177933333;2,53304E+11;17852757;15922517;1;17;8
2019-01-21T18:00:00+01:00;16154533333;2,53667E+11;20781431;23533568;1;14;8
2019-01-21T19:00:00+01:00;15266316666;2,5359E+11;20526318;21509427;1;14;9
2019-01-21T20:00:00+01:00;15402000000;2,53586E+11;25875108;28662002;1;8;18
2019-01-21T21:00:00+01:00;15078550000;2,5377E+11;25776571;26460398;1;11;4
2019-01-21T22:00:00+01:00;16023183333;2,53847E+11;28164731;28486548;1;13;8
2019-01-21T23:00:00+01:00;13645000000;2,53861E+11;23488702;23639693;1;8;4
2019-01-22T00:00:00+01:00;11649866666;2,53487E+11;12460882;12188265;1;11;22
2019-01-22T01:00:00+01:00;12330383333;2,51664E+11;1320465;27551197;1;16;17
2019-01-22T02:00:00+01:00;10797133333;2,51672E+11;1383840;11172030;1;15;17
2019-01-22T03:00:00+01:00;11810000000;2,51685E+11;1085644;4979456;1;17;13
2019-01-22T04:00:00+01:00;10564433333;2,49247E+11;1451873;4753584;1;10;15
2019-01-22T05:00:00+01:00;10872466666;2,4891E+11;5206169;6026069;1;8;6
2019-01-22T06:00:00+01:00;11576833333;2,48729E+11;6087168;7284053;1;10;7
2019-01-22T07:00:00+01:00;13112200000;2,50063E+11;11005369;10539237;1;20;9
2019-01-22T08:00:00+01:00;18987266666;2,55767E+11;10549316;10607411;1;21;9
2019-01-22T09:00:00+01:00;21329400000;2,55761E+11;9453329;9067554;1;25;9
2019-01-22T10:00:00+01:00;19773250000;2,55728E+11;10437956;10570905;1;17;16
2019-01-22T11:00:00+01:00;22138816666;2,52743E+11;9423889;9899980;1;17;12
2019-01-22T12:00:00+01:00;19936050000;2,45568E+11;17366169;17110562;1;11;4
2019-01-22T13:00:00+01:00;20730233333;2,45135E+11;23787643;23553041;1;16;8
2019-01-22T14:00:00+01:00;21288550000;2,45089E+11;14951782;16822476;1;14;9
2019-01-22T15:00:00+01:00;20529616666;2,45125E+11;12680465;12458581;1;14;5
2019-01-22T16:00:00+01:00;22529783333;2,44827E+11;15798937;16856712;1;12;6
2019-01-22T17:00:00+01:00;22533733333;2,42559E+11;21685555;28435097;1;11;7
2019-01-22T18:00:00+01:00;20087350000;2,38659E+11;23060019;29374583;1;13;9
2019-01-22T19:00:00+01:00;18489400000;2,35535E+11;27284787;30923605;1;10;4
2019-01-22T20:00:00+01:00;14983250000;2,36374E+11;26086826;25117269;1;15;36
2019-01-22T21:00:00+01:00;14599900000;2,3823E+11;23407172;22918587;1;14;85
2019-01-22T22:00:00+01:00;14226433333;2,382E+11;27301870;27757585;1;15;8
2019-01-22T23:00:00+01:00;11946983333;2,44175E+11;26365252;22594355;1;13;5
2019-01-23T00:00:00+01:00;10101383333;2,49998E+11;15497932;15965098;1;14;15
2019-01-23T01:00:00+01:00;17171133333;2,56112E+11;10163131;25194308;1;17;37
2019-01-23T02:00:00+01:00;16311233333;2,6058E+11;9147109;2809396;1;16;19
2019-01-23T03:00:00+01:00;17232933333;2,61356E+11;1625992;3951616;1;14;10
2019-01-23T04:00:00+01:00;16158766666;2,59224E+11;927214;4287180;1;21;36
2019-01-23T05:00:00+01:00;16408000000;2,58002E+11;993484;619264;1;12;9
2019-01-23T06:00:00+01:00;16372950000;2,58021E+11;853896;821811;1;7;6
2019-01-23T07:00:00+01:00;16732400000;2,58046E+11;1332838;4368930;1;10;5
2019-01-23T08:00:00+01:00;18202616666;2,58049E+11;9858167;5319304;1;13;8
2019-01-23T09:00:00+01:00;18641933333;2,58009E+11;3811020;2658764;1;16;13
2019-01-23T10:00:00+01:00;21532350000;2,55053E+11;2844962;4820497;1;17;11
2019-01-23T11:00:00+01:00;22462883333;2,53681E+11;3142024;3639398;1;18;13
2019-01-23T12:00:00+01:00;19858416666;2,5367E+11;1993710;1766963;1;14;16
2019-01-23T13:00:00+01:00;20603200000;2,53677E+11;1860266;2009053;1;16;11
2019-01-23T14:00:00+01:00;20625133333;2,53661E+11;2664123;3730858;1;18;9
2019-01-23T15:00:00+01:00;19573983333;2,53714E+11;2261521;8343944;1;15;9
2019-01-23T16:00:00+01:00;20784983333;2,53761E+11;5691852;2973081;1;14;12
2019-01-23T17:00:00+01:00;24003866666;2,53762E+11;3658103;6739507;1;14;10
2019-01-23T18:00:00+01:00;18650350000;2,44568E+11;5921156;9393487;1;14;9
2019-01-23T19:00:00+01:00;16197066666;2,43048E+11;2758365;5132526;1;23;15
2019-01-23T20:00:00+01:00;14621383333;2,43222E+11;1683165;3265450;1;17;8
2019-01-23T21:00:00+01:00;14247733333;2,43387E+11;1673057;4045095;1;19;10
2019-01-23T22:00:00+01:00;16420633333;2,4473E+11;2790382;1621282;1;19;32
2019-01-23T23:00:00+01:00;14794133333;2,4559E+11;1398374;1475106;1;20;15
2019-01-24T00:00:00+01:00;14349433333;2,53697E+11;3540599;1879142;1;21;17
2019-01-24T01:00:00+01:00;15391816666;2,54012E+11;1265971;16723217;1;15;24
2019-01-24T02:00:00+01:00;14558150000;2,53736E+11;1043421;596241;1;11;18
2019-01-24T03:00:00+01:00;11688450000;2,57734E+11;5004492;5333145;1;13;18
2019-01-24T04:00:00+01:00;12824950000;2,58796E+11;2067268;8292625;1;16;24
2019-01-24T05:00:00+01:00;13143333333;2,4969E+11;946017;1138529;1;11;6
2019-01-24T06:00:00+01:00;13011000000;2,49689E+11;932187;557549;1;17;22
2019-01-24T07:00:00+01:00;16380783333;2,54124E+11;3246284;1970107;1;17;8
2019-01-24T08:00:00+01:00;19773183333;2,53802E+11;3016072;8765900;1;18;13
2019-01-24T09:00:00+01:00;23559000000;2,49377E+11;3740723;3432192;1;21;9
2019-01-24T10:00:00+01:00;24905716666;2,46641E+11;4617147;7458577;1;17;10
2019-01-24T11:00:00+01:00;24286433333;2,41874E+11;3049796;3022062;1;17;11
2019-01-24T12:00:00+01:00;22371000000;2,41762E+11;5322871;4680567;1;13;8
2019-01-24T13:00:00+01:00;16134516666;2,37048E+11;1872896;2734768;1;22;13
2019-01-24T14:00:00+01:00;15685216666;2,4448E+11;11557575;2626802;1;23;10
2019-01-24T15:00:00+01:00;18664383333;2,47606E+11;2192793;9221290;1;18;9
2019-01-24T16:00:00+01:00;18198033333;2,48882E+11;4265028;2876262;1;20;11
2019-01-24T17:00:00+01:00;16542483333;2,49803E+11;2288725;4939741;1;18;9
2019-01-24T18:00:00+01:00;16877383333;2,51785E+11;15429354;17928764;1;16;9
2019-01-24T19:00:00+01:00;18853716666;2,53002E+11;24384303;24117647;1;15;8
2019-01-24T20:00:00+01:00;18173283333;2,5216E+11;27686229;27451699;1;15;4
2019-01-24T21:00:00+01:00;18359716666;2,51747E+11;30364979;32821043;1;18;16
2019-01-24T22:00:00+01:00;16646150000;2,50076E+11;28554513;29890594;1;14;5
2019-01-24T23:00:00+01:00;12339516666;2,50399E+11;18097134;18710715;1;13;5
2019-01-25T00:00:00+01:00;11858850000;2,50669E+11;10766230;10177500;1;17;31
2019-01-25T01:00:00+01:00;13558933333;2,52165E+11;10970299;36563592;1;17;17
2019-01-25T02:00:00+01:00;10881366666;2,4266E+11;5192599;18494568;1;20;27
2019-01-25T03:00:00+01:00;10938450000;2,43278E+11;4098133;17626265;1;19;17
2019-01-25T04:00:00+01:00;9818666666;2,43677E+11;1725508;2067916;1;18;23
2019-01-25T05:00:00+01:00;9826950000;2,43413E+11;1736942;8331997;1;12;8
2019-01-25T06:00:00+01:00;13272966666;2,45958E+11;3686912;2004053;1;11;4
2019-01-25T07:00:00+01:00;18499983333;2,47981E+11;6223223;6165998;1;15;5
2019-01-25T08:00:00+01:00;19820416666;2,46277E+11;7639144;9113513;1;22;7
2019-01-25T09:00:00+01:00;22604266666;2,41516E+11;3216158;5758264;1;21;10
2019-01-25T10:00:00+01:00;21215250000;2,40889E+11;3249898;6836119;1;21;11
2019-01-25T11:00:00+01:00;16296550000;2,38927E+11;7150745;7237222;1;23;10
2019-01-25T12:00:00+01:00;13855783333;2,40478E+11;15966788;14473557;1;20;10
2019-01-25T13:00:00+01:00;16304683333;2,38556E+11;8754705;8575436;1;16;7
2019-01-25T14:00:00+01:00;17709600000;2,37259E+11;4357512;3968836;1;18;8
2019-01-25T15:00:00+01:00;16566283333;2,35313E+11;3165764;2384844;1;18;11
2019-01-25T16:00:00+01:00;17009250000;2,35239E+11;2912187;2408891;1;15;7
2019-01-25T17:00:00+01:00;16318083333;2,35233E+11;3499195;7278438;1;11;5
2019-01-25T18:00:00+01:00;15715016666;2,3524E+11;2301098;3989674;1;12;7
2019-01-25T19:00:00+01:00;16913550000;2,35212E+11;1987840;4938478;1;10;4
2019-01-25T20:00:00+01:00;15614766666;2,35084E+11;1602730;1173674;1;10;4
2019-01-25T21:00:00+01:00;16000466666;2,35035E+11;1751091;3139959;1;9;5
2019-01-25T22:00:00+01:00;15476650000;2,36832E+11;2750805;1301060;1;16;7
2019-01-25T23:00:00+01:00;15332033333;2,37172E+11;1680486;1342378;1;14;4
2019-01-26T00:00:00+01:00;13947566666;2,40738E+11;1762986;2846720;1;16;12
2019-01-26T01:00:00+01:00;11574150000;2,42412E+11;1463961;26408806;1;10;17
2019-01-26T02:00:00+01:00;10729500000;2,45749E+11;3094459;15375138;1;13;16
2019-01-26T03:00:00+01:00;13973083333;2,5403E+11;3271338;14832691;1;17;17
2019-01-26T04:00:00+01:00;14616033333;2,48476E+11;5315669;14621559;1;19;32
2019-01-26T05:00:00+01:00;12741616666;2,44902E+11;963601;1164168;1;12;3
2019-01-26T06:00:00+01:00;12051916666;2,44809E+11;889908;649657;1;14;11
2019-01-26T07:00:00+01:00;13215166666;2,44729E+11;1140974;979268;1;16;10
2019-01-26T08:00:00+01:00;14165766666;2,47615E+11;7544524;6733158;1;14;4
2019-01-26T09:00:00+01:00;15276766666;2,47933E+11;12270148;32129621;1;19;4
2019-01-26T10:00:00+01:00;15875150000;2,46068E+11;15663411;38584046;1;12;11
2019-01-26T11:00:00+01:00;14603983333;2,45489E+11;16501691;23044437;1;10;3
2019-01-26T12:00:00+01:00;14797800000;2,45336E+11;18618299;18488593;1;9;4
2019-01-26T13:00:00+01:00;14731000000;2,45418E+11;22326067;22679773;1;9;3
2019-01-26T14:00:00+01:00;16093983333;2,45452E+11;20123340;19750007;1;9;1
2019-01-26T15:00:00+01:00;15207150000;2,45689E+11;18806784;18480025;1;12;5
2019-01-26T16:00:00+01:00;14706383333;2,4584E+11;22687300;22384913;1;9;5
2019-01-26T17:00:00+01:00;16811516666;2,46308E+11;29107473;31291084;1;13;5
2019-01-26T18:00:00+01:00;17409933333;2,46591E+11;25343522;27994897;1;11;4
2019-01-26T19:00:00+01:00;15138533333;2,46611E+11;26485395;26367965;1;13;6
2019-01-26T20:00:00+01:00;16457633333;2,46627E+11;29242931;29121416;1;8;0
2019-01-26T21:00:00+01:00;17562300000;2,46666E+11;34376499;34716637;1;11;1
2019-01-26T22:00:00+01:00;18290616666;2,46902E+11;29216802;29208422;1;9;3
2019-01-26T23:00:00+01:00;17675050000;2,46866E+11;24624469;25015722;1;9;1
2019-01-27T00:00:00+01:00;15665600000;2,47262E+11;18081587;17623927;1;12;7
2019-01-27T01:00:00+01:00;14060850000;2,48446E+11;11092360;28356061;1;21;14
2019-01-27T02:00:00+01:00;13943633333;2,53547E+11;8701542;6097015;1;16;16
2019-01-27T03:00:00+01:00;12991433333;2,56377E+11;3919018;7348770;1;14;19
2019-01-27T04:00:00+01:00;18885583333;2,47086E+11;2973713;15177420;1;15;29
2019-01-27T05:00:00+01:00;19966283333;2,37778E+11;1055726;729463;1;13;3
2019-01-27T06:00:00+01:00;14252883333;2,32382E+11;8120780;2487040;1;15;14
2019-01-27T07:00:00+01:00;12274883333;2,39029E+11;5153826;598579;1;12;5
2019-01-27T08:00:00+01:00;12635233333;2,44921E+11;7184298;6763776;1;11;3
2019-01-27T09:00:00+01:00;13745200000;2,45353E+11;14256332;13610291;1;15;3
