Time;CPU usage
2019-06-06T00:58:00+02:00;624000000
2019-06-06T00:59:00+02:00;874000000
2019-06-06T01:00:00+02:00;548000000
2019-06-06T01:01:00+02:00;636000000
2019-06-06T01:02:00+02:00;560000000
2019-06-06T01:03:00+02:00;564000000
2019-06-06T01:04:00+02:00;686000000
2019-06-06T01:05:00+02:00;639000000
2019-06-06T01:06:00+02:00;542000000
2019-06-06T01:07:00+02:00;568000000
2019-06-06T01:08:00+02:00;555000000
2019-06-06T01:09:00+02:00;467000000
2019-06-06T01:10:00+02:00;725000000
2019-06-06T01:11:00+02:00;610000000
2019-06-06T01:12:00+02:00;591000000
2019-06-06T01:13:00+02:00;591000000
2019-06-06T01:14:00+02:00;809000000
2019-06-06T01:15:00+02:00;487000000
2019-06-06T01:16:00+02:00;575000000
2019-06-06T01:17:00+02:00;580000000
2019-06-06T01:18:00+02:00;597000000
2019-06-06T01:19:00+02:00;473000000
2019-06-06T01:20:00+02:00;577000000
2019-06-06T01:21:00+02:00;555000000
2019-06-06T01:22:00+02:00;699000000
2019-06-06T01:23:00+02:00;498000000
2019-06-06T01:24:00+02:00;457000000
2019-06-06T01:25:00+02:00;481000000
2019-06-06T01:26:00+02:00;509000000
2019-06-06T01:27:00+02:00;638000000
2019-06-06T01:28:00+02:00;764000000
2019-06-06T01:29:00+02:00;544000000
2019-06-06T01:30:00+02:00;720000000
2019-06-06T01:31:00+02:00;720000000
2019-06-06T01:32:00+02:00;470000000
2019-06-06T01:33:00+02:00;509000000
2019-06-06T01:34:00+02:00;479000000
2019-06-06T01:35:00+02:00;611000000
2019-06-06T01:36:00+02:00;597000000
2019-06-06T01:37:00+02:00;704000000
2019-06-06T01:38:00+02:00;450000000
2019-06-06T01:39:00+02:00;490000000
2019-06-06T01:40:00+02:00;675000000
2019-06-06T01:41:00+02:00;592000000
2019-06-06T01:42:00+02:00;470000000
2019-06-06T01:43:00+02:00;524000000
2019-06-06T01:44:00+02:00;830000000
2019-06-06T01:45:00+02:00;544000000
2019-06-06T01:46:00+02:00;632000000
2019-06-06T01:47:00+02:00;462000000
2019-06-06T01:48:00+02:00;573000000
2019-06-06T01:49:00+02:00;519000000
2019-06-06T01:50:00+02:00;705000000
2019-06-06T01:51:00+02:00;703000000
2019-06-06T01:52:00+02:00;560000000
2019-06-06T01:53:00+02:00;560000000
2019-06-06T01:54:00+02:00;579000000
2019-06-06T01:55:00+02:00;464000000
2019-06-06T01:56:00+02:00;530000000
2019-06-06T01:57:00+02:00;524000000
2019-06-06T01:58:00+02:00;759000000
2019-06-06T01:59:00+02:00;806000000
2019-06-06T02:00:00+02:00;457000000
2019-06-06T02:01:00+02:00;1590000000
2019-06-06T02:02:00+02:00;648000000
2019-06-06T02:03:00+02:00;573000000
2019-06-06T02:04:00+02:00;554000000
2019-06-06T02:05:00+02:00;656000000
2019-06-06T02:06:00+02:00;585000000
2019-06-06T02:07:00+02:00;533000000
2019-06-06T02:08:00+02:00;479000000
2019-06-06T02:09:00+02:00;446000000
2019-06-06T02:10:00+02:00;743000000
2019-06-06T02:11:00+02:00;758000000
2019-06-06T02:12:00+02:00;447000000
2019-06-06T02:13:00+02:00;447000000
2019-06-06T02:14:00+02:00;704000000
2019-06-06T02:15:00+02:00;496000000
2019-06-06T02:16:00+02:00;605000000
2019-06-06T02:17:00+02:00;525000000
2019-06-06T02:18:00+02:00;663000000
2019-06-06T02:19:00+02:00;434000000
2019-06-06T02:20:00+02:00;640000000
2019-06-06T02:21:00+02:00;688000000
2019-06-06T02:22:00+02:00;626000000
2019-06-06T02:23:00+02:00;441000000
2019-06-06T02:24:00+02:00;547000000
2019-06-06T02:25:00+02:00;705000000
2019-06-06T02:26:00+02:00;604000000
2019-06-06T02:27:00+02:00;445000000
2019-06-06T02:28:00+02:00;771000000
2019-06-06T02:29:00+02:00;696000000
2019-06-06T02:30:00+02:00;689000000
2019-06-06T02:31:00+02:00;455000000
2019-06-06T02:32:00+02:00;470000000
2019-06-06T02:33:00+02:00;470000000
2019-06-06T02:34:00+02:00;522000000
2019-06-06T02:35:00+02:00;570000000
2019-06-06T02:36:00+02:00;543000000
2019-06-06T02:37:00+02:00;803000000
2019-06-06T02:38:00+02:00;614000000
2019-06-06T02:39:00+02:00;641000000
2019-06-06T02:40:00+02:00;471000000
2019-06-06T02:41:00+02:00;566000000
2019-06-06T02:42:00+02:00;450000000
2019-06-06T02:43:00+02:00;618000000
2019-06-06T02:44:00+02:00;1008000000
2019-06-06T02:45:00+02:00;490000000
2019-06-06T02:46:00+02:00;513000000
2019-06-06T02:47:00+02:00;555000000
2019-06-06T02:48:00+02:00;473000000
2019-06-06T02:49:00+02:00;632000000
2019-06-06T02:50:00+02:00;692000000
2019-06-06T02:51:00+02:00;759000000
2019-06-06T02:52:00+02:00;492000000
2019-06-06T02:53:00+02:00;466000000
2019-06-06T02:54:00+02:00;466000000
2019-06-06T02:55:00+02:00;503000000
2019-06-06T02:56:00+02:00;621000000
2019-06-06T02:57:00+02:00;700000000
2019-06-06T02:58:00+02:00;587000000
2019-06-06T02:59:00+02:00;745000000
2019-06-06T03:00:00+02:00;448000000
2019-06-06T03:01:00+02:00;756000000
2019-06-06T03:02:00+02:00;611000000
2019-06-06T03:03:00+02:00;469000000
2019-06-06T03:04:00+02:00;650000000
2019-06-06T03:05:00+02:00;586000000
2019-06-06T03:06:00+02:00;597000000
2019-06-06T03:07:00+02:00;646000000
2019-06-06T03:08:00+02:00;472000000
2019-06-06T03:09:00+02:00;567000000
2019-06-06T03:10:00+02:00;738000000
2019-06-06T03:11:00+02:00;458000000
2019-06-06T03:12:00+02:00;500000000
2019-06-06T03:13:00+02:00;857000000
2019-06-06T03:14:00+02:00;540000000
2019-06-06T03:15:00+02:00;540000000
2019-06-06T03:16:00+02:00;558000000
2019-06-06T03:17:00+02:00;441000000
2019-06-06T03:18:00+02:00;586000000
2019-06-06T03:19:00+02:00;573000000
2019-06-06T03:20:00+02:00;519000000
2019-06-06T03:21:00+02:00;549000000
2019-06-06T03:22:00+02:00;583000000
2019-06-06T03:23:00+02:00;666000000
2019-06-06T03:24:00+02:00;547000000
2019-06-06T03:25:00+02:00;460000000
2019-06-06T03:26:00+02:00;521000000
2019-06-06T03:27:00+02:00;493000000
2019-06-06T03:28:00+02:00;542000000
2019-06-06T03:29:00+02:00;593000000
2019-06-06T03:30:00+02:00;573000000
2019-06-06T03:31:00+02:00;514000000
2019-06-06T03:32:00+02:00;576000000
2019-06-06T03:33:00+02:00;463000000
2019-06-06T03:34:00+02:00;451000000
2019-06-06T03:35:00+02:00;451000000
2019-06-06T03:36:00+02:00;630000000
2019-06-06T03:37:00+02:00;803000000
2019-06-06T03:38:00+02:00;469000000
2019-06-06T03:39:00+02:00;542000000
2019-06-06T03:40:00+02:00;453000000
2019-06-06T03:41:00+02:00;631000000
2019-06-06T03:42:00+02:00;553000000
2019-06-06T03:43:00+02:00;659000000
2019-06-06T03:44:00+02:00;967000000
2019-06-06T03:45:00+02:00;533000000
2019-06-06T03:46:00+02:00;463000000
2019-06-06T03:47:00+02:00;482000000
2019-06-06T03:48:00+02:00;459000000
2019-06-06T03:49:00+02:00;673000000
2019-06-06T03:50:00+02:00;787000000
2019-06-06T03:51:00+02:00;787000000
2019-06-06T03:52:00+02:00;573000000
2019-06-06T03:53:00+02:00;517000000
2019-06-06T03:54:00+02:00;518000000
2019-06-06T03:55:00+02:00;579000000
2019-06-06T03:56:00+02:00;550000000
2019-06-06T03:57:00+02:00;661000000
2019-06-06T03:58:00+02:00;509000000
2019-06-06T03:59:00+02:00;898000000
2019-06-06T04:00:00+02:00;539000000
2019-06-06T04:01:00+02:00;1468000000
2019-06-06T04:02:00+02:00;740000000
2019-06-06T04:03:00+02:00;550000000
2019-06-06T04:04:00+02:00;510000000
2019-06-06T04:05:00+02:00;543000000
2019-06-06T04:06:00+02:00;609000000
2019-06-06T04:07:00+02:00;708000000
2019-06-06T04:08:00+02:00;560000000
2019-06-06T04:09:00+02:00;467000000
2019-06-06T04:10:00+02:00;639000000
2019-06-06T04:11:00+02:00;639000000
2019-06-06T04:12:00+02:00;477000000
2019-06-06T04:13:00+02:00;750000000
2019-06-06T04:14:00+02:00;866000000
2019-06-06T04:15:00+02:00;523000000
2019-06-06T04:16:00+02:00;512000000
2019-06-06T04:17:00+02:00;589000000
2019-06-06T04:18:00+02:00;533000000
2019-06-06T04:19:00+02:00;636000000
2019-06-06T04:20:00+02:00;512000000
2019-06-06T04:21:00+02:00;608000000
2019-06-06T04:22:00+02:00;610000000
2019-06-06T04:23:00+02:00;495000000
2019-06-06T04:24:00+02:00;630000000
2019-06-06T04:25:00+02:00;484000000
2019-06-06T04:26:00+02:00;599000000
2019-06-06T04:27:00+02:00;476000000
2019-06-06T04:28:00+02:00;825000000
2019-06-06T04:29:00+02:00;653000000
2019-06-06T04:30:00+02:00;845000000
2019-06-06T04:31:00+02:00;423000000
2019-06-06T04:32:00+02:00;476000000
2019-06-06T04:33:00+02:00;481000000
2019-06-06T04:34:00+02:00;481000000
2019-06-06T04:35:00+02:00;551000000
2019-06-06T04:36:00+02:00;587000000
2019-06-06T04:37:00+02:00;745000000
2019-06-06T04:38:00+02:00;436000000
2019-06-06T04:39:00+02:00;539000000
2019-06-06T04:40:00+02:00;559000000
2019-06-06T04:41:00+02:00;571000000
2019-06-06T04:42:00+02:00;581000000
2019-06-06T04:43:00+02:00;610000000
2019-06-06T04:44:00+02:00;849000000
2019-06-06T04:45:00+02:00;579000000
2019-06-06T04:46:00+02:00;344000000
2019-06-06T04:47:00+02:00;528000000
2019-06-06T04:48:00+02:00;722000000
2019-06-06T04:49:00+02:00;489000000
2019-06-06T04:50:00+02:00;585000000
2019-06-06T04:51:00+02:00;606000000
2019-06-06T04:52:00+02:00;567000000
2019-06-06T04:53:00+02:00;567000000
2019-06-06T04:54:00+02:00;529000000
2019-06-06T04:55:00+02:00;671000000
2019-06-06T04:56:00+02:00;698000000
2019-06-06T04:57:00+02:00;598000000
2019-06-06T04:58:00+02:00;579000000
2019-06-06T04:59:00+02:00;805000000
2019-06-06T05:00:00+02:00;543000000
2019-06-06T05:01:00+02:00;707000000
2019-06-06T05:02:00+02:00;780000000
2019-06-06T05:03:00+02:00;655000000
2019-06-06T05:04:00+02:00;321000000
2019-06-06T05:05:00+02:00;543000000
2019-06-06T05:06:00+02:00;712000000
2019-06-06T05:07:00+02:00;462000000
2019-06-06T05:08:00+02:00;670000000
2019-06-06T05:09:00+02:00;481000000
2019-06-06T05:10:00+02:00;647000000
2019-06-06T05:11:00+02:00;647000000
2019-06-06T05:12:00+02:00;537000000
2019-06-06T05:13:00+02:00;566000000
2019-06-06T05:14:00+02:00;917000000
2019-06-06T05:15:00+02:00;742000000
2019-06-06T05:16:00+02:00;612000000
2019-06-06T05:17:00+02:00;554000000
2019-06-06T05:18:00+02:00;488000000
2019-06-06T05:19:00+02:00;554000000
2019-06-06T05:20:00+02:00;703000000
2019-06-06T05:21:00+02:00;761000000
2019-06-06T05:22:00+02:00;554000000
2019-06-06T05:23:00+02:00;502000000
2019-06-06T05:24:00+02:00;242000000
2019-06-06T05:25:00+02:00;389000000
2019-06-06T05:26:00+02:00;635000000
2019-06-06T05:27:00+02:00;550000000
2019-06-06T05:28:00+02:00;887000000
2019-06-06T05:29:00+02:00;513000000
2019-06-06T05:30:00+02:00;513000000
2019-06-06T05:31:00+02:00;571000000
2019-06-06T05:32:00+02:00;627000000
2019-06-06T05:33:00+02:00;540000000
2019-06-06T05:34:00+02:00;548000000
2019-06-06T05:35:00+02:00;533000000
2019-06-06T05:36:00+02:00;539000000
2019-06-06T05:37:00+02:00;635000000
2019-06-06T05:38:00+02:00;567000000
2019-06-06T05:39:00+02:00;637000000
2019-06-06T05:40:00+02:00;497000000
2019-06-06T05:41:00+02:00;580000000
2019-06-06T05:42:00+02:00;536000000
2019-06-06T05:43:00+02:00;539000000
2019-06-06T05:44:00+02:00;846000000
2019-06-06T05:45:00+02:00;612000000
2019-06-06T05:46:00+02:00;592000000
2019-06-06T05:47:00+02:00;324000000
2019-06-06T05:48:00+02:00;511000000
2019-06-06T05:49:00+02:00;500000000
2019-06-06T05:50:00+02:00;624000000
2019-06-06T05:51:00+02:00;624000000
2019-06-06T05:52:00+02:00;766000000
2019-06-06T05:53:00+02:00;600000000
2019-06-06T05:54:00+02:00;453000000
2019-06-06T05:55:00+02:00;550000000
2019-06-06T05:56:00+02:00;638000000
2019-06-06T05:57:00+02:00;456000000
2019-06-06T05:58:00+02:00;507000000
2019-06-06T05:59:00+02:00;1006000000
2019-06-06T06:00:00+02:00;757000000
2019-06-06T06:01:00+02:00;1467000000
2019-06-06T06:02:00+02:00;584000000
2019-06-06T06:03:00+02:00;456000000
2019-06-06T06:04:00+02:00;654000000
2019-06-06T06:05:00+02:00;669000000
2019-06-06T06:06:00+02:00;792000000
2019-06-06T06:07:00+02:00;431000000
2019-06-06T06:08:00+02:00;444000000
2019-06-06T06:09:00+02:00;544000000
2019-06-06T06:10:00+02:00;544000000
2019-06-06T06:11:00+02:00;502000000
2019-06-06T06:12:00+02:00;440000000
2019-06-06T06:13:00+02:00;715000000
2019-06-06T06:14:00+02:00;912000000
2019-06-06T06:15:00+02:00;438000000
2019-06-06T06:16:00+02:00;562000000
2019-06-06T06:17:00+02:00;478000000
2019-06-06T06:18:00+02:00;678000000
2019-06-06T06:19:00+02:00;534000000
2019-06-06T06:20:00+02:00;441000000
2019-06-06T06:21:00+02:00;551000000
2019-06-06T06:22:00+02:00;666000000
2019-06-06T06:23:00+02:00;1203000000
2019-06-06T06:24:00+02:00;563000000
2019-06-06T06:25:00+02:00;540000000
2019-06-06T06:26:00+02:00;522000000
2019-06-06T06:27:00+02:00;640000000
2019-06-06T06:28:00+02:00;799000000
2019-06-06T06:29:00+02:00;492000000
2019-06-06T06:30:00+02:00;706000000
2019-06-06T06:31:00+02:00;540000000
2019-06-06T06:32:00+02:00;540000000
2019-06-06T06:33:00+02:00;487000000
2019-06-06T06:34:00+02:00;497000000
2019-06-06T06:35:00+02:00;441000000
2019-06-06T06:36:00+02:00;634000000
2019-06-06T06:37:00+02:00;690000000
2019-06-06T06:38:00+02:00;575000000
2019-06-06T06:39:00+02:00;470000000
2019-06-06T06:40:00+02:00;509000000
2019-06-06T06:41:00+02:00;675000000
2019-06-06T06:42:00+02:00;485000000
2019-06-06T06:43:00+02:00;560000000
2019-06-06T06:44:00+02:00;874000000
2019-06-06T06:45:00+02:00;574000000
2019-06-06T06:46:00+02:00;608000000
2019-06-06T06:47:00+02:00;446000000
2019-06-06T06:48:00+02:00;493000000
2019-06-06T06:49:00+02:00;691000000
2019-06-06T06:50:00+02:00;560000000
2019-06-06T06:51:00+02:00;581000000
2019-06-06T06:52:00+02:00;426000000
2019-06-06T06:53:00+02:00;426000000
2019-06-06T06:54:00+02:00;507000000
2019-06-06T06:55:00+02:00;515000000
2019-06-06T06:56:00+02:00;587000000
2019-06-06T06:57:00+02:00;599000000
2019-06-06T06:58:00+02:00;488000000
2019-06-06T06:59:00+02:00;940000000
2019-06-06T07:00:00+02:00;435000000
2019-06-06T07:01:00+02:00;649000000
2019-06-06T07:02:00+02:00;600000000
2019-06-06T07:03:00+02:00;727000000
2019-06-06T07:04:00+02:00;713000000
2019-06-06T07:05:00+02:00;487000000
2019-06-06T07:06:00+02:00;610000000
2019-06-06T07:07:00+02:00;606000000
2019-06-06T07:08:00+02:00;458000000
2019-06-06T07:09:00+02:00;627000000
2019-06-06T07:10:00+02:00;725000000
2019-06-06T07:11:00+02:00;725000000
2019-06-06T07:12:00+02:00;509000000
2019-06-06T07:13:00+02:00;498000000
2019-06-06T07:14:00+02:00;836000000
2019-06-06T07:15:00+02:00;452000000
2019-06-06T07:16:00+02:00;555000000
2019-06-06T07:17:00+02:00;717000000
2019-06-06T07:18:00+02:00;579000000
2019-06-06T07:19:00+02:00;472000000
2019-06-06T07:20:00+02:00;447000000
2019-06-06T07:21:00+02:00;674000000
2019-06-06T07:22:00+02:00;598000000
2019-06-06T07:23:00+02:00;486000000
2019-06-06T07:24:00+02:00;461000000
2019-06-06T07:25:00+02:00;602000000
2019-06-06T07:26:00+02:00;519000000
2019-06-06T07:27:00+02:00;513000000
2019-06-06T07:28:00+02:00;849000000
2019-06-06T07:29:00+02:00;536000000
2019-06-06T07:30:00+02:00;536000000
2019-06-06T07:31:00+02:00;822000000
2019-06-06T07:32:00+02:00;475000000
2019-06-06T07:33:00+02:00;230000000
2019-06-06T07:34:00+02:00;485000000
2019-06-06T07:35:00+02:00;572000000
2019-06-06T07:36:00+02:00;743000000
2019-06-06T07:37:00+02:00;606000000
2019-06-06T07:38:00+02:00;564000000
2019-06-06T07:39:00+02:00;455000000
2019-06-06T07:40:00+02:00;563000000
2019-06-06T07:41:00+02:00;620000000
2019-06-06T07:42:00+02:00;468000000
2019-06-06T07:43:00+02:00;646000000
2019-06-06T07:44:00+02:00;551000000
2019-06-06T07:45:00+02:00;607000000
2019-06-06T07:46:00+02:00;458000000
2019-06-06T07:47:00+02:00;592000000
2019-06-06T07:48:00+02:00;490000000
2019-06-06T07:49:00+02:00;717000000
2019-06-06T07:50:00+02:00;586000000
2019-06-06T07:51:00+02:00;586000000
2019-06-06T07:52:00+02:00;489000000
2019-06-06T07:53:00+02:00;494000000
2019-06-06T07:54:00+02:00;519000000
2019-06-06T07:55:00+02:00;571000000
2019-06-06T07:56:00+02:00;682000000
2019-06-06T07:57:00+02:00;658000000
2019-06-06T07:58:00+02:00;482000000
2019-06-06T07:59:00+02:00;906000000
2019-06-06T08:00:00+02:00;578000000
2019-06-06T08:01:00+02:00;1524000000
2019-06-06T08:02:00+02:00;537000000
2019-06-06T08:03:00+02:00;650000000
2019-06-06T08:04:00+02:00;505000000
2019-06-06T08:05:00+02:00;574000000
2019-06-06T08:06:00+02:00;516000000
2019-06-06T08:07:00+02:00;483000000
2019-06-06T08:08:00+02:00;562000000
2019-06-06T08:09:00+02:00;665000000
2019-06-06T08:10:00+02:00;665000000
2019-06-06T08:11:00+02:00;544000000
2019-06-06T08:12:00+02:00;503000000
2019-06-06T08:13:00+02:00;521000000
2019-06-06T08:14:00+02:00;943000000
2019-06-06T08:15:00+02:00;639000000
2019-06-06T08:16:00+02:00;540000000
2019-06-06T08:17:00+02:00;441000000
2019-06-06T08:18:00+02:00;551000000
2019-06-06T08:19:00+02:00;553000000
2019-06-06T08:20:00+02:00;466000000
2019-06-06T08:21:00+02:00;715000000
2019-06-06T08:22:00+02:00;576000000
2019-06-06T08:23:00+02:00;527000000
2019-06-06T08:24:00+02:00;501000000
2019-06-06T08:25:00+02:00;592000000
2019-06-06T08:26:00+02:00;527000000
2019-06-06T08:27:00+02:00;680000000
2019-06-06T08:28:00+02:00;680000000
2019-06-06T08:29:00+02:00;928000000
2019-06-06T08:30:00+02:00;457000000
2019-06-06T08:31:00+02:00;585000000
2019-06-06T08:32:00+02:00;573000000
2019-06-06T08:33:00+02:00;683000000
2019-06-06T08:34:00+02:00;444000000
2019-06-06T08:35:00+02:00;500000000
2019-06-06T08:36:00+02:00;547000000
2019-06-06T08:37:00+02:00;282000000
2019-06-06T08:38:00+02:00;569000000
2019-06-06T08:39:00+02:00;584000000
2019-06-06T08:40:00+02:00;676000000
2019-06-06T08:41:00+02:00;605000000
2019-06-06T08:42:00+02:00;501000000
2019-06-06T08:43:00+02:00;903000000
2019-06-06T08:44:00+02:00;469000000
2019-06-06T08:45:00+02:00;632000000
2019-06-06T08:46:00+02:00;559000000
2019-06-06T08:47:00+02:00;559000000
2019-06-06T08:48:00+02:00;466000000
2019-06-06T08:49:00+02:00;501000000
2019-06-06T08:50:00+02:00;513000000
2019-06-06T08:51:00+02:00;660000000
2019-06-06T08:52:00+02:00;708000000
2019-06-06T08:53:00+02:00;469000000
2019-06-06T08:54:00+02:00;495000000
2019-06-06T08:55:00+02:00;570000000
2019-06-06T08:56:00+02:00;855000000
2019-06-06T08:57:00+02:00;563000000
2019-06-06T08:58:00+02:00;580000000
2019-06-06T08:59:00+02:00;819000000
2019-06-06T09:00:00+02:00;578000000
2019-06-06T09:01:00+02:00;613000000
2019-06-06T09:02:00+02:00;662000000
2019-06-06T09:03:00+02:00;545000000
2019-06-06T09:04:00+02:00;575000000
2019-06-06T09:05:00+02:00;575000000
2019-06-06T09:06:00+02:00;686000000
2019-06-06T09:07:00+02:00;559000000
2019-06-06T09:08:00+02:00;1307000000
2019-06-06T09:09:00+02:00;762000000
2019-06-06T09:10:00+02:00;655000000
2019-06-06T09:11:00+02:00;617000000
2019-06-06T09:12:00+02:00;515000000
2019-06-06T09:13:00+02:00;477000000
2019-06-06T09:14:00+02:00;1068000000
2019-06-06T09:15:00+02:00;730000000
2019-06-06T09:16:00+02:00;676000000
2019-06-06T09:17:00+02:00;486000000
2019-06-06T09:18:00+02:00;504000000
2019-06-06T09:19:00+02:00;509000000
2019-06-06T09:20:00+02:00;625000000
2019-06-06T09:21:00+02:00;634000000
2019-06-06T09:22:00+02:00;460000000
2019-06-06T09:23:00+02:00;601000000
2019-06-06T09:24:00+02:00;601000000
2019-06-06T09:25:00+02:00;1035000000
2019-06-06T09:26:00+02:00;751000000
2019-06-06T09:27:00+02:00;529000000
2019-06-06T09:28:00+02:00;502000000
2019-06-06T09:29:00+02:00;984000000
2019-06-06T09:30:00+02:00;634000000
2019-06-06T09:31:00+02:00;577000000
2019-06-06T09:32:00+02:00;601000000
2019-06-06T09:33:00+02:00;692000000
2019-06-06T09:34:00+02:00;602000000
2019-06-06T09:35:00+02:00;560000000
2019-06-06T09:36:00+02:00;639000000
2019-06-06T09:37:00+02:00;638000000
2019-06-06T09:38:00+02:00;525000000
2019-06-06T09:39:00+02:00;618000000
2019-06-06T09:40:00+02:00;586000000
2019-06-06T09:41:00+02:00;584000000
2019-06-06T09:42:00+02:00;689000000
2019-06-06T09:43:00+02:00;962000000
2019-06-06T09:44:00+02:00;962000000
2019-06-06T09:45:00+02:00;524000000
2019-06-06T09:46:00+02:00;608000000
2019-06-06T09:47:00+02:00;474000000
2019-06-06T09:48:00+02:00;564000000
2019-06-06T09:49:00+02:00;553000000
2019-06-06T09:50:00+02:00;550000000
2019-06-06T09:51:00+02:00;567000000
2019-06-06T09:52:00+02:00;567000000
2019-06-06T09:53:00+02:00;596000000
2019-06-06T09:54:00+02:00;691000000
2019-06-06T09:55:00+02:00;635000000
2019-06-06T09:56:00+02:00;638000000
2019-06-06T09:57:00+02:00;592000000
2019-06-06T09:58:00+02:00;1033000000
2019-06-06T09:59:00+02:00;494000000
2019-06-06T10:00:00+02:00;1654000000
2019-06-06T10:01:00+02:00;618000000
2019-06-06T10:02:00+02:00;552000000
2019-06-06T10:03:00+02:00;574000000
2019-06-06T10:04:00+02:00;574000000
2019-06-06T10:05:00+02:00;481000000
2019-06-06T10:06:00+02:00;677000000
2019-06-06T10:07:00+02:00;567000000
2019-06-06T10:08:00+02:00;623000000
2019-06-06T10:09:00+02:00;486000000
2019-06-06T10:10:00+02:00;491000000
2019-06-06T10:11:00+02:00;565000000
2019-06-06T10:12:00+02:00;609000000
2019-06-06T10:13:00+02:00;713000000
2019-06-06T10:14:00+02:00;975000000
2019-06-06T10:15:00+02:00;447000000
2019-06-06T10:16:00+02:00;677000000
2019-06-06T10:17:00+02:00;559000000
2019-06-06T10:18:00+02:00;623000000
2019-06-06T10:19:00+02:00;489000000
2019-06-06T10:20:00+02:00;611000000
2019-06-06T10:21:00+02:00;660000000
2019-06-06T10:22:00+02:00;534000000
2019-06-06T10:23:00+02:00;534000000
2019-06-06T10:24:00+02:00;600000000
2019-06-06T10:25:00+02:00;534000000
2019-06-06T10:26:00+02:00;606000000
2019-06-06T10:27:00+02:00;555000000
2019-06-06T10:28:00+02:00;632000000
2019-06-06T10:29:00+02:00;1269000000
2019-06-06T10:30:00+02:00;582000000
2019-06-06T10:31:00+02:00;873000000
2019-06-06T10:32:00+02:00;570000000
2019-06-06T10:33:00+02:00;513000000
2019-06-06T10:34:00+02:00;506000000
2019-06-06T10:35:00+02:00;585000000
2019-06-06T10:36:00+02:00;577000000
2019-06-06T10:37:00+02:00;481000000
2019-06-06T10:38:00+02:00;448000000
2019-06-06T10:39:00+02:00;215000000
2019-06-06T10:40:00+02:00;688000000
2019-06-06T10:41:00+02:00;688000000
2019-06-06T10:42:00+02:00;723000000
2019-06-06T10:43:00+02:00;498000000
2019-06-06T10:44:00+02:00;1012000000
2019-06-06T10:45:00+02:00;484000000
2019-06-06T10:46:00+02:00;683000000
2019-06-06T10:47:00+02:00;548000000
2019-06-06T10:48:00+02:00;681000000
2019-06-06T10:49:00+02:00;625000000
2019-06-06T10:50:00+02:00;440000000
2019-06-06T10:51:00+02:00;658000000
2019-06-06T10:52:00+02:00;601000000
2019-06-06T10:53:00+02:00;636000000
2019-06-06T10:54:00+02:00;473000000
2019-06-06T10:55:00+02:00;625000000
2019-06-06T10:56:00+02:00;522000000
2019-06-06T10:57:00+02:00;460000000
2019-06-06T10:58:00+02:00;1018000000
2019-06-06T10:59:00+02:00;720000000
2019-06-06T11:00:00+02:00;720000000
2019-06-06T11:01:00+02:00;738000000
2019-06-06T11:02:00+02:00;583000000
2019-06-06T11:03:00+02:00;491000000
2019-06-06T11:04:00+02:00;591000000
