Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-09-09T03:16:00+02:00;2753000000;75773247488;840192;317440;1
2019-09-09T03:18:00+02:00;2098500000;75820957696;801792;322048;1
2019-09-09T03:20:00+02:00;2803500000;75830919168;2952192;223666688;1
2019-09-09T03:22:00+02:00;1806000000;75789500416;790016;330752;1
2019-09-09T03:24:00+02:00;1968000000;75787927552;3073024;232488448;1
2019-09-09T03:26:00+02:00;3353000000;75800510464;870912;409088;1
2019-09-09T03:28:00+02:00;1870000000;75777441792;731648;254976;1
2019-09-09T03:30:00+02:00;2808500000;75776393216;3207168;234020864;1
2019-09-09T03:32:00+02:00;2296500000;75817287680;802816;346112;1
2019-09-09T03:34:00+02:00;3534000000;75828822016;2693120;220937728;1
2019-09-09T03:36:00+02:00;2614500000;75807326208;841216;333824;1
2019-09-09T03:38:00+02:00;1660500000;75761713152;1260032;320512;1
2019-09-09T03:40:00+02:00;2795000000;75771674624;2965504;225824256;1
2019-09-09T03:42:00+02:00;2464500000;75861327872;1047552;517632;1
2019-09-09T03:44:00+02:00;2697000000;75796840448;8864256;224841728;1
2019-09-09T03:46:00+02:00;2335000000;75751751680;846848;406528;1
2019-09-09T03:48:00+02:00;2236500000;75776917504;869888;310272;1
2019-09-09T03:50:00+02:00;3027000000;75794743296;3164672;235533824;1
2019-09-09T03:52:00+02:00;2284500000;75777966080;858112;247808;1
2019-09-09T03:54:00+02:00;2560000000;75749654528;3149824;237007872;1
2019-09-09T03:56:00+02:00;3290500000;75765383168;793088;362496;1
2019-09-09T03:58:00+02:00;2109000000;75818860544;798720;323072;1
2019-09-09T04:00:00+02:00;3528000000;75808374784;3017728;235956736;1
2019-09-09T04:02:00+02:00;2044000000;75807326208;896512;316928;1
2019-09-09T04:04:00+02:00;2786500000;75762761728;2978816;236700672;1
2019-09-09T04:06:00+02:00;2280000000;75788976128;902144;1023488;1
2019-09-09T04:08:00+02:00;2002500000;75783208960;797696;308224;1
2019-09-09T04:10:00+02:00;2453000000;75740217344;2936320;237980160;1
2019-09-09T04:12:00+02:00;2520500000;75779014656;866816;440832;1
2019-09-09T04:14:00+02:00;2697500000;75781111808;2983424;227756032;1
2019-09-09T04:16:00+02:00;1994500000;75763810304;886272;569856;1
2019-09-09T04:18:00+02:00;1594500000;75731828736;796160;246784;1
2019-09-09T04:20:00+02:00;3376000000;75760140288;2690048;218795008;1
2019-09-09T04:22:00+02:00;2476500000;75842977792;905216;365568;1
2019-09-09T04:24:00+02:00;3498000000;75793694720;2714624;221399552;1
2019-09-09T04:26:00+02:00;1910000000;75770101760;1097216;498176;1
2019-09-09T04:28:00+02:00;2321000000;75779538944;890880;268288;1
2019-09-09T04:30:00+02:00;3098500000;75794743296;2949120;218939392;1
2019-09-09T04:32:00+02:00;2398000000;75808374784;1239552;328704;1
2019-09-09T04:34:00+02:00;2501000000;75745460224;2803200;223216128;1
2019-09-09T04:36:00+02:00;2172500000;75748605952;792064;361472;1
2019-09-09T04:38:00+02:00;2171000000;75782160384;831488;237568;1
2019-09-09T04:40:00+02:00;2897000000;75837210624;2839552;223581696;1
2019-09-09T04:42:00+02:00;2187000000;75812044800;973312;296960;1
2019-09-09T04:44:00+02:00;2769000000;75760140288;8859136;210947584;1
2019-09-09T04:46:00+02:00;2456000000;75780587520;927232;392704;1
2019-09-09T04:48:00+02:00;2251000000;75856084992;791040;238080;1
2019-09-09T04:50:00+02:00;3462000000;75759091712;2860544;219881472;1
2019-09-09T04:52:00+02:00;2229500000;75789500416;788480;243200;1
2019-09-09T04:54:00+02:00;3065500000;75794743296;2860544;225737728;1
2019-09-09T04:56:00+02:00;2811500000;75829346304;778752;386048;1
2019-09-09T04:58:00+02:00;2514000000;75739168768;777728;259584;1
2019-09-09T05:00:00+02:00;2532000000;75737595904;2982400;226473472;1
2019-09-09T05:02:00+02:00;3159000000;75841929216;956416;389120;1
2019-09-09T05:04:00+02:00;2077500000;75816239104;3183104;211407360;1
2019-09-09T05:06:00+02:00;2969500000;75726061568;902656;525312;1
2019-09-09T05:08:00+02:00;2131500000;75754373120;848896;188416;1
2019-09-09T05:10:00+02:00;2329500000;75793694720;2788352;217146368;1
2019-09-09T05:12:00+02:00;2803500000;75803131904;817152;313344;1
2019-09-09T05:14:00+02:00;2040000000;75761713152;3002368;226603008;1
2019-09-09T05:16:00+02:00;3429500000;75785830400;857088;345088;1
2019-09-09T05:18:00+02:00;2600500000;75790024704;874496;241152;1
2019-09-09T05:20:00+02:00;3506000000;75808899072;2849280;227760128;1
2019-09-09T05:22:00+02:00;2383500000;75747557376;860672;326656;1
2019-09-09T05:24:00+02:00;1917000000;75765383168;4360704;228107776;1
2019-09-09T05:26:00+02:00;2736000000;75785830400;799232;1394176;1
2019-09-09T05:28:00+02:00;2706500000;75800510464;794624;205824;1
2019-09-09T05:30:00+02:00;2634000000;75771674624;3253248;227035136;1
2019-09-09T05:32:00+02:00;2370000000;75745984512;822784;300544;1
2019-09-09T05:34:00+02:00;1870500000;75787927552;1373184;20091904;1
2019-09-09T05:36:00+02:00;2795000000;75823579136;1134080;288256;1
2019-09-09T05:38:00+02:00;2660500000;75804180480;1583616;564224;1
2019-09-09T05:40:00+02:00;2798000000;75805753344;1205760;20707328;1
2019-09-09T05:42:00+02:00;2613000000;75787403264;919552;430080;1
2019-09-09T05:44:00+02:00;2838000000;75791073280;1575936;19352576;1
2019-09-09T05:46:00+02:00;2838000000;75803131904;967680;288768;1
2019-09-09T05:48:00+02:00;2758500000;75750703104;849920;670720;1
2019-09-09T05:50:00+02:00;2447500000;75777441792;1364480;19188736;1
2019-09-09T05:52:00+02:00;2296000000;75813617664;920064;323584;1
2019-09-09T05:54:00+02:00;1971500000;75787403264;1336832;401920;1
2019-09-09T05:56:00+02:00;2349000000;75750178816;1028608;18371072;1
2019-09-09T05:58:00+02:00;2261500000;75764334592;977920;313856;1
2019-09-09T06:00:00+02:00;2558000000;75826724864;1821696;18134016;1
2019-09-09T06:02:00+02:00;2511000000;75782160384;843776;345600;1
2019-09-09T06:04:00+02:00;1732500000;75753848832;1141760;368640;1
2019-09-09T06:06:00+02:00;3064500000;75773771776;975360;19224064;1
2019-09-09T06:08:00+02:00;2415500000;75787403264;1300480;2083328;1
2019-09-09T06:10:00+02:00;3456000000;75790548992;1552384;17084416;1
2019-09-09T06:12:00+02:00;1913500000;75738644480;835072;422400;1
2019-09-09T06:14:00+02:00;3046500000;75750178816;1612800;386048;1
2019-09-09T06:16:00+02:00;2856000000;75778490368;1053696;17059840;1
2019-09-09T06:18:00+02:00;2242000000;75788976128;740352;239616;1
2019-09-09T06:20:00+02:00;2625000000;75769577472;1374208;17009664;1
2019-09-09T06:22:00+02:00;2093500000;75750703104;885760;276480;1
2019-09-09T06:24:00+02:00;1819000000;75762237440;985088;367104;1
2019-09-09T06:26:00+02:00;2256000000;75816763392;997888;15990272;1
2019-09-09T06:28:00+02:00;2238000000;75779014656;928768;388608;1
2019-09-09T06:30:00+02:00;2219000000;75775344640;1299456;15749120;1
2019-09-09T06:32:00+02:00;2707500000;75807850496;900096;282624;1
2019-09-09T06:34:00+02:00;2836000000;75826724864;1202176;480256;1
2019-09-09T06:36:00+02:00;2542500000;75763810304;976896;14991360;1
2019-09-09T06:38:00+02:00;3510500000;75743363072;888320;420864;1
2019-09-09T06:40:00+02:00;2697000000;75768528896;1496576;15033344;1
2019-09-09T06:42:00+02:00;2667500000;75808899072;981504;318464;1
2019-09-09T06:44:00+02:00;2489000000;75721867264;1362432;383488;1
2019-09-09T06:46:00+02:00;2075500000;75752800256;1117696;14249472;1
2019-09-09T06:48:00+02:00;2431500000;75793694720;826368;320000;1
2019-09-09T06:50:00+02:00;2016500000;75823054848;1402880;14226432;1
2019-09-09T06:52:00+02:00;2029000000;75753324544;926720;295936;1
2019-09-09T06:54:00+02:00;2723000000;75769577472;1395712;396288;1
2019-09-09T06:56:00+02:00;2159500000;75814666240;1085440;13626880;1
2019-09-09T06:58:00+02:00;3160000000;75842453504;1019392;1440768;1
2019-09-09T07:00:00+02:00;2615500000;75736023040;1277952;13316608;1
2019-09-09T07:02:00+02:00;3048500000;75768004608;987136;302592;1
2019-09-09T07:04:00+02:00;2905500000;75791073280;1271808;375808;1
2019-09-09T07:06:00+02:00;3142500000;75801034752;982528;12994048;1
2019-09-09T07:08:00+02:00;1964500000;75760664576;1041408;2452480;1
2019-09-09T07:10:00+02:00;2783500000;75751751680;1630208;12468736;1
2019-09-09T07:12:00+02:00;2437000000;75785306112;1010688;348672;1
2019-09-09T07:14:00+02:00;2727500000;75829870592;1408512;417280;1
2019-09-09T07:16:00+02:00;2188000000;75801034752;1065984;12172800;1
2019-09-09T07:18:00+02:00;2006500000;75754373120;893440;275456;1
2019-09-09T07:20:00+02:00;2903500000;75785306112;1512448;11833344;1
2019-09-09T07:22:00+02:00;2430000000;75824627712;991232;251392;1
2019-09-09T07:24:00+02:00;2650500000;75782160384;1238016;446976;1
2019-09-09T07:26:00+02:00;1814000000;75742838784;982016;11090944;1
2019-09-09T07:28:00+02:00;3061000000;75773771776;945664;410112;1
2019-09-09T07:30:00+02:00;3523000000;75799986176;1218048;12011520;1
2019-09-09T07:32:00+02:00;3086000000;75764858880;960000;400896;1
2019-09-09T07:34:00+02:00;2390500000;75742838784;1314816;359424;1
2019-09-09T07:36:00+02:00;2707000000;75839307776;979968;10848768;1
2019-09-09T07:38:00+02:00;2146500000;75776393216;945152;333824;1
2019-09-09T07:40:00+02:00;2646000000;75798937600;1614848;10140672;1
2019-09-09T07:42:00+02:00;2203500000;75771150336;1272832;378880;1
2019-09-09T07:44:00+02:00;3066000000;75809947648;1579008;369152;1
2019-09-09T07:46:00+02:00;2140500000;75817811968;1050112;27428352;1
2019-09-09T07:48:00+02:00;1932000000;75804704768;835584;285696;1
2019-09-09T07:50:00+02:00;2489000000;75767480320;1979392;22474752;1
2019-09-09T07:52:00+02:00;2809500000;75747557376;1006592;329216;1
2019-09-09T07:54:00+02:00;2862500000;75779538944;2103808;337408;1
2019-09-09T07:56:00+02:00;3013000000;75740741632;1106944;25041920;1
2019-09-09T07:58:00+02:00;1799500000;75716624384;858624;306176;1
2019-09-09T08:00:00+02:00;3405000000;75745460224;1753088;21210624;1
2019-09-09T08:02:00+02:00;2559000000;75791073280;1051136;365568;1
2019-09-09T08:04:00+02:00;2589500000;75792121856;1274880;410624;1
2019-09-09T08:06:00+02:00;1915000000;75742314496;1052160;23690240;1
2019-09-09T08:08:00+02:00;2495500000;75776393216;1089536;2615808;1
2019-09-09T08:10:00+02:00;2216500000;75805229056;1515008;24097792;1
2019-09-09T08:12:00+02:00;2523500000;75824103424;980992;386048;1
2019-09-09T08:14:00+02:00;2076000000;75730780160;1391616;412672;1
2019-09-09T08:16:00+02:00;2900500000;75762237440;1057280;24251392;1
2019-09-09T08:18:00+02:00;2499500000;75773771776;1025024;431616;1
2019-09-09T08:20:00+02:00;2938500000;75810996224;1642496;23270400;1
2019-09-09T08:22:00+02:00;3128000000;75721867264;950272;350208;1
2019-09-09T08:24:00+02:00;1919000000;75743887360;954368;367104;1
2019-09-09T08:26:00+02:00;3815500000;75771150336;856064;366592;1
2019-09-09T08:28:00+02:00;2252500000;75829346304;795648;344576;1
2019-09-09T08:30:00+02:00;2171500000;75722915840;1474048;434688;1
2019-09-09T08:32:00+02:00;2384000000;75768004608;944128;298496;1
2019-09-09T08:34:00+02:00;2198500000;75791073280;1136640;325120;1
2019-09-09T08:36:00+02:00;3005500000;75818336256;887296;353792;1
2019-09-09T08:38:00+02:00;2221500000;75755421696;884224;302080;1
2019-09-09T08:40:00+02:00;2614000000;75755421696;954368;267264;1
2019-09-09T08:42:00+02:00;2409000000;75775868928;943104;499712;1
2019-09-09T08:44:00+02:00;2176000000;75817287680;810496;274432;1
2019-09-09T08:46:00+02:00;2880500000;75712430080;1072128;269312;1
2019-09-09T08:48:00+02:00;2855500000;75761713152;708608;302592;1
2019-09-09T08:50:00+02:00;3066000000;75766431744;861184;284672;1
2019-09-09T08:52:00+02:00;3148500000;75815190528;968704;282112;1
2019-09-09T08:54:00+02:00;2552000000;75809423360;1272832;843776;1
2019-09-09T08:56:00+02:00;2271500000;75762237440;960000;308736;1
2019-09-09T08:58:00+02:00;2133500000;75792646144;866816;482816;1
2019-09-09T09:00:00+02:00;3205000000;75826724864;899584;309248;1
2019-09-09T09:02:00+02:00;2434000000;75804704768;966144;360448;1
2019-09-09T09:04:00+02:00;1918500000;75737071616;800256;292352;1
2019-09-09T09:06:00+02:00;3046500000;75759091712;969728;1991168;1
2019-09-09T09:08:00+02:00;2583500000;75806277632;1602048;466432;1
2019-09-09T09:10:00+02:00;2880000000;75747033088;857088;280064;1
2019-09-09T09:12:00+02:00;2388000000;75722391552;872448;395264;1
2019-09-09T09:14:00+02:00;2229000000;75766956032;929280;313856;1
2019-09-09T09:16:00+02:00;4044500000;75779538944;828928;316416;1
2019-09-09T09:18:00+02:00;2401000000;75816763392;847360;289280;1
2019-09-09T09:20:00+02:00;3071500000;75742838784;813568;342016;1
2019-09-09T09:22:00+02:00;2026000000;75759616000;727040;293888;1
2019-09-09T09:24:00+02:00;2425000000;75791597568;858624;326144;1
2019-09-09T09:26:00+02:00;3218000000;75831967744;984576;330240;1
2019-09-09T09:28:00+02:00;2234000000;75761713152;898048;457728;1
2019-09-09T09:30:00+02:00;2629500000;75761188864;2136576;332288;1
2019-09-09T09:32:00+02:00;2235000000;75779538944;1082880;949760;1
2019-09-09T09:34:00+02:00;2756500000;75827249152;825344;299520;1
2019-09-09T09:36:00+02:00;2689000000;75725012992;902656;363520;1
2019-09-09T09:38:00+02:00;2318000000;75735498752;960000;286208;1
2019-09-09T09:40:00+02:00;3380000000;75781111808;905216;493056;1
2019-09-09T09:42:00+02:00;3407000000;75775868928;1323520;366080;1
2019-09-09T09:44:00+02:00;3698500000;75711381504;797184;303616;1
2019-09-09T09:46:00+02:00;2280500000;75750178816;1092096;292864;1
2019-09-09T09:48:00+02:00;2609500000;75774820352;970240;358912;1
2019-09-09T09:50:00+02:00;3027000000;75783733248;930816;391680;1
2019-09-09T09:52:00+02:00;2223000000;75736023040;995840;338432;1
2019-09-09T09:54:00+02:00;2860000000;75739693056;1018880;328192;1
2019-09-09T09:56:00+02:00;2473000000;75773771776;924672;321024;1
2019-09-09T09:58:00+02:00;2115500000;75728158720;894976;320512;1
2019-09-09T10:00:00+02:00;3055000000;75698274304;851456;342016;1
2019-09-09T10:02:00+02:00;3012000000;75782684672;982016;310784;1
2019-09-09T10:04:00+02:00;2759500000;75760140288;960000;291328;1
2019-09-09T10:06:00+02:00;3039000000;75772723200;1040384;2062848;1
2019-09-09T10:08:00+02:00;2329000000;75729731584;1550848;459264;1
2019-09-09T10:10:00+02:00;3466000000;75761188864;1323520;633856;1
2019-09-09T10:12:00+02:00;2637000000;75776917504;1283584;309760;1
2019-09-09T10:14:00+02:00;3368500000;75771150336;1368064;363520;1
2019-09-09T10:16:00+02:00;2224000000;75726061568;960512;253440;1
2019-09-09T10:18:00+02:00;2386500000;75759091712;961536;347648;1
2019-09-09T10:20:00+02:00;3016500000;75759091712;1042432;275456;1
2019-09-09T10:22:00+02:00;2541000000;75815190528;859136;397312;1
2019-09-09T10:24:00+02:00;2700000000;75691458560;952320;353280;1
2019-09-09T10:26:00+02:00;2420000000;75730255872;904704;261632;1
2019-09-09T10:28:00+02:00;2278500000;75765383168;877568;328704;1
2019-09-09T10:30:00+02:00;3342000000;75779014656;1264128;300544;1
2019-09-09T10:32:00+02:00;1983500000;75727110144;1126400;393216;1
2019-09-09T10:34:00+02:00;3257500000;75741265920;1110016;296448;1
2019-09-09T10:36:00+02:00;2464000000;75768528896;814592;263680;1
2019-09-09T10:38:00+02:00;3072000000;75793170432;888320;257536;1
2019-09-09T10:40:00+02:00;2801500000;75722391552;1162752;507392;1
2019-09-09T10:42:00+02:00;2501000000;75795791872;885248;394240;1
2019-09-09T10:44:00+02:00;2962500000;75759091712;1103872;257536;1
2019-09-09T10:46:00+02:00;2357000000;75782160384;963072;330752;1
2019-09-09T10:48:00+02:00;2374000000;75765907456;964096;577536;1
2019-09-09T10:50:00+02:00;2942500000;75721867264;1691136;314880;1
2019-09-09T10:52:00+02:00;2288500000;75788976128;1199616;305664;1
2019-09-09T10:54:00+02:00;3009500000;75833540608;1207808;262656;1
2019-09-09T10:56:00+02:00;1900000000;75709808640;1035264;367104;1
2019-09-09T10:58:00+02:00;1921000000;75711381504;835584;266240;1
2019-09-09T11:00:00+02:00;3791500000;75756994560;1107456;321024;1
2019-09-09T11:02:00+02:00;2340000000;75827249152;1008640;309248;1
2019-09-09T11:04:00+02:00;3768000000;75743363072;1658368;280576;1
2019-09-09T11:06:00+02:00;2099000000;75737071616;971264;416768;1
2019-09-09T11:08:00+02:00;2543500000;75801559040;1578496;534016;1
2019-09-09T11:10:00+02:00;3294000000;75786878976;1085440;289280;1
2019-09-09T11:12:00+02:00;2548500000;75764858880;992768;419328;1
2019-09-09T11:14:00+02:00;2065500000;75736023040;1069568;260096;1
2019-09-09T11:16:00+02:00;3005500000;75732877312;956416;216576;1
2019-09-09T11:18:00+02:00;2300000000;75786878976;923136;252416;1
2019-09-09T11:20:00+02:00;2856000000;75759616000;1377280;231936;1
2019-09-09T11:22:00+02:00;2338500000;75765907456;802816;284160;1
2019-09-09T11:24:00+02:00;1938000000;75754897408;1310720;325120;1
2019-09-09T11:26:00+02:00;3774500000;75779538944;818688;567808;1
2019-09-09T11:28:00+02:00;2501000000;75799461888;960000;300032;1
2019-09-09T11:30:00+02:00;3496500000;75745460224;1379328;801792;1
2019-09-09T11:32:00+02:00;2551000000;75779538944;1071616;351232;1
2019-09-09T11:34:00+02:00;2749000000;75792121856;1109504;1556992;1
2019-09-09T11:36:00+02:00;3671500000;75756470272;872448;331264;1
2019-09-09T11:38:00+02:00;2290500000;75693031424;906752;282112;1
2019-09-09T11:40:00+02:00;2973500000;75735498752;937472;260096;1
2019-09-09T11:42:00+02:00;2881000000;75743887360;1111040;356864;1
2019-09-09T11:44:00+02:00;2340000000;75739168768;1092096;339968;1
2019-09-09T11:46:00+02:00;2918500000;75713478656;1049088;360960;1
2019-09-09T11:48:00+02:00;2240000000;75729731584;919552;349184;1
2019-09-09T11:50:00+02:00;2577500000;75754373120;3248128;223609856;1
2019-09-09T11:52:00+02:00;2442000000;75737595904;912896;330240;1
2019-09-09T11:54:00+02:00;2789500000;75717672960;3124736;225927680;1
2019-09-09T11:56:00+02:00;3179000000;75752800256;956928;389632;1
2019-09-09T11:58:00+02:00;3308000000;75783733248;929792;258048;1
2019-09-09T12:00:00+02:00;2937500000;75774820352;8671232;158328320;1
2019-09-09T12:02:00+02:00;2359000000;75695128576;1010176;352256;1
2019-09-09T12:04:00+02:00;2008000000;75708760064;3069440;226739712;1
2019-09-09T12:06:00+02:00;3631500000;75796316160;992256;2167296;1
2019-09-09T12:08:00+02:00;2552000000;75776917504;1000448;341504;1
2019-09-09T12:10:00+02:00;2656000000;75706662912;3042816;228243968;1
2019-09-09T12:12:00+02:00;2391000000;75721867264;795648;369152;1
2019-09-09T12:14:00+02:00;2255000000;75729731584;3304960;226918912;1
2019-09-09T12:16:00+02:00;3215500000;75758043136;999936;507392;1
2019-09-09T12:18:00+02:00;2060500000;75729207296;930304;349696;1
2019-09-09T12:20:00+02:00;3382500000;75710332928;3099648;228489216;1
2019-09-09T12:22:00+02:00;2415500000;75739168768;894464;326144;1
2019-09-09T12:24:00+02:00;3049000000;75758567424;2930688;221643264;1
2019-09-09T12:26:00+02:00;3274500000;75760664576;861696;467968;1
2019-09-09T12:28:00+02:00;2331500000;75716624384;881664;381952;1
2019-09-09T12:30:00+02:00;2816500000;75721342976;3355136;230012928;1
2019-09-09T12:32:00+02:00;2395500000;75750703104;885248;330752;1
2019-09-09T12:34:00+02:00;2021500000;75761713152;2991616;223362048;1
2019-09-09T12:36:00+02:00;2938500000;75716100096;924160;380416;1
2019-09-09T12:38:00+02:00;2142500000;75754897408;956416;412672;1
2019-09-09T12:40:00+02:00;3022000000;75790024704;2966528;215780352;1
2019-09-09T12:42:00+02:00;1984500000;75701944320;1098240;372736;1
2019-09-09T12:44:00+02:00;3341000000;75722391552;9122816;221908992;1
2019-09-09T12:46:00+02:00;2406500000;75760140288;994304;754176;1
2019-09-09T12:48:00+02:00;3055000000;75761713152;917504;280064;1
2019-09-09T12:50:00+02:00;2861000000;75711381504;3114496;232209408;1
2019-09-09T12:52:00+02:00;2892500000;75709808640;849920;306176;1
2019-09-09T12:54:00+02:00;3007500000;75732877312;3177472;233000448;1
2019-09-09T12:56:00+02:00;2267500000;75756470272;868352;463360;1
