Time;dsi-openmanage: CPU usage;IF-MSSQL-TESTS: CPU usage;PCT-QRC-TEAM: CPU usage;MATEIS-CHIMITHEQUE: CPU usage;MSIF2018-WEB: CPU usage;MSIF2018-MID: CPU usage;CETHIL-FLEXLM2: CPU usage;HEBERGEMENTS: CPU usage;MOUVINSA-PRIV: CPU usage;MOUVINSA: CPU usage;TC-NET3: CPU usage
2019-06-06T12:33:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T12:34:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T12:35:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T12:36:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T12:37:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T12:38:00+02:00;74000000;0;0;241000000;0;0;0;0;0;0;18000000
2019-06-06T12:39:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T12:40:00+02:00;55000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T12:41:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T12:42:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
