Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-09-08T05:30:00+02:00;2152000000;75548327936;1625088;21530624;1
2019-09-08T05:32:00+02:00;2914500000;75602329600;847360;313344;1
2019-09-08T05:34:00+02:00;1933000000;75504812032;1531904;413696;1
2019-09-08T05:36:00+02:00;2122500000;75522113536;979456;21143040;1
2019-09-08T05:38:00+02:00;3176500000;75615436800;819712;261632;1
2019-09-08T05:40:00+02:00;2681000000;75559862272;1762816;20567552;1
2019-09-08T05:42:00+02:00;2664000000;75497472000;926720;450048;1
2019-09-08T05:44:00+02:00;1903000000;75523686400;1521664;382976;1
2019-09-08T05:46:00+02:00;3254000000;75591319552;1222656;20428288;1
2019-09-08T05:48:00+02:00;1968000000;75554619392;863744;449024;1
2019-09-08T05:50:00+02:00;2539000000;75520540672;2009600;19772928;1
2019-09-08T05:52:00+02:00;2339000000;75517394944;838656;385024;1
2019-09-08T05:54:00+02:00;1960000000;75567202304;2440704;437248;1
2019-09-08T05:56:00+02:00;3029000000;75576639488;1072128;17846784;1
2019-09-08T05:58:00+02:00;2145000000;75556192256;904704;385536;1
2019-09-08T06:00:00+02:00;2932500000;75542560768;1468928;18752512;1
2019-09-08T06:02:00+02:00;3022500000;75598659584;960000;1731072;1
2019-09-08T06:04:00+02:00;2003500000;75548852224;1561600;372224;1
2019-09-08T06:06:00+02:00;3596000000;75518443520;1013248;18527232;1
2019-09-08T06:08:00+02:00;2381000000;75651088384;5959168;7026176;1
2019-09-08T06:10:00+02:00;3046500000;75639029760;1977856;18287104;1
2019-09-08T06:12:00+02:00;2378000000;75554095104;836608;416256;1
2019-09-08T06:14:00+02:00;1866500000;75504287744;1472000;440832;1
2019-09-08T06:16:00+02:00;3098000000;75518967808;912896;17635840;1
2019-09-08T06:18:00+02:00;2285000000;75578212352;882176;271360;1
2019-09-08T06:20:00+02:00;2590500000;75570872320;1904640;17583616;1
2019-09-08T06:22:00+02:00;2060000000;75519492096;853504;358400;1
2019-09-08T06:24:00+02:00;2007000000;75535220736;1631232;776192;1
2019-09-08T06:26:00+02:00;3055000000;75578212352;1035776;16701440;1
2019-09-08T06:28:00+02:00;2422500000;75612815360;842752;400896;1
2019-09-08T06:30:00+02:00;2357500000;75510579200;2126336;16631808;1
2019-09-08T06:32:00+02:00;2973500000;75518443520;902144;675840;1
2019-09-08T06:34:00+02:00;2400000000;75551997952;1789952;382976;1
2019-09-08T06:36:00+02:00;3490500000;75598659584;946176;16174080;1
2019-09-08T06:38:00+02:00;1909500000;75549376512;872448;322560;1
2019-09-08T06:40:00+02:00;2606500000;75523162112;1860608;16175616;1
2019-09-08T06:42:00+02:00;1915000000;75545706496;877056;423424;1
2019-09-08T06:44:00+02:00;2062500000;75571396608;1875456;442880;1
2019-09-08T06:46:00+02:00;2907000000;75519492096;1157632;15156736;1
2019-09-08T06:48:00+02:00;1893000000;75562483712;860672;302080;1
2019-09-08T06:50:00+02:00;2205500000;75559337984;1236992;330752;1
2019-09-08T06:52:00+02:00;2757000000;75599708160;869888;367104;1
2019-09-08T06:54:00+02:00;2152000000;75500617728;1060352;295936;1
2019-09-08T06:56:00+02:00;2359500000;75524210688;1019904;291328;1
2019-09-08T06:58:00+02:00;2847500000;75610193920;794112;256512;1
2019-09-08T07:00:00+02:00;2633000000;75582406656;1046528;304640;1
2019-09-08T07:02:00+02:00;3891500000;75485937664;1197568;2429440;1
2019-09-08T07:04:00+02:00;2255000000;75557240832;1331712;348160;1
2019-09-08T07:06:00+02:00;2816500000;75527880704;984064;427008;1
2019-09-08T07:08:00+02:00;2464500000;75687264256;954880;496128;1
2019-09-08T07:10:00+02:00;1853500000;75605999616;933376;584704;1
2019-09-08T07:12:00+02:00;2635500000;75507957760;960000;377856;1
2019-09-08T07:14:00+02:00;2004000000;75538890752;1235968;343552;1
2019-09-08T07:16:00+02:00;2724000000;75572445184;1041408;321024;1
2019-09-08T07:18:00+02:00;2339500000;75637981184;859136;258560;1
2019-09-08T07:20:00+02:00;2009500000;75520016384;1556480;357888;1
2019-09-08T07:22:00+02:00;3012000000;75551473664;855040;340480;1
2019-09-08T07:24:00+02:00;2408000000;75553046528;1155072;316416;1
2019-09-08T07:26:00+02:00;3660000000;75539415040;971264;330240;1
2019-09-08T07:28:00+02:00;1735500000;75543085056;811008;265216;1
2019-09-08T07:30:00+02:00;2520000000;75542560768;1341952;345088;1
2019-09-08T07:32:00+02:00;2729500000;75582406656;952320;292864;1
2019-09-08T07:34:00+02:00;2070500000;75566678016;1599488;321024;1
2019-09-08T07:36:00+02:00;2501000000;75522113536;900608;299008;1
2019-09-08T07:38:00+02:00;1905500000;75582406656;911872;287744;1
2019-09-08T07:40:00+02:00;2193000000;75559862272;1104896;344064;1
2019-09-08T07:42:00+02:00;2550000000;75564580864;1114112;638976;1
2019-09-08T07:44:00+02:00;1870000000;75533647872;1037824;339968;1
2019-09-08T07:46:00+02:00;2633500000;75539939328;1074176;442368;1
2019-09-08T07:48:00+02:00;2480000000;75533123584;1005056;344064;1
2019-09-08T07:50:00+02:00;2196500000;75562483712;1081344;318464;1
2019-09-08T07:52:00+02:00;3854500000;75502190592;969728;257536;1
2019-09-08T07:54:00+02:00;2120000000;75516346368;1696768;406016;1
2019-09-08T07:56:00+02:00;3752500000;75528404992;959488;328704;1
2019-09-08T07:58:00+02:00;2490500000;75582406656;958464;349696;1
2019-09-08T08:00:00+02:00;1804500000;75519492096;962048;389120;1
2019-09-08T08:02:00+02:00;3129000000;75544657920;1027584;1886208;1
2019-09-08T08:04:00+02:00;2217500000;75550949376;1197568;328192;1
2019-09-08T08:06:00+02:00;2916000000;75576639488;853504;491520;1
2019-09-08T08:08:00+02:00;2281000000;75532599296;4539392;566784;1
2019-09-08T08:10:00+02:00;2098000000;75709808640;1231872;355328;1
2019-09-08T08:12:00+02:00;3327500000;75544657920;854528;838656;1
2019-09-08T08:14:00+02:00;2080500000;75577688064;1155072;359424;1
2019-09-08T08:16:00+02:00;3418000000;75534172160;1226240;377344;1
2019-09-08T08:18:00+02:00;2109000000;75495374848;755200;265728;1
2019-09-08T08:20:00+02:00;4436000000;75594465280;1238016;1099776;1
2019-09-08T08:22:00+02:00;2411000000;75582406656;1067520;263168;1
2019-09-08T08:24:00+02:00;2297500000;75478597632;1221120;355328;1
2019-09-08T08:26:00+02:00;2740500000;75514249216;1094144;334848;1
2019-09-08T08:28:00+02:00;2343500000;75551997952;883200;499712;1
2019-09-08T08:30:00+02:00;2803500000;75600756736;1098240;346624;1
2019-09-08T08:32:00+02:00;2514000000;75532599296;990208;388608;1
2019-09-08T08:34:00+02:00;2188500000;75545706496;1174016;317952;1
2019-09-08T08:36:00+02:00;2873000000;75550949376;856576;343552;1
2019-09-08T08:38:00+02:00;2413500000;75580833792;834048;286720;1
2019-09-08T08:40:00+02:00;2777500000;75496947712;1119744;328192;1
2019-09-08T08:42:00+02:00;2248500000;75520540672;1080320;375808;1
2019-09-08T08:44:00+02:00;3144000000;75551997952;1432576;403968;1
2019-09-08T08:46:00+02:00;3010000000;75565105152;952320;326144;1
2019-09-08T08:48:00+02:00;2940000000;75482791936;929280;299520;1
2019-09-08T08:50:00+02:00;2615500000;75505860608;1127424;290816;1
2019-09-08T08:52:00+02:00;2446500000;75545182208;1041408;289280;1
2019-09-08T08:54:00+02:00;2006500000;75565629440;1240064;312832;1
2019-09-08T08:56:00+02:00;2703000000;75528404992;983040;259584;1
2019-09-08T08:58:00+02:00;2396000000;75541512192;2247168;622592;1
2019-09-08T09:00:00+02:00;2946000000;75568250880;1156096;371712;1
2019-09-08T09:02:00+02:00;2549000000;75609145344;1117184;1348096;1
2019-09-08T09:04:00+02:00;2171000000;75521589248;1238528;374272;1
2019-09-08T09:06:00+02:00;3013000000;75504812032;987136;479232;1
2019-09-08T09:08:00+02:00;2310000000;75621203968;4639232;495104;1
2019-09-08T09:10:00+02:00;3715500000;75666817024;1409024;380928;1
2019-09-08T09:12:00+02:00;2197000000;75514773504;968192;324608;1
2019-09-08T09:14:00+02:00;2584000000;75514773504;1249792;372736;1
2019-09-08T09:16:00+02:00;3147000000;75554619392;960000;238080;1
2019-09-08T09:18:00+02:00;2579500000;75566678016;847360;318464;1
2019-09-08T09:20:00+02:00;2754000000;75546755072;1076736;306688;1
2019-09-08T09:22:00+02:00;2355000000;75516870656;903680;257024;1
