Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;RLATE;WLATE
2019-07-20T01:12:00+02:00;5952500000;1,17567E+11;397312;16993792;5,5;21
2019-07-20T01:14:00+02:00;6182500000;1,17562E+11;411648;14586368;6,5;5
2019-07-20T01:16:00+02:00;5801000000;1,1756E+11;244736;8751104;8;34,5
2019-07-20T01:18:00+02:00;5897000000;1,17558E+11;281088;8215552;6,5;4
2019-07-20T01:20:00+02:00;6143500000;1,17553E+11;330240;15201792;10;3
2019-07-20T01:22:00+02:00;5901500000;1,17554E+11;441856;18681856;7,5;6
2019-07-20T01:24:00+02:00;5837000000;1,17554E+11;477184;21819392;16,5;4
2019-07-20T01:26:00+02:00;7041500000;1,1755E+11;376320;15221760;8;5
2019-07-20T01:28:00+02:00;6622000000;1,17551E+11;418816;16822272;13,5;12
2019-07-20T01:30:00+02:00;5663500000;1,17551E+11;404480;19477504;9,5;4,5
2019-07-20T01:32:00+02:00;7150500000;1,17549E+11;451584;17378304;7;5
2019-07-20T01:34:00+02:00;6675500000;1,17542E+11;394240;16502272;10;3,5
2019-07-20T01:36:00+02:00;5727000000;1,17542E+11;739840;56131072;8,5;5,5
2019-07-20T01:38:00+02:00;6985000000;1,17556E+11;664576;52385792;14;6
2019-07-20T01:40:00+02:00;6389500000;1,17553E+11;601088;27525120;9;9,5
2019-07-20T01:42:00+02:00;5127000000;1,17549E+11;339968;10410496;11;5,5
2019-07-20T01:44:00+02:00;6161500000;1,1754E+11;480768;22614016;9,5;2,5
2019-07-20T01:46:00+02:00;7647500000;1,17518E+11;370688;12214784;14;10
2019-07-20T01:48:00+02:00;5573500000;1,17503E+11;482304;21612544;11;6,5
2019-07-20T01:50:00+02:00;5155000000;1,17489E+11;623104;24599552;42;32
2019-07-20T01:52:00+02:00;6769500000;1,17477E+11;321024;11837440;33,5;3,5
2019-07-20T01:54:00+02:00;6200000000;1,1747E+11;587776;33440768;6;8
2019-07-20T01:56:00+02:00;6151500000;1,17457E+11;256512;7021568;7,5;2
2019-07-20T01:58:00+02:00;5620500000;1,17439E+11;387072;15580160;8;5,5
2019-07-20T02:00:00+02:00;5370500000;1,1741E+11;936960;15444992;7,5;6
2019-07-20T02:02:00+02:00;6368500000;1,17385E+11;550912;22561280;10,5;14
2019-07-20T02:04:00+02:00;6281000000;1,17349E+11;645120;32224256;5,5;4
2019-07-20T02:06:00+02:00;6385500000;1,17339E+11;630272;28787712;9,5;48
2019-07-20T02:08:00+02:00;7037000000;1,17334E+11;585728;26336256;10,5;3
2019-07-20T02:10:00+02:00;7740000000;1,1733E+11;631808;30201344;12,5;5
2019-07-20T02:12:00+02:00;7412000000;1,17332E+11;526848;21985280;10;6
2019-07-20T02:14:00+02:00;6819500000;1,17333E+11;653312;30454784;6;4
2019-07-20T02:16:00+02:00;8136500000;1,17335E+11;668672;39591936;9;6,5
2019-07-20T02:18:00+02:00;9002500000;1,17334E+11;773120;40259584;11,5;5,5
2019-07-20T02:20:00+02:00;6335000000;1,17335E+11;687104;30957568;14,5;3,5
2019-07-20T02:22:00+02:00;6555000000;1,17335E+11;621568;26027008;5,5;6,5
2019-07-20T02:24:00+02:00;8290000000;1,17335E+11;881152;42019328;18,5;12
2019-07-20T02:26:00+02:00;7722500000;1,17336E+11;620032;29299712;22;14
2019-07-20T02:28:00+02:00;7284500000;1,17337E+11;668672;30725120;9,5;4
2019-07-20T02:30:00+02:00;7363000000;1,17338E+11;580096;26586624;5,5;4
2019-07-20T02:32:00+02:00;8661500000;1,17338E+11;605184;28305920;13,5;3,5
2019-07-20T02:34:00+02:00;8109000000;1,17338E+11;758272;33025024;6,5;9,5
2019-07-20T02:36:00+02:00;7364000000;1,17342E+11;496128;21342208;15,5;9,5
2019-07-20T02:38:00+02:00;6905500000;1,17344E+11;1363968;34987008;8;6,5
2019-07-20T02:40:00+02:00;6946500000;1,17344E+11;752128;40402432;10,5;6
2019-07-20T02:42:00+02:00;6177000000;1,17345E+11;684544;32312320;10;9,5
2019-07-20T02:44:00+02:00;6437000000;1,17345E+11;625664;27088896;7,5;10,5
2019-07-20T02:46:00+02:00;7386000000;1,17344E+11;542208;18726912;13;8
2019-07-20T02:48:00+02:00;6459500000;1,17344E+11;724480;33082368;8,5;3
2019-07-20T02:50:00+02:00;6958000000;1,17345E+11;700416;32029696;9,5;10,5
2019-07-20T02:52:00+02:00;6685000000;1,17343E+11;824320;34044928;3,5;7
2019-07-20T02:54:00+02:00;7182500000;1,17344E+11;788992;40449536;7,5;7,5
2019-07-20T02:56:00+02:00;6337000000;1,17346E+11;744448;38001152;2;7,5
2019-07-20T02:58:00+02:00;7247000000;1,17344E+11;678400;29129216;10,5;6,5
2019-07-20T03:00:00+02:00;5937500000;1,17344E+11;664576;29995008;5;6,5
2019-07-20T03:02:00+02:00;7314500000;1,17346E+11;699904;30563840;13;29
2019-07-20T03:04:00+02:00;6511500000;1,17347E+11;560640;23652352;11,5;7,5
2019-07-20T03:06:00+02:00;9384000000;1,17346E+11;864768;27410944;10,5;12,5
2019-07-20T03:08:00+02:00;7962000000;1,17348E+11;808448;24876544;10;4
2019-07-20T03:10:00+02:00;7116000000;1,17357E+11;823296;35453952;22,5;5
2019-07-20T03:12:00+02:00;7178500000;1,17376E+11;1084416;51330048;6;11
2019-07-20T03:14:00+02:00;6794500000;1,17352E+11;1052160;38990848;10,5;4,5
2019-07-20T03:16:00+02:00;7259000000;1,17352E+11;755200;36079104;11;6
2019-07-20T03:18:00+02:00;6288500000;1,17353E+11;710656;33242112;11,5;86
2019-07-20T03:20:00+02:00;6819500000;1,17356E+11;788992;39094272;7,5;8,5
2019-07-20T03:22:00+02:00;6536500000;1,17355E+11;710144;32378880;12;12
2019-07-20T03:24:00+02:00;7770000000;1,17354E+11;789504;36551680;5,5;6
2019-07-20T03:26:00+02:00;6223000000;1,17357E+11;842752;39545344;6,5;6
2019-07-20T03:28:00+02:00;6427500000;1,17355E+11;988160;51250176;8,5;12
2019-07-20T03:30:00+02:00;7092000000;1,17356E+11;621568;24675328;10,5;4
2019-07-20T03:32:00+02:00;5930500000;1,17356E+11;951808;44389376;9,5;1
2019-07-20T03:34:00+02:00;5004000000;1,17353E+11;1500160;33209344;15;4
2019-07-20T03:36:00+02:00;5971000000;1,17368E+11;645632;28350464;10,5;5
2019-07-20T03:38:00+02:00;6266500000;1,17355E+11;851968;37320704;40,5;1084
2019-07-20T03:40:00+02:00;5432500000;1,17352E+11;889344;43655168;11;7,5
2019-07-20T03:42:00+02:00;8961000000;1,17362E+11;809984;40535552;7,5;7
2019-07-20T03:44:00+02:00;9241500000;1,1736E+11;1051648;54732800;6,5;4
2019-07-20T03:46:00+02:00;7969000000;1,17355E+11;1102848;56103424;11;5,5
2019-07-20T03:48:00+02:00;6482500000;1,17357E+11;736768;39040000;5,5;4
2019-07-20T03:50:00+02:00;4400000000;1,17357E+11;2597888;47232000;10;4,5
2019-07-20T03:52:00+02:00;4980000000;1,17349E+11;1008128;55524864;6,5;9
2019-07-20T03:54:00+02:00;4532000000;1,17341E+11;875520;48222208;8;6
2019-07-20T03:56:00+02:00;4199500000;1,17346E+11;828416;46709760;11;6
2019-07-20T03:58:00+02:00;4722500000;1,1734E+11;1024000;56418304;12;9,5
2019-07-20T04:00:00+02:00;4756000000;1,17344E+11;939008;55115776;11;10
2019-07-20T04:02:00+02:00;4641500000;1,17344E+11;1115648;62542336;12,5;10
2019-07-20T04:04:00+02:00;3959500000;1,17347E+11;1219584;56392704;7,5;1,5
2019-07-20T04:06:00+02:00;5890000000;1,17348E+11;794112;43213824;10;3,5
2019-07-20T04:08:00+02:00;4163500000;1,17347E+11;744960;42144768;10,5;5
2019-07-20T04:10:00+02:00;6651500000;1,17344E+11;702976;42157056;10,5;7
2019-07-20T04:12:00+02:00;9052500000;1,17348E+11;768000;44262400;10;7
2019-07-20T04:14:00+02:00;7326500000;1,17344E+11;465408;26157568;8;6
2019-07-20T04:16:00+02:00;3889000000;1,17347E+11;931840;44786688;12;10,5
2019-07-20T04:18:00+02:00;4039000000;1,17346E+11;188416;1452032;15,5;5
2019-07-20T04:20:00+02:00;3771000000;1,17344E+11;207360;4529152;9;5,5
2019-07-20T04:22:00+02:00;3476000000;1,17349E+11;220672;10158592;6,5;7,5
2019-07-20T04:24:00+02:00;3061000000;1,17347E+11;237056;7428608;10,5;5,5
2019-07-20T04:26:00+02:00;3546000000;1,17347E+11;137728;1779200;14;3,5
2019-07-20T04:28:00+02:00;4182000000;1,17357E+11;198656;3485184;13,5;4,5
2019-07-20T04:30:00+02:00;2844000000;1,17355E+11;251904;857600;12;4
2019-07-20T04:32:00+02:00;4722500000;1,17445E+11;13610496;15796224;12,5;4
2019-07-20T04:34:00+02:00;3887000000;1,17412E+11;12037120;15553536;5,5;2,5
2019-07-20T04:36:00+02:00;4216500000;1,17399E+11;20760064;23788032;9,5;3,5
2019-07-20T04:38:00+02:00;3472500000;1,1736E+11;143872;2429440;5,5;2
2019-07-20T04:40:00+02:00;3324500000;1,17362E+11;156672;2396160;6,5;9
2019-07-20T04:42:00+02:00;3496500000;1,17367E+11;208896;1572864;6;4,5
2019-07-20T04:44:00+02:00;4219500000;1,17353E+11;153600;1516544;11;2
2019-07-20T04:46:00+02:00;5532000000;1,17353E+11;150528;1505792;16;30,5
2019-07-20T04:48:00+02:00;3555500000;1,17355E+11;163840;3156480;5;5
2019-07-20T04:50:00+02:00;3857000000;1,17355E+11;205824;4546560;4;3,5
2019-07-20T04:52:00+02:00;4732500000;1,17359E+11;168448;4109824;8,5;4
2019-07-20T04:54:00+02:00;8373500000;1,17363E+11;202752;5698048;10;3
2019-07-20T04:56:00+02:00;5404000000;1,17371E+11;164864;1298432;22;1,5
2019-07-20T04:58:00+02:00;4033500000;1,17367E+11;220160;869376;6;3,5
2019-07-20T05:00:00+02:00;3864000000;1,17371E+11;208384;1114112;7,5;10
2019-07-20T05:02:00+02:00;9407000000;1,17368E+11;185344;962560;14;16,5
2019-07-20T05:04:00+02:00;6070500000;1,17364E+11;129536;1372672;13;3,5
2019-07-20T05:06:00+02:00;6367500000;1,17369E+11;161792;1538560;8,5;8
2019-07-20T05:08:00+02:00;7475500000;1,17369E+11;190976;1070080;10,5;1,5
2019-07-20T05:10:00+02:00;6667000000;1,17366E+11;147456;2038272;8;3
2019-07-20T05:12:00+02:00;5839500000;1,17373E+11;152576;2250752;5;3
2019-07-20T05:14:00+02:00;5874500000;1,17365E+11;201216;1720320;4;6,5
2019-07-20T05:16:00+02:00;6057500000;1,17364E+11;152064;982016;4;4
2019-07-20T05:18:00+02:00;5679000000;1,17367E+11;175104;1309696;6;4
2019-07-20T05:20:00+02:00;3060500000;1,17366E+11;168960;1432064;5,5;4
2019-07-20T05:22:00+02:00;3468500000;1,17371E+11;124416;966656;5;2,5
2019-07-20T05:24:00+02:00;4734000000;1,17369E+11;138752;1063424;5;3
2019-07-20T05:26:00+02:00;2964000000;1,17368E+11;201216;1247744;10;9
2019-07-20T05:28:00+02:00;3288000000;1,17368E+11;124416;188928;7;8
2019-07-20T05:30:00+02:00;3286000000;1,17377E+11;133632;156160;5,5;19
2019-07-20T05:32:00+02:00;5764000000;1,17371E+11;139776;232448;5;2,5
2019-07-20T05:34:00+02:00;3485500000;1,1737E+11;131072;278528;3;2
2019-07-20T05:36:00+02:00;3931500000;1,17371E+11;131072;176128;14;1
2019-07-20T05:38:00+02:00;4061500000;1,17426E+11;147968;296960;11;4
2019-07-20T05:40:00+02:00;3948000000;1,1742E+11;150528;401408;12,5;4,5
2019-07-20T05:42:00+02:00;3977500000;1,17482E+11;123392;237056;10,5;4,5
2019-07-20T05:44:00+02:00;4721500000;1,17491E+11;175104;518656;15,5;6,5
2019-07-20T05:46:00+02:00;3975500000;1,17489E+11;162304;378368;17;5,5
2019-07-20T05:48:00+02:00;5061000000;1,1749E+11;138240;253440;10,5;2
2019-07-20T05:50:00+02:00;3891500000;1,17493E+11;143360;178176;1;4
2019-07-20T05:52:00+02:00;3786000000;1,17501E+11;143872;360960;5;6,5
2019-07-20T05:54:00+02:00;3722000000;1,17495E+11;173056;340480;5;9
2019-07-20T05:56:00+02:00;3420000000;1,17495E+11;151552;230400;1,5;2,5
2019-07-20T05:58:00+02:00;4050500000;1,17498E+11;176640;225792;10;2
2019-07-20T06:00:00+02:00;3079000000;1,175E+11;166912;423424;3,5;2
2019-07-20T06:02:00+02:00;10924500000;1,17505E+11;155648;310272;4,5;8
2019-07-20T06:04:00+02:00;6912000000;1,175E+11;148480;450560;8,5;3,5
2019-07-20T06:06:00+02:00;4920000000;1,17506E+11;107520;193536;8,5;3,5
2019-07-20T06:08:00+02:00;4324500000;1,1751E+11;166912;338944;6,5;4
2019-07-20T06:10:00+02:00;3543000000;1,17509E+11;154624;285184;9;6,5
2019-07-20T06:12:00+02:00;4506000000;1,17496E+11;167936;266240;5;4,5
2019-07-20T06:14:00+02:00;3097500000;1,17466E+11;139264;207872;6;3,5
2019-07-20T06:16:00+02:00;2928000000;1,17443E+11;143872;253440;10,5;5
2019-07-20T06:18:00+02:00;3964000000;1,17443E+11;126464;215040;9,5;3
2019-07-20T06:20:00+02:00;3966500000;1,17444E+11;154624;253952;5;3,5
2019-07-20T06:22:00+02:00;4263000000;1,17446E+11;146432;324096;8,5;3,5
2019-07-20T06:24:00+02:00;3185500000;1,17444E+11;109568;220672;5,5;6,5
2019-07-20T06:26:00+02:00;4340500000;1,17444E+11;212992;612352;13;19
2019-07-20T06:28:00+02:00;4521500000;1,17446E+11;122880;172032;17,5;7,5
2019-07-20T06:30:00+02:00;5482000000;1,17471E+11;194048;361984;10,5;14
2019-07-20T06:32:00+02:00;5989000000;1,17473E+11;196608;659456;4;2
2019-07-20T06:34:00+02:00;5234500000;1,17469E+11;122880;159744;6,5;4
2019-07-20T06:36:00+02:00;5645000000;1,17465E+11;124928;147968;10,5;30
2019-07-20T06:38:00+02:00;5369000000;1,17463E+11;167936;354304;6;5
2019-07-20T06:40:00+02:00;4267500000;1,17464E+11;189440;175104;7;0
2019-07-20T06:42:00+02:00;4435500000;1,17463E+11;115200;219648;2,5;3,5
2019-07-20T06:44:00+02:00;4499000000;1,1746E+11;158720;369664;5;7,5
2019-07-20T06:46:00+02:00;6273500000;1,17469E+11;164864;253440;11;1,5
2019-07-20T06:48:00+02:00;4239500000;1,17459E+11;145920;225792;54;6,5
2019-07-20T06:50:00+02:00;4911500000;1,17457E+11;147456;178176;3,5;3,5
2019-07-20T06:52:00+02:00;4357000000;1,17458E+11;165376;246272;8,5;3
2019-07-20T06:54:00+02:00;4361000000;1,17458E+11;132096;139264;8;2,5
2019-07-20T06:56:00+02:00;5308500000;1,17461E+11;169984;409600;3;150
2019-07-20T06:58:00+02:00;3675500000;1,17465E+11;148480;250368;4;2
2019-07-20T07:00:00+02:00;3210000000;1,17463E+11;123904;750080;3;2,5
2019-07-20T07:02:00+02:00;4475000000;1,17462E+11;194560;315392;11;2
2019-07-20T07:04:00+02:00;5431500000;1,17479E+11;1047552;545280;5,5;2
2019-07-20T07:06:00+02:00;3482500000;1,17464E+11;237056;210944;48;29
2019-07-20T07:08:00+02:00;4172500000;1,1746E+11;220160;195072;18;3
2019-07-20T07:10:00+02:00;4017000000;1,17458E+11;175616;403456;11;3,5
2019-07-20T07:12:00+02:00;4655500000;1,17461E+11;155648;185344;6;6
2019-07-20T07:14:00+02:00;4524000000;1,1746E+11;189952;250880;10;1,5
2019-07-20T07:16:00+02:00;3811500000;1,17461E+11;132608;232960;6;3,5
2019-07-20T07:18:00+02:00;4016500000;1,17461E+11;840704;204800;6,5;3,5
2019-07-20T07:20:00+02:00;3240500000;1,17461E+11;156672;175616;10,5;2
2019-07-20T07:22:00+02:00;3457000000;1,1746E+11;182784;212480;6;4,5
2019-07-20T07:24:00+02:00;5793500000;1,1746E+11;152576;264192;10;3
2019-07-20T07:26:00+02:00;3419000000;1,17461E+11;1032704;266240;9;2
2019-07-20T07:28:00+02:00;3099000000;1,1746E+11;155648;302080;9,5;19,5
2019-07-20T07:30:00+02:00;3647000000;1,17461E+11;134144;246784;8;1,5
2019-07-20T07:32:00+02:00;5132000000;1,17468E+11;127488;186368;10;1,5
2019-07-20T07:34:00+02:00;2906500000;1,17468E+11;369664;279552;6,5;2
2019-07-20T07:36:00+02:00;3471500000;1,17463E+11;124928;236544;12;3
2019-07-20T07:38:00+02:00;4232500000;1,17469E+11;147968;132096;8;2
2019-07-20T07:40:00+02:00;3785000000;1,17469E+11;144384;345600;10;3
2019-07-20T07:42:00+02:00;3817000000;1,1747E+11;149504;325632;7;4
2019-07-20T07:44:00+02:00;3877000000;1,17471E+11;229888;14276608;4;1,5
2019-07-20T07:46:00+02:00;5164000000;1,17479E+11;1078272;6818816;6;13,5
2019-07-20T07:48:00+02:00;3800500000;1,17461E+11;1064960;599552;10;4
2019-07-20T07:50:00+02:00;3114000000;1,1745E+11;268800;125952;12,5;1,5
2019-07-20T07:52:00+02:00;4072500000;1,17448E+11;155136;208384;10;2
2019-07-20T07:54:00+02:00;3046500000;1,17443E+11;153600;226816;3;3
2019-07-20T07:56:00+02:00;3860000000;1,17442E+11;169472;308736;3;4
2019-07-20T07:58:00+02:00;3579500000;1,17443E+11;155648;252928;2;2,5
2019-07-20T08:00:00+02:00;3756500000;1,17442E+11;165376;300032;4,5;1,5
2019-07-20T08:02:00+02:00;3567000000;1,17443E+11;162304;473088;10;2
2019-07-20T08:04:00+02:00;3779000000;1,17444E+11;155648;535552;12,5;5
2019-07-20T08:06:00+02:00;3806000000;1,1747E+11;162304;640000;9;4,5
2019-07-20T08:08:00+02:00;2229000000;1,17475E+11;233472;328704;17,5;3,5
2019-07-20T08:10:00+02:00;3799500000;1,17484E+11;238080;378368;8;2,5
2019-07-20T08:12:00+02:00;3306000000;1,17487E+11;135168;232960;8;8
2019-07-20T08:14:00+02:00;2337000000;1,17469E+11;215552;358400;9;4
2019-07-20T08:16:00+02:00;2110500000;1,17469E+11;204800;323072;7;10
2019-07-20T08:18:00+02:00;2646500000;1,17471E+11;201728;296448;8;2,5
2019-07-20T08:20:00+02:00;3182500000;1,17469E+11;164864;183296;14;3,5
2019-07-20T08:22:00+02:00;2816500000;1,17471E+11;167424;295936;8,5;3,5
2019-07-20T08:24:00+02:00;2555000000;1,17471E+11;150016;279040;8,5;2
2019-07-20T08:26:00+02:00;1993500000;1,17475E+11;137728;305664;11,5;2
2019-07-20T08:28:00+02:00;2521000000;1,17474E+11;173568;175104;7,5;6
2019-07-20T08:30:00+02:00;2733500000;1,17471E+11;175616;287744;10,5;5
2019-07-20T08:32:00+02:00;3018000000;1,1746E+11;911872;379392;6,5;5,5
2019-07-20T08:34:00+02:00;2438000000;1,1746E+11;171520;207872;7;4
2019-07-20T08:36:00+02:00;3065000000;1,1746E+11;189440;370688;7,5;3,5
2019-07-20T08:38:00+02:00;4295000000;1,17459E+11;194560;450048;8,5;38
2019-07-20T08:40:00+02:00;2818500000;1,17461E+11;172032;303104;4;4,5
2019-07-20T08:42:00+02:00;3823000000;1,17466E+11;164352;294400;3,5;2,5
2019-07-20T08:44:00+02:00;2101000000;1,1746E+11;320000;265728;4,5;5
2019-07-20T08:46:00+02:00;2083000000;1,1746E+11;106496;163840;4,5;5,5
2019-07-20T08:48:00+02:00;2837500000;1,17461E+11;156672;267776;5,5;1,5
2019-07-20T08:50:00+02:00;2643000000;1,17462E+11;161280;283648;3;3,5
2019-07-20T08:52:00+02:00;2878500000;1,17466E+11;166912;312320;10,5;2
2019-07-20T08:54:00+02:00;2422000000;1,17447E+11;159744;259584;9,5;6
2019-07-20T08:56:00+02:00;1958000000;1,17445E+11;137728;208384;10;45
2019-07-20T08:58:00+02:00;2089500000;1,17445E+11;163328;287744;6;7
2019-07-20T09:00:00+02:00;1912500000;1,17445E+11;201216;347136;7;2,5
2019-07-20T09:02:00+02:00;2997500000;1,17455E+11;138240;275968;6;2,5
2019-07-20T09:04:00+02:00;2507000000;1,17448E+11;154112;273920;7,5;4
2019-07-20T09:06:00+02:00;2384500000;1,17446E+11;189952;375296;13;5
2019-07-20T09:08:00+02:00;2592500000;1,17447E+11;159744;517120;10,5;3,5
2019-07-20T09:10:00+02:00;2157500000;1,17448E+11;148480;369152;10,5;4,5
2019-07-20T09:12:00+02:00;2234500000;1,1745E+11;195584;367104;6,5;5
2019-07-20T09:14:00+02:00;2623500000;1,1745E+11;123904;257024;14;3,5
2019-07-20T09:16:00+02:00;2514000000;1,17453E+11;143360;272384;11,5;7,5
2019-07-20T09:18:00+02:00;2415500000;1,1745E+11;1068544;299520;12;4
2019-07-20T09:20:00+02:00;2115000000;1,17455E+11;188416;277504;10;2
2019-07-20T09:22:00+02:00;2277000000;1,17457E+11;174592;461824;5;4
2019-07-20T09:24:00+02:00;3102000000;1,17448E+11;156160;254464;7;2,5
2019-07-20T09:26:00+02:00;2461500000;1,17453E+11;168448;383488;9,5;2,5
2019-07-20T09:28:00+02:00;2472000000;1,1745E+11;151552;262656;12,5;2,5
2019-07-20T09:30:00+02:00;2280000000;1,17455E+11;205312;459264;10,5;0,5
2019-07-20T09:32:00+02:00;2337000000;1,17452E+11;217088;463872;9;3,5
2019-07-20T09:34:00+02:00;2274000000;1,17444E+11;148992;317440;7,5;4
2019-07-20T09:36:00+02:00;1791000000;1,17444E+11;113664;160768;15;4
2019-07-20T09:38:00+02:00;2206500000;1,17445E+11;180736;274432;5;1
2019-07-20T09:40:00+02:00;2499000000;1,17444E+11;159744;330752;6;2
2019-07-20T09:42:00+02:00;3454000000;1,17452E+11;178176;302080;7,5;3
2019-07-20T09:44:00+02:00;3607500000;1,17466E+11;172032;327680;5,5;5
2019-07-20T09:46:00+02:00;2554000000;1,17468E+11;206848;1065984;6,5;8,5
2019-07-20T09:48:00+02:00;4283500000;1,17469E+11;157696;392192;6,5;4
2019-07-20T09:50:00+02:00;3379000000;1,17474E+11;187392;296960;6;18
2019-07-20T09:52:00+02:00;2262500000;1,1748E+11;152576;253440;10,5;9,5
2019-07-20T09:54:00+02:00;3780000000;1,17477E+11;164352;249856;14;4,5
2019-07-20T09:56:00+02:00;1943000000;1,17474E+11;206336;372736;8;5,5
2019-07-20T09:58:00+02:00;2292500000;1,17474E+11;153600;261120;9;3,5
2019-07-20T10:00:00+02:00;3435500000;1,17478E+11;150016;242176;7;5
2019-07-20T10:02:00+02:00;3581000000;1,17485E+11;188928;291840;10;2,5
2019-07-20T10:04:00+02:00;3494500000;1,17477E+11;1048064;642048;7,5;1,5
2019-07-20T10:06:00+02:00;3272500000;1,17477E+11;136192;664576;11;5,5
2019-07-20T10:08:00+02:00;5657000000;1,17487E+11;168448;535552;10,5;3,5
2019-07-20T10:10:00+02:00;3253000000;1,17482E+11;199680;606208;10,5;3
2019-07-20T10:12:00+02:00;3526000000;1,17499E+11;175616;327168;11;4
2019-07-20T10:14:00+02:00;3470500000;1,17474E+11;166912;223232;7;3,5
2019-07-20T10:16:00+02:00;2382500000;1,17461E+11;204800;285696;14,5;2,5
2019-07-20T10:18:00+02:00;2851000000;1,17466E+11;193536;360960;14,5;3,5
2019-07-20T10:20:00+02:00;4387000000;1,17464E+11;184320;277504;12,5;6,5
2019-07-20T10:22:00+02:00;3052000000;1,17474E+11;193024;286720;11,5;13
2019-07-20T10:24:00+02:00;4284000000;1,17469E+11;160256;379392;11;2
2019-07-20T10:26:00+02:00;2937000000;1,17463E+11;156160;285696;10;3
2019-07-20T10:28:00+02:00;3644500000;1,17468E+11;226304;884224;12;3,5
2019-07-20T10:30:00+02:00;2488000000;1,17469E+11;165888;256000;7,5;3,5
2019-07-20T10:32:00+02:00;2794000000;1,17482E+11;302080;260096;9;4,5
2019-07-20T10:34:00+02:00;3298500000;1,17485E+11;186880;299520;6,5;6,5
2019-07-20T10:36:00+02:00;2928500000;1,1748E+11;181760;272384;7,5;2
2019-07-20T10:38:00+02:00;4399500000;1,17482E+11;155648;264192;5,5;2,5
2019-07-20T10:40:00+02:00;2543500000;1,17484E+11;252928;646144;11,5;8
2019-07-20T10:42:00+02:00;3189500000;1,17495E+11;169472;404992;10;7
2019-07-20T10:44:00+02:00;4311000000;1,17468E+11;155648;183296;52,5;10,5
2019-07-20T10:46:00+02:00;2608500000;1,17461E+11;158720;270848;9;5
2019-07-20T10:48:00+02:00;4520000000;1,17469E+11;905216;334336;6;3,5
2019-07-20T10:50:00+02:00;2439000000;1,17467E+11;178688;348672;9;3,5
2019-07-20T10:52:00+02:00;3472000000;1,17477E+11;138240;281600;11;23
2019-07-20T10:54:00+02:00;4144500000;1,17468E+11;172544;413696;13;6
