Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;RLATE;WLATE
2019-07-21T07:28:00+02:00;3492500000;1,34731E+11;246784;481280;10;2
2019-07-21T07:30:00+02:00;4984000000;1,34705E+11;204800;342016;5,5;3
2019-07-21T07:32:00+02:00;4704500000;1,34693E+11;134656;272896;11;7
2019-07-21T07:34:00+02:00;2460000000;1,34692E+11;163328;286208;6,5;5
2019-07-21T07:36:00+02:00;4349000000;1,34692E+11;200192;207360;14;2,5
2019-07-21T07:38:00+02:00;3059500000;1,34693E+11;156160;318464;10,5;3
2019-07-21T07:40:00+02:00;2745000000;1,34694E+11;182272;410112;16;4
2019-07-21T07:42:00+02:00;3173500000;1,34693E+11;215040;394240;10,5;7
2019-07-21T07:44:00+02:00;3336500000;1,34694E+11;148992;212992;8,5;5
2019-07-21T07:46:00+02:00;4877000000;1,34693E+11;152576;278528;8,5;6,5
2019-07-21T07:48:00+02:00;3251000000;1,34692E+11;185856;332288;10,5;6,5
2019-07-21T07:50:00+02:00;3365000000;1,34692E+11;164352;175104;7;10,5
2019-07-21T07:52:00+02:00;2902500000;1,347E+11;158720;320512;12,5;6,5
2019-07-21T07:54:00+02:00;4156500000;1,34699E+11;246272;370176;10;2
2019-07-21T07:56:00+02:00;3393000000;1,34695E+11;224256;285184;11;14,5
2019-07-21T07:58:00+02:00;5168500000;1,34694E+11;251904;339968;9,5;4,5
2019-07-21T08:00:00+02:00;3031500000;1,34694E+11;177664;322560;9;4
2019-07-21T08:02:00+02:00;4602000000;1,34691E+11;200704;194560;16;5
2019-07-21T08:04:00+02:00;4347000000;1,34694E+11;163328;251904;11;6,5
2019-07-21T08:06:00+02:00;3650000000;1,34691E+11;190464;379904;13;8,5
2019-07-21T08:08:00+02:00;3894000000;1,34692E+11;1039872;200704;11,5;8
2019-07-21T08:10:00+02:00;5129000000;1,34691E+11;1034240;288256;18,5;8
2019-07-21T08:12:00+02:00;4075500000;1,34691E+11;206848;290304;16;6
2019-07-21T08:14:00+02:00;5836500000;1,34693E+11;274432;311808;13;8,5
2019-07-21T08:16:00+02:00;4807500000;1,34691E+11;227328;195584;11,5;4,5
2019-07-21T08:18:00+02:00;4549000000;1,34692E+11;167424;349184;17;4,5
2019-07-21T08:20:00+02:00;4721000000;1,34691E+11;269312;463872;13,5;7,5
2019-07-21T08:22:00+02:00;3576500000;1,34691E+11;224768;362496;11;7,5
2019-07-21T08:24:00+02:00;4606500000;1,3469E+11;210944;306688;10,5;3,5
2019-07-21T08:26:00+02:00;4124500000;1,34691E+11;215040;198656;6;6
2019-07-21T08:28:00+02:00;5250500000;1,34691E+11;223744;374784;10,5;4,5
2019-07-21T08:30:00+02:00;5117000000;1,3469E+11;1062400;331264;5,5;4
2019-07-21T08:32:00+02:00;4110000000;1,3469E+11;1068544;398848;7;5
2019-07-21T08:34:00+02:00;3630000000;1,34691E+11;183808;241664;6;4,5
2019-07-21T08:36:00+02:00;3548000000;1,34694E+11;173056;384000;11;4
2019-07-21T08:38:00+02:00;3956000000;1,34692E+11;179200;363008;3;14
2019-07-21T08:40:00+02:00;2841000000;1,34693E+11;159744;205824;2,5;6,5
2019-07-21T08:42:00+02:00;3935000000;1,34719E+11;144384;317440;17;6,5
2019-07-21T08:44:00+02:00;3992500000;1,34707E+11;234496;372224;10,5;7
2019-07-21T08:46:00+02:00;4481000000;1,34696E+11;201728;307200;16;13
2019-07-21T08:48:00+02:00;4798500000;1,34694E+11;155136;323072;9,5;6,5
2019-07-21T08:50:00+02:00;3495000000;1,34697E+11;182784;289792;8,5;7
2019-07-21T08:52:00+02:00;3938000000;1,34694E+11;193024;263168;9;19,5
2019-07-21T08:54:00+02:00;5214500000;1,34693E+11;188928;298496;10,5;5,5
2019-07-21T08:56:00+02:00;6010000000;1,34691E+11;295936;356352;10;5,5
2019-07-21T08:58:00+02:00;3032000000;1,34688E+11;1156096;207872;12,5;7,5
2019-07-21T09:00:00+02:00;4308000000;1,34689E+11;205312;255488;7;7
2019-07-21T09:02:00+02:00;5055000000;1,34692E+11;183808;377856;6,5;9
2019-07-21T09:04:00+02:00;2521500000;1,34694E+11;175104;166912;10;3,5
2019-07-21T09:06:00+02:00;2727000000;1,34683E+11;160256;155136;8;5
2019-07-21T09:08:00+02:00;4682500000;1,34684E+11;209920;360448;6,5;4
2019-07-21T09:10:00+02:00;3021500000;1,34684E+11;230400;265216;6,5;3,5
2019-07-21T09:12:00+02:00;5183000000;1,34684E+11;161792;394752;5;5
2019-07-21T09:14:00+02:00;5256000000;1,34685E+11;205312;540160;6;3,5
2019-07-21T09:16:00+02:00;2879000000;1,34682E+11;175104;505856;9;4
2019-07-21T09:18:00+02:00;2836500000;1,34675E+11;251904;333312;12;2,5
2019-07-21T09:20:00+02:00;2509000000;1,34676E+11;223744;1115648;5,5;2,5
2019-07-21T09:22:00+02:00;2732000000;1,34674E+11;292864;1986560;8;13
2019-07-21T09:24:00+02:00;5259000000;1,34675E+11;217600;292352;7,5;4,5
2019-07-21T09:26:00+02:00;3343000000;1,34675E+11;234496;451584;16;4,5
2019-07-21T09:28:00+02:00;3264000000;1,34675E+11;249344;300544;13,5;6
2019-07-21T09:30:00+02:00;3486500000;1,34675E+11;214016;765952;18;9,5
2019-07-21T09:32:00+02:00;5274000000;1,34675E+11;247296;259072;10;7,5
2019-07-21T09:34:00+02:00;3469000000;1,34675E+11;182272;356352;12,5;4,5
2019-07-21T09:36:00+02:00;3621000000;1,34676E+11;203776;245760;21,5;3,5
2019-07-21T09:38:00+02:00;5374000000;1,34676E+11;199168;390656;15;5,5
2019-07-21T09:40:00+02:00;3483500000;1,34677E+11;244224;391168;17,5;4,5
2019-07-21T09:42:00+02:00;4151000000;1,34676E+11;195584;888832;9,5;8,5
2019-07-21T09:44:00+02:00;3053000000;1,34676E+11;145408;323584;9;7
2019-07-21T09:46:00+02:00;5591000000;1,34661E+11;311296;385024;9,5;8
2019-07-21T09:48:00+02:00;2878000000;1,34655E+11;171008;261120;6;22,5
2019-07-21T09:50:00+02:00;5294500000;1,34656E+11;215040;537088;12;67,5
2019-07-21T09:52:00+02:00;2941500000;1,34659E+11;586752;858624;55,5;67
2019-07-21T09:54:00+02:00;4756000000;1,34662E+11;608256;802816;5,5;5
2019-07-21T09:56:00+02:00;3794000000;1,34666E+11;190464;2915840;11,5;2,5
2019-07-21T09:58:00+02:00;3486000000;1,34663E+11;520192;536576;5,5;3,5
2019-07-21T10:00:00+02:00;3405500000;1,34664E+11;208384;2101248;11;12,5
2019-07-21T10:02:00+02:00;3995500000;1,34664E+11;237056;383488;10;7
2019-07-21T10:04:00+02:00;3962500000;1,34662E+11;162816;265216;8;2
2019-07-21T10:06:00+02:00;2539500000;1,34663E+11;200192;329216;9,5;4
2019-07-21T10:08:00+02:00;4872000000;1,34668E+11;571392;435200;8;4
2019-07-21T10:10:00+02:00;3284500000;1,34665E+11;197632;398336;7,5;4
2019-07-21T10:12:00+02:00;3041000000;1,34669E+11;187392;270848;8;13
2019-07-21T10:14:00+02:00;2870000000;1,3467E+11;195072;253440;10;6
2019-07-21T10:16:00+02:00;2946000000;1,3467E+11;227328;622592;10,5;3
2019-07-21T10:18:00+02:00;2678500000;1,34673E+11;201728;191488;4;6,5
2019-07-21T10:20:00+02:00;3265500000;1,34674E+11;540672;260608;7;6
2019-07-21T10:22:00+02:00;3265500000;1,34673E+11;185344;218112;11,5;9
2019-07-21T10:24:00+02:00;4210000000;1,34681E+11;386048;314880;9;7,5
2019-07-21T10:26:00+02:00;2810000000;1,34682E+11;193536;263680;3;10
2019-07-21T10:28:00+02:00;3355000000;1,34678E+11;151040;327680;7,5;6
2019-07-21T10:30:00+02:00;2509000000;1,34678E+11;166912;441344;6,5;5,5
2019-07-21T10:32:00+02:00;3202000000;1,3468E+11;162816;263168;8,5;3,5
2019-07-21T10:34:00+02:00;3570000000;1,34684E+11;170496;286720;8;7,5
2019-07-21T10:36:00+02:00;2350000000;1,34687E+11;163840;302080;2,5;4
2019-07-21T10:38:00+02:00;2947000000;1,34686E+11;166912;271360;9;7,5
2019-07-21T10:40:00+02:00;3097000000;1,34684E+11;174592;353792;5,5;5,5
2019-07-21T10:42:00+02:00;3500000000;1,34675E+11;200704;351232;5,5;4
2019-07-21T10:44:00+02:00;4277500000;1,34664E+11;186368;403968;6;5,5
2019-07-21T10:46:00+02:00;3555500000;1,34664E+11;198656;251904;10;7
2019-07-21T10:48:00+02:00;3943500000;1,3467E+11;204288;593920;9;5,5
2019-07-21T10:50:00+02:00;2123000000;1,34674E+11;206848;495616;4,5;3,5
