Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;RLATE;WLATE
2019-06-27T04:44:00+02:00;7070000000;2,25E+11;439296;273920;15;1,5
2019-06-27T04:46:00+02:00;6487500000;2,25E+11;564736;361984;57;5
2019-06-27T04:48:00+02:00;8116000000;2,25E+11;576512;558080;55,5;3,5
2019-06-27T04:50:00+02:00;8581000000;2,25E+11;390144;386560;15;4,5
2019-06-27T04:52:00+02:00;8723500000;2,25E+11;745472;526848;13,5;3,5
2019-06-27T04:54:00+02:00;6101500000;2,25E+11;1065984;1508352;12,5;3,5
2019-06-27T04:56:00+02:00;7525000000;2,25E+11;803328;510464;13;2,5
2019-06-27T04:58:00+02:00;7537500000;2,25E+11;700416;684544;13,5;1,5
2019-06-27T05:00:00+02:00;9306500000;2,25E+11;573440;562688;17;11
2019-06-27T05:02:00+02:00;10746500000;2,25E+11;698368;472576;17,5;4
2019-06-27T05:04:00+02:00;9831000000;2,25E+11;641536;626688;13;4
2019-06-27T05:06:00+02:00;10845500000;2,25E+11;890880;782848;11,5;11,5
2019-06-27T05:08:00+02:00;7054500000;2,25E+11;461824;446464;9,5;3,5
2019-06-27T05:10:00+02:00;7582500000;2,25E+11;603136;755200;12,5;10,5
2019-06-27T05:12:00+02:00;5668000000;2,25E+11;627712;221184;11,5;11
2019-06-27T05:14:00+02:00;9952000000;2,25E+11;596480;370176;19;4,5
2019-06-27T05:16:00+02:00;6815500000;2,25E+11;599040;713728;40;31,5
2019-06-27T05:18:00+02:00;6296500000;2,25E+11;571904;531968;12,5;2
2019-06-27T05:20:00+02:00;7252500000;2,25E+11;768512;531968;13;3
2019-06-27T05:22:00+02:00;6953500000;2,25E+11;727552;672256;24;12,5
2019-06-27T05:24:00+02:00;7478500000;2,25E+11;754688;624640;9,5;2
2019-06-27T05:26:00+02:00;6976500000;2,25E+11;481280;401408;30;27
2019-06-27T05:28:00+02:00;5590500000;2,25E+11;1090560;1089024;27,5;4,5
2019-06-27T05:30:00+02:00;7387000000;2,25E+11;484864;274432;9;0,5
2019-06-27T05:32:00+02:00;9086000000;2,25E+11;582656;659968;15,5;4,5
2019-06-27T05:34:00+02:00;8106500000;2,25E+11;636928;634368;11,5;4,5
2019-06-27T05:36:00+02:00;6584500000;2,25E+11;389120;450560;13;3
2019-06-27T05:38:00+02:00;9719000000;2,25E+11;731136;510464;37;4
2019-06-27T05:40:00+02:00;6224000000;2,25E+11;726016;351232;12,5;3,5
2019-06-27T05:42:00+02:00;8506000000;2,25E+11;738304;544256;12,5;2
2019-06-27T05:44:00+02:00;7264500000;2,25E+11;787456;331776;8;1
2019-06-27T05:46:00+02:00;8246500000;2,25E+11;571904;429056;45,5;18
2019-06-27T05:48:00+02:00;7580000000;2,25E+11;588288;469504;6;2
2019-06-27T05:50:00+02:00;6505500000;2,25E+11;481280;337408;11;16,5
2019-06-27T05:52:00+02:00;8381000000;2,25E+11;778752;512512;15,5;1
2019-06-27T05:54:00+02:00;7426000000;2,25E+11;657920;689152;7,5;2,5
2019-06-27T05:56:00+02:00;9703500000;2,25E+11;628224;526336;17;6,5
2019-06-27T05:58:00+02:00;6048500000;2,25E+11;858112;633856;14,5;3
2019-06-27T06:00:00+02:00;9383500000;2,25E+11;528384;275968;40,5;18
2019-06-27T06:02:00+02:00;10424000000;2,25E+11;994304;490496;11;8
2019-06-27T06:04:00+02:00;8892500000;2,25E+11;562176;609280;20,5;3
